Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
3756207;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;452,883557232196
3756207;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;54;06;54;452,883557232196
3756207;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;06;54;452,883557232196
3756207;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;06;54;452,883557232196
3756208;1;1;1;90;1;1;1;2;2;2;2;2;2;2;2;21;2; ; ; ; ; ; ; ;54;06;54;218,393676790742
3756208;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;06;54;218,393676790742
3756209;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;06;54;250,540802516905
3756209;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;250,540802516905
3756209;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;250,540802516905
3756210;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;401,729679814675
3756210;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;06;54;401,729679814675
3756210;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;54;06;54;401,729679814675
3756211;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;54;06;54;526,73387485185
3756211;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;526,73387485185
3756211;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;06;54;526,73387485185
3756215;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;436,915318607354
3756215;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;436,915318607354
3756216;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;06;54;270,796696562597
3756216;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;270,796696562597
3756217;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756217;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756217;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756217;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756218;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;06;54;465,775541356143
3756218;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;54;06;54;465,775541356143
3756218;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;54;06;54;465,775541356143
3756219;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;54;06;54;434,77884563573
3756219;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;39; ; ; ; ; ; ; ; ;54;06;54;434,77884563573
3756219;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;434,77884563573
3756220;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;426,367088343063
3756220;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;06;54;426,367088343063
3756220;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;426,367088343063
3756220;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;54;06;54;426,367088343063
3756220;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;18; ; ; ; ; ; ;54;06;54;426,367088343063
3756220;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;426,367088343063
3756220;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;54;06;54;426,367088343063
3756221;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;381,225395858124
3756221;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;06;54;381,225395858124
3756222;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;06;54;393,110641633976
3756222;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;06;54;393,110641633976
3756223;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;393,110641633976
3756223;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;54;06;54;393,110641633976
3756224;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;06;54;358,73960413247
3756225;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;54;06;54;250,540802516905
3756225;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;250,540802516905
3756225;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;250,540802516905
3756226;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;457,156503175444
3756226;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;54;06;54;457,156503175444
3756227;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756227;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756227;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;463,639068384519
3756227;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;8; ; ; ; ; ; ;54;06;54;463,639068384519
3756228;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;453,038522434717
3756228;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;06;54;453,038522434717
3756228;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;453,038522434717
3756229;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;443,377188434208
3756229;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;20;2;3; ; ; ; ; ; ;54;06;54;443,377188434208
3756229;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;34; ; ; ; ; ; ; ; ;54;06;54;443,377188434208
3756230;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;316,810575833716
3756230;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;316,810575833716
3756230;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;54;06;54;316,810575833716
3756231;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;317,179534316656
3756231;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;317,179534316656
3756232;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;315,043061345032
3756232;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;06;54;315,043061345032
3756232;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;06;54;315,043061345032
3756233;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;393,110641633976
3756233;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;54;06;54;393,110641633976
3756234;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;19; ; ; ; ; ; ; ; ;54;06;54;434,67071144979
3756235;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;317,179534316656
3756235;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;54;06;54;317,179534316656
3756236;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;389,475475555883
3756236;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;54;06;54;389,475475555883
3756236;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;389,475475555883
3756236;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;389,475475555883
3756242;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;4; ; ; ; ; ; ;54;06;54;218,393676790742
3756242;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;54;06;54;218,393676790742
3756243;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;06;54;293,37591299659
3756243;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;54;06;54;293,37591299659
3756243;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;2; ; ; ; ; ; ;54;06;54;293,37591299659
3756243;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;06;54;293,37591299659
3756243;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;293,37591299659
3756243;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;2; ; ; ; ; ; ;54;06;54;293,37591299659
3756244;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;06;54;282,43953833221
3756244;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;54;06;54;282,43953833221
3756245;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;399,593206843051
3756245;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;54;06;54;399,593206843051
3756245;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;54;06;54;399,593206843051
3756245;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;06;54;399,593206843051
3756246;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;5; ; ; ; ; ; ;54;06;54;457,156503175444
3756246;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;10; ; ; ; ; ; ;54;06;54;457,156503175444
3756247;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;54;06;54;211,698414081559
3756247;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;06;54;211,698414081559
3756247;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;54;06;54;211,698414081559
3756249;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;54;06;54;401,729679814675
3756249;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;54;06;54;401,729679814675
3756249;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;54;06;54;401,729679814675
3756250;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;24; ;21; ; ; ; ; ; ;54;06;54;393,110641633976
3756250;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;20; ; ; ; ; ; ;54;06;54;393,110641633976
3756251;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;54;06;54;317,179534316656
3756251;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;06;54;317,179534316656
3756252;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;54;06;54;252,522310286008
3756252;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;06;54;252,522310286008
3756252;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;06;54;252,522310286008
3756400;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;5; ; ; ; ; ; ;68;06;68;569,798974837922
3756400;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;68;06;68;569,798974837922
3756400;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;569,798974837922
3756401;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;693,38645842313
3756401;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;68;06;68;693,38645842313
3756401;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;693,38645842313
3756401;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;693,38645842313
3756401;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;693,38645842313
3756401;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;693,38645842313
3756402;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;402,464128961209
3756402;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;68;06;68;402,464128961209
3756402;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;68;06;68;402,464128961209
3756402;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;8; ; ; ; ; ; ;68;06;68;402,464128961209
3756403;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;68;06;68;305,486071114437
3756403;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;305,486071114437
3756403;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;68;06;68;305,486071114437
3756403;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;68;06;68;305,486071114437
3756403;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;305,486071114437
3756404;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;68;06;68;474,126955439076
3756404;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;474,126955439076
3756404;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;474,126955439076
3756404;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;474,126955439076
3756405;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;68;06;68;284,799303444176
3756405;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;284,799303444176
3756405;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;68;06;68;284,799303444176
3756405;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;28; ; ; ; ; ; ;68;06;68;284,799303444176
3756406;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;524,284613182603
3756406;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;56; ; ; ; ; ; ;68;06;68;524,284613182603
3756406;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;524,284613182603
3756407;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;12; ; ; ; ; ; ;68;06;68;1142,93299233697
3756407;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;68;06;68;1142,93299233697
3756407;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;1142,93299233697
3756408;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;401,158090513282
3756408;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;401,158090513282
3756408;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;401,158090513282
3756408;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;401,158090513282
3756409;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;823,770440542459
3756409;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;823,770440542459
3756409;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;823,770440542459
3756410;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;68;06;68;692,387361139972
3756410;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;692,387361139972
3756411;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756411;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756412;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;512,566971180357
3756419;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;4; ; ; ; ; ; ;68;06;68;610,256902003066
3756419;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;28; ;30;21; ; ; ; ; ;68;06;68;610,256902003066
3756419;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;610,256902003066
3756419;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;68;06;68;610,256902003066
3756420;1;1;1;90;2;1;2;1;2;2;2;2;2;1; ;2; ;21; ; ; ; ; ;5;68;06;68;652,374405965247
3756420;1;2;1;90;2;1;2;1;2;2;2;2;2;1; ;35; ;56; ; ; ; ; ;14;68;06;68;652,374405965247
3756420;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;4; ; ; ; ; ; ;68;06;68;652,374405965247
3756420;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;06;68;652,374405965247
3756421;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;9; ; ; ; ; ; ;68;06;68;358,6681978549
3756421;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;9; ; ; ; ; ; ;68;06;68;358,6681978549
3756421;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;68;06;68;358,6681978549
3756421;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;68;06;68;358,6681978549
3756421;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;49; ; ; ; ; ; ;68;06;68;358,6681978549
3756421;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;06;68;358,6681978549
3756421;1;8;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;358,6681978549
3756422;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;612,930514268375
3756422;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;28; ; ; ; ; ;68;06;68;612,930514268375
3756422;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;14; ; ;7; ; ; ; ; ;68;06;68;612,930514268375
3756422;1;4;1;90;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;16; ; ; ;68;06;68;612,930514268375
3756422;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;612,930514268375
3756423;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;28; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;7; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;9;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;559,261526210039
3756423;1;10;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;559,261526210039
3756424;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;68;06;68;389,721079038798
3756424;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;06;68;389,721079038798
3756424;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;68;06;68;389,721079038798
3756424;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;1; ;21; ; ; ; ; ; ;68;06;68;389,721079038798
3756424;1;7;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;68;06;68;389,721079038798
3756425;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;24; ; ; ; ; ; ;68;06;68;636,154454765566
3756425;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;14;14;28; ; ; ; ; ; ;68;06;68;636,154454765566
3756425;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;636,154454765566
3756425;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;06;68;636,154454765566
3756426;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;68;06;68;1041,91596338666
3756426;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;1041,91596338666
3756427;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;5; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;35; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;8;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;9;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;10;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;28; ; ; ; ; ; ;68;06;68;353,655784727134
3756427;1;11;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;8; ; ; ;68;06;68;353,655784727134
3756427;1;12;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;353,655784727134
3756428;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;591,791780956108
3756428;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;68;06;68;591,791780956108
3756428;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;06;68;591,791780956108
3756428;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;68;06;68;591,791780956108
3756430;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;68;06;68;1041,91596338666
3756430;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;2; ;12; ; ; ; ; ; ;68;06;68;1041,91596338666
3756432;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756432;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756433;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756433;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756434;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;15; ; ; ;68;06;68;520,957981693331
3756434;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;06;68;520,957981693331
3756440;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;40; ;18; ; ; ; ; ; ;68;06;68;312,509507810027
