Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3393270;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;24; ; ; ; ; ; ;1;01;27;81,7540490706924;27
3393271;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393271;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;3; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393271;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;16; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393272;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;20; ; ; ; ; ; ;1;01;27;38,9251414800423;27
3393272;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;1;01;27;38,9251414800423;27
3393273;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393274;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;42,4296803340437;27
3393274;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;6; ; ; ; ; ; ;1;01;27;42,4296803340437;27
3393274;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;6; ; ; ; ; ; ;1;01;27;42,4296803340437;27
3393274;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;6; ; ; ; ; ; ;1;01;27;42,4296803340437;27
3393275;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;1;01;27;55,1439584863467;27
3393275;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;1;01;27;55,1439584863467;27
3393275;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;55,1439584863467;27
3393275;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;55,1439584863467;27
3393275;1;8;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;1;01;27;55,1439584863467;27
3393276;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393276;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393276;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393277;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;12; ; ; ; ; ; ;1;01;27;30,792755078039;27
3393277;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;24; ; ; ; ; ; ;1;01;27;30,792755078039;27
3393277;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;27;30,792755078039;27
3393277;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;30,792755078039;27
3393278;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;81,2606997027368;27
3393280;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393281;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;20; ; ; ; ; ; ;1;01;27;41,0504422132502;27
3393281;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;20; ; ; ; ; ; ;1;01;27;41,0504422132502;27
3393282;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;24; ; ; ; ; ; ;1;01;27;79,765013608002;27
3393282;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;12; ; ; ; ; ; ;1;01;27;79,765013608002;27
3393282;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;79,765013608002;27
3393283;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393283;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393284;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393284;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393287;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;63; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393287;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393288;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;59; ;23; ; ; ; ; ; ;1;01;27;69,5073264727909;27
3393288;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;01;27;69,5073264727909;27
3393288;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;69,5073264727909;27
3393288;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;69,5073264727909;27
3393288;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;45; ;54; ; ; ; ; ; ;1;01;27;69,5073264727909;27
3393289;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;68; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393289;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393290;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;48; ;43; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393290;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393290;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393290;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;47; ;27; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393291;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;43; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393291;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393292;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393292;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393293;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;43,0226559853644;27
3393293;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;27;43,0226559853644;27
3393293;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;8; ; ;10; ; ; ; ; ;1;01;27;43,0226559853644;27
3393294;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;16; ;10; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393294;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393294;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393294;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393294;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393294;1;9;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393295;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;42,0998755419793;27
3393295;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;42,0998755419793;27
3393295;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;42,0998755419793;27
3393295;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;27;42,0998755419793;27
3393297;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393297;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393297;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393298;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393298;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393298;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393299;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;34,1970490120883;27
3393299;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;27;34,1970490120883;27
3393300;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;30; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393300;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393300;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393302;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;27;62,8070202327227;27
3393302;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;62,8070202327227;27
3393302;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;62,8070202327227;27
3393302;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;27;62,8070202327227;27
3393303;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393304;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;81,7171573801453;27
3393304;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;81,7171573801453;27
3393304;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;81,7171573801453;27
3393304;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;27;81,7171573801453;27
3393305;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;27;51,9251297121103;27
3393306;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;45; ; ; ; ; ; ;1;01;27;61,3677370490355;27
3393306;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;1;01;27;61,3677370490355;27
3393306;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;27;61,3677370490355;27
3393307;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;3; ; ; ; ; ; ;1;01;27;76,9536953252735;27
3393307;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;50; ;15; ; ; ; ; ; ;1;01;27;76,9536953252735;27
3393307;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;4; ; ; ; ; ; ;1;01;27;76,9536953252735;27
3393307;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;4; ; ; ; ; ; ;1;01;27;76,9536953252735;27
3393308;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;20; ; ; ; ; ; ;1;01;27;51,1790670996959;27
3393308;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;10; ; ; ; ; ; ;1;01;27;51,1790670996959;27
3393308;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;7; ; ; ; ; ; ;1;01;27;51,1790670996959;27
3393309;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;20; ; ; ; ; ; ;1;01;27;50,4930495501753;27
3393309;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;1;01;27;50,4930495501753;27
3393309;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;1; ; ; ; ; ; ;1;01;27;50,4930495501753;27
3393309;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;25; ; ; ; ; ; ;1;01;27;50,4930495501753;27
3393310;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;40; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393310;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393310;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;10; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393311;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393311;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393311;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;9; ;5; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393311;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;21; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393312;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393312;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393313;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;46,450974631742;27
3393313;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;25; ; ; ; ; ; ;1;01;27;46,450974631742;27
3393313;1;3;1;90; ;2;1;2;1;1;2;2;2;2;2; ;20; ;40;10; ; ; ; ; ;1;01;27;46,450974631742;27
3393314;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;56; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393314;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393314;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;104,99607072692;27
3393314;2;2;2;90; ;2;1;2;1;2;2;2;2;2;1; ;14; ;70; ; ; ; ; ;3;1;01;27;104,99607072692;27
3393315;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393315;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393316;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;27;92,8286077728698;27
3393316;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;27;92,8286077728698;27
3393316;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;92,8286077728698;27
3393317;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393317;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;40; ; ; ; ; ; ;1;01;27;26,24901768173;27
3393318;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;27;64,0659434335931;27
3393318;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;01;27;64,0659434335931;27
3393319;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;12; ; ; ; ; ; ;1;01;27;86,5775561884579;27
3393320;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;40; ; ; ; ; ; ;1;01;27;58,862198846043;27
3393320;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;27;58,862198846043;27
3393321;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393321;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393321;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;1;01;05;1096,46901397117;05
3393322;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;01;05;1079,81679887325;05
3393322;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;1;01;05;1079,81679887325;05
3393322;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;05;1079,81679887325;05
3393322;1;4;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;1; ; ; ;1;01;05;1079,81679887325;05
3393323;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;01;05;1295,42615480473;05
3393323;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;01;05;1295,42615480473;05
3393323;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;1;01;05;1295,42615480473;05
3393323;1;4;1;90; ;2;2;2;2;2;2;1;2;2;1; ; ; ; ; ; ;3; ; ;3;1;01;05;1295,42615480473;05
3393324;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1061,10942919545;05
3393324;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1061,10942919545;05
3393324;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1061,10942919545;05
3393324;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1061,10942919545;05
3393324;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;01;05;1061,10942919545;05
3393325;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;912,92726343891;05
3393325;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;05;912,92726343891;05
3393325;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;01;05;912,92726343891;05
3393325;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;23; ; ; ; ; ; ; ; ;1;01;05;912,92726343891;05
3393326;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1017,95317856238;05
3393326;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;15; ; ;35; ; ; ; ; ;1;01;05;1017,95317856238;05
3393326;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;12; ; ;8; ; ; ; ; ;1;01;05;1017,95317856238;05
3393326;1;4;1;90; ;2;1;2;2;1;2;1;2;2;2; ;8; ; ;10; ;8; ; ; ;1;01;05;1017,95317856238;05
3393327;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;20; ; ; ; ;5; ; ; ;1;01;05;686,461179231118;05
3393327;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;686,461179231118;05
3393327;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;01;05;686,461179231118;05
3393327;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;686,461179231118;05
3393327;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;686,461179231118;05
3393328;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;05;1001,30096346446;05
3393328;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;05;1001,30096346446;05
3393328;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;05;1001,30096346446;05
3393328;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;01;05;1001,30096346446;05
3393328;2;1;2;90; ;2;1;2;2;2;2;2;2;2;1; ;20; ; ; ; ; ; ; ;3;1;01;05;1001,30096346446;05
3393330;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;05;789,757947894357;05
3393330;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;789,757947894357;05
3393330;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;05;789,757947894357;05
3393330;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;05;789,757947894357;05
3393331;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393331;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393331;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393332;1;1;1;90; ;2;1;2;2;1;2;2;1;2;2; ;35; ; ;48; ; ;16; ; ;1;01;05;727,894327583487;05
3393332;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;13; ; ; ; ; ;1;01;05;727,894327583487;05
3393332;1;3;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ;1;01;05;727,894327583487;05
3393332;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;727,894327583487;05
3393333;1;1;1;90; ;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ;40; ; ; ; ;1;01;05;1096,46901397117;05
3393333;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393333;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1096,46901397117;05
3393334;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;82,6576286518959;19
3393334;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;82,6576286518959;19
3393335;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;87,6174047582443;19
3393335;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;87,6174047582443;19
3393336;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;01;19;90,925022883684;19
3393337;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;119,481037917469;19
3393337;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;119,481037917469;19
3393338;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;01;19;108,556430142226;19
3393338;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;108,556430142226;19
3393339;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;139,118106323352;19
3393339;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;139,118106323352;19
3393340;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;103,416296510566;19
3393341;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;151,581504200642;19
3393341;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;151,581504200642;19
3393341;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;151,581504200642;19
3393341;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;151,581504200642;19
3393341;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;151,581504200642;19
3393342;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;132,941039956024;19
3393342;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;01;19;132,941039956024;19
3393343;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;01;19;57,12770607827;19
3393343;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;57,12770607827;19
3393343;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;19;57,12770607827;19
3393344;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1;01;19;150,7257225298;19
