DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2793754,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,18.860.627.752.867
2793755,1,1,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,1,9,17,17,175.122.929.797.127
2793755,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,175.122.929.797.127
2793755,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,175.122.929.797.127
2793756,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,800000,1,1,9,17,17,155.281.445.466.159
2793756,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,155.281.445.466.159
2793756,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,155.281.445.466.159
2793757,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,177.404.905.695.104
2793757,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,177.404.905.695.104
2793757,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,100000,1,1,9,17,17,177.404.905.695.104
2793757,1,4,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,9,17,17,177.404.905.695.104
2793757,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,177.404.905.695.104
2793758,1,1,1,95,1,,1,1,,2200000,800000,2,2,,,,,,,,,,,,,1,9,17,17,184.389.429.934.431
2793758,1,2,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,9,17,17,184.389.429.934.431
2793758,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,17,17,184.389.429.934.431
2793759,1,1,1,95,1,,2,1,,735000,,2,2,,,,,,,,,,,,,1,9,50,50,165.847.540.358.375
2793759,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,165.847.540.358.375
2793759,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,165.847.540.358.375
2793760,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,167.407.407.553.552
2793760,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,167.407.407.553.552
2793760,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,167.407.407.553.552
2793760,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,167.407.407.553.552
2793761,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,9,50,50,125.912.794.019.158
2793762,1,1,1,95,1,,1,2,,,150000,2,1,2,2,,,,,4800000,2,1,2,,2,1,9,50,50,201.839.346.767.186
2793762,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.839.346.767.186
2793762,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.839.346.767.186
2793762,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.839.346.767.186
2793763,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,155.098.932.569.394
2793763,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,155.098.932.569.394
2793763,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,155.098.932.569.394
2793764,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,165.852.750.313.491
2793764,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,165.852.750.313.491
2793764,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,165.852.750.313.491
2793765,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,175.296.413.523.367
2793765,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,175.296.413.523.367
2793766,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,15.329.020.900.861
2793766,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,15.329.020.900.861
2793767,1,1,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,1,9,50,50,166.994.123.929.362
2793767,1,2,1,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,1,9,50,50,166.994.123.929.362
2793767,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,166.994.123.929.362
2793767,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,166.994.123.929.362
2793768,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,196.215.636.394.695
2793768,1,2,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,9,50,50,196.215.636.394.695
2793768,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,196.215.636.394.695
2793768,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,196.215.636.394.695
2793768,1,5,1,95,2,,,,,,,,1,2,2,,,,,12000000,2,1,2,,2,1,9,50,50,196.215.636.394.695
2793769,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,132.460.424.587.217
2793769,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,132.460.424.587.217
2793769,1,3,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,1,9,50,50,132.460.424.587.217
2793770,1,1,1,95,1,,1,2,,,80000,2,2,,,,,,,,,,,,,1,9,50,50,180.270.263.508.969
2793771,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,181.234.283.813.351
2793771,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,181.234.283.813.351
2793772,1,1,1,95,1,,1,2,,,320000,2,2,,,,,,,,,,,,,1,9,50,50,151.471.434.894.752
2793772,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.471.434.894.752
2793772,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.471.434.894.752
2793772,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.471.434.894.752
2793772,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.471.434.894.752
2793773,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.093.584.132.217
2793773,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.093.584.132.217
2793773,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.093.584.132.217
2793773,1,4,1,95,2,,,,,,,,1,2,2,,,,,4200000,2,1,2,,2,1,9,50,50,151.093.584.132.217
2793773,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,151.093.584.132.217
2793774,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,186.617.714.944.396
2793774,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,186.617.714.944.396
2793776,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,194.009.611.291.376
2793776,1,2,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,1,9,50,50,194.009.611.291.376
2793776,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,194.009.611.291.376
2793777,1,1,1,95,1,,1,1,,2000000,500000,2,2,,,,,,,,,,,,,1,9,50,50,157.390.992.523.947
2793778,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,158.963.962.424.798
2793778,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,158.963.962.424.798
2793778,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,158.963.962.424.798
2793778,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,158.963.962.424.798
2793778,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,158.963.962.424.798
2793778,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,158.963.962.424.798
2793779,1,1,1,95,1,,1,1,,690000,650000,2,2,,,,,,,,,,,,,1,9,50,50,126.795.719.951.854
2793779,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,126.795.719.951.854
2793779,1,3,1,95,1,,1,2,,,700000,2,2,,,,,,,,,,,,,1,9,50,50,126.795.719.951.854
2793779,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,126.795.719.951.854
2793780,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.366.193.241.788
2793780,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.366.193.241.788
2793780,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.366.193.241.788
2793780,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,201.366.193.241.788
2793781,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,204.751.569.918.758
2793781,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,204.751.569.918.758
2793781,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,204.751.569.918.758
2793781,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,204.751.569.918.758
2793781,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,204.751.569.918.758
2793782,1,1,1,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,1,9,50,50,209.355.711.929.582
2793782,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,209.355.711.929.582
2793783,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,131.062.305.886.846
2793783,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,131.062.305.886.846
2793783,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,50,50,131.062.305.886.846
2793785,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,145.961.296.640.624
2793785,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,145.961.296.640.624
2793785,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,145.961.296.640.624
2793785,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,145.961.296.640.624
2793785,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,145.961.296.640.624
2793786,1,1,1,95,1,,1,1,,98,100000,2,2,,,,,,,,,,,,,1,9,19,19,102.838.408.712.422
2793786,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,102.838.408.712.422
2793786,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,102.838.408.712.422
2793787,1,1,1,95,1,,2,1,,1200000,,2,2,,,,,,,,,,,,,1,9,19,19,750.656.700.400.839
2793787,1,2,1,95,1,,2,1,,1300000,,2,2,,,,,,,,,,,,,1,9,19,19,750.656.700.400.839
2793787,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,750.656.700.400.839
2793787,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,750.656.700.400.839
2793787,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,750.656.700.400.839
2793787,1,9,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,1,9,19,19,750.656.700.400.839
2793788,1,1,1,95,1,,2,1,,400000,,2,1,2,2,,,,,2000000,2,1,2,,2,1,9,19,19,867.489.239.247.024
2793788,1,2,1,95,2,,,,,,,,1,2,2,,,,,2000000,2,1,2,,2,1,9,19,19,867.489.239.247.024
2793789,1,1,1,95,1,,2,1,,1700000,,2,2,,,,,,,,,,,,,1,9,68,68,418.476.579.813.869
2793789,2,1,2,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,9,68,68,418.476.579.813.869
2793789,3,1,3,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1500000,1,1,9,68,68,418.476.579.813.869
2793789,3,2,3,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,1300000,1,1,9,68,68,418.476.579.813.869
2793790,1,1,1,95,2,,,,,,,,1,2,1,,70000,,,,2,2,2,,2,1,9,68,68,436.570.209.852.143
2793790,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,436.570.209.852.143
2793790,1,3,1,95,2,,,,,,,,1,1,2,,,,300000,,2,2,2,,2,1,9,68,68,436.570.209.852.143
2793790,1,4,1,95,2,,,,,,,,1,2,1,,80000,,,,2,2,2,,2,1,9,68,68,436.570.209.852.143
2793790,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,436.570.209.852.143
2793791,1,1,1,95,2,,,,,,,,1,2,2,,,35000000,,,1,2,2,10000000,1,1,9,68,68,404.172.784.934.688
2793791,1,2,1,95,2,,,,,,,,1,2,2,,,,,1600000,2,1,2,,2,1,9,68,68,404.172.784.934.688
2793791,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,404.172.784.934.688
2793791,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,404.172.784.934.688
2793792,1,1,1,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,1,9,19,19,648.567.997.512.239
2793792,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,648.567.997.512.239
2793793,1,1,1,95,1,,2,1,,1600000,,2,2,,,,,,,,,,,,,1,9,19,19,770.971.623.181.903
2793793,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,770.971.623.181.903
2793793,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,770.971.623.181.903
2793793,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,770.971.623.181.903
2793794,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,19,19,109.632.899.630.339
2793795,1,1,1,95,1,,1,2,,,250000,2,2,,,,,,,,,,,,,1,9,68,68,433.252.756.278.594
2793795,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,433.252.756.278.594
2793795,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,433.252.756.278.594
2793796,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,488.991.109.161.206
2793796,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,488.991.109.161.206
2793796,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,400000,1,1,9,68,68,488.991.109.161.206
2793796,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,488.991.109.161.206
2793796,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,488.991.109.161.206
2793796,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,488.991.109.161.206
2793797,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,368.912.544.625.207
2793797,1,2,1,95,2,,,,,,,,1,2,2,,,,,450000,2,1,2,,2,1,9,68,68,368.912.544.625.207
2793797,1,3,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,1,9,68,68,368.912.544.625.207
2793797,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,368.912.544.625.207
2793797,1,5,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,1,9,68,68,368.912.544.625.207
2793798,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,43.840.104.905.182
2793798,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,43.840.104.905.182
2793798,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,43.840.104.905.182
2793799,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,494.893.696.550.846
2793799,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,494.893.696.550.846
2793800,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,478.380.376.620.176
2793800,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,478.380.376.620.176
2793801,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,545.349.976.125.836
2793801,1,2,1,95,1,,2,1,,471300,,2,2,,,,,,,,,,,,,1,9,68,68,545.349.976.125.836
2793801,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,545.349.976.125.836
2793801,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1700000,1,1,9,68,68,545.349.976.125.836
2793802,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,461.408.896.798.016
2793803,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,437.885.060.955.646
2793803,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,437.885.060.955.646
2793803,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,437.885.060.955.646
2793804,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,444.113.815.412.338
2793804,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,444.113.815.412.338
2793804,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,444.113.815.412.338
2793804,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,444.113.815.412.338
2793804,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,68,68,444.113.815.412.338
2793804,1,6,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,9,68,68,444.113.815.412.338
2793805,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,821.319.367.634.149
2793805,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,821.319.367.634.149
2793805,1,5,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,9,70,70,821.319.367.634.149
2793806,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,651.233.156.841.714
2793806,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,651.233.156.841.714
2793806,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,651.233.156.841.714
2793808,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,896.842.450.573.903
2793808,1,2,1,95,2,,,,,,,,1,1,2,,,,380000,,2,2,2,,2,1,9,70,70,896.842.450.573.903
2793808,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,896.842.450.573.903
2793808,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,896.842.450.573.903
2793808,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,896.842.450.573.903
2793809,1,1,1,95,1,,2,1,,520000,,2,2,,,,,,,,,,,,,1,9,70,70,747.187.625.000.292
2793809,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,747.187.625.000.292
2793809,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,747.187.625.000.292
2793810,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,101.241.184.909.149
2793810,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,101.241.184.909.149
2793811,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,850.280.360.990.018
2793811,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,850.280.360.990.018
2793812,1,1,1,95,1,,1,2,,,350000,2,1,2,2,,,,,3600000,2,1,2,,2,1,9,70,70,946.149.480.166.686
2793812,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,946.149.480.166.686
2793813,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,901.501.551.506.476
2793813,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,9,70,70,901.501.551.506.476
2793813,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,901.501.551.506.476
2793814,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,105.759.850.741.846
2793815,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,86.537.883.008.553
2793815,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,86.537.883.008.553
2793816,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,110.618.980.532.023
2793816,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,70,70,110.618.980.532.023
2793817,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,845.573.467.631.667
2793817,1,2,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,1,9,76,76,845.573.467.631.667
2793817,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,845.573.467.631.667
2793817,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,845.573.467.631.667
2793818,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,105.332.831.047.672
2793818,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,105.332.831.047.672
2793818,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,105.332.831.047.672
2793819,1,1,1,95,1,,2,1,,471000,,2,2,,,,,,,,,,,,,1,9,76,76,948.867.350.259.175
2793819,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,948.867.350.259.175
2793820,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,948.302.924.068.411
2793820,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,948.302.924.068.411
2793820,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,948.302.924.068.411
2793822,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,9,76,76,803.640.105.934.756
2793822,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,803.640.105.934.756
2793822,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,803.640.105.934.756
2793822,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,803.640.105.934.756
2793823,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,973.571.058.022.685
2793823,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,973.571.058.022.685
2793824,1,1,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,1,9,76,76,751.740.311.180.149
2793824,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,751.740.311.180.149
2793824,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,751.740.311.180.149
2793825,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,705.094.975.131.079
2793825,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,705.094.975.131.079
2793825,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,705.094.975.131.079
2793826,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,705.094.975.131.079
2793826,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,705.094.975.131.079
2793826,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,705.094.975.131.079
2793827,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,103.628.495.095.612
2793827,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,1,9,76,76,103.628.495.095.612
2793830,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,507.967.936.052.052
2793830,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,507.967.936.052.052
2793830,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,507.967.936.052.052
2793830,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,507.967.936.052.052
2793831,1,1,1,95,1,,2,1,,350000,,2,2,,,,,,,,,,,,,1,9,76,76,904.500.176.646.498
2793831,1,2,1,95,1,,2,1,,350000,,2,2,,,,,,,,,,,,,1,9,76,76,904.500.176.646.498
2793831,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,904.500.176.646.498
2793832,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,948.867.350.259.175
2793832,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,948.867.350.259.175
2793833,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,106.383.124.734.679
2793833,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,106.383.124.734.679
2793834,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,121.228.124.939.905
2793834,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,121.228.124.939.905
2793835,1,1,1,95,2,,,,,,,,1,2,1,,90000000,,,,2,2,2,,2,1,9,76,76,877.518.306.446.596
2793835,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,877.518.306.446.596
2793836,1,1,1,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,1,9,76,76,127.765.143.654.685
2793836,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,127.765.143.654.685
2793836,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,127.765.143.654.685
2793837,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,123.985.546.816.811
2793837,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,123.985.546.816.811
2793837,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,123.985.546.816.811
2793838,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,877.518.306.446.596
2793838,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,877.518.306.446.596
2793839,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,112.660.530.732.613
2793839,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,112.660.530.732.613
2793839,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,112.660.530.732.613
2793839,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,112.660.530.732.613
2793839,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,112.660.530.732.613
2793840,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,107.821.831.265.304
2793840,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,76,76,107.821.831.265.304
2793841,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,9,8,8,519.562.541.937.523
