DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4576966;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;2554,92073085806
4576966;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;2554,92073085806
4576967;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;1166,49713012966
4576967;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;47;1166,49713012966
4576971;1;1;1;80;2;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;47;995,747795516005
4576971;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;47;995,747795516005
4576975;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576975;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;47;592,221938831458
4576993;1;3;1;80;2;1;1;8; ;2; ; ;8; ;2; ;1;200000;1;40;1000000;2;1;03;17;2406,81257375457
4579797;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;2225,80614938685
4579800;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;2824,87484591876
4579802;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;782000;2;1;03;20;1718,56498051145
4579802;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;1718,56498051145
4579808;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;20;958,349023145669
4579808;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;03;20;958,349023145669
4579817;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2591,90098082749
4579817;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;2591,90098082749
4579851;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;3099,14214970289
4579852;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;1929,72169965956
4579852;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1929,72169965956
4579852;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1929,72169965956
4579855;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;1593,33405475964
4579855;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1593,33405475964
4579857;1;1;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;20;2120,84482439135
4579857;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2120,84482439135
4579859;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;2500,07345317098
4579863;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;2466,67005507568
4579863;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2466,67005507568
4579872;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;20;3296,23156294534
4579872;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;3296,23156294534
4579872;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;3296,23156294534
4579872;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;3296,23156294534
4579872;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;3296,23156294534
4579873;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ;1;30;300000;2;1;03;20;2225,80614938685
4579875;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2435,11476275767
4579876;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;998,351657727862
4579877;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1319,0667509755
4579879;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;2225,80614938685
4579887;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;1287,51145865749
4579887;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1287,51145865749
4579889;1;2;1;80;2;1;1;6; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;03;20;2235,5442957617
4579889;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2235,5442957617
4579890;1;1;1;80;2;1;4;7; ;1; ;4;1; ;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579890;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579890;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579891;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;3097,2940439256
4579892;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579892;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579892;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;03;20;955,76810551026
4579892;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579893;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;3097,2940439256
4579894;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;3099,14214970289
4579895;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;3698,2108462348
4579896;1;1;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;20;1274,95746841206
4579897;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579897;1;3;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579899;1;2;1;80;2;1;3;1; ;1; ;3;1; ;2; ;2; ;1;24;300000;2;1;03;20;3099,14214970289
4579900;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1615,45176129323
4579900;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1615,45176129323
4579901;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579901;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;20;955,76810551026
4579901;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;955,76810551026
4579902;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;1718,56498051145
4579902;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;1718,56498051145
4579903;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;20;958,349023145669
4579903;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;958,349023145669
4579904;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;20;1548,23452867596
4579904;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;48;782000;2;1;03;20;1548,23452867596
4579904;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;500000;2;1;03;20;1548,23452867596
4579904;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;500000;2;1;03;20;1548,23452867596
4579904;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;1548,23452867596
4579905;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2665,60757409542
4579905;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2665,60757409542
4579905;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;2665,60757409542
4579905;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;2665,60757409542
4579905;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;20;2665,60757409542
4579906;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;1861,64660478523
4579906;1;4;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;20;1861,64660478523
4579908;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;3380,87743117674
4579912;1;1;1;80;2;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;20;1274,95746841206
4579914;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;20;1194,40258518122
4579916;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;03;20;1194,40258518122
4580016;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;25;8635,63977727574
4580016;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;25;8635,63977727574
4580016;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;25;8635,63977727574
4580016;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;25;8635,63977727574
4580018;1;2;1;80;2;1;1;1; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;03;25;7791,74961825918
4580018;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;25;7791,74961825918
4580018;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;25;7791,74961825918
4580021;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;25;3725,04012015344
4580021;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;25;3725,04012015344
4580021;1;4;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;25;3725,04012015344
4580046;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;25;3121,84505149996
4580046;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;25;3121,84505149996
4580206;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;52;3930,47636916909
4580207;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;52;3888,6024415486
4580209;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;1630,67340213976
4580210;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;1890,00812714556
4580212;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;1960,24180557905
4580213;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;2873,57083122796
4580215;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;52;3331,580482713
4580218;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;1960,24180557905
4580218;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;1960,24180557905
4580221;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;52;2768,82846818212
4580222;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;52;2647,77353390458
4580222;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;52;2647,77353390458
4580224;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;52;3576,99365439003
4580224;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;52;3576,99365439003
4580224;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;52;3576,99365439003
4580226;1;2;1;80;2;1;1;8; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;03;52;3773,05953833541
4580226;1;3;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;03;52;3773,05953833541
4580226;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;52;3773,05953833541
4580227;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;52;2873,57083122796
4580227;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;52;2873,57083122796
4580228;1;2;1;80;2;1;1;8; ;1; ;1;9; ;2; ;2; ;2; ;500000;2;1;03;52;3787,32133327202
4580231;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;2405,32498999917
4580231;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;54;2405,32498999917
4580232;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;2806,28825228971
4580232;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;54;2806,28825228971
4580232;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;54;2806,28825228971
4580233;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;3345,60647970774
4580233;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;54;3345,60647970774
4580234;1;1;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;54;3345,60647970774
4580235;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;54;1256,24839761825
4580235;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;54;1256,24839761825
4580237;1;2;1;80;2;1;4;3; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;03;54;1099,36700417005
4580237;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;54;1099,36700417005
4580238;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;1164,20833287494
4580421;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;54;2329,45238946798
4580422;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;54;3343,70905009566
4580423;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;3259,09674673092
4580423;1;3;1;80;2;1;1;8; ;2; ; ;4; ; ; ;2; ; ; ; ; ;1;03;54;3259,09674673092
4580424;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;54;3798,71270080551
4580424;1;3;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;54;3798,71270080551
4580425;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;3909,60303761752
4580427;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;4623,19173910102
4580427;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;54;4623,19173910102
4580427;1;4;1;80;2;1;1;8; ;2; ; ;6; ; ; ;2; ; ; ; ; ;1;03;54;4623,19173910102
4580432;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;2091,42035429699
4580433;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;2093,4399172014
4580433;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;2093,4399172014
4580434;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;2388,10314425395
4580435;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;2434,6177084354
4580437;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;3332,88093016181
4580438;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;54;4191,22882294313
4580439;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;54;1816,87583020971
4580439;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;1816,87583020971
4580441;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;5273,69802998763
4580441;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;5273,69802998763
4580447;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;5601,83837949469
4580448;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;5826,55457578254
4580448;1;4;1;80;2;1;3;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;54;5826,55457578254
4580448;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;5826,55457578254
4580449;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;54;1816,87583020971
4580451;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;54;3728,08885945299
4580452;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;1;03;54;3328,65204546431
4580454;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;54;2728,88920345665
4580484;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;816,628997519035
4580485;1;2;1;80;2;1;4;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;70;1124,4819812373
4580485;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1124,4819812373
4580485;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1124,4819812373
4580488;1;2;1;80;2;1;4;6; ;2; ; ;7; ;2; ;2; ;1;26;200000;2;1;03;70;818,585071784861
4580488;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;818,585071784861
4580490;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;641,370802984175
4580492;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;993,843266319721
4580494;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;818,585071784861
4580497;1;3;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;42;300000;2;1;03;70;776,033147122725
4580497;1;5;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;30;200000;2;1;03;70;776,033147122725
4580523;1;2;1;80;2;1;4;1; ;1; ;4;1; ;2; ;2; ;1;40;400000;2;1;03;70;631,737997628011
4580523;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;631,737997628011
4580524;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;818,585071784861
4580525;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;03;70;908,506763249602
4580526;1;2;1;80;2;1;4;1; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;70;456,479803093151
4580527;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;03;70;643,326877250001
4580528;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;03;70;616,707613836736
4580528;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;616,707613836736
4580528;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;616,707613836736
4580529;1;2;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;03;70;1781,19676487666
4580529;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1781,19676487666
4580530;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;40;300000;2;1;03;70;1154,07107706331
4580530;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1154,07107706331
4580530;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1154,07107706331
4580530;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1154,07107706331
4580530;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1154,07107706331
4580531;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;03;70;641,370802984175
4580532;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;03;70;458,435877358976
4580533;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;456,479803093151
4580534;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;1345,54142831508
4580536;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;03;70;1070,72873695932
4580537;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;456,479803093151
4580538;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;45;400000;2;1;03;70;791,965808371596
4580538;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;500000;2;1;03;70;791,965808371596
4580538;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;791,965808371596
4580539;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;03;70;456,479803093151
4580540;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;456,479803093151
4580541;1;1;1;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ;1;30;200000;2;1;03;70;1311,45703151157
4580542;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;607,286406180659
4580543;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;03;70;1059,31336633711
4580544;1;1;1;80;2;1;2;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;70;607,286406180659
4580545;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;1104,81313376283
4580546;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;350000;2;1;03;70;458,435877358976
4580550;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;1;25;200000;2;1;03;70;475,533816105392
4580550;1;4;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;25;200000;2;1;03;70;475,533816105392
4580551;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;03;70;1085,75912075059
4580553;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;490,564199896667
4580553;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;490,564199896667
4580555;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;1821,00185243147
4580555;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;1821,00185243147
4580555;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1821,00185243147
4580556;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1619,17234674521
4580557;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;03;70;773,965592167583
4580558;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;1219,5411770807
4580558;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1219,5411770807
4580564;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;03;70;1068,5902937035
4580564;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1068,5902937035
4580564;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1068,5902937035
4580564;1;6;1;80;2;1;3;3; ;2; ; ;12;POR SU EMBARAZO;2; ;2; ;2; ;781242;2;1;03;70;1068,5902937035
4580566;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;1119,98668025979
4580566;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1119,98668025979
4580566;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;1119,98668025979
4580567;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;70;607,286406180659
4580568;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;455,250463107867
4580568;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;455,250463107867
