DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
628591,1,2,70,104,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,13,98,207.825.593.592.302
628615,1,2,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,13,98,271.093.100.397.898
628621,1,3,70,104,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,13,98,3.007.711.905.198
628621,1,4,70,12,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,13,98,3.007.711.905.198
628632,1,1,70,108,50,1,,2,108,1,,2,1,,,,,,,,,,1,,2,,2,1,1,85,95,4521,45,17,17,117.712.638.219.404
628632,1,3,70,12,48,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,45,5225,52,17,17,117.712.638.219.404
628637,1,1,70,3,48,1,,2,3,1,,9,1,,,,,,,,,,1,,1,200000,2,1,1,93,93,5020,50,17,17,150.252.496.934.501
628639,1,1,70,24,48,3,,2,128,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,17,17,24.968.430.044.955
628639,1,2,70,64,48,1,,2,64,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,17,17,24.968.430.044.955
628639,1,3,70,12,20,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,17,17,24.968.430.044.955
628642,1,3,70,12,48,1,,2,12,1,,7,4,,,,,,,,,,1,,2,,2,1,1,2,2,4530,45,17,17,160.597.038.632.868
628642,1,4,70,12,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,5,5,8512,85,17,17,160.597.038.632.868
628643,1,2,70,108,20,4,,2,520,1,,9,2,,,,,,,,,,1,,2,,2,1,1,41,13,8060,80,17,17,350.967.177.318.016
628662,1,2,70,4,40,1,,2,4,1,,3,1,,,,,,,,,,1,,1,300000,2,1,1,95,95,4521,45,17,17,153.876.337.271.594
628662,1,3,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,400000,2,1,1,95,95,4521,45,17,17,153.876.337.271.594
628662,1,4,70,12,24,3,,2,12,3,,1,1,,,,,,,,,,1,,1,20000,2,1,1,54,54,9500,95,17,17,153.876.337.271.594
628663,1,1,70,2,50,1,,2,2,1,,5,1,,,,,,,,,,1,,1,461500,2,1,1,92,97,4530,45,17,17,125.236.032.753.398
628671,1,4,70,4,60,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,17,17,166.152.701.808.301
628678,1,3,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,17,17,19.038.599.527.431
628687,1,3,70,52,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,17,17,208.633.994.888.342
628692,2,1,70,4,50,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,55,7493,74,19,19,763.148.829.681.241
628693,1,4,70,8,48,1,,2,8,1,,7,4,,,,,,,,,,1,,2,,2,1,1,32,32,5521,55,19,19,131.601.869.418.335
628697,1,1,70,28,24,4,,2,28,1,,2,1,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,19,19,592.571.970.104.163
628698,1,2,70,48,50,4,,2,48,4,,2,6,,,,,,,,,,1,,2,,2,1,1,95,95,4530,45,19,19,854.381.570.168.341
628702,1,3,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,847.171.627.684.204
628710,1,2,70,12,48,1,,2,12,1,,9,5,,,,,,,,,,1,,2,,2,1,1,58,58,6512,65,19,19,970.935.586.538.378
628713,1,3,70,104,24,1,,2,20,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,34,7499,74,19,19,893.033.388.603.618
628716,1,5,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,19,19,112.437.926.434.716
628716,1,8,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,19,19,112.437.926.434.716
628719,3,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,19,19,10.550.685.362.162
628730,1,2,70,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,795.649.961.746.554
628731,1,2,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,19,19,126.981.566.370.102
628739,1,4,70,2,24,1,,2,48,1,,3,2,,,,,,,,,,1,,2,,2,1,1,54,54,8011,80,19,19,1.002.493.093.741
628741,1,2,70,100,24,4,,2,100,2,,3,1,,,,,,,,1,,,,2,,2,1,1,54,37,6601,66,19,19,108.039.529.167.576
628741,1,3,70,192,24,1,,2,288,4,,4,4,,,,,,,,,,1,,2,,2,1,1,3,33,5522,55,19,19,108.039.529.167.576
628742,1,2,70,58,58,4,,2,15,1,,6,1,,,,,,,,,,1,,2,,2,1,1,41,45,5233,52,19,19,10.859.082.615.716
628743,1,4,70,12,58,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,33,5211,52,19,19,139.770.731.437.345
628747,1,5,70,24,48,4,,2,32,4,,2,4,,,,,,,,,,1,,2,,2,1,1,38,38,6422,64,19,19,134.495.548.017.658
628750,1,2,70,100,48,3,,2,100,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,19,19,835.175.726.948.786
628750,1,3,70,48,48,3,,2,120,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,19,19,835.175.726.948.786
628754,1,2,70,4,48,4,,2,4,1,,9,4,,,,,1,,,,,,,2,,2,1,1,59,59,8519,85,19,19,81.951.835.785.824
628762,1,2,70,24,58,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,1,33,33,5211,52,19,19,776.896.418.186.141
628764,1,1,70,4,58,1,,2,4,1,,7,4,,,,,,,,,,1,,1,600000,2,1,1,39,39,5139,51,19,19,113.898.169.379.384
628764,1,2,70,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,32,45,5133,51,19,19,113.898.169.379.384
628768,1,3,70,52,44,2,,2,58,1,,7,1,,,,,,,,,,1,,2,,2,1,1,97,37,5521,55,19,19,783.718.889.769.944
628769,1,6,70,16,2,1,,2,2,1,,9,2,,,,,,,,,,1,,1,230000,2,1,1,45,45,5233,52,19,19,11.186.853.015.744
628775,1,2,70,52,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,135.883.377.031.526
628779,1,2,70,104,40,2,,2,52,1,,8,1,,,,,,,,,,1,,2,,2,1,1,3,39,4542,45,19,19,626.808.674.903.303
628783,1,1,70,16,40,1,,2,20,1,,9,1,,,,,,,,,,1,,2,,2,1,1,84,84,1530,15,19,19,100.989.909.948.435
628784,1,4,70,24,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,19,19,13.310.771.900.379
628792,1,3,70,20,48,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,19,19,517.432.153.628.608
628794,1,3,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,19,19,124.740.556.511.253
628796,1,1,70,52,24,1,,2,208,1,,9,3,,,,,,,,,,1,,2,,2,1,1,13,33,6421,64,19,19,126.981.566.370.102
628797,1,1,70,2,48,4,,2,2,4,,3,5,,,,,,,,,,1,,1,450000,2,1,1,95,95,4521,45,19,19,135.874.380.142.748
628797,1,3,70,16,48,1,,2,16,1,,2,5,,,,,,,,,,1,,2,,2,1,1,53,59,5511,55,19,19,135.874.380.142.748
628800,1,2,70,2,48,4,,2,2,1,,2,1,,,,,,,,,,1,,1,350000,2,1,1,55,53,5521,55,19,19,112.510.340.365.516
628802,1,2,70,12,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,19,19,126.981.566.370.102
628803,1,3,70,104,48,4,,2,52,4,,4,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,19,19,589.589.752.529.931
628803,1,4,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,19,19,589.589.752.529.931
628808,1,4,70,4,44,1,,2,4,2,,8,1,,,,,1,,,,,,,1,900000,2,1,1,2,31,7512,75,19,19,104.733.190.735.418
628810,1,4,70,16,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,120.860.854.037.355
628811,1,2,70,120,44,1,,2,320,1,,9,2,,,,,,,,,,1,,2,,2,1,1,53,62,1561,15,19,19,793.174.446.840.865
628811,1,3,70,48,44,1,,2,48,4,,1,7,,,,,,,,,,1,,2,,2,1,1,45,45,5262,52,19,19,793.174.446.840.865
628811,1,4,70,16,20,1,,2,80,1,,3,4,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,19,19,793.174.446.840.865
628814,1,2,70,8,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,11.332.370.947.604
628817,1,3,70,16,20,1,,2,20,1,,4,7,,,,,,,,,,1,,2,,2,1,1,45,45,5211,52,19,19,902.488.945.674.539
628818,1,2,70,8,44,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5239,52,19,19,988.846.432.739.905
628819,1,1,70,40,44,1,,2,40,1,,3,1,,,,,,,,,,1,,2,,2,1,1,55,55,3699,36,19,19,799.426.060.714.639
628820,1,5,70,80,20,1,,2,120,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,19,19,8.713.816.055.306
628820,1,7,70,20,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,8.713.816.055.306
628821,1,2,70,48,44,1,,2,48,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,5244,52,19,19,113.061.637.355.101
628823,1,2,70,80,44,1,,2,80,1,,2,1,,,,,,,,,,1,,2,,2,1,1,62,62,114,1,19,19,517.938.856.297.151
628823,1,6,70,16,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,517.938.856.297.151
628826,1,3,70,80,44,1,,2,88,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,38,6421,64,19,19,548.899.691.943.449
628830,1,3,70,12,44,1,,2,16,1,,2,7,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,19,19,801.087.467.424.553
628830,1,4,70,4,44,1,,2,4,1,,2,7,,,,,1,,,,,,,1,200000,2,1,1,95,95,4521,45,19,19,801.087.467.424.553
628833,1,1,70,48,48,1,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,19,19,106.107.949.585.908
628835,1,4,70,12,48,2,,2,12,2,,9,1,,,,,,,,,,1,,2,,2,1,1,19,30,7512,75,19,19,820.931.027.118.222
628840,1,1,70,24,35,1,,2,15,8,,3,1,,,,,,,,,,1,,2,,2,1,1,54,62,111,1,19,19,826.313.295.380.293
628842,1,4,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,897.196.646.300.244
628843,1,2,70,60,48,1,,2,60,1,,9,1,,,1,,,,,,,,,2,,2,1,1,33,75,1743,17,19,19,133.957.321.191.451
628846,1,1,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,1,200000,2,1,1,95,95,4530,45,19,19,107.952.594.606.405
628846,1,4,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,107.952.594.606.405
628848,1,1,70,4,48,1,,2,4,4,,4,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,19,19,127.532.863.359.687
628848,1,3,70,96,30,1,,2,144,1,,5,4,,,,,,,,,,1,,2,,2,1,1,13,13,8011,80,19,19,127.532.863.359.687
628849,1,3,70,32,48,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,19,19,138.668.137.458.175
628861,1,6,70,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,19,19,501.495.394.536.801
628862,1,1,70,44,40,4,,2,134,4,,1,1,,,,,,,,,,1,,2,,2,1,1,41,45,5211,52,19,19,698.904.251.363.605
628862,1,2,70,16,40,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,19,19,698.904.251.363.605
628864,1,2,70,2,48,4,,2,2,4,,2,1,,,,,,,,,,1,,1,150000,2,1,1,95,95,4521,45,19,19,96.542.261.664.253
628875,1,2,70,8,50,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,98,6031,60,44,98,35.289.693.975.333
628877,1,1,70,4,48,4,,2,3,4,,1,1,,,,,,,,,,1,,1,180000,2,1,1,95,95,4521,45,44,98,451.202.349.770.911
628879,1,1,70,2,48,4,,2,2,4,,1,6,,,,,,,,,,1,,1,200000,2,1,1,95,95,4521,45,44,98,403.829.589.859.838
628883,1,1,70,12,48,1,,2,3,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,45,5243,52,44,98,288.016.987.080.415
628891,1,2,70,10,48,2,,2,350,2,,7,2,,,,,,,,,,1,,2,,2,1,1,13,13,8012,80,44,98,403.420.305.619.853
628896,1,4,70,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,98,457.784.650.019.672
628903,1,2,70,36,48,1,,2,30,1,,2,4,,,,,,,,,,1,,2,,2,1,1,44,38,6421,64,44,98,175.269.668.932.064
628909,1,2,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,98,431.257.214.518.381
628912,1,2,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,44,98,403.829.589.859.838
628916,1,2,70,6,54,1,,2,6,1,,3,1,,,,,,,,,,1,,1,340000,2,1,1,95,95,4521,45,44,98,389.654.786.370.919
628916,1,3,70,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,1,250000,2,1,1,54,54,9500,95,44,98,389.654.786.370.919
628918,1,3,70,4,48,4,,2,4,4,,1,7,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,98,389.801.946.691.946
628921,1,2,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,98,432.379.162.223.129
628923,1,2,70,121,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,98,403.016.618.407.093
628923,1,3,70,4,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,44,98,403.016.618.407.093
628923,1,7,70,12,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,44,98,403.016.618.407.093
628924,1,2,70,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,41,,,,44,98,288.016.987.080.415
628925,1,2,70,12,24,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,98,210.844.511.199.178
628925,2,1,70,4,48,1,,2,114,1,,9,6,,,,,,,,,,1,,2,,2,1,1,98,98,6021,60,44,98,210.844.511.199.178
628925,2,3,70,8,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,98,210.844.511.199.178
628928,1,3,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,84,,,,44,98,451.915.013.235.674
628929,1,1,70,120,48,4,,2,150,1,,7,2,,,,,,,,,,1,,2,,2,1,1,61,30,7514,75,44,98,288.016.987.080.415
628931,1,2,70,245,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,44,98,420.214.834.916.932
628934,1,2,70,60,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,280.693.349.774.753
628935,1,1,70,12,48,3,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,54,53,5521,55,44,98,414.297.342.832.294
628942,1,1,70,8,48,4,,2,8,1,,7,1,,,,,,,,,,1,,2,,2,1,1,61,95,4521,45,44,98,414.414.013.142.624
628944,1,2,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,498.575.109.681.984
628945,1,8,70,20,40,4,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,1,61,99,5020,50,44,98,414.125.035.377.163
628946,1,3,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,367.447.573.640.912
628947,1,3,70,12,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,61,,,,44,98,53.561.815.345.637
628956,1,2,70,12,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,344.431.356.256.378
628957,1,2,70,15,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,7,,,,44,98,175.269.668.932.064
628963,1,3,70,52,48,1,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,1,59,59,8511,85,44,98,175.269.668.932.064
628964,1,2,70,8,48,1,,2,1,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,98,345.380.996.505.994
628974,1,1,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,44,98,392.926.063.872.198
628974,1,4,70,20,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,44,98,392.926.063.872.198
628977,1,3,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,87,,,,44,98,228.282.668.324.493
628977,1,4,70,15,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,44,98,228.282.668.324.493
628981,1,4,70,100,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,175.269.668.932.064
628983,1,2,70,4,40,1,,2,4,1,,6,4,,,,,,,,,,1,,2,,2,1,1,0,7,4512,45,44,98,225.347.475.975.675
628990,1,3,70,100,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,44,98,277.639.415.643.089
628991,1,2,70,12,40,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,98,253.758.194.725.156
628996,1,1,70,2,40,4,,2,2,4,,2,1,,,,,,,,,,1,,2,,2,1,1,89,89,2610,26,44,98,466.892.296.653.183
628996,1,2,70,2,40,1,,2,5,1,,2,2,,,,,,,,,,1,,2,,2,1,1,32,32,5235,52,44,98,466.892.296.653.183
628996,1,3,70,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,84,,,,44,98,466.892.296.653.183
628997,1,2,70,32,40,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,1,80,80,5271,52,44,98,303.280.284.432.761
629001,1,1,70,8,40,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,98,361.391.227.942.465
629021,1,1,70,48,40,1,,2,48,1,,6,1,,,,,1,,,,,,,2,,2,1,1,7,7,8511,85,44,98,260.728.216.035.682
629022,1,2,70,48,40,2,,2,48,2,,9,2,,,,,,,,,,1,,2,,2,1,1,58,58,7522,75,44,98,395.188.141.349.675
629028,1,6,70,20,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,38,,,,44,98,531.920.226.425.164
629039,1,4,70,45,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,44,98,315.109.925.725.442
629048,1,1,70,4,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,38,,,,44,98,539.316.897.265.616
629049,1,2,70,192,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,44,98,37.613.153.457.512
629050,1,3,70,4,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,44,98,378.137.085.160.864
629078,1,2,70,48,40,3,,2,144,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,98,394.213.353.965.955
629080,1,2,70,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,44,98,232.552.258.154.069
629080,1,3,70,32,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,41,,,,44,98,232.552.258.154.069
629088,1,2,70,20,40,3,,2,16,3,,2,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,98,253.611.034.404.129
629094,1,2,70,12,40,2,,2,12,2,,2,1,,,,,,,,,,1,,2,,2,1,1,55,55,8050,80,44,98,309.339.593.961.832
629096,1,2,70,20,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,29.022.742.864.859
629096,1,4,70,40,48,1,,2,40,2,,2,1,,,,,,,,,,1,,2,,2,1,1,13,54,8532,85,44,98,29.022.742.864.859
629097,1,8,70,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,44,98,425.525.811.222.933
629099,1,1,70,48,8,1,,2,200,2,,2,1,,,,,,,,,,1,,2,,2,1,1,7,7,8512,85,44,98,356.595.683.562.575
629100,1,1,70,12,40,2,,2,28,2,,6,2,,,,,1,1,,,,,,2,,2,1,1,9,21,7512,75,44,98,361.391.227.942.465
629101,1,4,70,40,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,98,204.622.823.111.722
629103,2,2,70,20,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,44,98,205.263.487.109.336
629104,1,2,70,16,54,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,44,98,404.395.093.003.574
629105,1,2,70,16,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,98,698.942.369.760.676
629106,1,2,70,30,25,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,44,98,663.760.425.930.999
629109,1,4,70,25,25,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,21,,,,44,98,50.890.400.904.063
629111,1,2,70,40,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,19,,,,44,98,436.978.874.203.312
629111,1,5,70,25,35,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,3,,,,44,98,436.978.874.203.312
629112,1,1,70,8,40,1,,2,8,1,,2,1,,,,,,,,,,1,,1,300000,2,1,1,95,95,4521,45,44,98,251.637.934.692.113
629114,1,1,70,16,40,4,,2,16,4,,2,1,,,,,,,,,,1,,2,,2,1,1,98,98,6041,60,44,98,28.374.739.725.084
629120,1,3,70,16,48,1,,2,16,1,,4,1,,,,,,,,,,1,,2,,2,1,1,32,32,5170,51,44,98,227.116.049.776.566
629133,1,2,70,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,44,98,361.391.227.942.465
629135,1,4,70,48,48,2,,2,120,2,,9,1,,,,,,,,,,1,,2,,2,1,1,3,39,7512,75,44,98,175.269.668.932.064
629136,1,1,70,4,48,4,,2,4,4,,3,3,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,98,421.618.795.321.018
629136,1,2,70,16,48,1,,2,16,2,,3,3,,,1,,1,1,,,,,,2,,2,1,1,32,32,8045,80,44,98,421.618.795.321.018
629157,1,3,70,9,48,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,1,1,11,33,5511,55,47,47,931.174.857.914.024
629157,1,4,70,12,48,1,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,1,2,2,8050,80,47,47,931.174.857.914.024
629165,1,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,47,47,21.839.053.537.727
629183,1,5,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,47,47,147.720.418.384.809
629185,1,2,70,24,48,1,,2,24,1,,4,1,,,,,,,,,,1,,2,,2,1,1,13,33,6516,65,47,47,959.224.104.734.974
629185,1,4,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,47,47,959.224.104.734.974
629186,1,3,70,30,48,1,,2,82,1,,9,3,,,,,,,,,,1,,2,,2,1,1,37,45,5233,52,47,47,121.895.248.637.505
629199,1,3,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,95,53,5521,55,47,47,741.623.596.328.242
629227,1,3,70,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,47,47,100.552.336.141.862
629246,1,3,70,24,48,4,,2,28,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,59,7130,71,47,47,108.589.909.873.618
629248,1,2,70,52,48,1,,2,52,1,,5,4,,,,,,,,1,,,,2,,2,1,1,55,97,5211,52,47,47,174.502.906.428.244
629249,1,1,70,20,48,2,,2,20,4,,1,4,,,,,,,,1,,,,2,,2,1,1,33,77,1594,15,47,47,174.288.016.865.656
629250,1,2,70,4,48,1,,2,4,1,,3,2,,,,,,,,1,,,,2,,2,1,1,45,45,5233,52,47,47,195.673.951.862.955
629256,1,3,70,200,48,1,,2,200,1,,6,1,,,,,,,,1,,,,2,,2,1,1,58,58,7492,74,47,47,150.910.922.657.323
629265,1,1,70,2,48,4,,2,32,1,,9,1,,,,,,,,,,1,,2,,2,1,1,49,39,7530,75,47,47,136.427.527.201.261
629289,1,2,70,12,48,1,,2,30,1,,2,1,,,,,,,,,,1,,2,,2,1,1,97,45,5233,52,47,47,198.712.610.918.809
629303,1,3,70,12,40,1,,2,24,7,,5,2,,,,,,,,,,1,,2,,2,1,1,13,13,8043,80,47,47,843.626.405.462.727
629309,1,4,70,12,42,1,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,1,13,13,8045,80,47,98,161.892.481.106.876
629309,1,5,70,24,42,1,,2,48,2,,9,4,,,,,,,,,,1,,2,,2,1,1,13,13,8045,80,47,98,161.892.481.106.876
629323,1,1,70,12,50,2,,2,12,2,,9,2,,,,,,,,,,1,,2,,2,1,1,0,20,7511,75,47,98,142.904.790.589.221
629338,1,2,70,4,36,4,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,47,98,219.391.233.046.937
629340,1,1,70,5,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,41,3699,36,47,98,14.774.494.774.938
629344,1,3,70,1,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,47,98,226.585.149.968.625
629344,1,6,70,3,60,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,47,98,226.585.149.968.625
629346,1,1,70,2,50,1,,2,26,1,,2,1,,,,,,,,,,1,,2,,2,1,1,59,59,8514,85,47,98,965.633.374.282.338
629347,1,4,70,2,56,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,47,98,30.780.752.629.467
629364,1,1,70,3,72,4,,2,480,4,,2,2,,,,,,,,1,,,,2,,2,1,1,97,97,6042,60,47,98,769.518.815.736.674
629375,1,3,70,2,68,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,47,98,93.881.637.393.096
629376,1,2,70,5,56,3,,2,60,3,,1,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,47,98,215.169.239.303.242
629378,1,4,70,2,65,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,62,,,,47,98,173.506.752.410.455
629383,1,2,70,32,48,2,,2,58,2,,6,1,,,,,,,,,,1,,2,,2,1,1,13,13,8012,80,47,98,769.518.815.736.674
