DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;INI;DPTO;AREA;fex_c_2011
631287;1;2;80;1;4;7;;2;;2;;;;;2;2;1;1;44;44;769.171.257.314.408
631288;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;823.510.551.845.324
631289;1;1;80;1;3;3;;2;;2;;;;;4;2;1;1;44;44;72.929.807.871.263
631291;1;2;80;1;2;5;;2;;2;;;;;9;2;1;1;44;44;896.592.197.928.715
631292;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;907.396.633.474.361
631293;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;939.169.701.926.477
631295;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;44;44;980.265.443.599.812
631297;1;2;80;1;1;0;;2;;2;;;;;9;2;1;1;44;44;631.158.717.112.393
631298;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;7.383.555.438.498
631298;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;7.383.555.438.498
631298;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;44;7.383.555.438.498
631298;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;44;7.383.555.438.498
631299;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;696.116.958.592.893
631302;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;712.096.237.116.983
631303;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;81.023.559.871.722
631303;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;81.023.559.871.722
631303;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;81.023.559.871.722
631304;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;891.417.354.950.271
631306;1;1;80;1;3;3;;2;;2;;;;;4;2;1;1;44;44;977.502.657.421.007
631306;1;2;80;1;4;5;;2;;2;;;;;11;2;1;1;44;44;977.502.657.421.007
631306;1;4;80;1;4;2;;2;;2;;;;;9;2;1;1;44;44;977.502.657.421.007
631307;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;672.223.058.515.205
631307;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;672.223.058.515.205
631308;1;2;80;1;1;7;;2;;2;;;;ESTA EMBARAZADA;12;2;1;1;44;44;815.654.677.924.125
631312;1;1;80;1;2;2;;2;;2;;;;;9;2;1;1;44;44;114.966.590.927.542
631312;1;10;80;2;;;;2;;2;;2;;.;;;1;1;44;44;114.966.590.927.542
631313;1;2;80;1;1;2;;2;;2;;;1;;9;1;1;1;44;44;826.246.277.511.832
631313;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;44;826.246.277.511.832
631314;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;72.258.910.128.365
631314;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;44;72.258.910.128.365
631317;1;2;80;1;4;7;;2;;2;;;2;;9;1;1;1;44;44;761.288.036.031.332
631318;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;72.258.910.128.365
631318;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;72.258.910.128.365
631318;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;44;72.258.910.128.365
631319;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;879.312.592.767.614
631321;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;707.878.749.126.048
631321;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;707.878.749.126.048
631321;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;44;707.878.749.126.048
631321;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;44;707.878.749.126.048
631322;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;44;694.816.631.955.882
631322;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;694.816.631.955.882
631325;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;44;44;777.267.314.555.422
631326;1;2;80;1;2;2;;2;;2;;;;;9;2;1;1;44;44;851.544.176.348.494
631327;1;1;80;1;1;3;;2;;1;300000;;;;4;2;1;1;44;44;744.339.165.974.581
631327;1;2;80;2;;;;2;;2;;1;1;;9;;1;1;44;44;744.339.165.974.581
631327;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;744.339.165.974.581
631327;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;744.339.165.974.581
631328;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;44;44;791.764.830.755.084
631328;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;44;791.764.830.755.084
631329;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;44;726.593.753.316.646
631329;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;44;726.593.753.316.646
631331;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;407.903.347.289.707
631331;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;407.903.347.289.707
631331;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;407.903.347.289.707
631331;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;407.903.347.289.707
631332;1;1;80;1;4;4;;1;3;2;;;;;10;2;1;1;44;98;241.732.721.032.769
631332;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;241.732.721.032.769
631335;1;1;80;1;4;8;POR LA EDAD;2;;2;;;;;8;2;1;1;44;98;205.263.487.109.336
631335;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;44;98;205.263.487.109.336
631336;1;1;80;1;2;3;;2;;2;;;1;;4;1;1;1;44;98;175.269.668.932.064
631337;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;44;98;382.762.506.902.561
631338;1;1;80;1;2;2;;2;;2;;;;;9;2;1;1;44;98;47.128.633.863.725
631339;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;340.324.144.985.187
631341;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;344.431.356.256.378
631341;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;344.431.356.256.378
631342;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;482.737.185.700.644
631343;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631343;1;2;80;1;4;3;;2;;2;;;4;;4;1;1;1;44;98;175.269.668.932.064
631344;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;182.190.708.218.521
631344;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;182.190.708.218.521
631344;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;182.190.708.218.521
631344;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;98;182.190.708.218.521
631344;1;7;80;2;;;;2;;2;;2;;.;;;1;1;44;98;182.190.708.218.521
631344;1;12;80;2;;;;2;;2;;2;;.;;;1;1;44;98;182.190.708.218.521
631346;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;403.420.305.619.853
631346;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;403.420.305.619.853
631349;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;373.007.417.394.868
631349;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;373.007.417.394.868
631350;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;451.202.349.770.911
631351;1;1;80;1;2;8;POR PROBLEMAS DE LA VISTA;2;;2;;;;;4;2;1;1;44;98;175.269.668.932.064
631351;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631351;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631351;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631353;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;340.019.948.982.369
631353;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;340.019.948.982.369
631353;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;340.019.948.982.369
631354;1;2;80;1;4;2;;2;;2;;;;;1;2;1;1;44;98;431.257.214.518.381
631355;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;267.785.837.893.048
631356;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;242.854.668.737.517
631356;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;242.854.668.737.517
631357;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;287.869.826.759.388
631358;1;2;80;1;9;7;;2;;2;;;4;;9;1;1;1;44;98;175.269.668.932.064
631360;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;344.431.356.256.378
631360;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;344.431.356.256.378
631361;1;2;80;1;3;4;;3;;2;;;;;10;2;1;1;44;98;288.016.987.080.415
631362;1;1;80;1;4;8;POR LA EDAD;2;;2;;;;;8;2;1;1;44;98;175.269.668.932.064
631363;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;44;98;277.639.415.643.089
631363;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;277.639.415.643.089
631363;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;277.639.415.643.089
631365;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;498.523.473.772.681
631365;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;498.523.473.772.681
631365;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;498.523.473.772.681
631365;1;8;80;1;1;6;;2;;2;;;;;9;2;1;1;44;98;498.523.473.772.681
631366;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;288.016.987.080.415
631368;1;1;80;1;4;7;;2;;2;;;4;;5;1;1;1;44;98;232.672.929.699.898
631368;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;232.672.929.699.898
631368;1;7;80;2;;;;2;;2;;2;;.;;;1;1;44;98;232.672.929.699.898
631369;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.287.773.146.747
631369;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.287.773.146.747
631370;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;175.269.668.932.064
631370;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631370;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631372;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;286.729.696.986.659
631373;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;28.374.739.725.084
631374;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;176.687.425.970.846
631374;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;176.687.425.970.846
631375;1;2;80;1;4;2;;2;;2;;;4;;9;1;1;1;44;98;442.708.061.581.776
631375;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;442.708.061.581.776
631376;1;1;80;1;1;2;;2;;2;;;;;9;2;1;1;44;98;43.700.936.421.401
631384;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;44;98;493.589.075.778.982
631384;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631384;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631384;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631402;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;44;98;240.497.066.848.315
631403;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;20.099.389.727.976
631403;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;20.099.389.727.976
631403;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;20.099.389.727.976
631404;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;411.007.883.263.033
631404;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;411.007.883.263.033
631405;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;335.389.746.991.488
631407;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;383.884.454.607.309
631408;1;1;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;288.991.774.464.136
631411;1;1;80;1;4;2;;2;;2;;;;;9;2;1;1;44;98;298.198.726.118.034
631411;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;298.198.726.118.034
631414;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.287.773.146.747
631414;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.287.773.146.747
631414;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.287.773.146.747
631415;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;403.420.305.619.853
631415;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;403.420.305.619.853
631415;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;403.420.305.619.853
631417;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.697.057.386.732
631418;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;452.324.297.475.659
631419;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;499.697.057.386.732
631420;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;383.884.454.607.309
631421;1;1;80;1;4;3;;2;;2;;;2;;4;1;1;1;44;98;175.269.668.932.064
631421;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631423;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;426.297.669.390.578
631423;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;426.297.669.390.578
631423;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;426.297.669.390.578
631423;1;6;80;1;2;1;;2;;2;;;;;1;2;1;1;44;98;426.297.669.390.578
631426;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;2.326.424.396.892
631426;1;5;80;1;4;7;;2;;2;;;;;9;2;1;1;44;98;2.326.424.396.892
631426;1;7;80;2;;;;2;;2;;2;;.;;;1;1;44;98;2.326.424.396.892
631427;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;48.882.002.017.429
631428;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;363.800.465.740.969
631429;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;288.016.987.080.415
631431;1;2;80;1;4;7;;2;;2;;;;;9;2;1;1;44;98;336.511.694.696.236
631432;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;288.016.987.080.415
631433;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;318.429.875.305.401
631435;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;345.718.646.350.134
631436;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;314.018.468.031.392
631436;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;314.018.468.031.392
631437;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;294.024.660.700.183
631437;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;294.024.660.700.183
631437;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;98;294.024.660.700.183
631439;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.723.089.203.065
631439;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.723.089.203.065
631439;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.723.089.203.065
631439;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.723.089.203.065
631440;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;44;98;331.543.842.861.215
631440;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;331.543.842.861.215
631440;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;331.543.842.861.215
631441;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;355.900.385.387.753
631442;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.116.573.424.429
631442;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.116.573.424.429
631442;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.116.573.424.429
631442;1;7;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.116.573.424.429
631442;1;9;80;2;;;;2;;2;;2;;.;;;1;1;44;98;423.116.573.424.429
631444;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;309.336.630.131.208
631444;3;1;80;1;2;2;;2;;2;;;;;9;2;1;1;44;98;309.336.630.131.208
631446;1;2;80;1;1;0;;2;;2;;;1;;9;1;1;1;44;98;48.664.420.160.256
631446;1;7;80;2;;;;2;;2;;2;;.;;;1;1;44;98;48.664.420.160.256
631447;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;327.274.253.031.639
631447;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;327.274.253.031.639
631449;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;44;98;175.269.668.932.064
631451;1;4;80;2;;;;3;;2;;1;1;;1;;1;1;44;98;448.478.393.345.386
631453;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;383.884.454.607.309
631477;1;2;80;1;3;8;EMBARAZO;2;;2;;;;;9;2;1;1;44;98;336.511.694.696.236
631480;1;1;80;1;4;2;;2;;2;;;;;4;2;1;1;44;98;525.142.093.776.696
631480;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;525.142.093.776.696
631480;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;525.142.093.776.696
631480;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;525.142.093.776.696
631481;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;243.380.623.287.831
631481;1;2;80;2;;;;2;;2;;1;4;;8;;1;1;44;98;243.380.623.287.831
631481;1;6;80;1;1;2;;2;;2;;;1;;9;1;1;1;44;98;243.380.623.287.831
631485;1;1;80;2;;;;2;;2;;1;4;;8;;1;1;44;98;234.339.014.022.941
631485;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;234.339.014.022.941
631485;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;234.339.014.022.941
631486;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;286.729.696.986.659
631486;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;286.729.696.986.659
631487;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;477.152.194.812.585
631487;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;477.152.194.812.585
631487;2;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;477.152.194.812.585
631488;1;1;80;2;;;;2;;2;;1;1;;1;;1;1;44;98;241.309.035.333.466
631489;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;2.524.709.046.314
631490;1;1;80;2;;;;2;;2;;1;4;;4;;1;1;44;98;335.389.746.991.488
631491;1;2;80;2;;;;2;;2;;1;3;;6;;1;1;44;98;408.598.645.464.529
631491;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;408.598.645.464.529
631493;1;1;80;1;4;2;;2;;2;;;2;;6;1;1;1;44;98;218.289.854.118.308
631494;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;547.069.817.297.804
631495;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;395.711.132.069.366
631495;1;5;80;2;;;;2;;2;;1;1;;5;;1;1;44;98;395.711.132.069.366
631496;1;3;80;2;;;;2;;2;;1;1;;2;;1;1;44;98;319.518.369.168.827
631496;1;4;80;2;;;;2;;2;;1;1;;2;;1;1;44;98;319.518.369.168.827
631496;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;319.518.369.168.827
631497;1;2;80;2;;;;2;;2;;1;1;;5;;1;1;44;98;525.698.538.337.708
631498;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631498;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631498;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631498;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;493.589.075.778.982
631499;1;2;80;2;;;;2;;2;;1;2;;9;;1;1;44;98;382.762.506.902.561
631500;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;31.709.251.399.402
631501;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;340.019.948.982.369
631502;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;203.976.197.015.579
631503;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;362.513.175.647.213
631505;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;247.226.527.418.104
631506;1;2;80;2;;;;9;;2;;2;;.;;;1;1;44;98;362.513.175.647.213
631506;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;362.513.175.647.213
631508;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;339.610.664.742.384
631508;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;339.610.664.742.384
631509;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;345.718.646.350.134
631509;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;345.718.646.350.134
631510;1;1;80;2;;;;2;;2;;1;1;;9;;1;1;44;98;244.291.335.069.285
631510;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;244.291.335.069.285
631511;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;442.708.061.581.776
631511;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;442.708.061.581.776
631512;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;583.400.197.607.428
631512;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;583.400.197.607.428
631513;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;361.391.227.942.465
631514;1;2;80;1;4;2;;2;;2;;;1;;9;1;1;1;44;98;382.762.506.902.561
631517;1;1;80;2;;;;2;;2;;1;3;;8;;1;1;44;98;274.964.131.296.244
631517;1;2;80;2;;;;2;;2;;1;1;;1;;1;1;44;98;274.964.131.296.244
631518;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;428.134.496.477.074
631518;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;428.134.496.477.074
631518;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;428.134.496.477.074
631518;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;428.134.496.477.074
631519;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;53.855.259.789.155
631520;1;1;80;2;;;;3;;2;;1;4;;8;;1;1;44;98;175.269.668.932.064
631520;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;175.269.668.932.064
631522;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;506.875.350.789.927
631522;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;506.875.350.789.927
631523;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;478.629.974.429.454
631525;1;1;80;2;;;;2;;2;;2;;.;;;1;1;44;98;251.348.956.926.652
631525;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;251.348.956.926.652
631527;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;543.371.073.488.559
631527;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;543.371.073.488.559
631528;1;1;80;2;;;;2;;2;;1;4;;8;;1;1;44;98;19.918.065.263.569
631551;1;1;80;2;;;;3;;2;;2;;.;;;1;1;44;98;267.785.837.893.048
631553;1;1;80;2;;;;2;;2;;1;4;;8;;1;1;44;98;19.918.065.263.569
631555;1;3;80;2;;;;2;;2;;1;4;;8;;1;1;44;98;299.843.664.542.473
631555;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;299.843.664.542.473
631556;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;572.880.808.725.669
631556;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;572.880.808.725.669
631556;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;572.880.808.725.669
631556;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;98;572.880.808.725.669
631556;1;9;80;2;;;;2;;2;;1;3;;9;;1;1;44;98;572.880.808.725.669
631557;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;362.513.175.647.213
631558;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;451.168.895.929.589
631558;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;451.168.895.929.589
631559;1;2;80;1;4;2;;2;;2;;;;;9;2;1;1;44;98;430.135.266.813.633
631560;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;565.407.160.612.778
631561;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;411.007.883.263.033
631561;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;411.007.883.263.033
631562;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;431.257.214.518.381
631564;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;298.198.726.118.034
631566;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;419.092.887.212.184
631566;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;419.092.887.212.184
631567;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;286.729.696.986.659
631568;1;2;80;2;;;;2;;2;;1;4;;9;;1;1;44;98;517.369.592.537.582
631569;1;2;80;1;3;2;;2;;2;;;;;9;2;1;1;44;98;345.718.646.350.134
631569;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;345.718.646.350.134
631570;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;498.165.825.441.999
631572;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;566.963.316.641.031
631572;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;566.963.316.641.031
631572;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;566.963.316.641.031
631572;1;5;80;2;;;;2;;2;;2;;.;;;1;1;44;98;566.963.316.641.031
631572;1;6;80;2;;;;2;;2;;2;;.;;;1;1;44;98;566.963.316.641.031
631573;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;218.289.854.118.308
631574;1;1;80;2;;;;2;;2;;1;4;;9;;1;1;44;98;356.595.683.562.575
631576;1;1;80;2;;;;2;;2;;1;4;;9;;1;1;44;98;263.414.540.936.546
631576;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;263.414.540.936.546
631577;1;1;80;1;4;4;;3;;2;;;;;10;2;1;1;44;98;296.861.364.806.653
631577;1;2;80;1;4;3;;2;;2;;;;;4;2;1;1;44;98;296.861.364.806.653
631578;1;2;80;2;;;;2;;2;;2;;.;;;1;1;44;98;371.720.127.301.111
631578;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;371.720.127.301.111
631578;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;371.720.127.301.111
631581;1;2;80;1;4;3;;2;;2;;;;;8;2;1;1;44;98;176.687.425.970.846
631581;1;3;80;2;;;;2;;2;;2;;.;;;1;1;44;98;176.687.425.970.846
631583;1;2;80;1;2;7;;2;;2;;;;;9;2;1;1;44;98;482.737.185.700.644
631585;1;2;80;2;;;;2;;2;;1;3;;9;;1;1;44;98;272.702.053.818.767
631585;1;4;80;2;;;;2;;2;;2;;.;;;1;1;44;98;272.702.053.818.767
631586;1;2;80;1;1;1;;2;;2;;;;;2;2;1;1;44;98;50.890.400.904.063
631588;1;2;80;1;3;3;;2;;2;;;;;4;2;1;1;44;98;299.843.664.542.473
