DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6050,P6060,P6060S1,P6070,P6081S1,P6081,P6082,P6083S1,P6083,P6084,P6085,P6071S1,P6071,P6085S1,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6992,P6992S1,P6160,P6170,P6175,P6180,P6180S1,P6180S2,P6190,P6190S1,P6200,P6200S1,P6210,P6210S1,P6220,P6177,P6177S1,P6040,DPTO,fex_c_2011
631856,1,3,54,10,3,2,1,2,1993,3,2,,6,,2,2,1,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,9,,,,15,54,300.232.324.547.061
631856,1,4,54,10,1,1,1,7,2003,3,2,,,,2,2,1,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,54,300.232.324.547.061
631857,1,1,54,10,1,1,1,12,1928,1,2,,2,,3,1,,3,6,1,2,1,1,2,2,,,,,2,1,,1,2,,,,,,,,,3,3,,,,79,54,301.347.383.436.666
631857,1,2,54,10,2,2,1,5,1933,2,2,,2,,3,2,,3,2,1,1,1,1,2,2,,,,,1,1,,1,2,,,,,,,,,3,3,,,,74,54,301.347.383.436.666
631857,1,3,54,10,3,2,1,6,1970,3,2,,4,1,1,,2,1,,1,,,1,2,1,120,,,,1,1,,1,2,,,,,,,,,4,8,,,,37,54,301.347.383.436.666
631857,1,4,54,10,4,2,1,8,1990,4,2,,6,,2,6,3,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,5,10,1,,,17,54,301.347.383.436.666
631857,1,5,54,10,5,1,1,7,1993,4,2,,5,,2,6,3,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,8,,,,14,54,301.347.383.436.666
631857,1,6,54,10,6,1,1,7,1991,4,2,,6,,2,6,,2,3,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,9,,,,16,54,301.347.383.436.666
631858,1,1,54,10,1,1,1,7,1931,1,2,,3,,3,1,,3,1,1,2,1,2,1,,,1,5,,2,,.,1,2,,,,,,,,,1,0,,,,76,54,369.568.828.627.031
631858,1,2,54,10,2,2,1,6,1947,2,2,,3,,3,1,,3,1,1,1,1,2,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,,,60,54,369.568.828.627.031
631858,1,3,54,10,3,2,1,6,1983,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,1,,1,2,,,,,,,,,3,5,,3,,24,54,369.568.828.627.031
631858,1,4,54,10,4,1,1,12,1985,3,2,,6,1,1,,2,1,,2,,,,2,2,,,,,2,1,,1,2,,,,,,,,,3,5,,3,,22,54,369.568.828.627.031
631858,1,5,54,10,5,2,1,6,1972,3,2,,4,1,1,,2,1,,1,,,2,2,2,,,,,1,1,,1,2,,,,,,,,,3,4,,,,35,54,369.568.828.627.031
631858,1,6,54,10,6,1,1,7,1992,4,2,,6,,2,2,5,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,0,,,,15,54,369.568.828.627.031
631858,1,7,54,10,7,2,1,5,1994,4,2,,6,,2,2,5,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,6,,,,13,54,369.568.828.627.031
631858,1,8,54,10,5,1,1,9,1998,4,2,,,,2,2,5,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,3,3,,,,9,54,369.568.828.627.031
631858,1,9,54,10,5,1,1,7,2000,4,2,,,,2,2,5,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,3,1,,,,7,54,369.568.828.627.031
631859,1,1,54,10,1,1,1,3,1971,1,2,,1,,3,6,,3,2,2,2,1,,2,1,16,,,,2,1,,2,2,,,,,,,,,1,0,,,,37,54,299.359.453.528.185
631859,1,2,54,10,2,2,1,2,1977,2,2,,1,,2,6,,2,2,1,1,1,1,2,1,4,,,,1,1,,1,2,,,,,,,,,3,4,,,,31,54,299.359.453.528.185
631859,1,3,54,10,2,1,1,4,2000,3,2,,,,2,3,2,1,,1,,,1,2,1,4,,,,2,1,,1,1,1,2,,,2,,2,,3,1,,,,7,54,299.359.453.528.185
631859,1,4,54,10,2,2,1,8,2002,3,2,,,,2,3,2,1,,1,,,1,2,1,4,,,,2,1,,2,1,1,2,,,2,,2,,2,0,,,,5,54,299.359.453.528.185
631859,1,5,54,10,2,2,1,4,2004,3,2,,,,2,3,2,1,,1,,,1,2,1,4,,,,2,1,,2,2,,,,,,,,,1,0,,1,,3,54,299.359.453.528.185
631860,1,1,54,10,1,1,1,7,1966,1,2,,2,,3,1,,2,1,1,2,1,1,2,1,120,,,,2,1,,1,2,,,,,,,,,3,5,,,,41,54,393.002.555.532.552
631860,1,2,54,10,2,2,1,6,1968,2,2,,2,,2,1,,2,1,1,1,1,1,2,1,24,,,,1,1,,1,2,,,,,,,,,3,2,,,,39,54,393.002.555.532.552
631860,1,3,54,10,3,2,1,10,1989,3,2,,6,,2,6,2,1,,1,,,1,2,2,,,,,1,1,,1,2,,,,,,,,,5,11,2,3,,18,54,393.002.555.532.552
631860,1,4,54,10,4,1,1,5,1994,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,1,1,,1,1,1,2,,,2,,2,,4,8,,,,13,54,393.002.555.532.552
631860,1,5,54,10,5,1,1,6,1995,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,1,1,,1,1,1,2,,,2,,2,,4,0,,,,12,54,393.002.555.532.552
631860,1,6,54,10,2,1,1,10,2001,3,2,,,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,3,0,,,,6,54,393.002.555.532.552
631860,1,7,54,10,7,1,1,2,1974,5,2,,4,,2,1,,2,1,1,,,2,2,2,,,,,2,1,,1,2,,,,,,,,,3,2,,,,34,54,393.002.555.532.552
631861,1,1,54,10,1,1,1,9,1936,1,2,,2,,3,2,,2,2,1,2,1,2,1,,,3,,,1,,.,1,2,,,,,,,,,3,5,,,,71,54,286.976.903.299.001
631861,1,2,54,10,2,2,1,5,1933,2,2,,2,,3,2,,3,2,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,74,54,286.976.903.299.001
631862,1,1,54,10,1,1,1,1,1976,1,2,,2,,2,3,,2,3,1,2,1,1,1,,,1,1,57000,2,,.,1,2,,,,,,,,,6,5,4,,,32,54,25.464.893.010.987
631862,1,2,54,10,2,2,1,1,1981,2,2,,2,,3,3,,2,3,1,1,1,1,1,,,1,1,42000,2,,.,1,1,2,2,,,2,,2,,6,1,2,,,27,54,25.464.893.010.987
631862,1,3,54,10,2,2,1,7,2001,3,2,,,,2,3,2,1,,1,,,1,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,3,2,,,,6,54,25.464.893.010.987
631863,1,1,54,10,1,2,1,12,1960,1,2,,2,,3,2,,3,2,1,,2,1,2,2,,,,,2,1,,1,2,,,,,,,,,4,7,,,,47,54,22.461.323.891.884
631863,1,2,54,10,2,1,1,9,1980,3,2,,6,,2,2,1,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,9,,,,27,54,22.461.323.891.884
631863,1,3,54,10,3,2,1,4,1985,3,2,,6,,2,2,1,1,,1,,,1,2,2,,,,,2,1,,2,2,,,,,,,,,1,0,,12,,22,54,22.461.323.891.884
631863,1,4,54,10,4,2,1,5,1992,3,2,,6,,2,2,1,1,,1,,,1,2,2,,,,,2,1,,1,1,2,2,,,2,,2,,4,8,,,,15,54,22.461.323.891.884
631863,1,5,54,10,1,2,1,4,1999,3,2,,,,2,2,1,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,3,2,,,,8,54,22.461.323.891.884
631863,1,6,54,10,1,2,1,5,2000,3,2,,,,2,2,1,1,,1,,,1,2,2,,,,,2,1,,2,1,2,2,,,2,,2,,3,0,,,,7,54,22.461.323.891.884
631863,1,7,54,10,1,1,1,7,2004,3,2,,,,2,2,1,1,,1,,,1,2,2,,,,,2,1,,2,2,,,,,,,,,1,0,,1,,3,54,22.461.323.891.884
631864,1,1,54,10,1,1,1,7,1955,1,2,,6,,2,1,2,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,52,54,329.635.280.132.103
631864,1,2,54,10,2,2,1,12,1936,5,2,,3,,3,1,,3,1,1,,2,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,71,54,329.635.280.132.103
631864,1,3,54,10,3,1,1,3,1959,5,2,,6,,2,1,2,1,,1,,,1,2,2,,,,,1,1,,1,2,,,,,,,,,3,2,,,,49,54,329.635.280.132.103
631864,1,4,54,10,4,1,1,11,1984,5,2,,6,,2,6,3,1,,1,,,1,2,2,,,,,2,1,,1,2,,,,,,,,,5,11,2,1,,23,54,329.635.280.132.103
631865,1,1,54,10,1,1,1,4,1944,1,2,,2,,2,1,,2,1,1,2,1,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,63,54,233.636.518.666.269
631865,1,2,54,10,2,2,1,6,1944,2,2,,2,,3,2,,3,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,63,54,233.636.518.666.269
631865,1,3,54,10,3,2,1,11,1979,3,2,,6,,2,2,2,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,28,54,233.636.518.666.269
631865,1,4,54,10,2,2,1,2,1989,3,2,,2,1,1,,2,1,,1,5,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,3,,19,54,233.636.518.666.269
631865,1,5,54,10,5,1,1,5,1973,5,2,,1,,3,6,,2,1,2,4,1,,2,2,,,,,2,1,,1,2,,,,,,,,,3,1,,,,34,54,233.636.518.666.269
631866,1,1,54,10,1,1,1,6,1945,1,2,,2,,3,3,,3,3,1,2,1,1,2,1,3,,,,2,1,,1,2,,,,,,,,,5,11,2,,,62,54,287.300.060.159.223
631866,1,2,54,10,2,2,1,1,1955,2,2,,2,,3,2,,3,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,,,53,54,287.300.060.159.223
631866,1,3,54,10,3,1,1,4,1992,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,5,10,1,,,15,54,287.300.060.159.223
631866,1,4,54,10,4,2,1,2,1982,3,2,,2,1,1,,2,1,,1,,2,1,2,2,,,,,2,1,,1,2,,,,,,,,,6,1,2,,,26,54,287.300.060.159.223
631866,1,5,54,10,2,2,1,12,2003,4,2,,,,2,3,4,1,,1,,,1,1,,,3,,,2,,.,2,1,1,2,,,2,,2,,2,0,,,,4,54,287.300.060.159.223
631867,1,1,54,10,1,1,1,6,1971,1,2,,2,,2,6,,2,6,1,2,1,2,1,,,1,5,,2,,.,1,2,,,,,,,,,5,11,2,,,36,54,307.446.206.357.389
631867,1,2,54,10,2,2,1,2,1980,2,2,,2,,2,1,,2,3,1,1,1,2,1,,,1,3,57800,2,,.,1,2,,,,,,,,,4,7,,,,28,54,307.446.206.357.389
631867,1,3,54,10,2,1,1,9,1997,3,2,,6,,2,6,2,1,,1,,,2,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,4,,,,10,54,307.446.206.357.389
631867,1,4,54,10,2,2,1,3,2001,3,2,,,,2,3,2,1,,1,,,2,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,1,,,,7,54,307.446.206.357.389
631868,1,1,54,10,1,1,1,10,1965,1,2,,3,,2,2,,2,2,1,2,1,2,1,,,2,1,39900,2,,.,1,1,1,2,,,2,,2,,6,15,4,,,42,54,321.638.154.523.674
631868,1,2,54,10,2,2,1,11,1973,2,2,,3,,2,2,,2,2,1,1,1,2,1,,,2,5,,2,,.,1,2,,,,,,,,,6,1,2,,,34,54,321.638.154.523.674
631868,1,3,54,10,3,1,1,10,1995,3,2,,6,1,1,,2,1,,1,,,2,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,7,,,,12,54,321.638.154.523.674
631868,1,4,54,10,2,1,1,11,2001,3,2,,,1,1,,2,1,,1,,,2,1,,,2,5,,2,,.,1,1,1,2,,,2,,2,,3,0,,,,6,54,321.638.154.523.674
631868,1,5,54,10,5,2,1,3,1968,5,2,,4,,2,2,,2,2,1,,,2,1,,,1,3,57800,2,,.,1,2,,,,,,,,,5,11,2,,,40,54,321.638.154.523.674
631870,1,1,54,10,1,1,1,2,1979,1,2,,2,,3,6,,2,2,1,2,1,1,1,,,1,1,17700,2,,.,1,2,,,,,,,,,3,3,,,,29,54,309.606.295.820.893
631870,1,2,54,10,2,2,1,10,1984,2,2,,2,,3,1,,3,1,1,1,1,1,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,7,,,,23,54,309.606.295.820.893
631870,1,3,54,10,2,1,1,3,2000,3,2,,,1,1,,2,1,,1,,,1,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,3,2,,,,8,54,309.606.295.820.893
631870,1,4,54,10,2,2,1,6,2003,3,2,,,1,1,,2,1,,1,,,1,1,,,1,5,,2,,.,2,1,1,2,,,2,,2,,2,0,,,,4,54,309.606.295.820.893
631871,1,1,54,10,1,1,1,9,1964,1,2,,3,,3,1,,3,2,1,2,1,1,1,,,1,3,57700,2,,.,1,2,,,,,,,,,3,5,,,,43,54,36.117.135.129.185
631871,1,2,54,10,2,2,1,9,1971,2,2,,3,,2,2,,3,2,1,1,1,1,1,,,1,5,,2,,.,1,2,,,,,,,,,4,7,,,,36,54,36.117.135.129.185
631871,1,3,54,10,3,1,1,10,1994,3,2,,6,1,1,,2,1,,1,,,1,1,,,1,5,,2,,.,1,1,1,2,,,2,,2,,4,8,,,,13,54,36.117.135.129.185
631871,1,4,54,10,2,1,1,1,2005,3,2,,,1,1,,2,1,,1,,,1,1,,,1,5,,2,,.,2,2,,,,,,,,,1,0,,1,,3,54,36.117.135.129.185
631872,1,1,54,10,1,1,1,11,1947,1,2,,2,,2,2,,3,2,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,60,54,309.938.110.912.398
631872,1,2,54,10,2,2,1,11,1953,2,2,,2,,3,2,,2,1,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,1,,,,54,54,309.938.110.912.398
631872,1,3,54,10,3,2,1,4,1979,3,2,,3,1,1,,2,1,,1,4,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,,,28,54,309.938.110.912.398
631872,1,4,54,10,4,1,1,5,1976,5,2,,3,,2,3,,2,3,1,3,1,2,2,1,60,,,,2,1,,1,2,,,,,,,,,5,11,2,,,31,54,309.938.110.912.398
631872,1,5,54,10,5,2,1,3,1998,4,2,,6,4,1,,3,1,,1,,,2,1,,,3,,,2,,.,1,1,2,2,,,1,25000,2,,3,4,,,,10,54,309.938.110.912.398
631872,1,6,54,10,3,2,1,4,1999,4,2,,,4,1,,3,1,,1,,,2,1,,,3,,,2,,.,1,1,2,2,,,1,12500,2,,3,3,,,,8,54,309.938.110.912.398
631872,1,7,54,10,3,1,1,7,2004,4,2,,,4,1,,3,1,,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,3,54,309.938.110.912.398
631873,1,1,54,10,1,1,1,5,1958,1,2,,2,,3,1,,3,1,1,2,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,1,,,,49,54,271.000.967.739.659
631873,1,2,54,10,2,2,1,1,1968,2,2,,2,,3,6,,3,6,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,2,,,,40,54,271.000.967.739.659
631873,1,3,54,10,3,1,1,12,1992,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,8,,,,15,54,271.000.967.739.659
631873,1,4,54,10,4,2,1,11,1993,3,2,,6,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,8,,,,14,54,271.000.967.739.659
631874,1,1,54,10,1,1,1,12,1952,1,2,,4,,3,1,,3,1,1,,,2,2,2,,,,,2,1,,2,2,,,,,,,,,1,0,,,,55,54,289.281.617.651.347
631874,1,2,54,10,1,2,1,11,1961,5,2,,6,,3,1,,3,1,2,,,,2,2,,,,,2,1,,2,2,,,,,,,,,1,0,,,,46,54,289.281.617.651.347
631875,1,1,54,10,1,1,1,6,1971,1,2,,2,,3,2,,3,2,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,36,54,360.243.482.604.908
631875,1,2,54,10,2,2,1,9,1979,2,2,,2,,2,2,,2,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,8,,,,28,54,360.243.482.604.908
631875,1,3,54,10,3,1,1,8,1997,3,2,,6,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,1,1,1,1,600,3000,2,,2,,3,4,,,,10,54,360.243.482.604.908
631875,1,4,54,10,2,1,1,1,2002,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,1,,.,1,1,1,1,600,3000,2,,2,,3,0,,,,6,54,360.243.482.604.908
631875,1,5,54,10,2,2,1,10,2005,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,54,360.243.482.604.908
631876,1,1,54,10,1,1,1,4,1963,1,2,,2,,3,1,,3,1,1,2,1,1,2,1,6,,,,2,1,,1,2,,,,,,,,,3,2,,,,44,54,261.986.346.223.512
631876,1,2,54,10,2,2,1,4,1965,2,2,,2,,3,1,,3,1,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,42,54,261.986.346.223.512
631876,1,3,54,10,3,2,1,11,1983,3,2,,4,,2,2,2,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,8,,5,,24,54,261.986.346.223.512
631876,1,4,54,10,3,2,1,3,2002,4,2,,,,2,3,3,1,,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,0,,,,6,54,261.986.346.223.512
631876,1,5,54,10,2,1,1,6,2004,4,2,,,,2,3,3,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,3,54,261.986.346.223.512
631876,1,6,54,10,3,2,1,11,2007,4,2,,,,2,3,3,1,,1,,,1,2,2,,,,,2,6,,,,,,,,,,,,,,,,,0,54,261.986.346.223.512
631877,1,1,54,10,1,1,1,11,1946,1,2,,3,,3,1,,2,1,1,2,1,2,2,1,36,,,,2,1,,1,2,,,,,,,,,3,2,,,,61,54,286.976.903.299.001
631877,1,2,54,10,2,2,1,12,1945,2,2,,3,,3,1,,3,1,1,1,1,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,,,62,54,286.976.903.299.001
631878,1,1,54,10,1,1,1,8,1967,1,2,,3,,2,1,,2,1,1,2,1,2,2,2,,,,,1,3,,1,2,,,,,,,,,3,4,,,,40,54,214.428.000.067.639
631878,1,2,54,10,2,2,1,3,1970,2,2,,3,,3,6,7,1,,1,1,1,2,2,2,,,,,2,1,,1,2,,,,,,,,,3,5,,,,38,54,214.428.000.067.639
631878,1,3,54,10,3,2,1,8,1992,3,2,,6,1,1,,2,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,8,,,,15,54,214.428.000.067.639
631878,1,4,54,10,4,2,1,6,1995,3,2,,6,1,1,,2,1,,1,,,2,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,8,,,,12,54,214.428.000.067.639
631878,1,5,54,10,2,1,1,10,2001,3,2,,,1,1,,2,1,,1,,,2,2,2,,,,,2,1,,2,1,1,2,,,2,,2,,3,0,,,,6,54,214.428.000.067.639
631878,1,6,54,10,2,2,1,3,2003,3,2,,,,2,2,,2,6,1,,,2,2,2,,,,,2,1,,2,1,1,2,,,2,,2,,2,0,,,,5,54,214.428.000.067.639
631878,1,7,54,10,7,2,1,4,1930,5,2,,5,,3,1,,3,1,1,,,2,1,,,1,5,,2,,.,1,2,,,,,,,,,3,4,,,,77,54,214.428.000.067.639
631878,1,8,54,10,8,1,1,9,1959,5,2,,4,,3,2,7,1,,2,,,,2,2,,,,,2,1,,1,2,,,,,,,,,3,3,,,,48,54,214.428.000.067.639
631879,1,1,54,10,1,1,1,1,1943,1,2,,4,,3,1,,3,1,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,1,0,,,,65,54,328.814.814.419.524
631880,1,1,54,10,1,1,1,6,1954,1,2,,3,,3,2,,3,2,1,2,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,53,54,163.907.741.813.497
631880,1,2,54,10,2,2,1,11,1963,2,2,,3,,2,2,,3,2,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,44,54,163.907.741.813.497
631880,1,3,54,10,3,2,1,12,1990,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,2,,,,,,,,,5,11,2,3,,17,54,163.907.741.813.497
631880,1,4,54,10,4,2,1,4,1991,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,7,,,,16,54,163.907.741.813.497
631880,1,5,54,10,5,1,1,10,1993,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,7,,,,14,54,163.907.741.813.497
631880,1,6,54,10,6,2,1,5,1995,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,4,7,,,,12,54,163.907.741.813.497
631880,1,7,54,10,7,2,1,10,1996,3,2,,6,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,3,4,,,,11,54,163.907.741.813.497
631880,1,8,54,10,2,2,1,8,1998,3,2,,,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,2,2,,,2,,2,,3,3,,,,9,54,163.907.741.813.497
631880,1,9,54,10,2,2,1,8,2000,3,2,,,1,1,,2,1,,1,,,1,2,2,,,,,2,1,,1,1,1,2,,,2,,2,,3,2,,,,7,54,163.907.741.813.497
631880,1,10,54,10,2,2,1,11,2005,3,2,,,1,1,,2,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,54,163.907.741.813.497
631881,1,1,54,10,1,1,1,12,1975,1,2,,3,,2,3,,2,3,2,2,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,5,4,,,32,54,25.464.893.010.987
631881,1,2,54,10,2,2,1,12,1976,2,2,,3,,2,2,,2,3,2,1,1,,1,,,1,3,57700,2,,.,1,2,,,,,,,,,6,5,4,,,31,54,25.464.893.010.987
631881,1,3,54,10,2,2,1,10,2006,3,2,,,1,1,,2,1,,2,,,,1,,,1,5,,2,,.,,,,,,,,,,,,,,,,1,54,25.464.893.010.987
631882,1,1,54,10,1,2,1,10,1942,1,2,,5,,3,6,,3,6,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,1,,,,65,54,275.855.137.529.575
631882,1,2,54,10,2,1,1,12,1981,3,2,,6,,2,6,1,1,,1,,,1,2,2,,,,,2,1,,1,2,,,,,,,,,5,11,2,,,26,54,275.855.137.529.575
631882,1,3,54,10,3,2,1,3,1987,3,2,,4,,3,1,1,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,7,,9,,21,54,275.855.137.529.575
631882,1,4,54,10,3,1,1,8,2007,4,2,,,,2,3,3,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,0,54,275.855.137.529.575
631883,1,1,54,10,1,1,1,12,1932,1,2,,4,,3,6,,3,1,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,1,,,,75,54,328.814.814.419.524
631884,1,1,54,10,1,2,1,3,1951,1,2,,3,,3,1,,3,6,1,2,1,1,1,,,3,,,1,,.,1,2,,,,,,,,,3,5,,,,57,54,331.865.958.688.696
631884,1,2,54,10,2,1,1,2,1952,2,2,,3,,3,6,,3,6,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,4,,,,56,54,331.865.958.688.696
631884,1,3,54,10,3,2,1,2,1985,3,2,,2,2,1,,1,1,,1,4,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,4,9,,5,,23,54,331.865.958.688.696
631884,1,4,54,10,4,1,1,5,1984,5,2,,2,,2,2,,2,2,1,3,1,1,1,,,1,1,18460,2,,.,1,2,,,,,,,,,5,11,2,9,,23,54,331.865.958.688.696
631884,1,5,54,10,3,2,1,12,2004,4,2,,,4,1,,3,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,3,54,331.865.958.688.696
631884,1,6,54,10,3,2,1,8,1999,4,2,,,,2,3,,2,3,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,3,3,,,,8,54,331.865.958.688.696
631884,1,7,54,10,3,1,1,1,2004,4,2,,,,2,3,,2,3,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,54,331.865.958.688.696
631885,1,1,54,10,1,2,1,10,1984,1,2,,4,,2,2,3,1,,1,,,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,9,,23,54,19.370.990.336.508
631885,1,2,54,10,3,2,1,12,2005,3,2,,,,2,6,1,1,,1,,,1,1,,,3,,,2,,.,,,,,,,,,,,,,,,,2,54,19.370.990.336.508
631885,1,3,54,10,3,2,1,12,1962,5,2,,4,,3,1,,2,2,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,45,54,19.370.990.336.508
631886,1,1,54,10,1,1,1,5,1946,1,2,,3,,3,1,,3,1,1,2,1,1,1,,,3,,,1,,.,1,2,,,,,,,,,3,1,,,,61,54,292.154.229.949.139
631886,1,2,54,10,2,2,1,11,1946,2,2,,3,,3,1,,3,1,1,1,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,3,3,,,,61,54,292.154.229.949.139
631886,1,3,54,10,3,2,1,11,1974,3,2,,4,1,1,,2,1,,1,,,2,1,,,3,,,2,,.,1,2,,,,,,,,,3,5,,,,33,54,292.154.229.949.139
631886,1,4,54,10,4,2,1,6,1996,4,2,,6,,2,6,3,1,,1,,,1,1,,,3,,,2,,.,1,1,1,2,,,2,,2,,4,0,,,,11,54,292.154.229.949.139
631886,1,5,54,10,2,1,1,2,2004,4,2,,,,2,6,3,1,,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,1,,4,54,292.154.229.949.139
631887,1,1,54,10,1,2,1,12,1933,1,2,,4,,3,6,,2,6,1,,,1,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,74,54,260.430.968.586.729
631887,1,2,54,10,2,1,1,5,1962,3,2,,6,,3,1,1,1,,1,,,2,1,,,3,,,2,,.,2,2,,,,,,,,,1,0,,,,45,54,260.430.968.586.729
631888,1,1,54,10,2,1,1,7,1983,1,2,,3,,2,6,,2,2,1,2,1,2,1,,,1,1,18460,2,,.,1,2,,,,,,,,,6,2,2,9,,24,54,287.146.777.039.099
631888,1,2,54,10,2,2,1,10,1983,2,2,,3,,2,2,,2,3,1,1,1,2,1,,,1,5,,2,,.,1,1,2,2,,,2,,2,,6,2,2,,,24,54,287.146.777.039.099
631888,1,3,54,10,2,2,1,8,2004,3,2,,,1,1,,2,1,,1,,,2,1,,,1,5,,2,,.,2,1,2,2,,,2,,2,,2,0,,,,3,54,287.146.777.039.099
631888,1,4,54,10,4,1,1,1,1984,9,2,,1,,2,6,,2,1,2,5,1,,2,2,,,,,2,1,,1,2,,,,,,,,,3,5,,10,,24,54,287.146.777.039.099
631888,1,5,54,10,5,2,1,12,1987,9,2,,1,,2,2,,2,2,1,4,1,1,1,,,3,,,2,,.,1,2,,,,,,,,,5,11,2,3,,20,54,287.146.777.039.099
