DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
627467,1,4,5,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,2,,2,1,45,79,1810,18,5,715.558.335.752.092
627469,1,2,5,70,8,48,1,,2,36,1,,9,1,,,,,,,,,,1,,2,,2,1,3,3,8050,80,5,823.549.641.641.906
627470,1,1,5,70,8,50,4,,2,8,4,,1,6,,,,,,,,,,1,,2,,2,1,93,93,4552,45,5,913.280.846.164.077
627473,1,3,5,70,15,48,1,,2,12,1,,3,8,,,,,,,,,,1,,2,,2,1,79,75,1730,17,5,739.584.354.865.413
627476,1,1,5,70,32,48,1,,2,64,1,,9,2,,,,,,,,,,1,,2,,2,1,77,77,5521,55,5,984.969.181.235.474
627490,1,2,5,70,8,48,1,,2,8,1,,4,2,,,,,,,,,,1,,2,,2,1,79,79,1810,18,5,85.756.504.355.934
627490,1,3,5,70,96,48,1,,2,96,1,,9,2,,,,,,,,,,1,,2,,2,1,92,97,5211,52,5,85.756.504.355.934
627500,1,2,5,70,12,48,1,,2,12,1,,3,2,,,,,,,,,,1,,2,,2,1,79,70,1810,18,5,917.813.422.738.135
627507,1,2,5,70,12,48,1,,2,12,1,,5,1,,,,,,,,,,1,,2,,2,1,45,79,1810,18,5,579.428.382.761.734
627507,1,5,5,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,5,579.428.382.761.734
627507,3,1,5,70,4,48,1,,2,12,4,,5,1,,,,,,,,,,1,,2,,2,1,79,79,1810,18,5,579.428.382.761.734
627508,1,2,5,70,2,48,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,79,45,5262,52,5,866.414.622.708.148
627510,1,2,5,70,12,48,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,5,828.060.286.273.342
627512,1,3,5,70,7,48,1,,2,175,1,,5,1,,,,,,,,,,1,,2,,2,1,16,16,6596,65,5,647.106.650.587.995
627513,1,1,5,70,24,48,1,,2,52,1,,3,2,,,,,,,,,,1,,2,,2,1,45,45,5241,52,5,835.623.343.982.427
627524,1,4,5,70,3,48,1,,2,72,1,,2,1,,,,,,,,,,1,,2,,2,1,32,32,7411,74,5,947.408.966.616.095
627524,1,5,5,70,20,48,4,,2,96,1,,4,1,,,,,,,,,,1,,2,,2,1,98,39,5237,52,5,947.408.966.616.095
627583,1,4,5,70,1,48,1,,2,1,1,,5,9,LA MAMA CUBRIRIA LOS COSTOS,,,,,,,,,1,,1,500000,2,1,79,37,4521,45,5,103.526.011.167.817
627604,1,2,11,70,20,48,4,,2,3,3,,1,2,,,,,,,,,,1,,2,,2,1,54,54,9500,95,11,366.023.177.135.672
627610,1,2,11,70,12,48,3,,2,36,1,,2,1,,,,,,,,,,1,,2,,2,1,54,45,5221,52,11,339.294.299.962.405
627610,1,5,11,70,14,48,1,,2,15,1,,4,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,11,339.294.299.962.405
627616,1,3,11,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,467500,2,1,45,39,5231,52,11,221.718.524.495.657
627620,1,3,11,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,11,213.274.750.634.632
627623,1,4,11,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,11,339.033.303.631.967
627659,1,2,11,70,24,48,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,1,45,45,1551,15,11,370.821.110.735.286
627669,1,2,11,70,40,48,1,,2,40,1,,3,2,,,,,,,,,,1,,2,,2,1,97,95,2811,28,11,270.996.287.348.578
627686,1,5,11,70,8,60,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,11,379.808.047.709.011
627705,1,1,11,70,108,48,1,,2,106,5,,4,2,,,,,,,,,,1,,2,,2,1,13,41,5521,55,11,184.756.170.737.116
627713,1,2,11,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,15,,,,11,294.861.931.022.601
627761,1,4,11,70,16,48,1,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,39,13,8060,80,11,194.353.074.588.666
627785,1,2,11,70,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,53,53,5225,52,11,270.962.895.811.142
627786,1,1,11,70,16,48,1,,2,1,1,,4,1,,,,,,,,,,1,,2,,2,1,53,52,5219,52,11,294.398.965.880.337
627791,1,2,11,70,12,48,1,,2,16,1,,7,6,,,,,,,,,,1,,2,,2,1,45,56,9301,93,11,278.478.603.850.668
627804,1,3,11,70,48,48,1,,2,72,1,,9,4,,,,,,,,,,1,,2,,2,1,44,44,6512,65,11,239.314.805.105.554
627804,1,4,11,70,16,48,1,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,85,98,9500,95,11,239.314.805.105.554
627804,1,6,11,70,8,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,11,239.314.805.105.554
627829,1,2,17,70,8,60,1,,2,8,1,,4,9,PAGA LA EPS,,,1,,,,,,,,2,,2,1,97,97,6041,60,17,117.712.638.219.404
627857,1,1,17,70,12,48,1,,2,5,1,,9,6,,,,,,,,,,1,,1,300000,2,1,98,98,6021,60,17,149.982.417.911.562
627863,2,1,17,70,26,48,1,,2,26,1,,9,4,,,,,,,,,,1,,2,,2,1,2,2,2521,25,17,198.018.621.593.574
627863,2,2,17,70,12,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,13,,,,17,198.018.621.593.574
627865,1,4,17,70,20,40,2,,2,53,1,,9,4,,,,,,,,,,1,,2,,2,1,58,39,6412,64,17,142.750.875.496.598
627870,1,4,17,70,3,48,1,,2,65,1,,2,7,,,,,,,,,,1,,2,,2,1,45,45,5237,52,17,121.015.622.439.749
627883,1,1,17,70,10,48,1,,2,17,1,,9,4,,,,,,,,,,1,,2,,1,1,83,83,2893,28,17,221.412.476.791.451
627907,2,1,17,70,4,40,1,,2,4,1,,7,8,,,,,,,,,,1,,1,461500,2,1,95,95,4530,45,17,838.586.629.167.194
628068,1,2,66,70,114,48,1,,2,114,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,66,287.109.403.403.788
628127,1,3,8,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,8,405.336.907.576.673
628135,1,2,8,70,13,48,1,,2,13,1,,8,1,,,,,,,,,,1,,2,,2,1,56,56,1810,18,8,36.917.028.505.974
628136,1,3,8,70,34,48,1,,2,34,1,,8,8,,,,,,,,,,1,,2,,2,1,34,39,7413,74,8,413.962.477.714.184
628142,1,4,8,70,26,48,1,,2,26,1,,6,1,,,,,,,,,,1,,2,,2,1,11,11,4549,45,8,347.412.866.741.163
628143,1,1,8,70,26,60,4,,2,26,4,,1,2,,,,,,,,,,1,,2,,2,1,98,98,6031,60,8,534.145.388.395.678
628149,1,2,8,70,4,48,1,,2,4,1,,8,1,,,1,,,,,,,,,1,467000,2,1,33,33,5233,52,8,632.112.057.659.264
628149,1,3,8,70,10,48,1,,2,12,1,,4,1,,,1,,,,,,,,,2,,2,1,39,86,6031,60,8,632.112.057.659.264
628181,1,7,8,70,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5234,52,8,583.223.451.249.428
628189,1,2,8,70,6,48,1,,2,156,1,,3,1,,,,,,,,,,1,,2,,2,1,77,45,5211,52,8,608.421.582.978.632
628189,1,5,8,70,16,48,1,,2,16,1,,4,4,,,,,,,,,,1,,2,,2,1,79,79,1921,19,8,608.421.582.978.632
628191,1,2,8,70,12,48,1,,2,12,1,,8,4,,,,,,,,,,1,,2,,2,1,39,39,8060,80,8,457.426.131.519.521
628197,1,1,8,70,8,52,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,58,33,4010,40,8,580.192.843.287.276
628230,1,1,8,70,156,48,1,,2,156,4,,1,1,,,,1,,,,,,,,2,,2,1,13,13,8060,80,8,417.563.686.493.858
628237,1,1,8,70,2,60,1,,2,2,1,,8,9,aun tiene derecho al cubrimiento en salud de su eps,,1,,,,,,,,,1,461500,2,1,85,85,6424,64,8,488.092.907.438.219
628240,1,3,8,70,104,60,1,,2,104,2,,9,8,,,,,,,,,,1,,2,,2,1,45,53,8043,80,8,574.013.693.800.476
628240,1,5,8,70,104,60,1,,2,104,1,,2,2,,,,,,,,,,1,,2,,2,1,53,38,6421,64,8,574.013.693.800.476
628241,1,3,8,70,12,60,1,,2,12,1,,6,7,,,,,,,,,,1,,2,,2,1,45,45,1810,18,8,478.472.439.213.317
628241,1,6,8,70,4,60,1,,2,6,1,,2,9,por vinculacion por medio de hoja al sisben,,,,,,,,,1,,1,170000,2,1,33,33,7412,74,8,478.472.439.213.317
628242,1,3,8,70,12,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,559.416.187.602.801
628245,1,3,8,70,12,25,1,,2,12,1,,4,7,,,,,,,,,,1,,2,,2,1,13,13,8041,80,8,341.752.524.773.882
628246,1,2,8,70,12,24,1,,2,99,1,,9,7,,,,,,,,,,1,,2,,2,1,45,45,5232,52,8,559.292.597.980.819
628248,1,1,8,70,24,48,1,,2,104,1,,6,1,,,,,,,,,,1,,2,,2,1,99,99,2610,26,8,413.838.888.092.202
628248,1,2,8,70,32,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,79,,,,8,413.838.888.092.202
628250,1,2,8,70,8,60,3,,2,56,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,516.732.050.106.468
628253,1,3,8,70,20,60,1,,2,22,1,,7,1,,,,,,,,,,1,,2,,2,1,45,45,5211,52,8,502.759.425.227.886
628255,1,4,8,70,12,60,4,,2,12,1,,4,2,,,,,,,,,,1,,2,,2,1,55,92,2109,21,8,432.507.488.618.565
628257,1,1,8,70,5,60,4,,2,5,4,,1,7,,,,,,,,,,1,,1,300000,2,1,98,98,6031,60,8,537.632.295.412.926
628257,1,3,8,70,12,30,2,,2,12,2,,6,4,,,,,,,,,,1,,2,,2,1,13,13,8043,80,8,537.632.295.412.926
628264,1,2,8,70,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,1,580000,2,1,85,3,2010,20,8,527.700.540.894.198
628270,1,2,8,70,4,25,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,8,530.016.987.673.116
628278,1,2,8,70,52,52,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,8,534.328.059.001.661
628288,1,2,8,70,12,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,8,494.860.330.025.467
628291,1,1,8,70,52,48,1,,2,104,1,,8,1,,,,,,,,,,1,,2,,2,1,97,83,2811,28,8,423.360.239.634.036
628296,1,1,8,70,24,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,8,656.414.715.783.202
628304,1,3,8,70,16,72,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,8,445.916.015.807.195
628310,1,2,8,70,56,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,8,53.543.943.825.599
628328,1,3,8,70,36,48,1,,2,36,4,,4,1,,,,,,,,,,1,,2,,2,1,55,62,7493,74,8,541.284.748.531.231
628332,1,4,8,70,52,50,1,,2,156,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,8,751.794.736.540.352
628332,3,1,8,70,12,48,1,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,55,85,5272,52,8,751.794.736.540.352
628332,4,1,8,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,8,751.794.736.540.352
628338,1,3,8,70,52,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,8,476.651.197.410.116
628338,1,4,8,70,52,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,8,476.651.197.410.116
628348,1,4,8,70,52,48,1,,2,52,1,,9,4,,,,,,,,,,1,,2,,2,1,87,87,2812,28,8,498.128.829.372.026
628349,1,3,8,70,52,50,1,,2,52,4,,2,1,,,,,,,,,,1,,2,,2,1,55,45,5234,52,8,470.055.988.886.936
628353,1,1,8,70,12,48,1,,2,12,4,,6,4,,,,,,,,1,,,,2,,2,1,98,37,6412,64,8,41.768.727.611.584
628356,1,3,13,70,8,4,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5235,52,13,256.458.582.347.687
628361,1,3,13,70,26,50,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,54,,,,13,378.576.792.024.586
628362,1,4,13,70,104,48,1,,2,3,1,,8,4,,,,,,,,,,1,,2,,2,1,37,37,1521,15,13,34.434.892.203.033
628362,2,1,13,70,26,50,3,,2,26,3,,1,4,,,,,,,,,,1,,2,,2,1,54,55,9500,95,13,34.434.892.203.033
628363,1,7,13,70,20,48,1,,2,20,1,,7,4,,,,,,,,,,1,,2,,2,1,53,59,9249,92,13,164.584.553.078.127
628366,1,3,13,70,8,48,1,,2,8,1,,7,1,,,,,,,,,,1,,2,,2,1,39,33,5511,55,13,238.692.010.239.326
628366,1,4,13,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,13,238.692.010.239.326
628367,1,5,13,70,12,48,1,,2,12,1,,6,1,,,,,,,,,,1,,2,,2,1,53,53,5511,55,13,251.366.774.736.972
628367,1,6,13,70,5,48,1,,2,5,1,,6,7,,,,,,,,,,1,,2,,2,1,54,54,5511,55,13,251.366.774.736.972
628370,1,2,13,70,52,50,4,,2,3,4,,1,1,,,,,,,,,,1,,2,,2,1,93,85,5272,52,13,353.009.223.187.568
628371,1,2,13,70,2,48,1,,2,15,1,,3,2,,,,,,,,,,1,,2,,2,1,32,59,8514,85,13,313.359.804.651.201
628374,1,3,13,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,8,,,,13,255.249.364.873.674
628374,1,4,13,70,24,48,1,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,1,44,44,6421,64,13,255.249.364.873.674
628374,1,8,13,70,35,48,1,,2,6,4,,1,4,,,,,,,,,,1,,2,,2,1,45,38,6421,64,13,255.249.364.873.674
628375,1,4,13,70,104,48,1,,2,104,1,,5,5,,,,,,,,,,1,,2,,2,1,97,79,3614,36,13,183.120.296.993.451
628378,1,5,13,70,104,48,1,,2,104,1,,9,5,,,1,,,,,,,,,2,,2,1,53,53,5211,52,13,575.497.121.561.956
628381,1,3,13,70,156,40,1,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,1,40,98,6031,60,13,564.605.904.034.872
628383,1,4,13,70,21,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,208.262.802.422.168
628396,1,2,13,70,78,40,1,,2,78,3,,1,5,,,,,,,,,,1,,2,,2,1,53,54,9500,95,13,254.396.265.107.107
628399,1,3,13,70,104,48,4,,2,104,4,,1,5,,,,,,,,,,1,,2,,2,1,93,51,5521,55,13,316.388.483.562.955
628412,1,4,13,70,45,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,9,,,,13,139.923.869.338.268
628438,1,3,13,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,13,24.145.700.317.932
628439,1,3,13,70,26,48,1,,2,26,1,,4,1,,,,,,,,,,1,,2,,2,1,37,37,7411,74,13,31.375.270.075.152
628440,1,1,13,70,52,48,1,,2,12,1,,7,7,,,,,,,,,,1,,2,,2,1,37,37,6412,64,13,315.995.587.462.637
628453,1,2,13,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,13,346.085.266.966.847
628455,1,2,13,70,52,48,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,1,45,45,5241,52,13,262.319.561.765.366
628460,1,6,13,70,90,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,13,274.340.560.411.685
628483,1,2,13,70,36,48,2,,2,36,1,,9,2,,,,,,,,,,1,,2,,2,1,8,34,7413,74,13,220.310.733.561.588
628487,1,3,13,70,48,56,1,,2,48,1,,9,4,,,,,,,,,,1,,2,,2,1,5,5,1530,15,13,162.510.073.383.156
628489,1,2,13,70,80,48,1,,2,80,1,,6,5,,,,,,,,,,1,,2,,2,1,32,37,6601,66,13,252.333.947.866.526
628493,1,4,13,70,24,56,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,13,302.592.045.032.627
628498,1,5,13,70,16,60,3,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,340.027.097.684.958
628499,1,2,13,70,48,60,3,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,13,389.775.678.765.279
628632,1,1,17,70,108,50,1,,2,108,1,,2,1,,,,,,,,,,1,,2,,2,1,85,95,4521,45,17,117.712.638.219.404
628632,1,3,17,70,12,48,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,1,45,45,5225,52,17,117.712.638.219.404
628637,1,1,17,70,3,48,1,,2,3,1,,9,1,,,,,,,,,,1,,1,200000,2,1,93,93,5020,50,17,150.252.496.934.501
628639,1,1,17,70,24,48,3,,2,128,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,17,24.968.430.044.955
628639,1,2,17,70,64,48,1,,2,64,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5234,52,17,24.968.430.044.955
628639,1,3,17,70,12,20,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,53,53,5521,55,17,24.968.430.044.955
628642,1,3,17,70,12,48,1,,2,12,1,,7,4,,,,,,,,,,1,,2,,2,1,2,2,4530,45,17,160.597.038.632.868
628642,1,4,17,70,12,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,5,5,8512,85,17,160.597.038.632.868
628643,1,2,17,70,108,20,4,,2,520,1,,9,2,,,,,,,,,,1,,2,,2,1,41,13,8060,80,17,350.967.177.318.016
628662,1,2,17,70,4,40,1,,2,4,1,,3,1,,,,,,,,,,1,,1,300000,2,1,95,95,4521,45,17,153.876.337.271.594
628662,1,3,17,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,400000,2,1,95,95,4521,45,17,153.876.337.271.594
628662,1,4,17,70,12,24,3,,2,12,3,,1,1,,,,,,,,,,1,,1,20000,2,1,54,54,9500,95,17,153.876.337.271.594
628663,1,1,17,70,2,50,1,,2,2,1,,5,1,,,,,,,,,,1,,1,461500,2,1,92,97,4530,45,17,125.236.032.753.398
628671,1,4,17,70,4,60,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,17,166.152.701.808.301
628678,1,3,17,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,17,19.038.599.527.431
628687,1,3,17,70,52,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,17,208.633.994.888.342
629525,1,2,52,70,24,30,1,,2,24,1,,4,1,,,,,,,,,,1,,2,,2,1,13,13,8011,80,52,95.989.350.223.964
629530,1,2,52,70,24,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,8,21,5030,50,52,164.271.291.670.265
629530,1,3,52,70,36,40,1,,2,36,5,,2,1,,,,,,,,,,1,,2,,2,1,2,41,5030,50,52,164.271.291.670.265
629532,1,1,52,70,12,20,4,,2,20,3,,1,1,,,,,,,,,,1,,2,,2,1,56,56,9500,95,52,124.587.471.643.484
629535,1,1,52,70,104,30,3,,2,4,3,,1,1,,,,,,,,,,1,,1,100000,2,1,55,54,9500,95,52,145.757.983.081.387
629535,1,3,52,70,12,48,1,,2,24,1,,4,1,,,,,,,,,,1,,2,,2,1,45,32,6412,64,52,145.757.983.081.387
629536,1,1,52,70,6,48,1,,2,16,1,,2,1,,,,,1,,,,,,,2,,2,1,97,97,4521,45,52,183.346.890.061.112
629551,1,2,52,70,26,44,2,,2,30,1,,4,4,,,,,,,,,,1,,2,,2,1,5,45,5239,52,52,225.393.019.198.534
629552,1,1,52,70,104,48,4,,2,52,8,,3,1,,,,,,,,,,1,,1,150000,2,1,98,62,111,1,52,195.243.971.965.433
629553,1,1,52,70,8,44,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,87,87,5020,50,52,195.243.971.965.433
629554,1,2,52,70,208,44,4,,2,208,1,,2,1,,,,,,,,,,1,,2,,2,1,55,53,5521,55,52,178.992.330.980.295
629556,1,4,52,70,52,48,2,,2,52,1,,5,1,,,,,,,,,,1,,2,,2,1,5,39,5111,51,52,180.419.987.234.187
629559,1,3,52,70,24,48,1,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,1,45,45,5127,51,52,15.173.351.561.098
629564,1,2,52,70,12,48,4,,2,12,4,,9,1,,,,,,,,,,1,,2,,2,1,7,7,8512,85,52,152.287.611.169.393
629567,1,3,52,70,25,48,1,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,45,54,9500,95,52,230.768.667.258.403
629567,1,6,52,70,4,48,3,,2,4,3,,1,1,,,,,,,,,,1,,1,60000,2,1,54,54,9500,95,52,230.768.667.258.403
629567,1,8,52,70,8,48,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,45,38,6421,64,52,230.768.667.258.403
629579,1,3,52,70,12,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,2,33,6599,65,52,189.338.730.311.548
629579,1,4,52,70,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,1,45,34,6599,65,52,189.338.730.311.548
629580,1,3,52,70,16,40,1,,2,64,1,,2,1,,,,,,,,,,1,,2,,2,1,59,59,8515,85,52,148.299.296.513.719
629581,1,3,52,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,80,80,1931,19,52,144.791.120.852.229
629583,1,2,52,70,24,48,1,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,1,33,39,6412,64,52,95.989.350.223.964
629590,2,1,52,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,300000,2,1,98,79,1810,18,52,321.362.538.904.689
629593,1,1,52,70,8,48,1,,2,8,1,,8,1,,,,,,,,,,1,,2,,2,1,98,45,1530,15,52,143.129.337.718.212
629594,1,3,52,70,12,48,1,,2,12,1,,7,1,,,,,,,,,,1,,2,,2,1,59,45,5233,52,52,165.197.831.049.725
629602,1,4,52,70,26,48,1,,2,26,1,,2,1,,,,,,,,,,1,,2,,2,1,45,53,5522,55,52,178.805.213.181.316
629602,1,6,52,70,12,48,1,,2,12,1,,2,4,,,,,,,,,,1,,2,,2,1,83,83,3430,34,52,178.805.213.181.316
629608,1,3,52,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,52,550.040.670.183.335
629610,1,2,52,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,45,44,6426,64,52,492.862.798.173.325
629625,1,2,66,70,24,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,25000,2,1,95,95,2811,28,66,397.008.047.568.077
629628,1,2,66,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,53,,,,66,271.210.315.241.168
629631,1,1,66,70,48,48,1,,2,24,4,,1,4,,,,,,,,,,1,,2,,2,1,6,6,8515,85,66,287.324.661.449.823
629633,1,3,66,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5234,52,66,324.266.269.200.088
629638,1,1,66,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,200000,2,1,45,53,5521,55,66,577.688.260.835.298
629640,1,1,66,70,2,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,45,53,5522,55,66,309.801.155.348.061
629640,1,4,66,70,5,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,93,51,5521,55,66,309.801.155.348.061
629645,1,3,66,70,8,20,1,,2,12,1,,5,4,,,,,,,,,,1,,2,,2,1,17,17,9241,92,66,253.686.663.936.872
629646,1,2,66,70,8,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,13,,,,66,260.089.331.706.634
629650,1,2,66,70,26,48,1,,2,6,4,,1,2,,,,,,,,,,1,,2,,2,1,2,13,8060,80,66,268.264.161.773.337
629651,1,2,66,70,4,48,1,,2,8,4,,1,2,,,,,,,,,,1,,2,,2,1,98,98,6031,60,66,28.641.803.345.394
629652,1,1,66,70,6,48,1,,2,24,4,,1,2,,,,,,,,,,1,,2,,2,1,98,45,5221,52,66,274.971.628.001.185
629660,1,2,66,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,66,37.403.310.350.464
629661,1,1,66,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,66,357.882.660.354.793
629664,1,2,66,70,4,48,1,,2,32,1,,9,1,,,,,,,,,,1,,2,,2,1,32,33,3591,35,66,266.870.016.242.775
629671,1,3,66,70,8,48,1,,2,40,1,,7,2,,,,,,,,,,1,,2,,2,1,15,15,6423,64,66,239.309.264.581.365
629684,1,3,66,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,66,392.388.418.808.011
629686,1,1,66,70,48,48,1,,2,54,8,,4,8,,,,,,,,,,1,,2,,2,1,98,60,117,1,66,283.474.970.816.435
629689,1,2,66,70,8,48,1,,2,10,1,,9,4,,,,,,,,,,1,,2,,2,1,45,45,5234,52,66,27.831.642.169.553
629698,1,3,66,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,95,,,,66,278.507.965.451.104
629706,1,2,66,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,66,274.466.731.062.142
629711,1,3,66,70,2,48,1,,2,2,4,,1,1,,,1,,,,,,,,,1,1000000,2,1,98,98,6021,60,66,257.350.963.326.006
629713,1,2,66,70,6,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,66,301.702.060.805.331
629714,1,3,66,70,3,48,1,,2,20,1,,6,4,,,,,,,,,,1,,2,,2,1,97,97,4521,45,66,261.158.055.318.974
629719,1,3,66,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,66,402.095.644.512.538
629720,1,5,66,70,12,48,1,,2,13,1,,5,4,,,,,,,,,,1,,2,,2,1,45,45,5233,52,66,275.504.835.006.609
629725,1,3,66,70,12,48,3,,2,58,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,66,436.009.301.295.353
629725,1,7,66,70,4,48,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,66,436.009.301.295.353
629729,1,2,66,70,8,48,1,,2,10,1,,7,4,,,,,,,,1,,,,2,,2,1,45,79,1810,18,66,320.817.227.856.989
629739,1,3,66,70,240,48,1,,2,240,1,,3,8,,,,,,,,,,1,,2,,2,1,45,40,5225,52,66,229.257.004.659.172
629743,1,2,66,70,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,1,218000,2,1,79,77,1512,15,66,259.763.909.788.413
629747,1,1,66,70,2,24,1,,2,16,2,,9,1,,,,,1,,,,,,,2,,2,1,32,39,8511,85,66,243.634.404.014.679
629750,1,8,66,70,2,48,1,,2,2,1,,3,1,,,,,,,,,,1,,1,100000,2,1,95,95,4521,45,66,278.492.805.886.026
