DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,CLASE,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
632936,1,3,60,1,1,,,1,1,,2,2,2,18,8,,1,,120000,2,,,1,25000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,2,,30,,,1,6,11,1,12,17,2,,,5,8,,,,2,,,,1,,,,,,,,1,,2,1,5,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,118,62,1,,,52,899.716.910.420.603
632936,1,4,60,1,1,,,1,1,,2,2,2,5,8,,1,,10000,2,,,1,20000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,5,8,2,,8,,,1,14,16,2,,,,,,3,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,2,1,,121,99,1,,,52,899.716.910.420.603
632937,1,2,60,1,1,,,1,1,,2,2,2,84,8,,1,,180000,2,,,1,50000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,56,,.,56,,,1,5,11,1,15,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,2,2,3,2,2,2,3,3,3,,2,1,,121,62,1,,,52,377.881.102.376.653
632938,1,1,60,1,1,,,1,1,,2,2,2,5,8,,1,,180000,2,,,1,30000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,5,11,1,13,15,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,6,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,9,,2,1,,118,62,1,,,52,377.881.102.376.653
632938,1,2,60,1,1,,,1,1,,2,2,2,1,8,,1,,180000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,6,11,1,12,15,2,,,3,8,,,,2,,,,1,,,,,,,,1,,2,1,3,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,3,,2,1,,118,62,1,,,52,377.881.102.376.653
632938,1,3,60,1,1,,,1,1,,2,2,2,24,8,,1,,200000,2,,,1,30000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,54,,.,54,,,1,5,11,1,12,15,2,,,5,8,,,,2,,,,1,,,,,,,,1,,2,1,4,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,3,,2,1,,118,62,1,,,52,377.881.102.376.653
632946,1,2,60,2,,,,,,,,,,168,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,48,,.,48,,,1,5,10,1,13,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,24,7,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,8,,2,1,,121,62,1,,,52,899.716.910.420.603
632946,1,3,60,2,,,,,,,,,,84,1,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,56,,.,56,,,1,7,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,2,1,,121,60,1,,,52,899.716.910.420.603
632947,1,1,60,2,,,,,,,,,,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,36000000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,84,1,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632947,1,2,60,2,,,,,,,,,,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,400000,3,,12,20,2,,20,,,1,7,8,1,12,14,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,8,,2,1,,122,61,1,,,52,899.716.910.420.603
632947,1,3,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,960000,1,,12,32,1,,32,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,24,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,2,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632948,1,1,60,2,,,,,,,,,,372,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,3000000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,2,8,,2,1,,140,61,1,,,52,377.881.102.376.653
632948,1,3,60,2,,,,,,,,,,72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,140000,1,1680000,1,,12,40,,.,40,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,12,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,2,3,3,,2,1,,140,61,1,,,52,377.881.102.376.653
632949,1,1,60,2,,,,,,,,,,300,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,250000,1,3000000,3,,12,10,2,,10,,,1,14,16,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,2,,2,1,,121,61,1,,,52,899.716.910.420.603
632949,1,2,60,2,,,,,,,,,,120,8,,1,,,2,,,2,,1,100000,2,,1,100000,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,32,2,,32,,,1,5,7,1,14,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,,121,62,1,,,52,899.716.910.420.603
632950,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2400000,3,,12,40,,.,40,,,1,8,12,1,13,16,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,36,6,,2,,,,,6,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,8,,2,1,,5040,41,50,,,52,377.881.102.376.653
632950,1,2,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2400000,3,,12,40,,.,40,,,1,7,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,3,3,3,3,2,3,3,3,,2,1,,121,61,1,,,52,377.881.102.376.653
632950,1,3,60,2,,,,,,,,,,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,28,2,,28,,,1,5,7,1,16,18,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,120,8,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,,121,62,1,,,52,377.881.102.376.653
632952,1,3,60,1,2,2,12,1,1,,1,1,1,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,800000,1,9600000,3,,12,60,,.,60,,,1,3,7,1,8,14,2,,,9,8,,,,2,,,,1,1,,,,,,,,,2,1,24,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,2,1,,2,1,,8050,60,80,,,52,899.716.910.420.603
632953,1,1,60,2,,,,,,,,,,300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3600000,3,,12,42,,.,42,,,1,5,7,1,14,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,,121,61,1,,,52,899.716.910.420.603
632953,1,4,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,2400000,1,,12,18,2,,18,,,1,7,12,1,13,16,2,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,4,2,,2,,,,,36,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,3,3,2,2,3,3,,2,1,,6022,98,60,,,52,899.716.910.420.603
632955,1,1,60,2,,,,,,,,,,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2400000,1,,12,40,,.,40,,,1,8,12,1,13,16,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,2,3,8,,2,1,,2429,74,24,,,52,899.716.910.420.603
632955,1,2,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,80000,1,960000,1,,12,40,,.,40,,,1,7,10,1,13,16,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,60,3,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,8,,2,1,,1710,75,17,,,52,899.716.910.420.603
632955,1,3,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,90000,1,1080000,1,,12,32,1,,32,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,1,1,2,2,,1,1,,3,3,2,3,3,3,2,3,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632956,1,1,60,2,,,,,,,,,,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,350000,1,4200000,3,,12,40,,.,40,,,1,5,10,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,,121,61,1,,,52,899.716.910.420.603
632956,1,2,60,2,,,,,,,,,,240,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20,2,,20,,,1,5,7,1,14,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,,121,62,1,,,52,899.716.910.420.603
632957,1,1,60,2,,,,,,,,,,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,2400000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,24,6,,1,10,4,,90000,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,3,3,2,3,3,8,,2,1,,140,61,1,,,52,377.881.102.376.653
632957,1,2,60,2,,,,,,,,,,120,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,2,,20,,,1,7,9,1,14,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,8,,2,1,,121,62,1,,,52,377.881.102.376.653
632958,1,2,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3600000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,12,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,2,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632958,1,3,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,50000,1,600000,1,,12,10,2,,10,,,1,7,10,1,13,15,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,240,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,8,,2,1,,122,61,1,,,52,899.716.910.420.603
632959,1,1,60,2,,,,,,,,,,348,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,2400000,1,,12,40,,.,40,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,12,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,8,,2,1,,140,61,1,,,52,131.247.582.749.903
632959,1,3,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,30000,1,360000,1,,6,16,1,,16,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,1,1,,3,3,2,3,3,3,2,2,3,8,,2,1,,140,61,1,,,52,131.247.582.749.903
632961,1,1,60,2,,,,,,,,,,360,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,,3,,12,48,,.,48,,,1,8,12,1,13,17,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,8,,2,1,,118,61,1,,,52,899.716.910.420.603
632961,1,2,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,,3,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,8,,2,1,,5211,41,52,,,52,899.716.910.420.603
632962,1,2,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,90000,1,,3,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,8,,2,1,,5211,41,52,,,52,899.716.910.420.603
632962,1,3,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,3,,12,56,,.,56,,,1,6,12,1,13,16,2,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,3,3,8,,2,1,,1551,77,15,,,52,899.716.910.420.603
632962,1,4,60,2,,,,,,,,,,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,56,,.,56,,,1,7,12,1,13,16,2,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,,1551,45,15,,,52,899.716.910.420.603
632963,1,1,60,2,,,,,,,,,,60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,250000,1,,3,,12,98,,.,98,,,1,7,12,1,13,16,2,,,2,1,,,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,6,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,,5211,41,52,,,52,899.716.910.420.603
632963,1,2,60,2,,,,,,,,,,300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,13,16,2,,,2,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,3,3,8,,2,1,,5211,45,52,,,52,899.716.910.420.603
632964,1,1,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,,3,,12,56,,.,56,,,1,7,12,1,13,16,2,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,96,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,,5244,41,52,,,52,377.881.102.376.653
632964,1,2,60,1,2,2,3,1,1,,2,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,455000,1,,3,,1,48,,.,48,,,1,7,12,1,13,16,2,,,5,7,,,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,8,,2,1,,8511,59,85,,,52,377.881.102.376.653
632966,1,1,60,2,,,,,,,,,,300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2400000,1,,12,48,,.,48,,,1,6,12,1,13,15,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,120,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,,121,61,1,,,52,899.716.910.420.603
632966,1,3,60,2,,,,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32,2,,32,,,1,7,12,1,13,16,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,3,3,2,3,3,3,2,3,3,8,,2,1,,121,62,1,,,52,899.716.910.420.603
632967,1,1,60,2,,,,,,,,,,180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1800000,1,,12,32,1,,32,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,2,1,,3,3,2,3,3,3,2,2,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632967,1,2,60,2,,,,,,,,,,216,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,1200000,1,,12,32,1,,32,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,0,6,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,30,1,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,,3,3,2,3,3,3,2,2,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632968,1,2,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,3000000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,60,3,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,8,,2,1,,140,61,1,,,52,899.716.910.420.603
632969,1,1,60,2,,,,,,,,,,264,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,300000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,1,12,6,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,3,,2,1,,140,61,1,,,52,899.716.910.420.603
632970,1,1,60,2,,,,,,,,,,216,1,,1,,300000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,13,16,2,,,2,4,,,,2,,,,1,,,,,,,,1,,2,1,24,7,,2,,,,,6,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,2,1,,6041,98,60,,,52,899.716.910.420.603
632970,1,2,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,50000,1,600000,1,,12,20,2,,14,7,TIENE POCO GANADO LECHERO,1,6,7,1,17,18,2,,,1,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,2,1,,121,61,1,,,52,899.716.910.420.603
632971,1,1,60,2,,,,,,,,,,96,1,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,56,,.,56,,,1,8,12,1,13,16,2,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,84,4,,2,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,2,1,,5020,99,50,,,52,377.881.102.376.653
632972,1,1,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,6000000,3,,12,56,,.,56,,,1,6,12,1,17,19,2,,,2,8,,,,2,,,,1,,,,,,,,1,,2,1,180,4,,2,,,,,5,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,2,1,,121,61,1,,,52,185.085.779.633.869
632972,1,3,60,2,,,,,,,,,,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,2,,30,,,1,7,12,2,,,,,,2,8,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,,3,2,2,3,3,3,2,3,3,3,,2,1,,121,62,1,,,52,185.085.779.633.869
