DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
620286;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;63;688.528.857.214.551
620286;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;688.528.857.214.551
620286;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;63;688.528.857.214.551
620286;1;5;90;;1;;2;2;2;2;2;2;2;2;2;20;;;;;;;;;;;2;63;688.528.857.214.551
620291;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;439.323.478.274.376
620291;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;439.323.478.274.376
620291;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;63;439.323.478.274.376
620291;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;439.323.478.274.376
620292;1;1;90;;1;;2;2;2;2;2;2;2;2;2;70;;;;;;;;;;;2;63;938.018.807.919.178
620292;1;2;90;;1;;1;2;2;2;2;2;2;2;2;20;;40;;;;;;;;;2;63;938.018.807.919.178
620292;1;3;90;;1;;1;2;2;2;2;2;2;2;2;5;;5;;;;;;;;;2;63;938.018.807.919.178
620292;1;4;90;;1;;1;2;2;2;2;2;2;2;2;5;;5;;;;;;;;;2;63;938.018.807.919.178
620293;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;597.891.850.671.089
620293;1;2;90;;1;;1;2;2;2;2;2;2;2;2;20;;40;;;;;;;;;2;63;597.891.850.671.089
620293;1;3;90;;1;;2;2;2;2;2;2;2;2;2;20;;;;;;;;;;;2;63;597.891.850.671.089
620293;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;63;597.891.850.671.089
620294;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;665.546.605.050.448
620294;1;2;90;;1;;1;2;1;2;2;2;2;2;2;40;;40;;10;;;;;;;2;63;665.546.605.050.448
620294;1;3;90;;1;;1;2;2;2;2;2;2;2;2;6;;3;;;;;;;;;2;63;665.546.605.050.448
620295;1;1;90;;1;;2;2;2;2;2;2;2;2;2;10;;;;;;;;;;;2;63;704.978.964.101.863
620295;1;2;90;;1;;1;2;2;2;2;2;2;2;2;8;;60;;;;;;;;;2;63;704.978.964.101.863
620295;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;704.978.964.101.863
620296;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;510.153.403.628.955
620296;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;510.153.403.628.955
620296;1;3;90;;1;;1;2;2;2;2;2;2;2;2;5;;60;;;;;;;;;2;63;510.153.403.628.955
620296;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;510.153.403.628.955
620296;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;63;510.153.403.628.955
620297;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;600.211.078.879.957
620297;1;2;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;40;;;;2;63;600.211.078.879.957
620298;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;890.171.134.728.701
620298;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;60;;;;;;;;;2;63;890.171.134.728.701
620298;1;3;90;;1;;2;2;2;2;2;2;2;2;2;8;;;;;;;;;;;2;63;890.171.134.728.701
620298;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;890.171.134.728.701
620298;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;890.171.134.728.701
620299;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;767.955.329.295.134
620299;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;63;767.955.329.295.134
620299;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;767.955.329.295.134
620299;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;63;767.955.329.295.134
620300;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;65.699.319.981.536
620300;1;2;90;;1;;1;2;2;2;2;2;2;2;2;5;;60;;;;;;;;;2;63;65.699.319.981.536
620300;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;63;65.699.319.981.536
620303;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;111.213.853.517.916
620303;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;7;;;;;;;2;63;111.213.853.517.916
620303;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;111.213.853.517.916
620303;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;111.213.853.517.916
620303;1;5;90;;1;;2;2;2;2;2;2;2;2;2;4;;;;;;;;;;;2;63;111.213.853.517.916
620304;1;1;90;;1;;1;2;2;1;2;2;2;2;2;7;;30;;;21;;;;;;2;63;8.453.387.553.589
620304;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;8.453.387.553.589
620304;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;8.453.387.553.589
620304;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;8.453.387.553.589
620304;1;5;90;;1;;2;2;2;2;2;2;2;2;2;4;;;;;;;;;;;2;63;8.453.387.553.589
620304;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;2;63;8.453.387.553.589
620304;1;7;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;8.453.387.553.589
620305;1;1;90;;2;;1;2;2;2;2;1;2;2;2;;;2;;;;;3;;;;2;63;52.991.853.223.397
620305;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;63;52.991.853.223.397
620305;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;52.991.853.223.397
620306;1;1;90;;1;;1;2;2;1;1;2;2;2;2;12;;14;;;30;12;;;;;2;63;740.813.489.317.579
620306;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;740.813.489.317.579
620307;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;63;625.414.400.925.254
620307;1;2;90;;2;;1;2;2;2;2;1;2;2;2;;;5;;;;;4;;;;2;63;625.414.400.925.254
620307;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;625.414.400.925.254
620308;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;681.616.001.661.149
620308;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;60;;;;;;;;;2;63;681.616.001.661.149
620308;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;63;681.616.001.661.149
620308;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;681.616.001.661.149
620309;1;1;90;;1;;2;2;2;2;2;2;2;2;2;7;;;;;;;;;;;2;63;652.936.951.179.419
620309;1;2;90;;1;;1;2;2;2;2;2;2;2;2;18;;12;;;;;;;;;2;63;652.936.951.179.419
620310;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;704.978.964.101.863
620310;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;70;;;;;;;;;2;63;704.978.964.101.863
620310;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;704.978.964.101.863
620311;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;684.515.750.069.525
620311;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;7;;;;;;;2;63;684.515.750.069.525
620315;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;53.907.507.329.127
620315;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;25;;10;;;;;;;2;63;53.907.507.329.127
620315;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;2;63;53.907.507.329.127
620316;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;65.699.319.981.536
620316;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;48;;15;;;;;;;2;63;65.699.319.981.536
620316;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;63;65.699.319.981.536
620317;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;598.176.422.435.541
620317;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;36;;;;;;;2;63;598.176.422.435.541
620318;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;706.960.623.525.036
620318;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;25;;;;;;;2;63;706.960.623.525.036
620319;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;487.171.151.464.852
620319;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;48;;15;;;;;;;2;63;487.171.151.464.852
620319;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;487.171.151.464.852
620320;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;63;67.132.557.599.899
620321;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;2;63;484.314.544.547.392
620321;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;36;;25;;;;;;;2;63;484.314.544.547.392
620321;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;63;484.314.544.547.392
620322;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;63;740.813.489.317.579
620322;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;2;63;740.813.489.317.579
620323;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;2;;;;;;;2;63;452.735.745.657.286
620323;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;25;;;;;;;2;63;452.735.745.657.286
620323;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;2;63;452.735.745.657.286
620324;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;63;652.936.951.179.419
620324;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;2;63;652.936.951.179.419
620325;1;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;2;;;;;;;;2;63;609.345.004.314.552
620325;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;2;63;609.345.004.314.552
620326;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;694.806.175.731.685
620326;1;2;90;;2;;1;2;1;2;2;2;2;2;1;;;36;;6;;;;;;3;2;63;694.806.175.731.685
620326;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;63;694.806.175.731.685
620326;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;12;;5;;;;;;;2;63;694.806.175.731.685
620326;1;5;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;10;;;;;;;2;63;694.806.175.731.685
623616;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;277.173.821.586.161
623617;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;25;24.971.760.149.747
623617;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;24.971.760.149.747
623617;1;3;90;;2;;1;2;2;2;2;1;2;2;2;;;3;;;;;2;;;;2;25;24.971.760.149.747
623618;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;196.532.783.563.702
623618;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;196.532.783.563.702
623619;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;155.029.567.025.581
623619;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;155.029.567.025.581
623619;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;155.029.567.025.581
623620;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;20;;;;;;;2;25;271.903.034.439.596
623620;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;271.903.034.439.596
623621;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;277.173.821.586.161
623622;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;243.658.312.053.502
623623;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;16.743.426.160.198
623623;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;16.743.426.160.198
623624;1;1;90;;2;;2;2;2;2;2;2;1;2;2;;;;;;;;;16;;;2;25;293.750.886.272.207
623624;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;293.750.886.272.207
623624;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;293.750.886.272.207
623624;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;293.750.886.272.207
623624;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;293.750.886.272.207
623624;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;293.750.886.272.207
623625;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;7;;;;;;;;;2;25;202.502.864.839.969
623625;1;2;90;;1;;1;2;2;2;2;2;2;2;2;14;;28;;;;;;;;;2;25;202.502.864.839.969
623625;1;3;90;;1;;1;2;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;25;202.502.864.839.969
623626;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;148.367.840.637.057
623626;1;2;90;;1;;2;2;2;2;2;2;2;2;2;1;;;;;;;;;;;2;25;148.367.840.637.057
623626;1;3;90;;1;;1;2;2;1;2;2;2;2;2;5;;21;;;14;;;;;;2;25;148.367.840.637.057
623626;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;25;148.367.840.637.057
623629;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;165.291.101.714.253
623629;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;25;165.291.101.714.253
623629;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;2;25;165.291.101.714.253
623630;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;224.591.891.088.578
623630;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;7;;;;;;;2;25;224.591.891.088.578
623630;1;4;90;;2;;1;2;2;2;2;1;2;2;2;;;1;;;;;9;;;;2;25;224.591.891.088.578
623631;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;210.863.536.498.722
623632;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;251.672.787.321.105
623632;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;49;;;;;;;;;2;25;251.672.787.321.105
623632;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;251.672.787.321.105
623632;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;251.672.787.321.105
623632;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;251.672.787.321.105
623633;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;284.210.085.561.414
623633;1;2;90;;1;;1;2;2;2;2;2;2;2;2;4;;28;;;;;;;;;2;25;284.210.085.561.414
623633;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;284.210.085.561.414
623633;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;284.210.085.561.414
623633;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;284.210.085.561.414
623633;1;6;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;284.210.085.561.414
623634;1;1;90;;1;;1;2;1;2;2;2;2;2;2;1;;3;;2;;;;;;;2;25;283.233.111.030.129
623634;1;2;90;;1;;1;2;1;2;2;2;2;2;2;1;;28;;7;;;;;;;2;25;283.233.111.030.129
623634;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;3;;6;;;;;;;2;25;283.233.111.030.129
623635;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;2;25;26.666.999.003.968
623635;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;26.666.999.003.968
623635;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;26.666.999.003.968
623635;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;26.666.999.003.968
623636;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;16.743.426.160.198
623636;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;16.743.426.160.198
623637;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;259.660.494.326.568
623637;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;21;;;;;;;2;25;259.660.494.326.568
623637;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;259.660.494.326.568
623637;1;4;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;259.660.494.326.568
623638;1;1;90;;1;;2;2;2;2;2;2;2;2;2;24;;;;;;;;;;;2;25;216.604.184.083.116
623638;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;7;;;;;;;2;25;216.604.184.083.116
623638;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;2;25;216.604.184.083.116
623638;1;4;90;;1;;1;2;2;2;2;2;2;2;2;1;;1;;;;;;;;;2;25;216.604.184.083.116
623639;1;1;90;;1;;1;2;2;2;2;2;2;2;2;7;;14;;;;;;;;;2;25;210.863.536.498.722
623640;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;258.682.283.034.218
623640;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;258.682.283.034.218
623640;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;2;25;258.682.283.034.218
623640;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;258.682.283.034.218
623640;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;258.682.283.034.218
623641;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;104.294.854.407.757
623641;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;104.294.854.407.757
623641;1;3;90;;2;;1;2;1;1;2;2;2;2;2;;;28;;28;28;;;;;;2;25;104.294.854.407.757
623641;1;5;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;4;;;;2;25;104.294.854.407.757
623641;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;104.294.854.407.757
623642;1;1;90;;1;;1;2;2;2;2;2;2;2;1;28;;14;;;;;;;;8;2;25;284.786.204.735.459
623642;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;284.786.204.735.459
623642;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;284.786.204.735.459
623642;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;284.786.204.735.459
623654;1;1;90;;2;;1;2;1;2;2;2;1;2;2;;;7;;10;;;;3;;;2;25;534.857.867.431.533
623654;1;2;90;;1;;1;2;1;2;2;2;2;2;2;24;;35;;14;;;;;;;2;25;534.857.867.431.533
623654;1;3;90;;1;;1;2;1;2;2;2;2;2;2;21;;28;;12;;;;;;;2;25;534.857.867.431.533
623654;1;4;90;;1;;1;2;1;2;2;2;2;2;2;7;;4;;3;;;;;;;2;25;534.857.867.431.533
623654;1;5;90;;1;;1;2;1;2;2;2;2;2;2;2;;7;;7;;;;;;;2;25;534.857.867.431.533
623656;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;787.247.831.859.403
623656;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;56;;;;;;;;;2;25;787.247.831.859.403
623656;1;3;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;787.247.831.859.403
623656;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;20;;;;;;;2;25;787.247.831.859.403
623656;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;787.247.831.859.403
623656;1;7;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;787.247.831.859.403
623657;1;1;90;;1;;1;2;1;2;2;2;2;2;2;14;;56;;20;;;;;;;2;25;436.663.086.166.338
623657;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;436.663.086.166.338
623658;1;1;90;;1;;1;2;2;2;2;2;2;2;2;14;;5;;;;;;;;;2;25;75.197.016.162.814
623658;1;2;90;;1;;1;2;1;2;2;2;2;2;2;7;;35;;21;;;;;;;2;25;75.197.016.162.814
623659;1;1;90;;1;;1;1;1;2;2;2;2;2;2;21;;21;7;2;;;;;;;2;25;58.516.896.517.676
623659;1;2;90;;1;;1;2;1;2;2;2;2;2;2;14;;21;;7;;;;;;;2;25;58.516.896.517.676
623660;1;1;90;;1;;2;2;2;1;2;2;2;2;2;3;;;;;28;;;;;;2;25;747.180.782.996.822
623660;1;2;90;;1;;1;2;1;1;2;2;2;2;2;7;;21;;7;28;;;;;;2;25;747.180.782.996.822
623660;1;3;90;;1;;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;2;25;747.180.782.996.822
623660;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;747.180.782.996.822
623661;1;1;90;;1;;1;2;2;2;2;2;2;2;2;48;;6;;;;;;;;;2;25;198.673.584.248.555
623661;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;198.673.584.248.555
623661;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;198.673.584.248.555
623661;1;4;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;2;25;198.673.584.248.555
623662;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;233.742.187.486.545
623662;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;2;25;233.742.187.486.545
623662;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;56;;;;;;;2;25;233.742.187.486.545
623662;1;5;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;233.742.187.486.545
623662;1;6;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;233.742.187.486.545
623663;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;7;;;;;;;2;25;216.202.091.964.811
623663;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;216.202.091.964.811
623663;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;216.202.091.964.811
623664;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;14;;;;;;;2;25;206.661.291.254.018
623664;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;21;;;;;;;2;25;206.661.291.254.018
623664;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;206.661.291.254.018
623665;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;10;;;;;;;2;25;148.020.071.312.468
623665;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;2;25;148.020.071.312.468
623665;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;148.020.071.312.468
623667;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;2;25;180.557.369.552.777
623667;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;180.557.369.552.777
623667;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;180.557.369.552.777
623667;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;180.557.369.552.777
623668;1;1;90;;1;;1;2;2;2;2;2;2;2;2;35;;14;;;;;;;;;2;25;130.222.498.476.264
623668;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;130.222.498.476.264
623669;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;16;;;;;;;2;25;111.973.256.782.129
623669;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;111.973.256.782.129
623669;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;111.973.256.782.129
623670;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;13.770.421.383.008
623670;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;13.770.421.383.008
623670;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;28;;;;;;;2;25;13.770.421.383.008
623671;1;1;90;;1;;1;2;2;2;2;2;2;2;2;12;;56;;;;;;;;;2;25;138.236.973.743.867
623671;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;138.236.973.743.867
623671;1;3;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;21;;;;;;;2;25;138.236.973.743.867
623671;1;4;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;2;25;138.236.973.743.867
623671;1;5;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;2;25;138.236.973.743.867
623671;1;7;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;2;25;138.236.973.743.867
623672;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;2;25;16.743.426.160.198
623672;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;2;25;16.743.426.160.198
623675;1;1;90;;1;;2;2;2;2;2;2;2;2;2;14;;;;;;;;;;;2;25;16.743.426.160.198
