Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Mes;Dpto;Fex_c_2011
4024450;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;03;66;301,729745675316
4024451;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;08;03;08;546,887921133628
4024452;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;76;03;76;1412,18872056775
4024452;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;19; ;10; ; ; ; ; ; ;76;03;76;1412,18872056775
4024453;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;03;76;903,273841180292
4024453;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;76;03;76;903,273841180292
4024453;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;03;76;903,273841180292
4024453;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;10; ; ;10; ; ; ; ; ;76;03;76;903,273841180292
4024453;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;03;76;903,273841180292
4024453;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;03;76;903,273841180292
4024453;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;03;76;903,273841180292
4024455;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;36; ;6; ; ; ; ; ; ;76;03;76;1024,02811965412
4024455;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;03;76;1024,02811965412
4024455;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;76;03;76;1024,02811965412
4024456;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;18; ; ;12; ; ; ; ; ;66;03;66;338,325281871323
4024456;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;66;03;66;338,325281871323
4024456;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;18; ; ;45; ; ; ; ; ;66;03;66;338,325281871323
4024456;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;338,325281871323
4024457;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;17;03;17;188,524640558419
4024459;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;11;03;11;2776,73733769588
4024461;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;11;03;11;2489,44465101269
4024461;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;11;03;11;2489,44465101269
4024461;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;03;11;2489,44465101269
4024462;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;248,928986709436
4024462;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;03;66;248,928986709436
4024462;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;03;66;248,928986709436
4024462;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;03;66;248,928986709436
4024462;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;03;66;248,928986709436
4024463;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;15; ; ; ; ; ; ;76;03;76;1674,83707279663
4024463;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;18; ; ; ; ; ; ;76;03;76;1674,83707279663
4024463;1;5;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;76;03;76;1674,83707279663
4024464;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;15; ; ; ; ; ; ;76;03;76;1250,42149351852
4024464;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;03;76;1250,42149351852
4024464;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;03;76;1250,42149351852
4024464;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;03;76;1250,42149351852
4024466;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;76;03;76;1316,50132380996
4024466;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;03;76;1316,50132380996
4024466;3;1;3;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;03;76;1316,50132380996
4024466;4;1;4;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;03;76;1316,50132380996
4024469;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;03;17;175,886573904183
4024469;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;17;03;17;175,886573904183
4024469;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;03;17;175,886573904183
4024469;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;03;17;175,886573904183
4024470;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;11;03;11;2140,35782441632
4024470;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;03;11;2140,35782441632
4024470;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;11;03;11;2140,35782441632
4024470;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;11;03;11;2140,35782441632
4024471;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;40; ; ; ; ; ; ;11;03;11;2665,86819822558
4024471;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2665,86819822558
4024471;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2665,86819822558
4024471;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2665,86819822558
4024472;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;11;03;11;1982,13219094857
4024472;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;11;03;11;1982,13219094857
4024472;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;35; ; ; ; ; ; ;11;03;11;1982,13219094857
4024472;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;11;03;11;1982,13219094857
4024475;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;512,07576586772
4024475;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;08;03;08;512,07576586772
4024475;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;08;03;08;512,07576586772
4024476;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;76;03;76;956,748402854651
4024476;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;1; ; ; ; ;3; ; ; ;76;03;76;956,748402854651
4024476;1;3;1;90;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;6; ; ; ;76;03;76;956,748402854651
4024477;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;03;66;287,039395811353
4024477;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;66;03;66;287,039395811353
4024478;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;11;03;11;3267,30671264912
4024478;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;11;03;11;3267,30671264912
4024479;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;340,292675832943
4024479;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;03;54;340,292675832943
4024479;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;340,292675832943
4024480;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;08;03;08;587,471526297484
4024480;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;08;03;08;587,471526297484
4024483;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;17; ; ; ; ; ; ; ; ;76;03;76;930,17314546788
4024483;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;03;76;930,17314546788
4024484;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;4; ; ;3; ; ; ; ; ;76;03;76;798,843290218658
4024484;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;10; ; ;3; ; ; ; ; ;76;03;76;798,843290218658
4024485;1;1;1;90;2;1;2;1;2;2;2;1;2;2; ;5; ;15; ; ; ;2; ; ;76;03;76;1412,18872056775
4024485;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;13; ;15; ; ; ; ; ; ;76;03;76;1412,18872056775
4024486;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;2; ; ; ;66;03;66;271,349957716016
4024487;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;294,279316968468
4024488;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;03;76;793,691490658494
4024488;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;76;03;76;793,691490658494
4024488;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;03;76;793,691490658494
4024488;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;76;03;76;793,691490658494
4024489;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;03;66;256,659607852054
4024489;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;03;66;256,659607852054
4024491;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;03;66;294,279316968468
4024492;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;385,167602293662
4024492;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;385,167602293662
4024492;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;03;54;385,167602293662
4024493;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;03;66;294,279316968468
4024494;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;317,094811967363
4024494;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;66;03;66;317,094811967363
4024494;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;03;66;317,094811967363
4024495;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;66;03;66;271,349957716016
4024496;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;11;03;11;2886,83935759813
4024496;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;40; ; ; ; ; ; ; ;40;11;03;11;2886,83935759813
4024496;1;3;1;90;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;10;11;03;11;2886,83935759813
4024497;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;03;66;287,039395811353
4024497;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;03;66;287,039395811353
4024505;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;538,357457510655
4024505;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;538,357457510655
4024505;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;538,357457510655
4024505;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;70; ; ; ; ; ; ;13;03;13;538,357457510655
4024505;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;538,357457510655
4024505;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;538,357457510655
4024520;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;13;03;13;375,600781900248
4024520;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;13;03;13;375,600781900248
4024520;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;13;03;13;375,600781900248
4024521;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;15; ; ; ; ; ; ;17;03;17;272,352789363736
4024521;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ;17;03;17;272,352789363736
4024521;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;03;17;272,352789363736
4024530;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;17;03;17;270,255486399586
4024530;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;1; ; ; ;17;03;17;270,255486399586
4024531;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;03;54;343,172687050197
4024531;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;21; ; ; ; ; ;54;03;54;343,172687050197
4024531;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;54;03;54;343,172687050197
4024531;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;03;54;343,172687050197
4024537;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2314,97898468964
4024537;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2314,97898468964
4024537;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2314,97898468964
4024537;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2314,97898468964
4024540;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;03;66;286,794045818602
4024540;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;03;66;286,794045818602
4024540;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;286,794045818602
4024541;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;03;66;324,334733124478
4024541;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;324,334733124478
4024542;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;54;03;54;298,454608918067
4024542;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;03;54;298,454608918067
4024542;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;54;03;54;298,454608918067
4024542;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;03;54;298,454608918067
4024542;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;03;54;298,454608918067
4024543;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;15; ; ; ; ; ; ;66;03;66;377,404927932522
4024543;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;377,404927932522
4024543;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;03;66;377,404927932522
4024544;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;03;54;445,870118959159
4024545;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;03;66;294,279316968468
4024549;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;144,490032865055
4024549;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;37; ; ; ; ; ; ; ; ;23;03;23;144,490032865055
4024549;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;23;03;23;144,490032865055
4024549;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;144,490032865055
4024549;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;23;03;23;144,490032865055
4024550;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;105,713230711014
4024550;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;10; ; ; ; ; ; ;23;03;23;105,713230711014
4024550;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;105,713230711014
4024550;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;23;03;23;105,713230711014
4024551;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;37; ; ; ; ; ; ; ; ;23;03;23;125,566656116601
4024551;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;23;03;23;125,566656116601
4024551;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;03;23;125,566656116601
4024552;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2229,85724769945
4024552;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;11;03;11;2229,85724769945
4024552;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;11;03;11;2229,85724769945
4024552;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2229,85724769945
4024560;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;03;76;997,452862267351
4024560;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;03;76;997,452862267351
4024561;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;03;23;138,615438585016
4024561;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;23;03;23;138,615438585016
4024563;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;11;03;11;2673,09872074086
4024564;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;23;03;23;134,502764639761
4024564;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;20; ; ; ;23;03;23;134,502764639761
4024566;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;23;03;23;144,284741134744
4024566;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;23;03;23;144,284741134744
4024567;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;03;66;256,414257859303
4024567;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;256,414257859303
4024567;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;03;66;256,414257859303
4024568;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;03;66;361,709092248141
4024568;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;03;66;361,709092248141
4024569;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;54;03;54;494,048871285009
4024569;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;03;54;494,048871285009
4024569;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;494,048871285009
4024569;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;03;54;494,048871285009
4024569;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;03;54;494,048871285009
4024570;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;37; ; ; ; ; ; ; ; ;23;03;23;115,721744160733
4024570;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;25; ;28; ; ; ; ; ; ;23;03;23;115,721744160733
4024570;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;23;03;23;115,721744160733
4024571;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;294,279316968468
4024573;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;54;03;54;412,48550998
4024573;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;54;03;54;412,48550998
4024575;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;54;03;54;389,98454014443
4024575;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;3;2; ; ; ; ; ; ; ;54;03;54;389,98454014443
4024576;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;6; ; ; ;76;03;76;703,100521605156
4024576;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;03;76;703,100521605156
4024577;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;25; ; ; ; ; ; ;23;03;23;161,805313907802
4024577;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;23;03;23;161,805313907802
4024579;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;249,174336702188
4024579;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;66;03;66;249,174336702188
4024579;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;03;66;249,174336702188
4024579;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;03;66;249,174336702188
4024580;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;66;03;66;264,110036558901
4024580;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;03;66;264,110036558901
4024584;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;03;54;478,686520237601
4024584;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;54;03;54;478,686520237601
4024584;1;3;1;90;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;20; ; ; ;54;03;54;478,686520237601
4024584;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;54;03;54;478,686520237601
4024584;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;03;54;478,686520237601
4024585;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;319,565453868104
4024585;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;66;03;66;319,565453868104
4024585;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;319,565453868104
4024585;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;28; ; ; ; ; ; ;66;03;66;319,565453868104
4024586;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;03;66;296,756356458253
4024586;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;03;66;296,756356458253
4024588;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;66;03;66;331,785161831326
4024588;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;66;03;66;331,785161831326
4024589;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;03;66;271,104607723265
4024589;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;03;66;271,104607723265
4024590;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;03;66;301,729745675316
4024591;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;54;03;54;492,629577931128
4024591;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;54;03;54;492,629577931128
4024592;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;03;66;330,325224886541
4024592;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;03;66;330,325224886541
4024594;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;03;66;308,724316839679
4024595;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;68;03;68;482,255903195201
4024598;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;03;11;2450,828407072
