DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2654611,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,200.517.028.578.174
2654612,1,1,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,1,3,66,66,199.981.583.724.218
2654612,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,199.981.583.724.218
2654612,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,199.981.583.724.218
2654613,1,1,1,95,2,,,,,,,,1,2,2,9999,,,,,2,2,1,,2,1,3,66,66,262.854.864.251.123
2654614,1,1,1,95,1,,1,2,,,1200000,2,2,,,,,,,,,,,,,1,3,66,66,234.533.829.908.236
2654614,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,234.533.829.908.236
2654614,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,234.533.829.908.236
2654615,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,205.554.735.753.203
2654615,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,205.554.735.753.203
2654615,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,205.554.735.753.203
2654615,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,205.554.735.753.203
2654615,1,5,1,95,1,,2,1,,535000,,2,2,,,,,,,,,,,,,1,3,66,66,205.554.735.753.203
2654616,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,66,66,267.799.114.703.572
2654616,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,1,3,66,66,267.799.114.703.572
2654616,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,267.799.114.703.572
2654616,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,267.799.114.703.572
2654617,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,279.307.830.315.141
2654617,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,279.307.830.315.141
2654617,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,279.307.830.315.141
2654618,1,1,1,95,2,,,,,,,,1,2,2,,,,,7200000,2,1,2,,2,1,3,66,66,194.506.635.052.264
2654618,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,194.506.635.052.264
2654618,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,194.506.635.052.264
2654619,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,66,66,321.305.092.926.442
2654619,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,321.305.092.926.442
2654619,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,321.305.092.926.442
2654620,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,278.621.819.494.806
2654621,1,1,1,95,2,,,,,,,,1,2,2,,,,,4320000,2,1,2,,2,1,3,66,66,256.828.902.832.259
2654621,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,256.828.902.832.259
2654622,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,3,66,66,277.576.456.007.172
2654622,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,277.576.456.007.172
2654623,1,1,1,95,2,,,,,,,,1,2,2,4560000,,,,,2,2,1,,2,1,3,66,66,317.822.126.773.293
2654623,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,317.822.126.773.293
2654623,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,66,317.822.126.773.293
2654624,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,1,3,66,66,233.197.564.796.505
2654626,1,1,1,95,2,,,,,,,,1,2,2,,,,,7800000,2,1,2,,2,1,3,17,17,142.334.778.500.968
2654628,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,17,17,120.292.068.176.261
2654628,2,1,2,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,17,17,120.292.068.176.261
2654629,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,18.079.653.668.945
2654629,1,2,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,3,17,17,18.079.653.668.945
2654630,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.994.464.705.738
2654630,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,17,17,146.994.464.705.738
2654631,1,1,1,95,1,,2,1,,1115000,,2,2,,,,,,,,,,,,,1,3,17,17,12.495.175.438.103
2654631,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,12.495.175.438.103
2654631,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,17,17,12.495.175.438.103
2654632,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,3,17,17,146.994.464.705.738
2654632,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.994.464.705.738
2654633,1,1,1,95,2,,,,,,,,1,2,2,10000000,,,,1500000,2,1,1,,2,1,3,17,17,10.930.875.803.606
2654633,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,10.930.875.803.606
2654633,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,10.930.875.803.606
2654634,1,1,1,95,1,,2,1,,236000,,2,2,,,,,,,,,,,,,1,3,17,17,120.368.158.220.567
2654634,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,120.368.158.220.567
2654634,1,3,1,95,1,,2,1,,236000,,2,2,,,,,,,,,,,,,1,3,17,17,120.368.158.220.567
2654635,1,1,1,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,1,3,17,17,148.932.218.958.674
2654636,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,184.394.388.942.524
2654636,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,184.394.388.942.524
2654636,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,184.394.388.942.524
2654636,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,184.394.388.942.524
2654636,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,184.394.388.942.524
2654637,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654637,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654638,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654638,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654639,1,1,1,95,1,,2,1,,700000,,2,2,,,,,,,,,,,,,1,3,17,17,16.243.973.457.274
2654641,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654641,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654642,1,1,1,95,2,,,,,,,,1,2,1,,60000,,,,2,2,2,,2,1,3,17,17,197.955.015.581.158
2654642,1,2,1,95,2,,,,,,,,1,2,1,,80000,,,,2,2,2,,2,1,3,17,17,197.955.015.581.158
2654643,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,3,17,17,135.468.958.199.089
2654643,1,2,1,95,2,,,,,,,,1,2,1,,200000,,,,2,2,2,,2,1,3,17,17,135.468.958.199.089
2654643,1,3,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,300000,1,1,3,17,17,135.468.958.199.089
2654644,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,162.151.163.924.338
2654644,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,162.151.163.924.338
2654645,1,1,1,95,2,,,,,,,,1,2,1,,60000,,,,2,2,2,,2,1,3,17,17,242.465.496.152.282
2654645,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,242.465.496.152.282
2654646,1,1,1,95,2,,,,,,,,1,2,1,,1250000,,,,2,2,2,,2,1,3,17,17,168.297.485.825.963
2654646,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,168.297.485.825.963
2654646,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,168.297.485.825.963
2654646,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,168.297.485.825.963
2654646,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,168.297.485.825.963
2654647,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,142.842.450.175.599
2654647,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,142.842.450.175.599
2654647,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,142.842.450.175.599
2654647,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,142.842.450.175.599
2654647,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,142.842.450.175.599
2654648,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,194.147.605.865.914
2654648,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,194.147.605.865.914
2654648,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,194.147.605.865.914
2654649,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,12.495.175.438.103
2654649,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,12.495.175.438.103
2654649,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,12.495.175.438.103
2654650,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.994.464.705.738
2654650,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.994.464.705.738
2654652,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,169.403.154.393.601
2654652,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,169.403.154.393.601
2654652,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,169.403.154.393.601
2654653,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.528.358.383.596
2654653,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.528.358.383.596
2654653,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,146.528.358.383.596
2654654,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,3,17,17,10.930.875.803.606
2654654,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,10.930.875.803.606
2654654,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,10.930.875.803.606
2654655,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654655,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,173.210.564.108.845
2654656,1,1,1,95,1,,1,1,,1100000,90000,2,2,,,,,,,,,,,,,1,3,17,17,158.885.950.575.543
2654656,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,158.885.950.575.543
2654656,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,158.885.950.575.543
2654657,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,206.661.644.495.462
2654657,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,206.661.644.495.462
2654658,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,1,3,17,17,126.423.402.311.825
2654658,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,126.423.402.311.825
2654658,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,126.423.402.311.825
2654659,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,137.406.712.452.025
2654659,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,17,17,137.406.712.452.025
2654660,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.995.388.568.404
2654660,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.995.388.568.404
2654660,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.995.388.568.404
2654661,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,513.461.909.162.204
2654661,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,513.461.909.162.204
2654661,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,513.461.909.162.204
2654661,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,513.461.909.162.204
2654661,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,513.461.909.162.204
2654661,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,513.461.909.162.204
2654662,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,447.004.043.768.811
2654662,1,2,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,15,15,447.004.043.768.811
2654662,1,3,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,1,3,15,15,447.004.043.768.811
2654663,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,109.708.833.592.108
2654663,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,109.708.833.592.108
2654664,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,845.958.461.338.035
2654665,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,101.293.644.567.219
2654665,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,101.293.644.567.219
2654665,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,101.293.644.567.219
2654666,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,106.354.711.478.472
2654667,1,1,1,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,1,3,15,15,486.453.119.237.229
2654667,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,486.453.119.237.229
2654667,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,486.453.119.237.229
2654667,1,4,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,1,3,15,15,486.453.119.237.229
2654668,1,1,1,95,1,,2,1,,1300000,,2,2,,,,,,,,,,,,,1,3,15,15,976.331.907.655.694
2654668,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,976.331.907.655.694
2654668,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,976.331.907.655.694
2654669,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,419.869.593.531.765
2654669,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,419.869.593.531.765
2654669,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,419.869.593.531.765
2654669,1,4,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,3,15,15,419.869.593.531.765
2654670,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,87.296.725.126.301
2654670,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,87.296.725.126.301
2654670,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,87.296.725.126.301
2654671,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,726.901.922.565.093
2654671,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,726.901.922.565.093
2654671,1,3,1,95,1,,2,2,100000,,,1,2,,,,,,,,,,,,,1,3,15,15,726.901.922.565.093
2654671,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,726.901.922.565.093
2654671,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,726.901.922.565.093
2654671,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,726.901.922.565.093
2654672,1,1,1,95,1,,2,1,,1000000,,2,2,,,,,,,,,,,,,1,3,15,15,725.202.033.072.645
2654672,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,725.202.033.072.645
2654673,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.113.557.816.894
2654673,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.113.557.816.894
2654673,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.113.557.816.894
2654673,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.113.557.816.894
2654674,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,621.807.714.282.056
2654674,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,621.807.714.282.056
2654674,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,621.807.714.282.056
2654674,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,621.807.714.282.056
2654675,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,845.958.461.338.035
2654676,1,1,1,95,1,,1,2,,,150000,2,2,,,,,,,,,,,,,1,3,15,15,785.752.044.133.982
2654676,1,2,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,3,15,15,785.752.044.133.982
2654676,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,785.752.044.133.982
2654676,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,785.752.044.133.982
2654676,2,3,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,785.752.044.133.982
2654677,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.340.401.836.404
2654677,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.340.401.836.404
2654677,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.340.401.836.404
2654677,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,115.340.401.836.404
2654678,1,1,1,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,1,3,15,15,540.626.021.797.155
2654678,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,540.626.021.797.155
2654678,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,540.626.021.797.155
2654679,1,1,1,95,2,,,,,,,,1,2,2,,,,,12000000,2,1,2,,2,1,3,15,15,392.689.393.939.396
2654679,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2654679,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,392.689.393.939.396
2654680,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,157.075.757.575.758
2654680,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,157.075.757.575.758
2654680,3,1,3,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,157.075.757.575.758
2654681,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,34.430.516.015.585
2654681,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,34.430.516.015.585
2654681,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,34.430.516.015.585
2654681,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,34.430.516.015.585
2654682,1,1,1,95,2,,,,,,,,1,1,2,,,,510000,,2,2,2,,2,1,3,18,18,599.868.248.540.169
2654682,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,599.868.248.540.169
2654683,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,595.823.208.588.666
2654683,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,595.823.208.588.666
2654683,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,595.823.208.588.666
2654684,1,1,1,95,2,,,,,,,,1,2,2,,,,,1440000,2,1,2,,2,1,3,18,18,54.543.137.964.798
2654684,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,54.543.137.964.798
2654684,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,54.543.137.964.798
2654685,1,1,1,95,2,,,,,,,,1,1,2,,,,1380000,,2,2,2,,2,1,3,18,18,615.733.118.332.003
2654685,1,2,1,95,2,,,,,,,,1,1,2,,,,1400000,,2,2,2,,2,1,3,18,18,615.733.118.332.003
2654685,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,615.733.118.332.003
2654685,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,615.733.118.332.003
2654686,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,501.132.973.668.701
2654686,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,501.132.973.668.701
2654687,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,661.037.510.528.967
2654687,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,661.037.510.528.967
2654687,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,661.037.510.528.967
2654688,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,4600000,2,1,2,,2,1,3,18,18,578.488.762.141.002
2654689,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,602.877.258.376.944
2654690,1,1,1,95,1,,1,2,,,350000,2,1,2,2,,,,,1200000,2,1,2,,2,1,3,18,18,646.878.526.640.976
2654690,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,646.878.526.640.976
2654690,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,646.878.526.640.976
2654691,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654691,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654691,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654691,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654691,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654691,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654691,1,10,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,84.455.934.573.245
2654692,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,642.134.036.038.932
2654692,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,18,18,642.134.036.038.932
2654693,1,1,1,95,1,,1,1,,700000,40000,2,2,,,,,,,,,,,,,1,3,15,15,825.326.779.914.471
2654693,1,2,1,95,1,,2,2,150000,,,1,2,,,,,,,,,,,,,1,3,15,15,825.326.779.914.471
2654693,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,825.326.779.914.471
2654694,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,883.061.915.921.792
2654694,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,883.061.915.921.792
2654694,1,3,1,95,1,,2,2,100000,,,1,2,,,,,,,,,,,,,1,3,15,15,883.061.915.921.792
2654695,1,1,1,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,1,3,15,15,571.322.705.481.596
2654695,1,2,1,95,1,,2,2,300000,,,1,2,,,,,,,,,,,,,1,3,15,15,571.322.705.481.596
2654695,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,15,15,571.322.705.481.596
2654696,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,24.358.676.596.029
2654696,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,24.358.676.596.029
2654696,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,24.358.676.596.029
2654696,2,2,2,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,1,3,66,,24.358.676.596.029
2654696,2,3,2,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,24.358.676.596.029
2654696,2,4,2,95,2,,,,,,,,1,1,2,,,,700000,,2,2,2,,2,1,3,66,,24.358.676.596.029
2654697,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,173.516.820.778.418
2654697,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,173.516.820.778.418
2654697,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,173.516.820.778.418
2654718,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,158.402.297.944.154
2654729,1,1,1,95,2,,,,,,,,1,2,2,,,470000,,,1,2,2,,2,1,3,66,,135.759.022.414.149
2654751,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,158.402.297.944.154
2654758,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,147.078.432.706.892
2654758,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,147.078.432.706.892
2654758,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,147.078.432.706.892
2654759,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,160.449.199.316.609
2654759,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,160.449.199.316.609
2654759,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,160.449.199.316.609
2654760,1,1,1,95,2,,,,,,,,1,2,2,,,1500000,,,1,2,2,,2,1,3,66,,224.402.510.387.102
2654760,1,2,1,95,2,,,,,,,,1,1,2,,,,1920000,,2,2,2,,2,1,3,66,,224.402.510.387.102
2654760,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,224.402.510.387.102
2654760,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,224.402.510.387.102
2654760,1,7,1,95,2,,,,,,,,1,1,2,,,,100000,1200000,2,1,2,,2,1,3,66,,224.402.510.387.102
2654761,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,3,66,,137.691.524.798.976
2654761,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,1,3,66,,137.691.524.798.976
