DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;DPTO;fex_c_2011
1088940;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;41;842,174980058064
1088940;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;842,174980058064
1088940;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;842,174980058064
1088940;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;41;842,174980058064
1088940;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;41;842,174980058064
1088940;1;7;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;41;842,174980058064
1088949;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;41;1222,56255509887
1088949;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;41;1222,56255509887
1088949;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;41;1222,56255509887
1088950;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;957,391712584318
1088951;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;670,079624378668
1088951;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;56; ;7; ; ; ; ; ; ;41;670,079624378668
1088952;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;41;1056,97446699096
1088952;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1056,97446699096
1088954;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;41;1390,2314383841
1088954;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;41;1390,2314383841
1088954;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;41;1390,2314383841
1088954;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;1390,2314383841
1088955;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ;41;1310,73493997028
1088955;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;56; ;14; ; ; ; ; ; ;41;1310,73493997028
1088955;2;1;2;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;14; ;10; ; ; ; ; ; ;41;1310,73493997028
1088955;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;4; ;3; ; ; ; ; ; ;41;1310,73493997028
1088956;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;822,337162132931
1088956;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;41;822,337162132931
1088957;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1196,52732684229
1088957;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;41;1196,52732684229
1088957;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1196,52732684229
1088957;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ;41;1196,52732684229
1088957;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1196,52732684229
1088959;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1485,61504934569
1088959;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;41;1485,61504934569
1088959;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1485,61504934569
1088959;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1485,61504934569
1088960;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;41;1205,10469830595
1088961;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;670,079624378668
1088961;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;56; ;14; ; ; ; ; ; ;41;670,079624378668
1088961;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;670,079624378668
1088962;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;41;1252,7969268005
1088962;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;56; ;14; ; ; ; ; ; ;41;1252,7969268005
1088963;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;1; ;2; ;3; ; ; ; ; ; ;41;1735,14721738017
1088963;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;1; ;56; ;7; ; ; ; ; ; ;41;1735,14721738017
1088964;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1359,99706668247
1088964;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;56; ;7; ; ; ; ; ; ;41;1359,99706668247
1088964;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;41;1359,99706668247
1088964;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1359,99706668247
1088964;1;5;1;90; ;1; ;1;2;2;2;2;2;2;2;2;4; ;1; ; ; ; ; ; ; ; ;41;1359,99706668247
1088965;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;870,481581539347
1088965;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ;41;870,481581539347
1088966;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1205,10469830595
1088971;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;1; ; ; ;7; ; ; ; ; ; ;41;1466,34644458054
1088971;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;41;1466,34644458054
1088971;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1466,34644458054
1088971;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1466,34644458054
1088971;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1466,34644458054
1088982;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;958,947106593842
1088985;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;41;2069,85173308258
1088986;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;2230,20239684738
1088986;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ;41;2230,20239684738
1088986;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;2230,20239684738
1088987;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;7; ; ; ; ; ; ;41;732,19097551445
1088988;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ;41;1735,14721738017
1088988;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;21; ; ; ; ; ; ;41;1735,14721738017
1088993;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1027,017671468
1088993;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ;41;1027,017671468
1088993;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;1027,017671468
1089006;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;1; ; ; ; ; ; ;41;1567,02614318307
1089006;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ;41;1567,02614318307
1089007;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;41;1027,59618973063
1089007;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ;41;1027,59618973063
1089008;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ;41;1001,56096147406
1089008;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;56; ;14; ; ; ; ; ; ;41;1001,56096147406
1089008;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1001,56096147406
1089008;1;7;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1001,56096147406
1089017;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ;41;1409,50763146235
1089017;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ;41;1409,50763146235
1089018;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ;41;1322,54921303495
1089018;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ;41;1322,54921303495
1089018;2;1;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;5; ; ; ; ; ; ;41;1322,54921303495
1089018;2;2;2;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ;41;1322,54921303495
1089019;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;41;1205,10469830595
1089020;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ;41;670,079624378668
1089020;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ;41;670,079624378668
1089020;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;670,079624378668
1089020;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;670,079624378668
1089021;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;41;1620,11267131067
1089021;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;70; ;4; ; ; ; ; ; ;41;1620,11267131067
1089021;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;1620,11267131067
1089021;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1620,11267131067
1089021;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ;41;1620,11267131067
1089021;1;6;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ;41;1620,11267131067
1089021;1;9;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1620,11267131067
1089022;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ;41;1027,59618973063
1089022;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;49; ;35; ; ; ; ; ; ;41;1027,59618973063
1089023;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1712,078040242
1089023;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;41;1712,078040242
1089023;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1712,078040242
1089023;1;4;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1712,078040242
1089023;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1712,078040242
1089023;1;6;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ;41;1712,078040242
1089024;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ;41;1184,71079792192
1089024;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;21; ; ; ; ; ; ;41;1184,71079792192
1089025;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1273,33537370519
1089025;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ;41;1273,33537370519
1089027;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;7; ;14; ; ; ; ; ; ;41;1309,47268614384
1089027;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;14; ; ; ; ; ; ;41;1309,47268614384
1089028;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;41;1205,10469830595
1089029;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1742,76460285549
1089029;1;2;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;41;1742,76460285549
1089029;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ;41;1742,76460285549
1089029;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;1742,76460285549
1089030;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;3; ;14; ; ; ; ; ; ;41;1222,56255509887
1089030;1;2;1;90; ;2; ;1;2;1;2;1;2;2;2;2; ; ;35; ;7; ;12; ; ; ; ;41;1222,56255509887
1089030;1;5;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;1222,56255509887
1089031;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;41;2129,76354799943
1089031;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ;41;2129,76354799943
1089031;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;41;2129,76354799943
1089459;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;4; ;14; ;56; ; ; ; ; ; ;50;1670,78121753563
1089460;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;14; ; ; ;21; ; ; ; ; ; ;50;1097,79340611361
1089460;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;45; ;40; ; ; ; ; ; ;50;1097,79340611361
1089461;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;21; ;7; ; ; ; ; ; ; ; ;50;1651,52286420727
1089462;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;14; ; ; ;7; ; ; ; ; ; ;50;1314,97005239409
1089462;1;2;1;90; ;1; ;1;2;1;2;1;2;2;2;2;14; ;21; ;42; ;2; ; ; ; ;50;1314,97005239409
1089463;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ; ;50;1095,72798424645
1089463;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ;50;1095,72798424645
1089463;1;3;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ;50;1095,72798424645
1089463;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;50;1095,72798424645
1089469;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;50;887,263650667478
1089469;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;21; ;45; ; ; ; ; ; ; ; ;50;887,263650667478
1089472;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ;50;1307,46250525531
1089473;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;50;1398,2045931486
1089473;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;3; ;21; ; ; ; ; ; ; ; ;50;1398,2045931486
1089473;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;3; ;3; ; ; ; ; ; ; ; ;50;1398,2045931486
1089473;1;4;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;50;1398,2045931486
1089474;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;50;1202,19762753224
1089479;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;14; ;25; ; ; ; ; ; ;50;1202,19762753224
1089481;1;1;1;90; ;2; ;1;2;2;2;2;2;2;1;2; ; ;7; ; ; ; ; ; ;12; ;50;1202,19762753224
1089482;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ;50;698,026196483353
1089482;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;50;698,026196483353
1089482;1;3;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;698,026196483353
1089483;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ;50;1577,94807077343
1089483;1;2;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ; ;50;1577,94807077343
1089483;1;4;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;25; ; ; ; ; ; ;50;1577,94807077343
1089483;1;5;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;12; ; ; ; ; ; ;50;1577,94807077343
1089490;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;50;1432,35497692097
1089490;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;7; ;50; ; ; ; ; ; ; ; ;50;1432,35497692097
1089500;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ; ;50;1238,5002114865
1089500;1;2;1;90; ;1; ;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ;50;1238,5002114865
1089500;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;15; ; ; ; ; ; ; ; ;50;1238,5002114865
1089507;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ; ;50;887,263650667478
1089507;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;25; ;40; ;25; ; ; ; ; ; ;50;887,263650667478
1089508;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;21; ;35; ; ; ; ; ; ; ; ;50;1282,26382286563
1089509;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;21; ;15; ; ; ; ; ; ; ; ;50;887,263650667478
1089509;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;887,263650667478
1089510;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;21; ;15; ; ; ; ; ; ; ; ;50;1282,26382286563
1089511;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ;50;1395,03624772747
1089511;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;35; ;25; ; ; ; ; ; ;50;1395,03624772747
1089512;1;1;1;90; ;1; ;1;2;1;2;2;2;2;2;2;15; ;15; ;35; ; ; ; ; ; ;50;992,528528390545
1089512;1;2;1;90; ;1; ;1;2;1;1;2;2;2;2;2;25; ;35; ;30;25; ; ; ; ; ;50;992,528528390545
1089513;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;25; ; ; ; ; ; ; ; ; ; ;50;1036,45309894574
1089513;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ;50;1036,45309894574
1089513;1;3;1;90; ;1; ;2;2;1;2;2;2;2;2;2;25; ; ; ;15; ; ; ; ; ; ;50;1036,45309894574
1089513;1;4;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;40; ;35; ; ; ; ; ; ;50;1036,45309894574
1089513;1;6;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;7; ; ; ; ; ; ; ; ;50;1036,45309894574
1089514;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ; ;50;887,263650667478
1089514;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;35; ; ; ; ; ; ; ; ;50;887,263650667478
1089515;1;1;1;90; ;1; ;2;2;1;2;2;2;2;2;2;12; ; ; ;7; ; ; ; ; ; ;50;1465,17564591158
1089515;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;14; ;40; ;35; ; ; ; ; ; ;50;1465,17564591158
1089515;1;3;1;90; ;1; ;1;2;2;2;2;2;2;2;2;25; ;14; ; ; ; ; ; ; ; ;50;1465,17564591158
1089516;1;1;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;25; ;15; ; ; ; ; ; ;50;1379,16912151688
1089516;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;35; ;25; ; ; ; ; ; ;50;1379,16912151688
1089516;1;3;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ; ;50;1379,16912151688
1089517;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;50;1537,61985464404
1089517;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ;50;1537,61985464404
1089518;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;21; ;21; ; ; ; ; ; ; ; ;50;1202,19762753224
1089519;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;30; ; ; ; ; ; ; ; ;50;1546,14354702205
1089520;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ;50;1537,73429410619
1089520;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;50;1537,73429410619
1089521;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ;50;1282,26382286563
1089522;1;1;1;90; ;1; ;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ; ;50;700,916432371796
1089522;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;2;14; ;35; ; ; ; ; ; ; ; ;50;700,916432371796
1089522;1;3;1;90; ;1; ;1;2;1;2;2;2;2;2;2;7; ;14; ;25; ; ; ; ; ; ;50;700,916432371796
1089522;1;5;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;700,916432371796
1089523;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;12; ;4; ; ; ; ; ; ; ; ;50;967,329846000863
1089523;1;2;1;90; ;1; ;1;2;2;2;2;2;2;2;1;10; ;8; ; ; ; ; ; ; ;2;50;967,329846000863
1089533;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ;50;1282,26382286563
1089534;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;992,528528390545
1089534;1;2;1;90; ;1; ;1;2;1;2;2;2;2;2;2;15; ;20; ;8; ; ; ; ; ; ;50;992,528528390545
1089535;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;50;1467,75900922828
1089535;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;1467,75900922828
1089536;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;50;1081,11841610194
1089537;1;1;1;90; ;2; ;2;2;1;2;2;2;2;2;2; ; ; ; ;10; ; ; ; ; ; ;50;1441,85376506557
1089537;1;2;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;10; ; ; ; ; ; ;50;1441,85376506557
1089538;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;967,329846000863
1089538;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;50;967,329846000863
1089542;1;1;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ;50;1088,40905743116
1089542;1;2;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;1088,40905743116
1089543;1;1;1;90; ;2; ;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;50;1398,09015368645
1089543;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ;50;1398,09015368645
1089543;1;3;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;10; ; ; ; ; ; ;50;1398,09015368645
1089543;1;5;1;90; ;2; ;1;2;1;2;2;2;2;2;2; ; ;20; ;40; ; ; ; ; ; ;50;1398,09015368645
1089544;1;1;1;90; ;2; ;1;2;1;2;2;2;2;1;1; ; ;10; ;10; ; ; ; ;6;2;50;1476,92645210117
1089544;1;2;1;90; ;2; ;1;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ;50;1476,92645210117
1089545;1;1;1;90; ;1; ;1;2;2;2;2;2;2;2;2;20; ;20; ; ; ; ; ; ; ; ;50;1672,93341771753
