DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
708009,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,337.653.699.504.004
708011,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,333.624.826.783.054
708011,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,333.624.826.783.054
708014,1,1,68,95,1,,1,2,,,50000,2,2,,,,,,,,,,,,,,,68,408.664.729.344.898
708014,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.664.729.344.898
708014,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.664.729.344.898
708014,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.664.729.344.898
708016,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.087.421.171.307
708016,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,720000,2,1,2,,2,68,416.087.421.171.307
708016,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.087.421.171.307
708016,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.087.421.171.307
708016,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.087.421.171.307
708018,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,39.137.272.789.176
708018,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,39.137.272.789.176
708020,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.114.100.433.084
708020,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.114.100.433.084
708020,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,408.114.100.433.084
708022,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,35.031.515.507.732
708022,1,2,68,95,1,,1,2,,,120000,2,2,,,,,,,,,,,,,,,68,35.031.515.507.732
708022,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,35.031.515.507.732
708022,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,35.031.515.507.732
708022,2,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,35.031.515.507.732
708024,1,1,68,95,1,,2,1,,1600000,,2,2,,,,,,,,,,,,,,,68,419.849.043.179.025
708026,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,99,2,1,2,,2,68,384.765.627.509.126
708027,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,106.010.119.264.854
708027,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,106.010.119.264.854
708027,1,3,68,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,,2,68,106.010.119.264.854
708027,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,106.010.119.264.854
708029,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,500000,1,68,103.226.674.122.238
708029,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,103.226.674.122.238
708029,1,4,68,95,2,,,,,,,,1,2,,2,2500000,,,,,,2,2,1,,2,68,103.226.674.122.238
708031,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,114.620.897.351.442
708031,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,114.620.897.351.442
708033,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,9000000,2,1,2,,2,68,331.402.034.528.218
708033,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,331.402.034.528.218
708033,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,331.402.034.528.218
708034,1,1,68,95,1,,1,1,,800000,800000,2,2,,,,,,,,,,,,,,,68,456.350.743.908.573
708034,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,456.350.743.908.573
708034,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,456.350.743.908.573
708034,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,456.350.743.908.573
708034,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,456.350.743.908.573
708034,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,456.350.743.908.573
708037,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,1500000,2,1,2,,2,68,240.580.298.571.683
708037,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,240.580.298.571.683
708037,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,240.580.298.571.683
708037,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,240.580.298.571.683
708037,1,8,68,95,2,,,,,,,,1,2,,1,,,400000,,,,2,2,2,,2,68,240.580.298.571.683
708037,1,10,68,95,2,,,,,,,,1,2,,2,,,,,,1400000,2,1,2,,2,68,240.580.298.571.683
708040,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,4.289.115.476.908
708040,1,2,68,95,1,,2,1,,550000,,2,2,,,,,,,,,,,,,,,68,4.289.115.476.908
708040,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,4.289.115.476.908
708040,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,4.289.115.476.908
708042,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,418.784.617.224.809
708042,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,418.784.617.224.809
708042,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,418.784.617.224.809
708042,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,418.784.617.224.809
708044,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,389.071.103.859.224
708044,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,389.071.103.859.224
708044,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,389.071.103.859.224
708044,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,389.071.103.859.224
708044,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,389.071.103.859.224
708046,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,417.366.815.564.707
708046,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,417.366.815.564.707
708046,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,417.366.815.564.707
708046,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,417.366.815.564.707
708046,1,7,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,417.366.815.564.707
708050,1,1,68,95,1,,1,2,,,60000,2,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708050,1,2,68,95,1,,2,1,,460000,,2,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708050,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708050,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708051,1,1,68,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,,,68,354.899.417.004.196
708051,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.899.417.004.196
708053,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.975.142.438.221
708053,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.975.142.438.221
708053,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,416.975.142.438.221
708054,1,1,68,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,,,68,927.416.092.072.034
708054,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,927.416.092.072.034
708054,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,927.416.092.072.034
708054,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,640000,2,1,2,,2,68,927.416.092.072.034
708057,1,1,68,95,1,,1,2,,,180000,2,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708057,3,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,851.859.295.272.589
708059,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,714.714.352.956.589
708059,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,714.714.352.956.589
708059,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,714.714.352.956.589
708059,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,714.714.352.956.589
708059,1,7,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,714.714.352.956.589
708061,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,420.076.291.699.846
708061,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,420.076.291.699.846
708061,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,420.076.291.699.846
708061,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,420.076.291.699.846
708063,1,1,68,95,1,,1,2,,,180000,2,1,2,,2,,,,,,200000,2,1,2,,2,68,179.696.221.736.087
708063,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708063,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708063,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708063,1,5,68,95,1,,2,1,,200000,,2,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708063,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708063,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,179.696.221.736.087
708063,2,2,68,95,2,,,,,,,,1,2,,2,,,,,,50000,2,1,2,,2,68,179.696.221.736.087
708065,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,361.268.245.033.148
708065,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,361.268.245.033.148
708066,1,1,68,95,1,,2,1,,1571000,,2,2,,,,,,,,,,,,,,,68,472.770.157.018.631
708066,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,,2,68,472.770.157.018.631
708066,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,472.770.157.018.631
708066,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,472.770.157.018.631
708066,1,5,68,95,2,,,,,,,,1,2,,2,,,,,,600000,2,1,2,,2,68,472.770.157.018.631
708068,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,427.431.299.026.167
708068,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,427.431.299.026.167
708069,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,371.577.765.246.722
708069,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,371.577.765.246.722
708069,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,371.577.765.246.722
708071,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,68,390.506.753.526.267
708071,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,390.506.753.526.267
708073,1,1,68,95,1,,2,1,,1494000,,2,2,,,,,,,,,,,,,,,68,3.922.458.954.394
708073,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,3.922.458.954.394
708073,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,3.922.458.954.394
708180,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,73,144.608.574.300.317
708180,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,144.608.574.300.317
708182,1,1,73,95,2,,,,,,,,1,2,,1,,,600000,,,,2,2,2,,2,73,240.936.955.556.693
708182,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,240.936.955.556.693
708185,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,264.970.963.307.349
708185,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,264.970.963.307.349
708185,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,264.970.963.307.349
708187,1,1,73,95,2,,,,,,,,1,2,,1,,,433700,,,,2,2,2,,2,73,224.173.464.230.766
708188,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,222.949.723.691.731
708188,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,222.949.723.691.731
708188,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,222.949.723.691.731
708190,1,1,73,95,1,,2,1,,1588959,,2,2,,,,,,,,,,,,,,,73,284.005.689.444.349
708190,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,284.005.689.444.349
708190,1,3,73,95,2,,,,,,,,1,2,,1,,,300000,,,,2,2,2,,2,73,284.005.689.444.349
708192,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,234.510.525.894.395
708192,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,234.510.525.894.395
708193,1,1,73,95,2,,,,,,,,1,2,,1,,,1500000,,,,2,2,2,,2,73,205.354.505.299.801
708193,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.505.299.801
708195,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,73,165.317.529.006.006
708195,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,3600000,2,1,2,,2,73,165.317.529.006.006
708195,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,165.317.529.006.006
708197,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,4800000,2,1,2,,2,73,108.268.567.909.792
708197,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,73,108.268.567.909.792
708197,1,3,73,95,2,,,,,,,,1,2,,1,,,1000000,,,,2,2,2,,2,73,108.268.567.909.792
708201,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,196.278.669.143.548
708201,1,2,73,95,2,,,,,,,,1,2,,1,,,800000,,,,2,2,2,,2,73,196.278.669.143.548
708202,1,1,73,95,2,,,,,,,,1,2,,1,,,300000,,,,2,2,2,,2,73,205.354.505.299.801
708202,1,2,73,95,2,,,,,,,,1,2,,1,,,400000,,,,2,2,2,,2,73,205.354.505.299.801
708204,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,214.430.341.456.053
708204,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,214.430.341.456.053
708205,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,9600000,2,1,2,,2,73,193.263.650.851.715
708205,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,193.263.650.851.715
708207,1,1,73,95,1,,2,1,,859000,,2,2,,,,,,,,,,,,,,,73,198.478.699.671.406
708207,1,2,73,95,1,,1,2,,,145000,2,2,,,,,,,,,,,,,,,73,198.478.699.671.406
708207,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.478.699.671.406
708207,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.478.699.671.406
708209,1,1,73,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,,,73,165.368.855.764.498
708209,2,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,165.368.855.764.498
708209,2,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,165.368.855.764.498
708212,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,136.759.626.717.352
708212,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,4800000,2,1,2,,2,73,136.759.626.717.352
708212,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,136.759.626.717.352
708212,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,136.759.626.717.352
708212,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,136.759.626.717.352
708212,1,6,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,136.759.626.717.352
708214,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,250.012.791.712.945
708214,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,250.012.791.712.945
708216,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,17.444.469.192.075
708216,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,73,17.444.469.192.075
708216,1,3,73,95,2,,,,,,,,1,2,,1,,,670000,,,100000,2,1,2,,2,73,17.444.469.192.075
708217,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,244.712.496.631.314
708217,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,244.712.496.631.314
708217,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,244.712.496.631.314
708217,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,244.712.496.631.314
708217,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,244.712.496.631.314
708219,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,309.004.729.739.399
708219,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,309.004.729.739.399
708221,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,240.936.955.556.693
708221,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,240.936.955.556.693
708223,1,1,73,95,1,,2,2,40000,,,1,2,,,,,,,,,,,,,,,73,189.266.860.713.461
708223,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,189.266.860.713.461
708226,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,152.244.902.711.499
708226,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,152.244.902.711.499
708226,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,152.244.902.711.499
708228,1,1,73,95,2,,,,,,,,1,2,,1,,,70000,,,1200000,2,1,2,,2,73,185.627.322.440.533
708229,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,251.210.130.576.827
708229,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,251.210.130.576.827
708231,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,900000,1,73,20.095.130.602.139
708231,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,20.095.130.602.139
708231,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,20.095.130.602.139
708234,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,270.050.009.325.347
708234,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,916000,1,73,270.050.009.325.347
708234,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,270.050.009.325.347
708236,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.505.299.801
708236,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.505.299.801
708238,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,240.936.955.556.693
708238,1,2,73,95,2,,,,,,,,1,2,,2,,,,5000000,,2000000,1,1,2,,2,73,240.936.955.556.693
708240,1,1,73,95,1,,1,2,,,2200000,2,2,,,,,,,,,,,,,,,73,137.422.733.918.788
708240,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,137.422.733.918.788
708240,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,137.422.733.918.788
708240,1,4,73,95,2,,,,,,,,1,2,,2,,,,,,350000,2,1,2,,2,73,137.422.733.918.788
708242,1,1,73,95,1,,2,1,,2000000,,2,1,2,,2,,,,,,4800000,2,1,2,,2,73,253.859.537.070.782
708242,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,253.859.537.070.782
708244,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,1000000,2,1,2,,2,73,150.044.872.183.641
708245,1,1,73,95,2,,,,,,,,1,2,,2,,,,6000000,,,1,2,2,,2,73,208.994.043.572.728
708245,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,208.994.043.572.728
708245,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,208.994.043.572.728
708248,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,190.842.371.260.224
708248,1,2,73,95,1,,2,2,150000,,,1,2,,,,,,,,,,,,,,,73,190.842.371.260.224
708248,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,190.842.371.260.224
708250,1,1,73,95,1,,1,2,,,450000,2,2,,,,,,,,,,,,,,,73,212.990.833.710.983
708250,1,2,73,95,1,,1,2,,,3000000,2,2,,,,,,,,,,,,,,,73,212.990.833.710.983
708250,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,212.990.833.710.983
708252,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,73,211.551.325.965.913
708252,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,211.551.325.965.913
708252,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,211.551.325.965.913
708252,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,211.551.325.965.913
708254,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.505.299.801
708254,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,4000000,1,73,205.354.505.299.801
708256,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,73,150.044.872.183.641
708257,1,1,73,95,1,,1,2,,,1500000,2,1,2,,2,,,,800000,,,1,2,2,,2,73,262.770.932.779.491
708258,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,253.859.537.070.782
708258,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,150000,2,1,2,,2,73,253.859.537.070.782
708260,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,267.443.569.657.333
708260,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,267.443.569.657.333
708262,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,153.684.410.456.569
708262,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,153.684.410.456.569
708263,1,1,73,95,1,,1,2,,,900000,2,2,,,,,,,,,,,,,,,73,195.691.808.282.036
708263,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,195.691.808.282.036
708263,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,195.691.808.282.036
708263,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,195.691.808.282.036
708263,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,195.691.808.282.036
708265,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,144.608.574.300.317
708265,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,144.608.574.300.317
708267,1,1,73,95,1,,2,1,,570000,,2,2,,,,,,,,,,,,,,,73,238.374.261.076.635
708267,1,2,73,95,1,,2,1,,682000,,2,2,,,,,,,,,,,,,,,73,238.374.261.076.635
708267,1,3,73,95,1,,2,1,,1600000,,2,1,2,,2,3600000,,,,,500000,2,1,1,,2,73,238.374.261.076.635
708267,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,238.374.261.076.635
708267,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,238.374.261.076.635
708269,1,1,73,95,1,,2,1,,1400000,,2,2,,,,,,,,,,,,,,,73,253.859.537.070.782
708269,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,2000000,2,1,2,,2,73,253.859.537.070.782
708270,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,30000000,2,1,2,,2,73,193.263.650.851.715
708270,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,193.263.650.851.715
708272,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708272,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708272,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708272,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708272,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708272,2,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708272,2,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,204.008.233.719.057
708275,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,200.678.730.199.264
708275,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,200.678.730.199.264
708275,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,200.678.730.199.264
708275,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,200.678.730.199.264
708275,1,5,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,200.678.730.199.264
708275,1,6,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,200.678.730.199.264
708278,1,1,73,95,1,,2,1,,461500,,2,1,2,,2,,,,,,150000,2,1,2,,2,73,253.859.537.070.782
708278,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,253.859.537.070.782
708279,1,1,73,95,1,,1,2,,,500000,2,1,2,,2,,,,,,600000,2,1,2,,2,73,155.196.234.548.411
708279,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,350000,2,1,2,,2,73,155.196.234.548.411
708279,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,155.196.234.548.411
708282,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,450000,2,1,2,,2,73,193.415.531.414.255
708282,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,193.415.531.414.255
708283,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,212.990.833.710.983
708283,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,212.990.833.710.983
708283,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,212.990.833.710.983
708286,1,1,73,95,1,,1,1,,461500,70000,2,2,,,,,,,,,,,,,,,73,242.512.466.103.456
708286,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,242.512.466.103.456
708286,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,242.512.466.103.456
708287,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,73,198.342.696.869.713
708287,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,198.342.696.869.713
708289,1,1,73,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,73,205.354.505.299.801
708289,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.505.299.801
