DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
702677,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,386.000.911.727.481
702679,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,500.744.178.941.194
702679,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,500.744.178.941.194
702679,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,500.744.178.941.194
702682,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,572.210.890.448.352
702682,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,572.210.890.448.352
702682,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,572.210.890.448.352
702684,1,1,8,80,1,4,3,,3,,2,,,,,4,2,1,8,590.700.514.951.156
702684,1,3,8,80,1,1,1,,2,,2,,,,,2,2,1,8,590.700.514.951.156
702684,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,590.700.514.951.156
702684,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,590.700.514.951.156
702686,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,525.983.400.990.963
702689,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,406.018.096.196.099
702690,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,103.796.872.488.269
702690,2,2,8,80,2,,,,2,,2,,2,,.,,,1,8,103.796.872.488.269
702695,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,786.190.541.021.048
702695,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,786.190.541.021.048
702697,1,2,8,80,1,1,2,,2,,2,,,,,9,2,1,8,54.781.092.692.192
702700,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,471.446.961.982.613
702700,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,471.446.961.982.613
702700,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,471.446.961.982.613
702700,1,9,8,80,1,4,8,POR EDAD,2,,2,,,,,8,2,1,8,471.446.961.982.613
702700,1,10,8,80,2,,,,2,,2,,2,,.,,,1,8,471.446.961.982.613
702705,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,579.694.029.588.303
702707,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,420.350.616.663.222
702707,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,420.350.616.663.222
702707,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,420.350.616.663.222
702710,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,499.174.576.068.404
702712,1,1,8,80,1,4,0,,2,,2,,,,,8,2,1,8,456.051.798.078.444
702712,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,456.051.798.078.444
702712,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,456.051.798.078.444
702712,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,456.051.798.078.444
702715,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,420.376.921.349.445
702715,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,420.376.921.349.445
702715,2,4,8,80,2,,,,2,,2,,2,,.,,,1,8,420.376.921.349.445
702715,3,2,8,80,2,,,,2,,2,,2,,.,,,1,8,420.376.921.349.445
702718,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,293.057.565.900.089
702720,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,451.316.545.621.461
702722,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,446.907.659.101.926
702724,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,455.806.623.398.072
702725,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,525.983.400.990.963
702727,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,572.210.890.448.352
702727,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,572.210.890.448.352
702727,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,572.210.890.448.352
702727,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,572.210.890.448.352
702729,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,249.923.000.414.984
702729,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,249.923.000.414.984
702729,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,249.923.000.414.984
702730,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,462.561.956.894.274
702730,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,462.561.956.894.274
702731,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,521.127.993.241.288
702731,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,521.127.993.241.288
702734,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,512.010.158.950.992
702735,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,446.907.659.101.926
702735,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,446.907.659.101.926
702737,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,500.399.417.705.116
702744,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,415.734.647.644.684
702744,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,415.734.647.644.684
702744,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,415.734.647.644.684
702744,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,415.734.647.644.684
702747,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,353.751.179.229.621
702747,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,353.751.179.229.621
702749,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,485.906.989.146.752
702749,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,485.906.989.146.752
702750,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,364.673.619.033.019
702752,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,402.834.051.313.276
702754,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,412.317.215.576.635
702754,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,412.317.215.576.635
702756,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,107.923.523.548.818
702760,1,1,8,80,1,3,3,,2,,2,,,,,4,2,1,8,111.643.155.962.596
702760,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,111.643.155.962.596
702760,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,111.643.155.962.596
702760,1,9,8,80,2,,,,2,,2,,2,,.,,,1,8,111.643.155.962.596
702762,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,919.457.449.586.877
702762,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,919.457.449.586.877
702762,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,919.457.449.586.877
702764,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,503.816.849.773.165
702764,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,503.816.849.773.165
702766,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,482.261.905.842.713
702766,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,482.261.905.842.713
702770,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,504.661.844.245.737
702770,1,7,8,80,2,,,,2,,2,,2,,.,,,1,8,504.661.844.245.737
702771,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,577.911.292.670.599
702773,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,536.200.185.676.043
702775,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,459.728.724.793.439
702775,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,459.728.724.793.439
702775,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,459.728.724.793.439
702778,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,394.407.354.950.222
702779,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,241.244.778.539.352
702779,2,1,8,80,2,,,,2,,2,,2,,.,,,1,8,241.244.778.539.352
702779,3,2,8,80,2,,,,2,,2,,2,,.,,,1,8,241.244.778.539.352
702779,4,2,8,80,2,,,,2,,2,,2,,.,,,1,8,241.244.778.539.352
702782,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,512.010.158.950.992
702785,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,539.617.617.744.092
702785,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,539.617.617.744.092
702788,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,523.620.900.196.869
702789,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,516.007.354.895.432
702789,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,516.007.354.895.432
702789,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,516.007.354.895.432
702790,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,581.328.724.738.648
702794,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,496.123.773.831.832
702796,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,38.113.976.802.857
702798,1,1,8,80,1,4,4,,3,,2,,,,,10,2,1,8,439.082.021.378.364
702798,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,439.082.021.378.364
702798,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,439.082.021.378.364
702801,1,1,8,80,1,4,4,,3,,2,,,,,10,2,1,8,394.407.354.950.222
702801,1,2,8,80,1,4,2,,2,,2,,,,,8,2,1,8,394.407.354.950.222
702803,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,376.856.772.750.963
702803,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,376.856.772.750.963
702807,1,1,8,80,1,4,6,,2,,2,,,,,8,2,1,8,241.244.778.539.352
702807,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,241.244.778.539.352
702810,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,463.740.437.928.954
702810,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,463.740.437.928.954
702810,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,463.740.437.928.954
702813,1,2,8,80,1,1,2,,2,,2,,,,,9,2,1,8,454.368.647.716.446
702813,2,2,8,80,2,,,,2,,2,,2,,.,,,1,8,454.368.647.716.446
702815,1,2,8,80,1,1,2,,2,,2,,,,,9,2,1,8,416.807.293.353.246
702815,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,416.807.293.353.246
702817,1,1,8,80,1,3,3,,2,,2,,,,,4,2,1,8,381.484.529.264.648
702817,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,381.484.529.264.648
702817,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,381.484.529.264.648
702817,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,381.484.529.264.648
702819,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,591.926.808.397.209
702819,1,6,8,80,1,4,2,,2,,2,,,,,9,2,1,8,591.926.808.397.209
702819,1,10,8,80,1,3,2,,2,,2,,,,,9,2,1,8,591.926.808.397.209
702819,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,591.926.808.397.209
702819,2,5,8,80,2,,,,2,,2,,2,,.,,,1,8,591.926.808.397.209
702819,3,3,8,80,2,,,,2,,2,,2,,.,,,1,8,591.926.808.397.209
702825,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,6.049.212.731.527
702825,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,6.049.212.731.527
702825,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,6.049.212.731.527
702825,3,2,8,80,2,,,,2,,2,,2,,.,,,1,8,6.049.212.731.527
702825,4,2,8,80,1,2,2,,2,,2,,,,,9,2,1,8,6.049.212.731.527
702825,5,2,8,80,2,,,,2,,2,,2,,.,,,1,8,6.049.212.731.527
702832,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,350.200.143.756.554
702832,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,350.200.143.756.554
702832,1,6,8,80,1,4,2,,2,,2,,,,,9,2,1,8,350.200.143.756.554
702833,1,1,8,80,1,4,4,,3,,2,,,,,10,2,1,8,503.096.316.705.003
702833,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,503.096.316.705.003
702833,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,503.096.316.705.003
702833,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,503.096.316.705.003
702833,1,7,8,80,2,,,,2,,2,,2,,.,,,1,8,503.096.316.705.003
702833,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,503.096.316.705.003
702836,1,1,8,80,1,4,8,EDAD,2,,2,,,,,8,2,1,8,478.218.349.296.242
702836,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,478.218.349.296.242
702836,1,3,8,80,1,4,2,,2,,2,,,,,9,2,1,8,478.218.349.296.242
702836,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,478.218.349.296.242
702837,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,612.287.302.292.563
702839,1,1,8,80,1,2,6,,3,,2,,,,,8,2,1,8,423.012.004.144.044
702839,1,6,8,80,1,1,7,,2,,2,,,,ESPERA TEMPORADA ALTA,12,2,1,8,423.012.004.144.044
702839,1,9,8,80,2,,,,2,,2,,2,,.,,,1,8,423.012.004.144.044
702841,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,542.955.519.172.245
702844,1,1,8,80,1,4,4,,3,,2,,,,,10,2,1,8,42.132.367.581.608
702844,1,2,8,80,1,2,6,,2,,2,,,,,8,2,1,8,42.132.367.581.608
702844,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,42.132.367.581.608
702846,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,27.550.698.370.083
702846,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,27.550.698.370.083
702849,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,394.407.354.950.222
702850,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,509.517.251.995.412
702850,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,509.517.251.995.412
702852,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,360.050.298.610.158
702852,1,4,8,80,1,4,4,,3,,2,,,,,10,2,1,8,360.050.298.610.158
702854,1,1,8,80,1,4,2,,2,,2,,,,,9,2,1,8,289.873.521.017.267
702854,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,289.873.521.017.267
702854,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,289.873.521.017.267
702857,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,399.049.628.654.983
702859,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,48.874.465.733.841
702859,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,48.874.465.733.841
702861,1,1,8,80,1,4,2,,2,,2,,,,,9,2,1,8,478.708.033.884.882
702861,1,2,8,80,1,3,0,,2,,2,,,,,6,2,1,8,478.708.033.884.882
702861,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,478.708.033.884.882
702861,1,9,8,80,2,,,,2,,2,,2,,.,,,1,8,478.708.033.884.882
702866,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,503.816.849.773.165
702869,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,533.337.451.645.454
702872,1,1,8,80,1,4,2,,2,,2,,,,,9,2,1,8,376.284.360.278.896
702874,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,481.051.581.397.077
702874,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,481.051.581.397.077
702876,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,293.402.327.136.167
702876,2,1,8,80,1,4,2,,2,,2,,,,,9,2,1,8,293.402.327.136.167
702876,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,293.402.327.136.167
702876,2,4,8,80,2,,,,2,,2,,2,,.,,,1,8,293.402.327.136.167
702876,2,6,8,80,1,4,3,,2,,2,,,,,4,2,1,8,293.402.327.136.167
702878,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,450.450.982.411.902
702878,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,450.450.982.411.902
702878,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,450.450.982.411.902
702880,1,1,8,80,1,4,4,,3,,2,,,,,8,2,1,8,486.756.419.710.147
702880,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,486.756.419.710.147
702880,3,3,8,80,2,,,,2,,2,,2,,.,,,1,8,486.756.419.710.147
702883,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,301.350.658.858.125
702883,1,7,8,80,2,,,,2,,2,,2,,.,,,1,8,301.350.658.858.125
702883,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,301.350.658.858.125
702883,1,9,8,80,2,,,,2,,2,,2,,.,,,1,8,301.350.658.858.125
702886,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,433.060.308.303.884
702886,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,433.060.308.303.884
702888,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,57.200.095.364.697
702889,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,503.816.849.773.165
702889,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,503.816.849.773.165
702892,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,577.911.292.670.599
702894,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,553.721.265.945.549
702894,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,553.721.265.945.549
702896,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,328.007.287.852.534
702896,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,328.007.287.852.534
702896,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,328.007.287.852.534
702898,1,2,8,80,1,1,8,TRASLADO  DE CIUDAD,2,,2,,,1,,1,1,1,8,525.983.400.990.963
702899,1,1,8,80,1,4,4,,3,,2,,,,,8,2,1,8,482.493.993.169.526
702899,1,2,8,80,1,4,4,,3,,2,,,,,4,2,1,8,482.493.993.169.526
702902,1,1,8,80,2,,,,3,,2,,2,,.,,,1,8,41.124.013.377.725
702902,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,41.124.013.377.725
702904,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,542.110.524.699.672
702906,1,1,8,80,1,4,5,,2,,2,,,,,8,2,1,8,641.793.386.973.776
702906,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,641.793.386.973.776
702906,1,3,8,80,1,4,3,,2,,2,,,,,4,2,1,8,641.793.386.973.776
702906,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,641.793.386.973.776
702906,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,641.793.386.973.776
702909,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,538.433.597.984.678
702909,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,538.433.597.984.678
702909,1,6,8,80,2,,,,2,,2,,2,,.,,,1,8,538.433.597.984.678
702911,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,56.178.416.896.189
702913,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,585.604.368.611.932
702913,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,585.604.368.611.932
702915,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,429.123.689.717.441
702919,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,536.200.185.676.043
702921,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,604.937.687.728.895
702921,2,1,8,80,1,4,6,,2,,2,,,,,8,2,1,8,604.937.687.728.895
702923,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,423.560.966.232.268
702923,1,4,8,80,2,,,,3,,2,,2,,.,,,1,8,423.560.966.232.268
702923,2,2,8,80,2,,,,2,,2,,2,,.,,,1,8,423.560.966.232.268
702925,1,1,8,80,1,4,4,,3,,2,,,,,8,2,1,8,399.463.918.259.439
702925,1,2,8,80,1,4,4,,3,,2,,,,,8,2,1,8,399.463.918.259.439
702925,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,399.463.918.259.439
702925,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,399.463.918.259.439
702925,1,6,8,80,2,,,,3,,2,,2,,.,,,1,8,399.463.918.259.439
702925,2,3,8,80,2,,,,2,,2,,2,,.,,,1,8,399.463.918.259.439
702925,2,4,8,80,2,,,,2,,2,,2,,.,,,1,8,399.463.918.259.439
702929,1,1,8,80,2,,,,2,,2,,2,,.,,,1,8,416.343.057.688.499
702929,1,8,8,80,2,,,,2,,2,,2,,.,,,1,8,416.343.057.688.499
702929,1,9,8,80,2,,,,2,,2,,2,,.,,,1,8,416.343.057.688.499
702929,1,10,8,80,2,,,,2,,2,,2,,.,,,1,8,416.343.057.688.499
702933,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,499.326.771.996.554
702933,1,5,8,80,1,1,0,,2,,2,,,,,1,2,1,8,499.326.771.996.554
702938,1,1,8,80,1,4,0,,2,,2,,,1,,1,1,1,8,486.984.070.946.137
702938,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,486.984.070.946.137
702938,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,486.984.070.946.137
702940,1,2,8,80,1,3,4,,3,,2,,,,,9,2,1,8,534.760.910.136.004
702940,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,534.760.910.136.004
702944,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,560.600.149.202.476
702944,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,560.600.149.202.476
702945,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,32.568.880.617.927
702948,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,473.716.484.024.485
702951,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,626.501.282.922.083
702951,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,626.501.282.922.083
702956,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,460.323.005.860.905
702958,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,429.709.189.543.068
702958,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,429.709.189.543.068
702958,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,429.709.189.543.068
702961,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,531.924.541.802.759
702962,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,471.933.747.106.782
702963,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,426.761.188.923.347
702967,1,1,8,80,1,4,3,,2,,2,,,,,8,2,1,8,503.690.958.531.237
702967,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,503.690.958.531.237
702967,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,503.690.958.531.237
702969,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,536.200.185.676.043
702971,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,496.937.966.516.238
702971,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,496.937.966.516.238
702974,1,1,8,80,1,4,2,,2,,2,,,,,8,2,1,8,355.511.765.621.894
702974,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,355.511.765.621.894
702976,1,1,8,80,1,4,4,,3,,2,,,,,8,2,1,8,402.834.051.313.276
702976,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,402.834.051.313.276
702978,1,2,8,80,1,3,2,,2,,2,,,,,9,2,1,8,54.781.092.692.192
702980,1,1,8,80,1,4,2,,2,,2,,,,,8,2,1,8,342.507.067.815.222
702980,1,2,8,80,1,1,7,,2,,2,,,,EMBARAZO,12,2,1,8,342.507.067.815.222
702980,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,342.507.067.815.222
702982,1,2,8,80,1,4,2,,2,,2,,,,,9,2,1,8,573.993.627.366.056
702982,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,573.993.627.366.056
702982,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,573.993.627.366.056
702984,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,570.576.195.298.007
702985,1,2,8,80,1,3,2,,2,,2,,,,,9,2,1,8,518.635.086.285.708
702985,1,3,8,80,2,,,,2,,2,,2,,.,,,1,8,518.635.086.285.708
702985,1,4,8,80,2,,,,2,,2,,2,,.,,,1,8,518.635.086.285.708
702987,1,2,8,80,1,3,2,,2,,2,,,,,9,2,1,8,528.821.069.182.621
702987,1,5,8,80,2,,,,2,,2,,2,,.,,,1,8,528.821.069.182.621
702990,1,2,8,80,2,,,,2,,2,,2,,.,,,1,8,43.480.637.750.508
702994,1,2,8,80,1,3,2,,2,,2,,,,,9,2,1,8,617.728.209.867.864
702994,2,2,8,80,1,3,2,,2,,2,,,,,9,2,1,8,617.728.209.867.864
702994,2,4,8,80,2,,,,2,,2,,2,,.,,,1,8,617.728.209.867.864
702997,1,1,11,80,1,4,3,,2,,2,,,,,8,2,1,11,159.091.584.283.887
702999,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,346.629.141.113.371
703001,1,2,11,80,1,2,6,,2,,2,,,,,9,2,1,11,320.616.450.770.512
703005,1,1,11,80,1,4,6,,3,,2,,,,,8,2,1,11,248.896.480.750.296
703007,1,1,11,80,1,3,3,,2,,2,,,,,4,2,1,11,345.480.865.981.686
703011,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,251.794.587.363.381
703014,1,2,11,80,1,4,2,,2,,2,,,,,8,2,1,11,159.091.584.283.887
703018,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,356.352.331.783.684
703018,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,356.352.331.783.684
703018,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,356.352.331.783.684
703023,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,281.697.543.614.168
703026,1,1,11,80,2,,,,2,,2,,1,1,,2,,1,11,219.402.546.137.763
703028,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,346.629.141.113.371
703036,1,2,11,80,1,1,3,,2,,2,,,,ESTA ESPERANDO UNA OPERACION,12,2,1,11,289.064.953.242.275
703036,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,289.064.953.242.275
703041,1,1,11,80,1,3,4,,3,,2,,,,,8,2,1,11,200.173.651.502.638
703041,1,2,11,80,1,4,0,,2,,2,,,4,,8,1,1,11,200.173.651.502.638
703043,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,247.475.028.200.542
703043,1,4,11,80,2,,,,2,,2,,2,,.,,,1,11,247.475.028.200.542
703046,1,6,11,80,2,,,,2,,2,,2,,.,,,1,11,254.576.599.139.074
703049,1,3,11,80,1,1,1,,2,,1,360000,,,,2,2,1,11,236.673.655.113.947
703051,1,2,11,80,1,3,2,,2,,2,,,,,9,2,1,11,389.459.709.309.405
703054,1,1,11,80,1,4,4,,3,,2,,,,,10,2,1,11,198.754.514.151.756
703057,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,217.269.226.398.547
703060,1,5,11,80,2,,,,2,,2,,2,,.,,,1,11,271.549.221.003.676
703067,1,3,11,80,2,,,,2,,2,,2,,.,,,1,11,142.303.369.925.065
703067,1,4,11,80,1,4,3,,3,,2,,,,,4,2,1,11,142.303.369.925.065
703082,1,2,11,80,1,4,2,,2,,2,,,,,9,2,1,11,207.737.413.643.942
703086,1,1,11,80,1,4,8,EDAD,3,,2,,,,,8,2,1,11,152.117.236.571.857
703086,1,2,11,80,1,4,6,,3,,2,,,,,10,2,1,11,152.117.236.571.857
703088,1,2,11,80,2,,,,2,,2,,2,,.,,,1,11,234.236.326.926.638
703090,1,1,11,80,1,2,2,,3,,2,,,,,9,2,1,11,271.738.176.970.051
