DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
5586911;1;2;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;276.32148608
5586912;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;158.39918543
5586912;1;3;1;80;17;;;;1;1;;2;;;11;;2;2;;2;;1;10;3;17;158.39918543
5586912;1;4;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;17;158.39918543
5586912;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;158.39918543
5586915;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;2;17;211.91051043
5586915;1;2;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;17;211.91051043
5586916;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;173.1146953
5586916;1;3;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;173.1146953
5586917;1;2;1;80;17;;;;2;;;;2;;;.;3;3;;2;;1;10;;17;185.0677155
5586918;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;17;202.44495819
5586919;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;202.44495819
5586922;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;228.09421814
5586924;1;1;1;80;17;1;48;908526;1;1;;2;;;4;;2;2;;2;;1;10;2;17;202.44495819
5586926;1;1;1;80;17;;;;1;7;;2;;;9;;2;2;;2;;1;10;4;17;288.08689611
5586926;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;288.08689611
5586927;1;1;1;80;17;1;48;1600000;1;4;;2;;;10;;3;3;;2;;1;10;3;17;260.42045374
5586928;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;233.75192367
5586928;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;233.75192367
5586928;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;233.75192367
5586932;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;359.98102978
5586932;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;359.98102978
5586933;1;2;1;80;17;;;;2;;;;2;;;.;;;;2;;1;10;;17;219.32478082
5586934;1;1;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;17;255.78094709
5586936;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;270.03382508
5586936;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;270.03382508
5586938;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;10;;17;310.11591952
5586939;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;185.0677155
5586940;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;190.39118116
5586940;1;2;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;190.39118116
5586943;1;1;1;80;17;2;;600000;1;3;;2;;;9;;2;2;;2;;1;10;4;17;285.26056788
5586944;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;202.44495819
5586945;1;2;1;80;17;;;;1;1;;2;;;8;;2;2;;2;;1;10;4;17;178.26389609
5586947;1;1;1;80;17;1;48;908526;1;3;;1;;1;8;;2;2;;2;;1;10;3;17;206.90912874
5586947;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;206.90912874
5586947;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;206.90912874
5586947;1;4;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;206.90912874
5586950;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;167.6904728
5586950;1;2;1;80;17;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;17;167.6904728
5586950;1;3;1;80;17;;;;1;8;;2;;;11;;2;2;;2;;1;10;4;17;167.6904728
5586951;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;202.44495819
5586952;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;329.18256903
5586954;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;202.44495819
5586958;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;209.2487776
5586961;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;17;249.82260048
5586961;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;249.82260048
5586962;1;2;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;10;2;17;241.05316315
5586963;1;4;1;80;17;;;1500000;1;8;;1;;1;1;;2;2;;2;;1;10;2;17;241.06543722
5586963;1;5;1;80;17;;;;1;7;;2;;;2;;2;2;;2;;1;10;2;17;241.06543722
5586963;1;6;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;17;241.06543722
5586964;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;306.80394464
5586964;1;3;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;306.80394464
5586964;1;5;1;80;17;;;;2;;;;2;;;.;;;;2;;1;10;;17;306.80394464
5586964;1;6;1;80;17;;;;2;;;;2;;;.;;;;2;;1;10;;17;306.80394464
5586965;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;133.86852236
5586965;1;2;1;80;17;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;17;133.86852236
5586965;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;133.86852236
5586965;1;5;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;133.86852236
5586965;1;6;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;133.86852236
5586965;1;9;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;133.86852236
5586968;1;2;1;80;17;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;17;231.09019084
5586968;1;3;1;80;17;;;;1;2;;2;;;2;;1;2;;2;;1;10;1.4;17;231.09019084
5586973;1;1;1;80;17;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;17;305.00150693
5586974;1;2;1;80;17;;;;1;2;;2;;;2;;;;;2;;1;10;1.3;17;243.04321104
5586976;1;1;1;80;17;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;17;202.44495819
5586977;1;1;1;80;17;;;;1;7;;2;;;8;;3;3;;2;;1;10;1.4;17;168.15310467
5586977;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;168.15310467
5586978;1;1;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;185.0677155
5586978;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;185.0677155
5586979;1;2;1;80;17;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;17;161.34928527
5586980;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;10;;17;221.98651365
5586982;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;238.90112447
5586982;1;3;1;80;17;;;;2;;;;2;;;.;;;;2;;1;10;;17;238.90112447
5586983;1;1;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;202.44495819
5586984;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;196.33570544
5586984;1;4;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;196.33570544
5586984;1;5;1;80;17;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;17;196.33570544
5586988;1;2;1;80;17;;;;2;;;;2;;;.;2;2;;2;;1;10;;17;188.1920802
5587373;1;1;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587373;1;2;1;80;23;1;48;908526;1;1;;2;;;1;;2;2;;2;;1;10;4;23;93.309352064
5587373;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587373;1;5;1;80;23;;;;1;7;;1;;2;1;;2;2;;2;;1;10;3;23;93.309352064
5587373;1;6;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587375;1;1;1;80;23;2;;900000;1;9;POR LA PANDEMIA;2;;;4;;2;2;;2;;1;10;3;23;230.85191252
5587375;2;2;2;80;23;2;;908526;1;3;;2;;;9;;2;2;;2;;1;10;4;23;230.85191252
5587377;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;149.40456838
5587377;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;149.40456838
5587378;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;283.73283896
5587378;1;6;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;283.73283896
5587378;1;7;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;283.73283896
5587378;1;8;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;283.73283896
5587380;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;299.47788281
5587380;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;299.47788281
5587380;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;299.47788281
5587381;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;197.05292707
5587381;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;197.05292707
5587382;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;23;233.08476157
5587382;1;3;1;80;23;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;23;233.08476157
5587382;1;4;1;80;23;2;;908526;2;;;;2;;;.;2;2;;2;;1;10;;23;233.08476157
5587382;1;5;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;233.08476157
5587383;1;1;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;252.44778764
5587383;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;252.44778764
5587384;1;2;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;23;129.0250759
5587384;3;1;3;80;23;1;48;800000;1;1;;2;;;7;;2;2;;2;;1;10;3;23;129.0250759
5587384;3;3;3;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;129.0250759
5587384;4;2;4;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;129.0250759
5587386;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;434.56278261
5587387;1;1;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;116.18439104
5587387;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;116.18439104
5587387;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;116.18439104
5587389;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;476.84607333
5587389;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;476.84607333
5587389;1;6;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;476.84607333
5587392;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;182.95911875
5587393;1;2;1;80;23;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;157.33821948
5587394;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;98.433210931
5587394;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;98.433210931
5587394;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;98.433210931
5587395;1;1;1;80;23;;;;2;;;;2;;;.;3;3;;2;;1;10;;23;138.81931719
5587395;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;138.81931719
5587395;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;138.81931719
5587396;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;160.62480283
5587396;1;4;1;80;23;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.3;23;160.62480283
5587397;1;1;1;80;23;;;;1;5;;2;;;10;;3;3;;2;;1;10;3;23;196.05471377
5587397;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;196.05471377
5587399;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587399;1;6;1;80;23;;;;1;3;;2;;;9;;2;1;1;2;;1;10;4;23;93.309352064
5587400;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;157.33821948
5587403;1;1;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;23;105.75718169
5587403;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;105.75718169
5587403;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;105.75718169
5587403;1;5;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;105.75718169
5587403;1;6;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;105.75718169
5587404;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;173.14158974
5587405;1;1;1;80;23;;;;1;5;;2;;;8;;2;2;;2;;1;10;4;23;134.54525147
5587406;1;1;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;134.54525147
5587407;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587408;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;300.62721147
5587408;1;5;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;300.62721147
5587409;1;1;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;209.29358026
5587409;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;23;209.29358026
5587409;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;209.29358026
5587411;1;1;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587411;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587412;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;23;230.27310442
5587412;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;230.27310442
5587415;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;123.5083618
5587415;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;123.5083618
5587415;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;123.5083618
5587415;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;123.5083618
5587416;1;1;1;80;23;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;108.31467186
5587417;1;1;1;80;23;;;;1;4;;2;;;8;;2;2;;2;;1;10;3;23;108.31467186
5587417;1;2;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;108.31467186
5587418;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;151.61430197
5587418;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;151.61430197
5587419;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;168.25784369
5587419;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;168.25784369
5587421;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;144.21175223
5587421;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;144.21175223
5587421;1;6;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;144.21175223
5587423;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;399.53691819
5587425;1;2;1;80;23;;;;1;3;;2;;;8;;2;2;;2;;1;10;4;23;108.31467186
5587427;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;121.62246868
5587427;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;121.62246868
5587427;1;6;1;80;23;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;121.62246868
5587429;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;219.99692333
5587431;1;1;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;157.33821948
5587431;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;157.33821948
5587432;1;1;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;3;23;150.50666359
5587432;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;150.50666359
5587432;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;150.50666359
5587433;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;219.99692333
5587434;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;142.02726408
5587434;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;142.02726408
5587434;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;142.02726408
5587435;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;93.309352064
5587436;1;1;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;225.33519842
5587438;1;2;1;80;23;1;40;800000;1;9;POR LA PANDEMIA;2;;;12;NO TIENE RECURSOS ECONOMICOS;2;2;;2;;1;10;2;23;199.76845909
5587439;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;181.24955681
5587441;1;2;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;261.36703292
5587442;1;1;1;80;23;1;40;800000;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;10;2;23;134.77222364
5587442;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;134.77222364
5587442;2;2;2;80;23;2;;800000;2;;;;2;;;.;2;2;;2;;1;10;;23;134.77222364
5587442;2;3;2;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;134.77222364
5587442;3;2;3;80;23;1;44;800000;1;3;;2;;;9;;2;2;;2;;1;10;4;23;134.77222364
5587443;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;183.56879908
5587444;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;235.80029359
5587445;1;1;1;80;23;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;97.507446899
5587445;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;97.507446899
5587446;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;23;294.58721027
5587451;1;2;1;80;23;;;;1;6;;2;;;2;;2;2;;2;;1;10;1.2;23;186.77674598
5587454;1;1;1;80;23;1;48;908526;1;9;POR LA PANDEMIA;2;;;9;;2;2;;2;;1;10;2;23;251.60366386
5587454;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;251.60366386
5587454;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;251.60366386
5587455;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;23;341.99732106
5587455;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;341.99732106
5587455;1;5;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;341.99732106
5587457;1;2;1;80;23;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;23;141.86922223
5587458;1;1;1;80;23;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;23;179.14370512
5587458;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;179.14370512
5587459;1;3;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;147.18145124
5587459;1;4;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;147.18145124
5587459;1;7;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;147.18145124
5587459;1;8;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;147.18145124
5587461;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;184.06121396
5587462;1;1;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;108.31467186
5587462;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;108.31467186
5587463;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;186.77674598
5587467;1;1;1;80;23;;;;1;4;;2;;;8;;2;2;;2;;1;10;4;23;165.20793865
5587467;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;165.20793865
5587467;1;5;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;165.20793865
5587469;1;2;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;233.08476157
5587469;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;233.08476157
5587469;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;233.08476157
5587469;1;5;1;80;23;;;;2;;;;2;;;.;;;;2;;1;10;;23;233.08476157
5587480;1;2;1;80;23;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;23;217.28139131
5587480;1;3;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;217.28139131
5587480;1;4;1;80;23;;;;2;;;;2;;;.;2;2;;2;;1;10;;23;217.28139131
5588218;1;1;1;80;50;;;;1;4;;2;;;9;;2;2;;2;;1;10;3;50;242.24615786
5588221;1;3;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;159.08225045
5588222;1;1;1;80;50;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;50;310.24787385
5588222;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;50;310.24787385
5588222;1;3;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;310.24787385
5588224;1;1;1;80;50;2;;906000;1;4;;2;;;4;;2;2;;2;;1;10;1.4;50;626.37359698
5588224;1;2;1;80;50;;;;1;8;;2;;;9;;2;2;;2;;1;10;1.4;50;626.37359698
5588224;1;4;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;626.37359698
5588225;1;1;1;80;50;;;;1;8;;2;;;8;;2;2;;2;;1;10;3;50;256.37046142
5588226;1;4;1;80;50;;;;1;2;;2;;;2;;2;2;;2;;1;10;1.2;50;272.44967837
5588232;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;204.8635361
5588237;1;1;1;80;50;;;;1;7;;2;;;8;;2;2;;2;;1;10;2;50;223.8816777
5588237;1;2;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;223.8816777
5588238;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;511.10121656
5588238;1;3;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;511.10121656
5588239;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.3;50;220.94275306
5588239;1;3;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;220.94275306
5588239;1;4;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;220.94275306
5588245;1;3;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;159.08225045
5588248;1;4;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;156.59339925
5588249;1;1;1;80;50;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;50;190.73923255
5588249;1;3;1;80;50;;;;1;7;;2;;;8;;2;2;;2;;1;10;4;50;190.73923255
5588250;1;3;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;156.59339925
5588251;1;2;1;80;50;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;50;156.59339925
5588251;1;4;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;156.59339925
5588251;1;5;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;156.59339925
5588252;1;1;1;80;50;1;40;1200000;1;8;;2;;;4;;1;1;2;2;;1;10;3;50;180.12040903
5588252;1;3;1;80;50;;;;1;5;;2;;;4;;3;3;;2;;1;10;4;50;180.12040903
5588255;1;4;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;310.38745687
5588259;1;2;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;272.75600293
5588261;1;1;1;80;50;;;;1;5;;2;;;10;;3;3;;2;;1;10;4;50;204.8635361
5588261;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;204.8635361
5588265;1;5;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;234.65148289
5588266;1;3;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;386.12343085
5588268;1;2;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;419.01003493
5588268;1;3;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;419.01003493
5588270;1;2;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;159.6374072
5588271;1;3;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;193.94152129
5588271;1;4;1;80;50;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;50;193.94152129
5588271;1;5;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;193.94152129
5588274;1;1;1;80;50;2;;900000;1;3;;2;;;12;EMBARAXO;2;2;;2;;1;10;1.4;50;626.37359698
5588275;1;1;1;80;50;;;;1;8;;2;;;9;;2;2;;2;;1;10;4;50;156.59339925
5588278;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;4;50;229.87002728
5588278;1;3;1;80;50;;;;1;1;;2;;;1;;2;2;;2;;1;10;1.3;50;229.87002728
5588278;1;4;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;229.87002728
5588278;1;5;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;229.87002728
5588282;1;1;1;80;50;;;;1;7;;2;;;5;;2;2;;2;;1;10;1.2;50;531.3082277
5588283;1;2;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;2;50;402.4786385
5588283;1;4;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;402.4786385
5588285;1;1;1;80;50;;;;1;4;;2;;;4;;2;2;;2;;1;10;4;50;261.67987318
5588286;1;1;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;1.4;50;626.37359698
5588287;1;1;1;80;50;;;;1;3;;2;;;9;;2;2;;2;;1;10;3;50;202.34018518
5588287;1;2;1;80;50;;;;1;4;;2;;;2;;2;2;;2;;1;10;3;50;202.34018518
5588287;1;4;1;80;50;;;;1;1;;2;;;8;;2;2;;2;;1;10;4;50;202.34018518
5588291;1;2;1;80;50;;;;1;4;;2;;;4;;2;2;;2;;1;10;1.2;50;348.04606933
5588293;1;3;1;80;50;;;;1;2;;2;;;2;;2;2;;2;;1;10;3;50;213.51481963
5588293;1;4;1;80;50;;;;2;;;;2;;;.;2;2;;2;;1;10;;50;213.51481963
5588293;1;5;1;80;50;;;;2;;;;2;;;.;;;;2;;1;10;;50;213.51481963
