DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5573973;1;1;1;70;50;13;48;1000000;4;;2;13;4;;1;2;4;;2;;;;;;;;;;;1;2;;49;98;98;1;1;4923;10;50;310.24787385
5573975;1;2;1;70;50;4;48;906000;1;;2;12;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5611;10;50;315.97285933
5573976;1;2;1;70;50;8;44;900000;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4719;10;50;156.59339925
5573979;1;4;1;70;50;40;48;906000;1;;2;36;3;;1;2;4;;2;;;;;;;;;;;1;2;;81;53;55;1;2;8121;10;50;404.48791101
5573981;1;5;1;70;50;12;48;1000000;1;;2;154;1;;9;2;2;;2;;;;;;;;;;;1;2;;01;39;33;1;1;0124;10;50;435.50482561
5573982;1;1;1;70;50;52;44;980000;1;;2;52;1;;3;9;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;50;530.53493188
5573986;1;3;1;70;50;8;48;906000;1;;2;12;1;;3;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;1;5619;10;50;186.08348222
5573996;1;2;1;70;50;34;40;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;50;270.6071474
5574005;1;2;1;70;50;12;48;900000;1;;2;52;1;;4;2;2;;2;;;;;;;;;;;1;2;;64;45;33;1;1;6499;10;50;159.08225045
5574009;1;3;1;70;50;20;48;12000000;1;;2;20;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;33;34;1;2;4752;10;50;511.10121656
5574017;1;5;1;70;50;16;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;50;303.11925609
5574020;1;2;1;70;50;8;44;900000;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;10;50;331.39841485
5574020;1;4;1;70;50;4;48;1000000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;900000;36;03;03;1;1;3600;10;50;331.39841485
5574021;1;5;1;70;50;12;48;1000000;4;;2;15;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;8121;10;50;156.59339925
5574025;1;1;1;70;50;3;48;900000;1;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;81;53;55;1;1;8121;10;50;426.57755139
5574036;1;2;1;70;50;4;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;50;456.80823041
5574045;1;2;1;70;50;8;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;;10;50;310.83336446
5574051;1;4;1;70;50;156;48;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;55;;1;2;;10;50;194.35709501
5574055;1;1;1;70;50;12;48;1000000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;8121;10;50;310.24787385
5574055;1;2;1;70;50;4;48;1000000;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;1;1200000;41;93;93;1;1;4111;10;50;310.24787385
5574057;1;1;1;70;50;72;48;1200000;4;;2;72;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;10;50;156.59339925
5574057;1;3;1;70;50;4;40;800000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;57;;1;1;;10;50;156.59339925
5574061;1;4;1;70;50;12;48;906000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;45;87;87;1;1;4520;10;50;402.77795417
5574065;1;2;1;70;50;4;48;906000;1;;2;40;4;;1;2;4;;2;;;;;;;;;;;1;2;;56;45;45;1;1;5619;10;50;626.37359698
5574065;2;1;2;70;50;2;48;906000;1;;2;2;1;;6;2;2;;2;;;;;;;;;;;1;1;906000;41;95;95;1;1;4111;10;50;626.37359698
5574065;2;2;2;70;50;2;48;906000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;10;50;626.37359698
5574068;2;1;2;70;50;8;48;900000;1;;2;8;5;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;50;624.46864448
5574077;1;3;1;70;50;4;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;99;;1;1;;10;50;272.44967837
5574088;1;1;1;70;50;12;45;800000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;54;54;1;1;8121;10;50;261.67987318
5574101;1;3;1;70;52;52;48;908526;2;;2;156;1;;9;2;4;;2;;;;;;;;;;;1;2;;15;03;03;1;2;1521;10;52;141.64464965
5574106;1;3;1;70;52;26;40;1500000;2;;2;70;1;;2;2;1;;2;;;;;;;;;;;1;2;;61;58;38;1;2;6190;10;52;160.20418083
5574156;1;2;1;70;52;52;40;600000;1;;2;72;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;4719;10;52;217.53477597
5574156;1;5;1;70;52;12;40;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;11;;1;1;;10;52;217.53477597
5574160;1;3;1;70;52;12;48;1000000;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;86;32;32;1;1;8621;10;52;279.99968585
5574163;1;3;1;70;52;4;40;908526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;52;59;59;1;1;5221;10;52;209.05494758
5574166;1;1;1;70;52;10;40;908000;1;;2;10;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;97;98;1;1;4921;10;52;163.71205083
5574166;1;3;1;70;52;20;40;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;84;;1;2;;10;52;163.71205083
5574170;1;3;1;70;52;30;40;908000;1;;2;30;1;;4;2;1;;2;;;;;;;;;;;1;2;;10;77;77;1;2;1040;10;52;152.15048832
5574179;1;4;1;70;52;2;48;800000;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;1;300000;56;53;53;1;1;5611;10;52;221.00940006
5574182;1;1;1;70;52;2;48;1000000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;1;800000;49;98;98;1;1;4921;10;52;299.13831354
5574183;1;1;1;70;52;3;48;600000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;15;80;80;1;1;1512;10;52;255.0367571
5574185;1;1;1;70;52;20;48;900000;1;;2;20;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;52;185.1499283
5574194;1;2;1;70;52;48;48;908526;1;;2;12;1;;4;2;2;;2;;;;;;;;;;;1;2;;45;33;33;1;2;4530;10;52;160.20418083
5574196;1;3;1;70;52;52;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;2;;10;52;375.19858176
5574203;1;2;1;70;52;104;40;908526;1;;2;104;4;;1;2;4;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8551;10;52;124.94098686
5574210;1;1;1;70;52;48;48;3000000;1;;2;48;4;;6;2;1;;2;;;;;;;;;;;1;2;;10;02;02;1;2;1040;10;52;177.0962358
5574220;1;1;1;70;52;52;16;300000;1;;2;8;4;;1;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4792;10;52;185.1499283
5574225;1;2;1;70;52;12;40;908526;1;;2;26;1;;3;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4752;10;52;225.94700255
5574229;1;2;1;70;52;48;40;908526;1;;2;48;1;;3;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;52;160.20418083
5574234;1;1;1;70;52;8;48;600000;1;;2;78;1;;4;2;8;;2;;;;;;;;;;;1;2;;56;99;99;1;1;5611;10;52;299.2428113
5574234;1;2;1;70;52;6;48;908526;1;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;9700;10;52;299.2428113
5574237;1;1;1;70;54;24;48;900000;4;;2;70;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4781;10;54;609.71222174
5574238;1;5;1;70;54;4;48;600000;1;;2;5;4;;1;2;6;;2;;;;;;;;;;;1;1;35000;47;45;45;1;1;4759;10;54;413.11894135
5574246;1;2;1;70;54;12;55;800000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;05;71;71;1;1;0510;10;54;596.47010671
5574249;1;2;1;70;54;12;24;1014980;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;1;4792;10;54;258.15786719
5574249;1;5;1;70;54;2;48;1500000;1;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;39;79;1;1;1513;10;54;258.15786719
5574255;1;4;1;70;54;2;55;900000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;300000;14;79;79;1;1;1410;10;54;452.9251153
5574263;1;1;1;70;54;2;48;1500000;1;;2;16;1;;7;2;3;;2;;;;;;;;;;;1;2;;84;58;58;1;1;8412;10;54;519.70171378
5574268;1;1;1;70;54;2;48;800000;4;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;4112;10;54;635.51722263
5574271;1;6;1;70;54;6;48;800000;1;;2;7;4;;1;2;8;;2;;;;;;;;;;;1;2;;56;39;53;1;1;5611;10;54;464.39594299
5574272;1;3;1;70;54;52;48;900000;1;;2;18;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;39;98;1;2;4921;10;54;426.02082406
5574285;1;3;1;70;54;12;48;800000;3;;2;52;4;;1;2;8;;2;;;;;;;;;;;1;2;;88;54;54;1;1;8891;10;54;298.47090904
5574287;1;1;1;70;54;50;48;700000;1;;2;600;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;9700;10;54;657.07791396
5574288;1;1;1;70;54;2;48;600000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;500000;45;84;84;1;1;4520;10;54;486.28839899
5574289;1;3;1;70;54;40;48;908000;1;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4789;10;54;423.42547167
5574294;1;4;1;70;54;24;48;908000;1;;2;52;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;39;45;1;2;4771;10;54;346.93712709
5574295;1;1;1;70;54;12;48;1200000;1;;2;32;1;;9;2;1;;3;;;;;;;;;;;1;2;;80;58;58;1;1;8010;10;54;347.38145892
5574299;1;3;1;70;54;2;48;908000;4;;2;2;4;;1;2;2;;2;;;;;;;;;;;1;1;400000;41;95;95;1;1;4111;10;54;400.15328711
5574300;1;1;1;70;54;6;66;600000;3;;2;6;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;9700;10;54;465.82699801
5574301;1;2;1;70;54;25;48;900000;4;;2;24;4;;1;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8551;10;54;397.55793473
5574304;1;2;1;70;54;25;60;99;4;;2;3;4;;1;2;8;;2;;;;;;;;;;;1;1;99;96;97;97;1;2;9609;10;54;223.98165558
5574317;1;1;1;70;54;3;50;900000;4;;2;4;4;;1;2;8;;2;;;;;;;;;;;1;1;800000;41;95;95;1;1;4112;10;54;435.06142846
5574401;1;3;1;70;66;24;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;66;272.24560221
5574403;1;4;1;70;66;2;48;908526;1;;2;2;1;;5;2;1;;2;;;;;;;;;;;1;1;780000;41;95;95;1;1;4111;10;66;315.48823456
5574411;1;2;1;70;66;8;48;900000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4773;10;66;645.72575703
5574413;1;2;1;70;66;18;48;908526;1;;2;18;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;41;1;2;4741;10;66;333.0127817
5574415;1;3;1;70;66;20;48;908526;1;;2;20;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;66;263.96304487
5574431;1;2;1;70;66;104;48;908526;1;;2;104;1;;8;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;10;66;315.48823456
5574432;1;1;1;70;66;16;48;900000;1;;2;16;1;;4;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;66;335.60428542
5574438;1;3;1;70;66;4;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;10;66;487.97442137
5574439;1;1;1;70;66;48;48;650000;1;;2;48;1;;3;2;1;;2;;;;;;;;;;;1;2;;52;58;58;1;2;5221;10;66;284.82007352
5574442;1;2;1;70;66;24;48;908526;1;;2;36;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4773;10;66;284.82007352
5574460;1;3;1;70;66;60;48;1000000;1;;2;60;1;;4;2;1;;2;;;;;;;;;;;1;2;;01;60;60;1;2;0123;10;66;239.95984684
5574465;1;3;1;70;66;104;48;2000000;1;;2;104;1;;8;2;2;;2;;;;;;;;;;;1;2;;85;21;32;1;2;8544;10;66;275.57808371
5574466;1;3;1;70;66;60;48;1200000;1;;2;60;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;98;98;1;2;4711;10;66;336.34526321
5574474;1;4;1;70;66;51;48;908526;1;;2;51;1;;4;2;1;;2;;;;;;;;;;;1;2;;46;97;97;1;2;4642;10;66;472.98750922
5574475;1;2;1;70;66;52;48;908526;1;;2;52;1;;3;2;3;;1;1;;;1;;;;;;;;2;;56;53;53;1;2;5611;10;66;344.07315488
5574492;1;2;1;70;66;56;48;900000;1;;2;60;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;33;33;1;2;6120;10;66;522.17980607
5574498;1;1;1;70;66;40;48;1500000;1;;2;40;5;;2;2;8;;2;;;;;;;;;;;1;2;;55;45;51;1;2;5511;10;66;608.75409004
5574498;1;2;1;70;66;12;48;908526;1;;2;144;1;;9;2;8;;2;;;;;;;;;;;1;2;;73;45;38;1;1;7310;10;66;608.75409004
5574502;1;2;1;70;66;4;48;908526;1;;2;16;1;;3;2;2;;2;;;;;;;;;;;1;2;;10;45;45;1;1;1081;10;66;327.86359741
5574507;1;1;1;70;66;4;48;908526;1;;2;4;1;;6;2;8;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8621;10;66;406.15532404
5574540;1;1;1;70;66;2;48;650000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;1000000;41;95;95;1;1;4111;10;66;284.82007352
5574551;1;1;1;70;66;15;48;908526;1;;2;15;4;;1;2;8;;2;;;;;;;;;;;1;1;400000;56;45;53;1;2;5619;10;66;621.14224923
5574577;1;3;1;70;68;52;48;908000;5;;2;52;5;;2;2;2;;2;;;;;;;;;;;1;2;;55;53;51;1;2;5590;10;68;727.30318393
5574578;1;2;1;70;68;14;48;950000;1;;2;12;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;33;45;1;2;4711;10;68;556.53661571
5574587;1;2;1;70;68;24;48;908526;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;38;45;1;2;4719;10;68;687.47572886
5574593;1;2;1;70;68;4;48;1500000;4;;2;4;4;;2;2;1;;2;;;;;;;;;;;1;1;1000000;90;17;17;1;1;9007;10;68;525.56839527
5574598;1;1;1;70;68;6;48;1200000;1;;2;6;1;;5;2;2;;2;;;;;;;;;;;1;2;;01;98;98;1;1;0145;10;68;479.91723701
5574598;1;3;1;70;68;20;48;1500000;1;;2;20;1;;9;2;2;;2;;;;;;;;;;;1;2;;49;39;39;1;2;4923;10;68;479.91723701
5574600;1;1;1;70;68;75;48;1000000;1;;2;106;1;;4;2;2;;2;;;;;;;;;;;1;1;100000;15;80;80;1;2;1522;10;68;716.52767709
5574600;2;2;2;70;68;4;48;900000;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;120000;12;78;78;1;1;1200;10;68;716.52767709
5574600;3;1;3;70;68;52;48;908000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;1;50000;12;55;78;1;2;1200;10;68;716.52767709
5574615;1;4;1;70;68;18;48;960000;1;;2;18;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;68;636.88766336
5574626;1;2;1;70;68;52;48;908526;1;;2;52;1;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;10;68;712.34228772
5574798;1;1;1;70;73;52;48;908600;1;;2;52;1;;2;2;1;;2;;;;;;;;;;;1;2;;69;37;37;1;2;6910;10;73;168.45774969
5574806;1;2;1;70;73;8;25;900000;1;;2;80;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;41;1;1;4771;10;73;208.41566865
5574807;1;3;1;70;73;22;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;73;308.79937554
5574810;1;2;1;70;73;100;48;908526;1;;2;100;1;;5;2;2;;2;;;;;;;;;;;1;2;;14;45;70;1;2;1410;10;73;164.91646464
5574810;1;3;1;70;73;16;48;908526;1;;2;16;1;;2;2;2;;2;;;;;;;;;;;1;2;;56;05;53;1;2;5611;10;73;164.91646464
5574814;1;4;1;70;73;24;48;1000000;1;;2;24;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;99;99;1;2;4759;10;73;187.38211491
5574814;1;5;1;70;73;28;48;908526;1;;2;28;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;10;73;187.38211491
5574816;1;1;1;70;73;12;48;1000000;5;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;10;73;314.74469541
5574817;1;1;1;70;73;72;48;908526;1;;2;240;2;;9;2;5;;3;;;;;;;;;;;1;2;;84;98;58;1;2;8423;10;73;411.7412755
5574817;1;2;1;70;73;144;48;1000000;1;;2;240;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8610;10;73;411.7412755
5574819;1;4;1;70;73;4;40;400000;1;;2;100;1;;5;2;2;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5611;10;73;310.94867876
5574824;1;3;1;70;73;96;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;97;;1;2;;10;73;230.77862864
5574825;1;4;1;70;73;12;48;908526;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4741;10;73;429.05339208
5574830;1;2;1;70;73;84;48;1500000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;32;32;1;2;4755;10;73;261.56673046
5574833;1;2;1;70;73;4;48;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;16;;1;1;;10;73;164.91646464
5574843;1;3;1;70;73;40;48;908526;1;;2;2;1;;7;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;73;248.09074523
5574847;1;1;1;70;73;50;48;908600;1;;2;56;2;;9;2;1;;3;;;;;;;;;;;1;2;;84;58;58;1;2;8423;10;73;533.9896094
5574847;1;2;1;70;73;74;48;908600;1;;2;74;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;39;41;1;2;4771;10;73;533.9896094
5574858;1;2;1;70;73;52;52;1800000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;46;30;30;1;2;4631;10;73;433.19701266
5574860;1;2;1;70;73;12;48;1500000;1;;2;12;1;;6;2;1;;2;;;;;;;;;;;1;2;;78;19;19;1;1;7810;10;73;261.56673046
5574862;1;1;1;70;73;26;48;1200000;1;;2;26;4;;9;2;2;;2;;;;;;;;;;;1;2;;85;05;39;1;2;8544;10;73;300.03844824
5574862;1;2;1;70;73;20;48;1500000;1;;2;20;4;;9;2;1;;1;2;;;1;;;;;;;;2;;84;39;39;1;2;8412;10;73;300.03844824
5574862;1;3;1;70;73;4;54;1500000;5;;2;4;5;;3;2;3;;2;;;;;;;;;;;1;1;2000000;41;95;95;1;1;4111;10;73;300.03844824
5574863;1;2;1;70;73;105;40;1000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;73;164.91646464
5574871;1;2;1;70;73;50;48;908526;1;;2;50;1;;4;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8512;10;73;433.19701266
5574872;1;3;1;70;73;104;56;908600;1;;2;100;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;10;73;246.47849659
5574876;1;3;1;70;73;16;52;1000000;4;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;10;73;450.21299329
5574876;1;5;1;70;73;6;45;1000000;1;;2;6;1;;4;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8622;10;73;450.21299329
5574886;1;2;1;70;73;16;30;908526;1;;2;16;1;;5;2;1;;2;;;;;;;;;;;1;2;;93;45;53;1;2;9329;10;73;236.72394851
5574887;1;4;1;70;73;55;48;908600;1;;2;68;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;33;38;1;2;6190;10;73;164.91646464
5574889;1;1;1;70;73;158;48;908600;4;;2;112;1;;9;2;1;;2;;;;;;;;;;;1;2;;92;53;45;1;2;9200;10;73;350.49770787
5574893;1;1;1;70;73;8;50;1400000;4;;2;12;4;;1;2;1;;3;;;;;;1;;;;;;2;;41;95;95;1;1;4112;10;73;261.56673046
5574897;1;3;1;70;73;112;48;908600;1;;2;250;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;59;45;1;2;1410;10;73;164.91646464
5574898;1;2;1;70;73;4;30;500000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;;10;73;164.91646464
5574899;1;3;1;70;73;28;48;908526;1;;2;28;1;;4;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;2;1410;10;73;164.91646464
5574901;1;1;1;70;73;28;48;908526;1;;2;28;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;44;44;1;2;6110;10;73;601.46484966
5574906;1;2;1;70;73;24;24;908526;1;;2;432;1;;6;2;2;;2;;;;;;;;;;;1;2;;25;19;19;1;2;2599;10;73;433.19701266
5574913;1;1;1;70;73;16;48;908526;1;;2;16;1;;3;2;6;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;73;524.23506133
5574918;1;1;1;70;73;26;48;908000;1;;2;26;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;10;73;518.28974146
5574919;1;2;1;70;73;12;48;1000000;1;;2;12;1;;5;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4769;10;73;253.55047849
5574920;1;6;1;70;73;52;40;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;73;456.86684933
5574926;1;2;1;70;73;26;48;908000;1;;2;26;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;32;32;1;2;4711;10;73;200.85810014
5574926;1;3;1;70;73;16;48;908000;1;;2;16;1;;6;2;1;;2;;;;;;;;;;;1;2;;53;37;37;1;2;5320;10;73;200.85810014
5574932;1;1;1;70;76;52;48;1000000;1;;2;52;1;;2;2;2;;1;4;;;1;;;;;;;;2;;52;98;21;1;2;5221;10;76;1166.7921439
5574934;1;3;1;70;76;30;48;1100000;1;;2;32;1;;3;2;1;;2;;;;;;;;;;;1;2;;10;97;33;1;2;1081;10;76;1278.8371431
5574938;1;2;1;70;76;4;48;2000000;1;;2;4;1;;9;2;3;;2;;;;;;;;;;;1;1;1700000;86;07;07;1;1;8621;10;76;711.08097455
5574941;1;2;1;70;76;52;48;986000;1;;2;52;1;;2;2;4;;2;;;;;;;;;;;1;2;;56;45;59;1;2;5611;10;76;1641.9249207
5574945;1;1;1;70;76;60;48;908526;1;;2;78;1;;9;2;1;;2;;;;;;;;;1;;;2;;58;33;45;1;2;5813;10;76;1718.0355584
5574953;1;2;1;70;76;52;48;908526;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;10;76;1278.1172538
5574954;1;1;1;70;76;3;40;908526;1;;2;3;1;;2;2;4;;2;;;;;;;;;;;1;1;500000;32;55;94;1;1;3220;10;76;1303.530193
5574957;1;1;1;70;76;18;48;908526;1;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;55;45;1;2;4771;10;76;1981.0395378
5574957;2;2;2;70;76;12;48;900000;1;;2;98;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;55;55;1;1;9700;10;76;1981.0395378
5574958;1;2;1;70;76;4;48;600000;1;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;50000;68;55;21;1;1;6820;10;76;1713.9276428
5574959;1;1;1;70;76;75;48;908526;1;;2;104;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;55;55;1;2;4724;10;76;938.15059238
5574970;1;4;1;70;76;4;30;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;76;1025.6671573
5574977;1;3;1;70;76;4;48;908526;1;;2;44;1;;2;2;4;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;10;76;603.28405898
5574982;1;1;1;70;76;48;48;1000000;4;;2;48;1;;5;2;1;;3;;;YA ES PENSIONADO;;;;;;;1;;2;;32;11;11;1;2;3250;10;76;972.82186272
5574986;1;2;1;70;76;4;54;908526;1;;2;2;1;;4;2;4;;2;;;;;;;;;;;1;1;240000;55;45;54;1;1;5530;10;76;1718.0355584
5574988;1;2;1;70;76;1;20;400000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;10;76;1119.5407723
5574988;1;3;1;70;76;13;48;908526;1;;2;156;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;1;5611;10;76;1119.5407723
5574988;1;4;1;70;76;4;48;1200000;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;74;59;59;1;1;7490;10;76;1119.5407723
5574989;1;2;1;70;76;50;48;2000000;4;;2;50;4;;1;2;2;;2;;;;;;;;;;;1;2;;80;12;58;1;2;8030;10;76;1131.3983442
5575000;1;1;1;70;76;42;48;908526;1;;2;42;1;;8;2;1;;2;;;;;;;;;;;1;2;;42;98;98;1;2;4210;10;76;1195.4720825
5575010;1;2;1;70;76;64;48;908526;1;;2;88;1;;4;2;1;;2;;;;;;;;;;;1;2;;86;33;44;1;2;8621;10;76;1336.3760945
5575012;1;1;1;70;76;16;48;900000;1;;2;52;1;;4;2;6;;2;;;;;;;;;;;1;1;120000;41;95;95;1;2;4111;10;76;1545.682735
5575013;1;4;1;70;76;75;48;908526;3;;2;99;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;54;45;1;2;4771;10;76;1070.8695455
5575018;1;3;1;70;76;52;48;908526;1;;2;156;1;;4;2;1;;2;;;;;;;;;;;1;2;;53;32;32;1;2;5320;10;76;1423.8926595
5575029;1;2;1;70;76;24;48;908526;1;;2;50;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4772;10;76;1545.682735
5575030;1;3;1;70;76;40;48;908526;1;;2;40;1;;4;2;4;;2;;;;;;;;;;;1;2;;47;33;33;1;2;4752;10;76;701.26974605
5575031;1;2;1;70;76;42;54;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;10;76;1255.9592341
5575032;1;2;1;70;76;8;48;908526;1;;2;21;4;;5;2;1;;2;;;;;;;;;;;1;2;;15;45;80;1;1;1522;10;76;1488.054964
5575034;1;2;1;70;76;40;18;480000;4;;2;52;4;;2;2;2;;2;;;;;;;;;;;1;2;;32;79;79;1;2;3290;10;76;1070.1496561
