DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5592959;1;2;1;70;23;1;6;48;1000000;1;;2;6;1;;5;2;2;;2;;;;;;;;;;;1;2;;41;02;02;1;1;10;4112;23;116.02634919
5592961;1;2;1;70;23;1;52;48;908526;1;;2;72;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;10;8610;23;199.76845909
5592970;1;6;1;70;23;1;24;48;1000000;1;;2;24;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;21;32;1;2;10;8544;23;394.42193784
5592984;1;1;1;70;23;1;4;48;600000;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;1;400000;97;54;54;1;1;10;9700;23;93.309352064
5592984;1;2;1;70;23;1;24;48;500000;3;;2;24;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;23;93.309352064
5592984;1;3;1;70;23;1;12;48;908526;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4771;23;93.309352064
5592985;1;1;1;70;23;1;24;48;900000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;10;4921;23;93.309352064
5592986;1;2;1;70;23;1;8;48;908526;1;;2;8;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;59;54;1;1;10;9700;23;183.72684093
5593044;1;1;1;70;27;1;4;48;600000;3;;2;4;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;27;38.534253609
5593047;1;1;1;70;27;1;4;48;500000;3;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;100000;81;54;55;1;1;10;8121;27;37.017988233
5593050;1;4;1;70;27;1;8;48;908000;4;;2;4;4;;3;2;1;;2;;;;;;;;;;;1;1;400000;41;95;95;1;1;10;4111;27;151.77375175
5593053;1;1;1;70;27;1;14;40;2000000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;12;;1;2;10;;27;134.43283649
5593059;1;1;1;70;27;1;28;48;1000000;1;;2;28;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;07;07;1;2;10;8621;27;37.017988233
5593064;1;2;1;70;27;1;48;48;1000000;4;;2;24;4;;9;2;1;;1;2;;;1;;;;;;;;2;;86;59;59;1;2;10;8621;27;37.017988233
5593067;1;1;1;70;27;1;96;48;1800000;1;;2;98;2;;9;2;1;;3;;;;;;;;;;;1;2;;84;58;58;1;2;10;8422;27;151.77375175
5593067;1;2;1;70;27;1;4;50;800000;4;;2;6;4;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4112;27;151.77375175
5593072;1;2;1;70;27;1;96;40;3600000;2;;2;98;2;;8;2;1;;1;1;;;1;;;;;;;;2;;85;13;13;1;2;10;8530;27;37.017988233
5593073;1;1;1;70;27;1;4;48;1500000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;1;10;;27;37.017988233
5593155;1;2;1;70;41;1;24;40;900000;1;;2;240;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;53;53;1;2;10;8413;41;193.50931473
5593160;1;2;1;70;41;1;4;45;1200000;1;;2;6;1;;8;2;3;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;41;163.06124076
5593162;1;1;1;70;41;1;3;45;1300000;1;;2;5;1;;4;2;3;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;41;263.36066264
5593182;1;1;1;70;41;1;4;45;1600000;1;;2;6;1;;5;2;3;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;41;209.65695444
5593183;1;2;1;70;41;1;6;45;1200000;1;;2;8;1;;9;2;1;;2;;;;;1;;;;;;;2;;47;33;33;1;1;10;4711;41;162.62109516
5593202;1;1;1;70;41;1;12;48;1000000;1;;2;12;1;;8;2;1;;2;;;;;;;;;;;1;2;;41;99;99;1;1;10;4111;41;227.09905091
5593227;1;1;1;70;41;1;12;24;2000000;1;;2;98;4;;9;2;1;;1;1;;;;1;;;;;;;2;;84;21;35;1;1;10;8414;41;392.36238058
5593233;1;3;1;70;41;1;6;45;800000;1;;2;8;1;;3;2;3;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;41;215.76901522
5593235;1;1;1;70;41;1;6;48;1000000;1;;2;6;1;;9;2;2;;2;;;;;;;;;;;1;2;;80;58;58;1;1;10;8010;41;235.65623409
5593236;1;3;1;70;41;1;9;48;1000000;1;;2;10;1;;6;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;41;280.49888549
5593241;1;1;1;70;41;1;3;45;800000;4;;2;5;4;;1;2;8;;2;;;;;;;;;;;1;2;;81;55;55;1;1;10;8121;41;173.28852419
5593246;1;1;1;70;41;1;24;45;1200000;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;99;99;1;2;10;4111;41;192.44161113
5593251;1;3;1;70;41;1;18;48;908526;1;;2;18;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;97;97;1;2;10;4711;41;127.68917821
5593252;1;2;1;70;41;1;16;40;1200000;1;;2;24;1;;5;2;2;;2;;;;;;;;;;;1;2;;47;39;39;1;2;10;4711;41;215.76901522
5593255;1;2;1;70;41;1;5;45;1300000;1;;2;15;1;;7;2;3;;2;;;;;;;;;;;1;2;;95;85;85;1;1;10;9522;41;215.76901522
5593261;1;4;1;70;41;1;32;48;900000;1;;2;32;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4774;41;207.4095253
5593269;1;4;1;70;41;1;8;40;1200000;1;;2;36;1;;9;2;2;;2;;;;;;;;;;;1;2;;88;59;32;1;1;10;8891;41;154.43272167
5593274;1;2;1;70;41;1;12;45;1300000;1;;2;13;1;;8;2;3;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4759;41;194.91637457
5593289;1;3;1;70;41;1;48;48;908000;1;;2;48;4;;1;2;2;;2;;;;;;;;;;;1;2;;62;33;16;1;2;10;6201;41;190.83743918
5593290;1;1;1;70;41;1;48;48;908000;1;;2;48;1;;2;2;2;;2;;;;;;;;;;;1;2;;14;79;79;1;2;10;1410;41;242.83599847
5593318;1;2;1;70;44;1;53;45;1000000;1;;2;13;4;;9;2;8;;2;;;;;;;;;;;1;2;;65;19;19;1;2;10;6523;44;52.276469425
5593326;1;3;1;70;44;1;54;48;950000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;05;87;87;1;2;10;0510;44;304.80355888
5593329;1;3;1;70;44;1;12;48;1200000;2;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;10;8621;44;188.78037938
5593331;1;1;1;70;44;1;7;60;2500000;2;;2;8;4;;9;2;1;;1;2;;;1;;;;;;;;2;;85;13;13;1;1;10;8551;44;238.24410724
5593337;1;1;1;70;44;1;48;48;1200000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;2;10;8513;44;104.55293885
5593337;1;3;1;70;44;1;60;48;120000;1;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;05;59;1;2;10;8621;44;104.55293885
5593338;1;3;1;70;44;1;44;40;600000;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;44;186.25526593
5593340;1;3;1;70;44;1;2;48;1000000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;1;10;4921;44;142.66658316
5593342;1;3;1;70;44;1;24;24;450000;1;;2;48;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;39;54;1;2;10;9700;44;110.9754085
5593342;1;6;1;70;44;1;100;60;400000;1;;2;110;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;77;54;1;2;10;9700;44;110.9754085
5593351;1;1;1;70;44;1;72;48;980600;1;;2;336;1;;9;2;2;;2;;;;;;;;;;;1;2;;06;58;30;1;2;10;0610;44;327.92415067
5593356;1;2;1;70;44;1;14;24;200000;3;;2;14;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;10;9700;44;306.93846075
5593360;1;2;1;70;44;1;28;48;908526;1;;2;28;4;;9;2;1;;2;;;;;;;;;;;1;2;;92;53;45;1;2;10;9200;44;218.22492401
5593374;1;2;1;70;44;1;96;48;1500000;1;;2;96;1;;6;2;1;;1;1;;;;;;;;;;1;2;;11;11;39;1;2;10;1104;44;93.87497176
5593376;1;1;1;70;44;1;40;48;3000000;2;;2;40;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;12;12;1;2;10;8415;44;77.843830053
5593381;1;1;1;70;44;1;10;30;400000;4;;2;16;4;;2;2;1;;2;;;;;;;;;;;1;2;;15;75;75;1;1;10;1513;44;71.068557288
5593385;1;1;1;70;44;1;28;50;900000;1;;2;30;4;;9;2;1;;2;;;;;;;;;;;1;2;;92;39;45;1;2;10;9200;44;81.666697528
5593387;1;3;1;70;44;1;5;48;400000;1;;2;20;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4754;44;96.571508098
5593389;1;4;1;70;44;1;8;48;500000;1;;2;8;4;;3;2;1;;2;;;;;;;;;;;1;2;;14;45;79;1;1;10;1410;44;124.91148284
5593400;1;1;1;70;44;1;24;48;1000000;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;58;58;1;2;10;8413;44;127.84014005
5593405;1;3;1;70;44;1;2;48;908526;4;;2;52;4;;2;2;1;;2;;;;;;;;;;;1;2;;80;95;58;1;1;10;8010;44;111.85531101
5593406;1;1;1;70;44;1;24;40;2000000;1;;2;24;4;;7;2;1;;2;;;;;;;;;;;1;2;;84;19;39;1;2;10;8413;44;88.848427764
5593406;1;3;1;70;44;1;24;48;908526;4;;2;8;4;;2;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;10;4921;44;88.848427764
5593409;1;3;1;70;44;1;48;48;950900;1;;2;192;4;;2;2;4;;2;;;;;;;;;;;1;2;;96;58;57;1;2;10;9602;44;84.745242332
5593421;1;3;1;70;44;1;50;50;900000;1;;2;54;1;;4;2;1;;2;;;;;;;;;;;1;2;;85;39;13;1;2;10;8530;44;52.276469425
5593421;1;4;1;70;44;1;32;30;500000;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;39;45;1;2;10;4771;44;52.276469425
5593422;1;3;1;70;44;1;144;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;10;;44;90.049088159
5593423;1;1;1;70;44;1;20;50;300000;4;;2;30;4;;2;2;1;;2;;;;;;;;;;;1;2;;56;53;45;1;2;10;5619;44;124.91148284
5593426;1;2;1;70;44;1;25;60;600000;4;;2;25;4;;3;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;10;5619;44;67.131431764
5593429;1;2;1;70;44;1;56;48;908526;1;;2;56;4;;1;2;2;;2;;;;;;;;;;;1;2;;97;13;54;1;2;10;9700;44;139.34437202
5593429;1;3;1;70;44;1;96;48;908526;1;;2;192;4;;1;2;1;;2;;;;;;;;;;;1;2;;53;05;59;1;2;10;5320;44;139.34437202
5593431;1;1;1;70;44;1;53;45;908000;4;;2;53;4;;9;2;1;;2;;;;;;;;;;;1;2;;86;06;06;1;2;10;8610;44;152.13580957
5593439;1;1;1;70;44;1;4;48;1000000;1;;2;4;1;;4;2;8;;2;;;;;;;;;;;1;1;300000;96;57;57;1;1;10;9602;44;90.052104285
5593441;1;5;1;70;44;1;30;50;900000;1;;2;8;2;;9;2;1;;2;;;;;;;;;;;1;2;;84;15;15;1;2;10;8412;44;123.71800202
5593442;1;1;1;70;44;1;6;48;600000;4;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4112;44;172.99422485
5593454;1;4;1;70;44;1;20;48;1000000;1;;2;20;4;;9;2;1;;2;;;;;;;;;1;;;2;;85;39;39;1;2;10;8542;44;104.55293885
5593455;1;1;1;70;44;1;36;48;2500000;1;;2;36;4;;6;2;1;;2;;;;;;;;;;;1;2;;85;21;21;1;2;10;8551;44;132.78955217
5593459;1;2;1;70;44;1;96;48;1200000;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;35;19;19;1;2;10;3511;44;93.127632963
5593460;1;1;1;70;44;1;104;48;200000;1;;2;104;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;13;45;1;2;10;4771;44;184.02396989
5593462;1;1;1;70;44;1;28;50;1500000;4;;2;24;1;;7;2;1;;2;;;;;;;;;;;1;2;;55;53;50;1;2;10;5511;44;214.5915757
5593464;1;1;1;70;44;1;60;30;900000;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;10;;44;200.78875115
5593516;1;1;1;70;47;1;4;40;500000;1;;2;48;1;;5;2;4;;2;;;;;;;;;;;1;1;35000;47;59;33;1;1;10;4711;47;247.2638855
5593516;1;2;1;70;47;1;12;48;500000;1;;2;40;1;;5;2;4;;2;;;;;;;;;;;1;2;;47;54;45;1;1;10;4711;47;247.2638855
5593516;1;3;1;70;47;1;12;48;500000;1;;2;40;1;;5;2;4;;2;;;;;;;;;;;1;2;;47;59;45;1;1;10;4711;47;247.2638855
5593521;1;4;1;70;47;1;32;48;908516;1;;2;7;4;;1;2;8;;2;;;;;;;;;;;1;2;;41;95;95;1;2;10;4111;47;202.86337889
5593523;1;1;1;70;47;1;16;48;1500000;1;;2;52;4;;2;2;2;;2;;;;;;;;;;;1;2;;56;02;45;1;2;10;5619;47;224.7613791
5593531;1;4;1;70;47;1;104;48;908500;1;;2;104;1;;9;2;4;;2;;;;;;;;;;;1;2;;77;58;58;1;2;10;7730;47;191.33589615
5593533;1;5;1;70;47;1;16;48;908516;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;47;366.96223271
5593535;1;4;1;70;47;1;204;48;908526;1;;2;204;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;99;54;1;2;10;9700;47;117.7104182
5593542;1;2;1;70;47;1;3;48;1200000;1;;2;3;1;;4;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;47;157.79786926
5593548;1;1;1;70;47;1;12;48;500000;3;;2;84;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;47;157.79786926
5593549;1;2;1;70;47;1;12;48;600000;4;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;47;176.60322651
5593550;1;1;1;70;47;1;70;48;1000000;1;;2;104;1;;7;2;2;;2;;;;;;;;;;;1;2;;47;33;39;1;2;10;4752;47;282.6016024
5593559;1;3;1;70;47;1;4;48;908526;1;;2;4;1;;9;2;2;;2;;;;;;;;;;;1;1;1200000;01;98;98;1;1;10;0145;47;156.82048267
5593560;1;2;1;70;47;1;28;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;10;;47;285.56236467
5593560;1;4;1;70;47;1;24;48;908526;1;;2;54;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;55;54;1;2;10;9700;47;285.56236467
5593561;1;2;1;70;47;1;4;48;908500;1;;2;5;2;;9;2;1;;2;;;;;;;;;;;1;1;1200000;85;53;58;1;1;10;8530;47;268.95886328
5593564;1;1;1;70;47;1;19;48;1500000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;46;15;32;1;2;10;4649;47;218.16167957
5593565;1;6;1;70;47;1;16;48;908600;1;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;53;1;2;10;5630;47;173.39856436
5593573;1;2;1;70;47;1;46;48;908526;1;;2;46;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;47;186.28239704
5593574;1;2;1;70;47;1;16;48;908500;1;;2;90;4;;1;2;1;;2;;;;;;;;;;;1;2;;64;45;45;1;2;10;6499;47;176.60322651
5593604;1;2;1;70;47;1;19;50;1500000;1;;2;19;4;;9;2;8;;2;;;;;;;;;;;1;2;;84;12;12;1;2;10;8413;47;117.7104182
5593607;1;3;1;70;47;1;52;48;908516;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;45;39;1;2;10;8610;47;231.36107864
5593610;1;2;1;70;47;1;4;48;1500000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;41;03;03;1;1;10;4112;47;278.40960126
5593611;1;3;1;70;47;1;8;48;98;4;;1;;;;;;;;;;.;.;;;;;;;;;;.;;95;;1;1;10;;47;354.44100862
5593617;1;4;1;70;47;1;32;48;1200000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;21;;1;2;10;;47;119.3188872
5593624;1;2;1;70;47;1;14;48;908516;1;;2;70;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;32;45;1;2;10;4773;47;199.90261661
5593625;1;8;1;70;47;1;8;48;900000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;1;10;;47;117.7104182
5593629;1;1;1;70;47;1;12;48;1200000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;98;98;1;1;10;8610;47;302.60289384
5593631;1;3;1;70;47;1;90;48;908500;1;;2;288;1;;3;2;8;;2;;;;;;;;;;;1;2;;68;53;55;1;2;10;6820;47;209.03549286
5593633;1;4;1;70;47;1;52;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;10;;47;177.1591105
5593637;1;4;1;70;47;1;4;48;900000;4;;2;52;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;95;55;1;1;10;8121;47;333.0995745
5593665;1;2;1;70;47;1;88;60;1000000;1;;2;88;1;;9;2;1;;2;;;;;;;;;;;1;2;;38;19;19;1;2;10;3811;47;299.86075922
5593669;1;2;1;70;47;1;8;48;400000;4;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;81;55;55;1;1;10;8121;47;179.56398879
5593682;1;2;1;70;47;1;20;48;1200000;1;;2;144;1;;4;2;1;;2;;;;;;;;;;;1;2;;69;11;11;1;2;10;6920;47;117.7104182
5593739;1;3;1;70;50;1;20;48;1000000;1;;2;16;1;;2;2;1;;2;;;;;;;;;;;1;2;;43;95;85;1;2;10;4321;50;364.54086
5593744;1;1;1;70;50;1;105;48;906000;2;;2;120;2;;9;2;2;;2;;;;;;;;;;;1;2;;84;20;20;1;2;10;8414;50;305.46641823
5593751;1;1;1;70;50;1;10;48;1000000;1;;2;12;1;;4;2;1;;2;;;;;;;;;;;1;2;;55;39;39;1;1;10;5511;50;331.69086168
5593762;1;2;1;70;50;1;6;6;900000;1;;2;6;1;;9;2;1;;1;1;;;1;;;;;;;;2;;86;39;39;1;1;10;8610;50;308.5449259
5593783;1;1;1;70;52;1;12;48;600000;1;;2;12;4;;1;2;4;;2;;;;;;;;;;;1;1;60000;81;55;55;1;1;10;8121;52;177.0962358
5593795;1;1;1;70;52;1;48;40;1000000;4;;2;26;4;;1;2;1;;2;;;;;;;;;;;1;2;;69;32;12;1;2;10;6910;52;177.0962358
5593798;1;2;1;70;52;1;50;48;908526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;52;114.62574237
5593799;1;1;1;70;52;1;52;48;908516;1;;2;62;4;;1;2;7;;2;;;;;;;;;;;1;1;300000;07;95;71;1;2;10;0722;52;347.98908029
5593799;1;2;1;70;52;1;20;40;908516;1;;2;52;1;;3;2;6;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;52;347.98908029
5593800;1;3;1;70;52;1;96;48;700000;1;;2;96;3;;2;2;1;;2;;;;;;;;;;;1;2;;97;99;54;1;2;10;9700;52;208.22699627
5593814;1;3;1;70;52;1;4;48;600000;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;500000;31;93;93;1;1;10;3110;52;362.6423481
5593817;1;3;1;70;52;1;6;48;600000;1;;2;6;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;93;95;1;1;10;4111;52;231.51523873
5593821;1;3;1;70;52;1;8;24;500000;1;;2;36;1;;2;2;1;;2;;;;;;;;;;;1;2;;47;57;45;1;1;10;4771;52;298.7027886
5593821;1;6;1;70;52;1;4;48;750000;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;73;53;99;1;1;10;7310;52;298.7027886
5593822;1;3;1;70;52;1;12;25;600000;1;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;96;32;59;1;1;10;9609;52;198.54910891
5593825;1;1;1;70;52;1;24;40;600000;5;;2;156;4;;9;2;1;;3;;;;;;;;;;;1;2;;86;21;39;1;2;10;8621;52;183.36856528
5593825;1;4;1;70;52;1;8;25;400000;1;;2;104;4;;1;2;7;;2;;;;;;;;;;;1;2;;43;53;93;1;1;10;4330;52;183.36856528
5593826;1;2;1;70;52;1;12;25;700000;4;;2;16;4;;1;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;10;8699;52;212.35942977
5593843;1;2;1;70;52;1;40;48;800000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;52;122.48884069
5593854;1;3;1;70;54;1;8;48;908526;4;;2;8;4;;9;2;7;;2;;;;;;;;;;;1;2;;84;39;39;1;1;10;8412;54;298.47090904
5593856;1;2;1;70;54;1;4;48;900000;4;;2;150;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;39;39;1;1;10;8412;54;374.34828622
5593856;1;3;1;70;54;1;12;48;1500000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;39;53;1;1;10;5611;54;374.34828622
5593858;1;4;1;70;54;1;8;60;1014980;4;;2;8;4;;1;2;2;;2;;;;;;;;;;;1;2;;15;80;80;1;1;10;1522;54;533.39051272
5593860;1;4;1;70;54;1;52;48;1500000;1;;2;250;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;19;98;1;2;10;4921;54;285.56902633
5593866;1;2;1;70;54;1;36;48;908526;1;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;43;03;93;1;2;10;4330;54;223.98165558
5593868;1;2;1;70;54;1;2;48;1500000;4;;2;3;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;41;41;1;1;10;4791;54;600.60908128
5593875;1;1;1;70;54;1;4;60;600000;4;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;99;97;1;1;10;9609;54;633.74469981
5593875;1;2;1;70;54;1;8;60;600000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;99;80;1;1;10;1522;54;633.74469981
5593883;1;2;1;70;54;1;12;48;500000;1;;2;2;4;;1;2;8;;2;;;;;;;;;;;1;1;90000;56;45;53;1;1;10;5611;54;396.01431254
5593909;1;3;1;70;54;1;4;48;908526;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;46;45;45;1;1;10;4649;54;348.64862032
5593912;1;3;1;70;54;1;4;48;600000;1;;2;12;1;;2;2;7;;2;;;;;;;;;;;1;2;;47;45;45;1;1;10;4741;54;364.14585541
5593913;1;1;1;70;54;1;8;48;908000;1;;2;2;4;;1;2;6;;2;;;;;;;;;;;1;1;80000;82;45;58;1;1;10;8230;54;500.73513936
5593914;1;2;1;70;54;1;4;48;908000;4;;2;52;4;;1;2;8;;2;;;;;;;;;;;1;2;;56;45;53;1;1;10;5619;54;810.20392924
5593914;1;6;1;70;54;1;8;48;908000;4;;2;8;4;;1;2;7;;2;;;;;;;;;;;1;2;;47;97;97;1;1;10;4711;54;810.20392924
5593916;1;2;1;70;54;1;99;48;908526;1;;2;99;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;10;4771;54;547.83725309
5593920;1;1;1;70;54;1;1;48;400000;4;;2;1;4;;1;2;1;;2;;;;;;;;;;;1;1;350000;45;84;84;1;1;10;4542;54;622.38643929
5593925;1;3;1;70;54;1;12;48;908000;1;;2;104;1;;9;2;2;;2;;;;;;;;;;;1;2;;22;03;03;1;1;10;2229;54;432.02174424
5593927;1;1;1;70;54;1;8;48;900000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;90000;81;54;55;1;1;10;8121;54;425.51272069
5593951;1;2;1;70;54;1;4;48;908000;4;;2;20;4;;1;2;7;;2;;;;;;;;;;;1;2;;41;98;95;1;1;10;4111;54;653.38090947
5593957;1;1;1;70;54;1;16;48;800000;4;;2;77;4;;1;2;2;;2;;;;;;;;;;;1;2;;79;59;59;1;2;10;7912;54;410.52358897
5593959;1;2;1;70;54;1;12;48;2000000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;69;12;12;1;1;10;6910;54;311.37402722
5593960;1;3;1;70;54;1;6;48;1014980;4;;2;6;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;10;4111;54;397.62170626
5593960;1;5;1;70;54;1;15;48;1014980;1;;2;15;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;33;33;1;2;10;6190;54;397.62170626
5593962;1;2;1;70;54;1;4;48;908526;1;;2;250;1;;3;2;2;;2;;;;;;;;;;;1;2;;47;33;45;1;1;10;4771;54;653.38090947
5593971;1;1;1;70;54;1;2;48;1000000;4;;2;2;4;;1;2;1;;2;;;;;;;;;;;1;1;600000;41;95;95;1;1;10;4111;54;386.15087858
5593976;1;2;1;70;54;1;4;36;200000;4;;2;156;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;97;53;1;1;10;5611;54;561.17781751
5593979;1;2;1;70;54;1;8;48;800000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;45;45;1;1;10;5619;54;400.15328711
5593980;1;2;1;70;54;1;8;48;908000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;15;99;99;1;1;10;1522;54;421.37374612
5593982;1;3;1;70;54;1;24;48;1500000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;10;;54;421.93064512
5593984;1;1;1;70;54;1;9;48;1014980;3;;2;144;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;1;10;9700;54;325.37520028
5593994;1;1;1;70;54;1;8;48;908000;4;;2;8;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;1;10;4799;54;650.78555709
5593994;1;2;1;70;54;1;2;48;908000;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;800000;86;59;59;1;1;10;8621;54;650.78555709
5593994;1;3;1;70;54;1;8;48;908000;1;;2;8;1;;4;2;1;;2;;;;;;;;;;;1;2;;68;58;58;1;1;10;6820;54;650.78555709
5593996;1;1;1;70;54;1;4;24;720000;4;;2;18;4;;1;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;1;10;8121;54;434.83252783
5594000;1;2;1;70;54;1;99;48;908526;3;;2;300;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;59;59;1;2;10;9700;54;423.47661939
5594011;1;2;1;70;63;1;8;48;908000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;10;;63;120.18524817
5594015;1;1;1;70;63;1;3;45;500000;8;;2;30;8;;3;2;1;;2;;;;;;;;;;;1;2;;01;61;61;1;1;10;0123;63;178.30596685
5594015;1;7;1;70;63;1;4;45;800000;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;1;10;5611;63;178.30596685
5594036;1;1;1;70;63;1;8;48;908526;1;;2;8;1;;5;2;1;;2;;;;;;;;;;;1;2;;55;58;58;1;1;10;5511;63;133.74765384
