DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5574431;1;1;1;10;1;2;6;2046;75;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;109023;2;1;2;;3;5;;;66;5;10;66;315.48823456
5574431;1;2;1;10;2;1;5;1970;51;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;315.48823456
5574431;1;3;1;10;3;2;9;1989;32;4;2;;2;;6;;2;1;4;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;6;1;3;;66;12;10;66;315.48823456
5574431;1;4;1;10;4;1;7;1990;31;9;2;;2;;6;;2;1;3;;;;;;;;;;;;1;;1;;;1;3;113600;2;1;2;;5;11;2;;66;11;10;66;315.48823456
5574432;1;1;1;10;1;2;5;1978;43;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;2;2;;;;;1;1;2;;5;11;2;;66;11;10;66;335.60428542
5574432;1;2;1;10;2;1;5;2004;17;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;2;2;;;;;2;1;1;1;4;8;;;66;8;10;66;335.60428542
5574432;1;3;1;10;3;2;9;1978;43;9;2;;3;;6;;4;;;;;;;;;;;;;;1;;2;2;;;;;2;1;2;;5;11;2;;66;11;10;66;335.60428542
5574434;1;1;1;10;1;1;7;1996;25;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;2;1;12;;;;2;1;2;;4;8;;;66;8;10;66;472.25378067
5574434;1;2;1;10;2;2;1;2000;21;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;2;1;12;;;;2;1;2;;4;6;;;66;6;10;66;472.25378067
5574434;1;3;1;10;2;2;4;2019;2;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;2;1;12;;;;2;;;;;;;;66;;10;66;472.25378067
5574434;1;4;1;10;4;2;9;2005;16;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;2;1;12;;;;2;1;2;;4;8;;;66;8;10;66;472.25378067
5574435;1;1;1;10;1;2;1;1984;37;1;2;;2;;5;;4;;;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;4;9;;;66;9;10;66;272.23280587
5574435;1;2;1;10;1;2;11;2004;17;3;1;1;2;;5;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;8;;;66;8;10;66;272.23280587
5574435;1;3;1;10;1;2;1;2006;15;3;1;1;2;;5;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;8;;;66;8;10;66;272.23280587
5574435;1;4;1;10;1;2;1;2007;14;3;1;1;2;;5;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;8;;;66;8;10;66;272.23280587
5574436;1;1;1;10;1;1;8;1992;29;1;2;;2;;6;;1;2;;1;;;;;;1;;;;;;1;1;;;1;1;45000;2;1;2;;5;11;2;;66;11;10;66;406.15532404
5574437;1;1;1;10;1;2;2;1965;56;1;1;6;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;201.41142127
5574437;1;2;1;10;2;1;8;1988;33;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;6;1;3;;66;12;10;66;201.41142127
5574437;1;3;1;10;3;2;2;1983;38;3;1;1;3;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;1;3;;66;12;10;66;201.41142127
5574437;1;4;1;10;3;2;1;2009;12;4;1;3;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;4;6;;;66;6;10;66;201.41142127
5574437;1;5;1;10;5;1;3;2001;20;4;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;6;1;3;;66;12;10;66;201.41142127
5574437;1;6;1;10;6;2;8;2045;76;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;3;;;66;3;10;66;201.41142127
5574438;1;1;1;10;1;1;6;1992;29;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;487.97442137
5574438;1;2;1;10;2;2;5;1985;36;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;9;;;66;9;10;66;487.97442137
5574438;1;3;1;10;3;2;12;2002;18;3;1;2;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;6;2;3;;66;13;10;66;487.97442137
5574438;1;4;1;10;2;2;3;2012;9;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;3;;;66;3;10;66;487.97442137
5574439;1;1;1;10;1;1;2;2041;80;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;2;2;;1;0;;;66;0;10;66;284.82007352
5574439;1;2;1;10;2;2;10;2045;76;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;284.82007352
5574440;1;1;1;10;1;1;3;1988;33;1;2;;3;;6;;6;;;1;;;;;;;;;;;;2;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;359.79379557
5574440;1;2;1;10;1;2;8;1985;36;5;2;;2;;6;;4;;;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;6;2;3;;66;13;10;66;359.79379557
5574440;1;3;1;10;3;1;3;2009;12;5;1;2;2;;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;1;1;4;6;;;66;6;10;66;359.79379557
5574441;1;1;1;10;1;1;8;1950;71;1;3;;3;;6;;6;;;;;;1;;;1;;;;;;1;1;;;3;;;2;1;2;;3;2;;;66;2;10;66;357.96261586
5574442;1;1;1;10;1;2;4;1965;56;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;284.82007352
5574442;1;2;1;10;2;1;7;1959;62;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;284.82007352
5574443;1;1;1;10;1;1;3;1991;30;1;2;;2;;6;;1;1;2;;;;;;;;;;;;1;2;2;1;27;;;;2;1;2;;5;11;2;;66;11;10;66;608.75409004
5574443;1;2;1;10;2;2;11;1998;23;2;2;;2;;6;;1;1;1;;;;;;;;;;;;1;;2;1;24;;;;2;1;2;;6;1;2;2;66;12;10;66;608.75409004
5574443;1;3;1;10;2;1;11;2014;6;3;1;2;2;;6;;;;;;;;;;;;;;;;;;2;1;24;;;;2;2;1;1;3;0;;;66;0;10;66;608.75409004
5574444;1;1;1;10;1;1;2;1955;66;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;109023;2;1;2;;3;5;;;66;5;10;66;284.82007352
5574444;1;2;1;10;2;2;11;1951;69;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;5;;;66;5;10;66;284.82007352
5574446;1;1;1;10;1;2;7;1976;45;1;2;;3;;5;;4;;;1;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;4;9;;;66;9;10;66;712.71952641
5574446;1;2;1;10;2;1;6;1997;24;3;1;1;2;;5;;6;;;;;;1;;;1;;;;;;;2;1;24;;;;2;1;2;;4;7;;;66;7;10;66;712.71952641
5574446;1;3;1;10;3;1;4;2007;14;3;1;1;2;;5;;6;;;;;;;;;;1;;;;;;2;1;36;;;;2;1;1;1;4;7;;;66;7;10;66;712.71952641
5574446;1;4;1;10;1;2;9;2017;4;3;1;1;2;;5;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;66;0;10;66;712.71952641
5574446;1;5;1;10;5;1;9;1995;26;3;1;1;2;;5;;3;2;;;;;1;;;1;;;;;;;2;1;24;;;;2;1;2;;4;9;;;66;9;10;66;712.71952641
5574446;1;6;1;10;5;1;10;2014;7;4;2;;1;5;6;;;;;;;;;;;;;;;;;;2;1;24;;;;2;1;1;1;3;0;;;66;0;10;66;712.71952641
5574448;1;1;1;10;1;1;6;1990;31;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;2;1;60;;;;2;1;2;;5;11;2;;66;11;10;66;406.15532404
5574449;1;1;1;10;1;2;1;1952;69;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;36341;2;1;2;;3;5;;;66;5;10;66;329.6803002
5574456;1;1;1;10;1;1;;;80;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;3;;;1;1;2;;3;4;;;66;4;10;66;357.96261586
5574459;1;1;1;10;1;2;8;1962;59;1;3;;3;;6;;4;;;1;;;;;;;;;;;;2;1;;;1;1;240000;2;1;2;;6;7;5;;66;18;10;66;304.17580038
5574459;1;2;1;10;2;1;8;1997;24;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;3;2;2;66;14;10;66;304.17580038
5574460;1;1;1;10;1;2;3;2028;93;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;337500;2;1;2;;3;5;;;66;5;10;66;239.95984684
5574460;1;2;1;10;2;1;9;1960;61;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;4;9;;;66;9;10;66;239.95984684
5574460;1;3;1;10;3;1;12;1961;59;3;1;1;3;;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;239.95984684
5574461;1;1;1;10;1;2;10;1968;53;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;1;158000;2;1;2;;6;8;5;;66;19;10;66;381.96581389
5574462;1;1;1;10;1;1;7;1986;35;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;1;3;190000;2;1;2;;6;6;5;;66;17;10;66;385.29829539
5574462;1;2;1;10;2;2;9;1989;32;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;3;190000;2;1;2;;6;5;4;;66;16;10;66;385.29829539
5574463;1;1;1;10;1;2;12;2044;76;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;250000;2;1;2;;5;11;2;;66;11;10;66;308.82327155
5574463;1;2;1;10;2;2;6;1970;51;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;120000;2;1;2;;6;5;4;;66;16;10;66;308.82327155
5574464;1;1;1;10;1;2;2;1957;64;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;200000;2;1;2;;4;8;;;66;8;10;66;329.6803002
5574465;1;1;1;10;1;2;9;2043;78;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;2;109023;2;1;2;;3;5;;;66;5;10;66;275.57808371
5574465;1;2;1;10;2;1;11;1979;41;3;1;1;2;;6;;3;1;3;;;;;;;;;;;;1;;1;;;1;3;200000;2;1;2;;6;6;5;;66;17;10;66;275.57808371
5574465;1;3;1;10;3;2;10;1978;43;5;2;;2;;6;;3;1;2;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;6;5;4;;66;16;10;66;275.57808371
5574465;1;4;1;10;4;2;3;1998;23;9;1;3;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;4;2;2;66;15;10;66;275.57808371
5574466;1;1;1;10;1;2;11;1959;61;1;3;;2;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;250000;2;1;2;;5;11;2;;66;11;10;66;336.34526321
5574466;1;2;1;10;2;1;5;1987;34;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;336.34526321
5574466;1;3;1;10;3;1;11;1982;38;3;1;1;2;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;336.34526321
5574467;1;1;1;10;1;2;3;1985;36;1;2;;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;2;5;;2;1;2;;6;4;3;;66;15;10;66;805.64568507
5574467;1;2;1;10;1;2;8;2012;9;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;1;1;1;3;3;;;66;3;10;66;805.64568507
5574467;1;3;1;10;1;2;10;2014;7;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;1;1;1;3;0;;;66;0;10;66;805.64568507
5574467;1;4;1;10;1;1;1;2016;5;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;2;1;1;2;0;;;66;0;10;66;805.64568507
5574467;1;5;1;10;1;2;11;2019;2;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;;;;;;;;66;;10;66;805.64568507
5574468;1;1;1;10;1;1;11;1955;66;1;3;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;2;109000;2;1;2;;6;5;4;;66;16;10;66;357.96261586
5574469;1;1;1;10;1;2;12;1951;69;1;3;;3;;6;;4;;;;1;;1;;;1;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;308.82327155
5574469;1;2;1;10;2;2;9;1980;41;5;3;;3;;6;;6;;;;1;1;1;;;1;;;;;;;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;308.82327155
5574470;1;1;1;10;1;1;10;1954;67;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;1;1;;;1;2;72682;2;1;2;;5;11;2;;66;11;10;66;439.78171318
5574470;1;2;1;10;2;2;1;1978;43;2;3;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;3;75000;2;1;2;;3;2;;;66;2;10;66;439.78171318
5574470;1;3;1;10;3;2;2;1999;22;3;1;2;1;1;6;;2;2;;;1;1;;;;;;;;;;;1;;;1;5;;2;1;2;;5;11;2;;66;11;10;66;439.78171318
5574470;1;4;1;10;3;2;11;2020;0;4;1;3;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;;;;;;;;66;;10;66;439.78171318
5574471;1;1;1;10;1;2;5;1953;68;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;1;120000;2;1;2;;6;5;4;;66;16;10;66;315.48823456
5574471;1;2;1;10;2;1;8;1979;42;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;172000;2;1;2;;6;7;5;;66;18;10;66;315.48823456
5574471;1;3;1;10;3;2;4;1981;40;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;80000;2;1;2;;6;5;4;;66;16;10;66;315.48823456
5574471;1;4;1;10;4;1;2;1983;38;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;160000;2;1;2;;6;5;4;;66;16;10;66;315.48823456
5574472;1;1;1;10;1;2;9;2039;82;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;3;80000;2;1;2;;3;5;;;66;5;10;66;210.17622939
5574472;1;2;1;10;2;2;8;1961;60;3;1;1;3;;6;;5;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;8;;;66;8;10;66;210.17622939
5574472;1;3;1;10;3;2;3;1983;38;4;1;2;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;108000;2;1;2;;6;5;4;;66;16;10;66;210.17622939
5574472;1;4;1;10;4;1;3;2008;13;5;1;3;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;7;;;66;7;10;66;210.17622939
5574473;1;1;1;10;1;1;4;2036;85;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;200000;2;1;2;;5;11;2;;66;11;10;66;284.82007352
5574473;1;2;1;10;2;2;8;2037;84;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;66;11;10;66;284.82007352
5574474;1;1;1;10;1;1;10;1954;67;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;109000;2;1;2;;3;5;;;66;5;10;66;472.98750922
5574474;1;2;1;10;2;2;5;1958;63;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;4;8;;;66;8;10;66;472.98750922
5574474;1;3;1;10;3;1;9;1998;23;3;1;2;1;1;6;;6;;;;;;1;;;;;;;;;;1;;;3;;;2;1;1;1;6;3;2;2;66;14;10;66;472.98750922
5574474;1;4;1;10;2;1;6;2002;19;4;2;;2;;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;472.98750922
5574474;1;5;1;10;2;1;3;2012;9;4;2;;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;3;;;66;3;10;66;472.98750922
5574475;1;1;1;10;1;1;8;1995;26;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;1;36200;2;1;2;;6;2;3;;66;13;10;66;344.07315488
5574475;1;2;1;10;2;2;7;1997;24;5;2;;2;;6;;6;;;;;;;;;1;;;;;;;1;;;1;3;102000;2;1;2;;6;3;3;;66;14;10;66;344.07315488
5574475;1;3;1;10;3;1;5;2000;21;5;2;;2;;6;;6;;;;;;;;;;;1;;;;;1;;;1;1;36200;2;1;2;;6;3;3;;66;14;10;66;344.07315488
5574476;1;1;1;10;1;2;5;1976;45;1;1;3;2;;6;;6;;;;;;;;;;;;;;1;1;1;;;1;1;36341;2;1;2;;5;11;2;;66;11;10;66;448.07706686
5574476;1;2;1;10;1;2;7;2015;6;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;1;2;0;;;66;0;10;66;448.07706686
5574476;1;3;1;10;3;2;7;2043;78;5;3;;3;;6;;4;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;448.07706686
5574477;1;1;1;10;1;2;5;1967;54;1;1;4;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;284000;2;1;2;;6;7;5;;66;18;10;66;275.57808371
5574477;1;2;1;10;2;1;3;1975;46;2;3;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;1;160000;2;1;2;;6;6;5;;66;17;10;66;275.57808371
5574477;1;3;1;10;1;2;11;2006;15;3;1;1;1;2;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;4;7;;;66;7;10;66;275.57808371
5574477;1;4;1;10;4;2;4;2047;74;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;1;3;113600;2;1;2;;3;4;;;66;4;10;66;275.57808371
5574478;1;1;1;10;1;2;4;1982;39;1;2;;2;;6;;2;1;2;;1;;;;;1;;;;;;1;2;2;;;;;2;1;2;;5;11;2;;66;11;10;66;356.46131407
5574478;1;2;1;10;2;1;3;1997;24;2;2;;2;;6;;2;1;1;;1;;;;;1;;;;;;;2;2;;;;;2;1;2;;5;11;2;;66;11;10;66;356.46131407
5574480;1;1;1;10;1;1;1;1980;41;1;2;;2;;6;;6;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;285.32346722
5574480;1;2;1;10;2;1;3;2005;16;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;2;1;24;;;;2;1;2;;4;6;;;66;6;10;66;285.32346722
5574480;1;3;1;10;3;1;12;1995;25;5;2;;2;;6;;2;1;4;;;;;;;;;;;;1;;2;1;24;;;;2;1;2;;4;7;;;66;7;10;66;285.32346722
5574480;1;4;1;10;4;2;1;2000;21;9;2;;2;;6;;2;1;3;;;;;;;;;;;;1;;2;1;12;;;;2;1;2;;5;11;2;;66;11;10;66;285.32346722
5574480;1;5;1;10;5;1;6;1999;22;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;2;1;24;;;;2;1;2;;4;8;;;66;8;10;66;285.32346722
5574480;1;6;1;10;6;2;2;2000;21;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;2;1;12;;;;2;1;2;;4;8;;;66;8;10;66;285.32346722
5574481;1;1;1;10;1;1;1;1958;63;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;120000;2;1;2;;5;11;2;;66;11;10;66;284.82007352
5574481;1;2;1;10;2;2;3;2046;75;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;2;120000;2;1;2;;4;9;;;66;9;10;66;284.82007352
5574482;1;1;1;10;1;2;9;1974;47;1;2;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;1;3;113600;2;1;2;;4;9;;;66;9;10;66;385.29829539
5574482;1;2;1;10;2;1;7;1972;49;2;3;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;3;5;;;66;5;10;66;385.29829539
5574483;1;1;1;10;1;1;7;1974;47;1;3;;3;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;2;1;100000;2;1;2;;6;7;5;;66;18;10;66;388.6307769
5574483;1;2;1;10;2;1;12;1990;30;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;1;52000;2;1;2;;6;3;3;;66;14;10;66;388.6307769
5574483;1;3;1;10;3;2;5;1995;26;9;2;;2;;6;;6;;;1;;;1;;;;;;;;;;1;;;3;;;2;1;2;;6;3;3;;66;14;10;66;388.6307769
5574486;1;1;1;10;1;2;2;1988;33;1;1;5;2;;6;;4;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;66;11;10;66;805.64568507
5574486;1;2;1;10;1;1;3;2012;9;3;1;1;2;;6;;;;;;;;;;;;;;;;;;2;2;;;;;2;1;1;1;3;2;;;66;2;10;66;805.64568507
5574486;1;3;1;10;1;1;10;2013;8;3;1;1;2;;6;;;;;;;;;;;;;;;;;;2;2;;;;;2;1;1;1;3;1;;;66;1;10;66;805.64568507
5574486;1;4;1;10;1;2;12;2015;5;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;1;1;2;0;;;66;0;10;66;805.64568507
5574486;1;5;1;10;5;2;8;1966;55;5;3;;3;;6;;4;;;;;;;;;;;;;;1;;2;2;;;;;2;1;2;;5;11;2;;66;11;10;66;805.64568507
5574487;1;1;1;10;1;1;1;1981;40;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;1;1;48000;2;1;2;;6;3;3;;66;14;10;66;551.3321884
5574487;1;2;1;10;2;2;4;1991;30;2;1;4;3;;6;;2;1;1;;;;1;;;;;;;;;;1;;;1;5;;2;1;2;;6;3;3;;66;14;10;66;551.3321884
5574487;1;3;1;10;3;1;3;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;0;;;66;5;10;66;551.3321884
5574487;1;4;1;10;4;2;2;1966;55;5;3;;3;;6;;5;;;;;;1;;;;;;;;;;1;;;3;;;2;1;2;;5;10;1;;66;10;10;66;551.3321884
5574492;1;1;1;10;1;1;11;1955;65;1;3;;3;;6;;5;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;522.17980607
5574492;1;2;1;10;2;2;4;1990;31;3;3;;1;1;6;;2;1;3;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;6;2;3;;66;13;10;66;522.17980607
5574492;1;3;1;10;3;1;2;1984;37;5;2;;2;;6;;2;1;2;;;;;;;;;;;;1;;1;;;1;1;45000;2;1;2;;5;11;2;;66;11;10;66;522.17980607
5574492;1;4;1;10;2;2;2;2009;12;4;1;2;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;1;4;7;;;66;7;10;66;522.17980607
5574492;1;5;1;10;2;1;7;2014;7;4;1;2;1;3;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;1;3;1;;;66;1;10;66;522.17980607
5574492;1;6;1;10;6;2;9;1987;34;5;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;40000;2;1;2;;6;2;3;;66;13;10;66;522.17980607
5574493;1;1;1;10;1;2;5;1950;71;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;4;9;;;66;9;10;66;256.53775786
5574493;1;2;1;10;2;2;12;1956;64;5;3;;3;;6;;4;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;4;9;;;66;9;10;66;256.53775786
5574494;1;1;1;10;1;2;3;1966;55;1;2;;2;;6;;5;;;;;;1;;;;;;;;;2;1;;;3;;;2;1;2;;3;3;;;66;3;10;66;329.6803002
5574495;1;1;1;10;1;2;12;1957;63;1;2;;3;;6;;3;2;;;1;1;;;;;;;;;;2;1;;;3;;;2;1;2;;3;5;;;66;5;10;66;336.34526321
5574495;1;2;1;10;2;1;1;1983;38;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;1;2;6;1;2;2;66;12;10;66;336.34526321
5574495;1;3;1;10;3;1;7;1991;30;3;1;1;2;;6;;4;;;;1;1;;;;;;;;;;;1;;;1;3;113600;2;1;2;;5;11;2;;66;11;10;66;336.34526321
5574496;1;1;1;10;1;1;7;1956;65;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;109000;2;1;2;;5;11;2;;66;11;10;66;284.82007352
5574496;1;2;1;10;2;2;8;1956;65;2;3;;3;;6;;3;1;1;;;;1;;;;;;;;;;1;;;1;3;113600;2;1;2;;5;11;2;;66;11;10;66;284.82007352
5574497;1;1;1;10;1;1;11;1958;62;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;2;2;240000;2;1;2;;5;11;2;;66;11;10;66;439.78171318
5574497;1;2;1;10;2;2;12;1979;41;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;2;5;;2;1;2;;4;9;;;66;9;10;66;439.78171318
5574497;1;3;1;10;3;2;9;2005;16;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;4;9;;;66;9;10;66;439.78171318
5574497;1;4;1;10;2;2;7;2012;9;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;1;1;1;3;3;;;66;3;10;66;439.78171318
5574498;1;1;1;10;1;1;2;1986;35;1;2;;2;;6;;2;1;2;;1;1;;;;;;;;;;1;2;1;16;;;;1;1;2;;6;5;4;;66;16;10;66;608.75409004
5574498;1;2;1;10;2;2;1;1997;24;2;3;;2;;6;;2;1;1;;1;1;;;;;;;;;;;2;1;16;;;;1;1;2;;5;11;2;;66;11;10;66;608.75409004
5574498;1;3;1;10;2;1;1;2013;8;3;1;2;2;;6;;;;;;;;;;;;;;;;;;2;1;16;;;;1;1;1;1;3;1;;;66;1;10;66;608.75409004
5574499;1;1;1;10;1;1;;;65;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;109000;2;2;2;;1;0;;;66;0;10;66;361.29509736
5574499;1;2;1;10;2;1;2;1994;27;3;3;;1;1;6;;6;;;;;;1;;;;;;;;;;2;1;60;;;;1;1;2;;5;10;1;;66;10;10;66;361.29509736
5574500;1;1;1;10;1;1;7;1960;61;1;2;;3;;6;;3;1;2;;;;1;;;;;;;;;2;1;;;2;2;90000;2;1;2;;6;2;2;2;66;13;10;66;487.41883952
5574500;1;2;1;10;2;2;1;1964;57;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;2;2;400000;2;1;2;;6;10;5;;66;21;10;66;487.41883952
