DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,FEX_C,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2748632,1,2,1,80,585.107.449.731.476,1,2,,,,2,,2,,2,,.,,,1,7,13,13,586.555.517.157.663
2748632,1,3,1,80,585.107.449.731.476,1,2,,,,2,,2,,2,,.,,,1,7,13,13,586.555.517.157.663
2748634,1,1,1,80,942.158.290.576.578,1,1,4,4,,2,,2,,,,,4,2,1,7,70,70,93.418.683.301.862
2748634,1,2,1,80,942.158.290.576.578,1,1,1,4,,2,,2,,,,,4,2,1,7,70,70,93.418.683.301.862
2748634,1,3,1,80,942.158.290.576.578,1,2,,,,2,,2,,2,,.,,,1,7,70,70,93.418.683.301.862
2748634,1,4,1,80,942.158.290.576.578,1,2,,,,2,,2,,2,,.,,,1,7,70,70,93.418.683.301.862
2748635,1,4,1,80,871.160.891.696.595,1,1,4,4,,2,,2,,,,,11,2,1,7,70,70,875.398.857.902.144
2748636,1,1,1,80,100.009.341.542.883,1,1,4,5,,3,,2,,,,,10,2,1,7,70,70,993.684.819.356.281
2748636,1,2,1,80,100.009.341.542.883,1,2,,,,2,,2,,2,,.,,,1,7,70,70,993.684.819.356.281
2748636,1,3,1,80,100.009.341.542.883,1,2,,,,2,,2,,2,,.,,,1,7,70,70,993.684.819.356.281
2748637,1,4,1,80,990.587.114.666.514,1,1,3,5,,2,,2,,,2,,1,1,1,7,70,70,983.087.405.400.244
2748638,1,1,1,80,746.911.448.438.362,1,1,4,3,,2,,2,,,,,9,2,1,7,70,70,740.117.906.029.437
2748639,1,2,1,80,965.889.695.258.889,1,2,,,,2,,2,,2,,.,,,1,7,70,70,974.933.374.581.821
2748639,1,4,1,80,965.889.695.258.889,1,1,4,3,,2,,2,,,,,9,2,1,7,70,70,974.933.374.581.821
2748642,1,1,1,80,791.330.884.520.324,1,1,3,4,,2,,2,,,,,4,2,1,7,70,70,781.191.941.489.161
2748642,1,2,1,80,791.330.884.520.324,1,2,,,,2,,2,,2,,.,,,1,7,70,70,781.191.941.489.161
2748643,1,4,1,80,816.009.920.197.695,1,2,,,,2,,2,,2,,.,,,1,7,70,70,802.673.201.142.215
2748643,1,6,1,80,816.009.920.197.695,1,2,,,,2,,2,,2,,.,,,1,7,70,70,802.673.201.142.215
2748643,1,8,1,80,816.009.920.197.695,1,2,,,,2,,2,,2,,.,,,1,7,70,70,802.673.201.142.215
2748644,1,2,1,80,113.567.747.989.013,1,2,,,,2,,2,,2,,.,,,1,7,70,70,114.243.183.830.648
2748645,1,1,1,80,703.699.183.791.213,1,1,2,4,,2,,2,,,,,4,2,1,7,70,70,70.039.795.481.532
2748645,1,3,1,80,703.699.183.791.213,1,2,,,,2,,2,,2,,.,,,1,7,70,70,70.039.795.481.532
2748646,1,1,1,80,839.179.376.697.518,1,1,4,9,POR EDAD,2,,2,,,,,8,2,1,7,70,70,848.460.818.743.099
2748646,1,3,1,80,839.179.376.697.518,1,2,,,,2,,2,,2,,.,,,1,7,70,70,848.460.818.743.099
2748646,1,4,1,80,839.179.376.697.518,1,2,,,,2,,2,,2,,.,,,1,7,70,70,848.460.818.743.099
2748646,1,8,1,80,839.179.376.697.518,1,2,,,,2,,2,,2,,.,,,1,7,70,70,848.460.818.743.099
2748647,1,2,1,80,984.715.275.256.604,1,1,4,6,,2,,2,,,,,9,2,1,7,70,70,990.742.903.448.843
2748647,1,3,1,80,984.715.275.256.604,1,2,,,,2,,2,,2,,.,,,1,7,70,70,990.742.903.448.843
2748648,1,1,1,80,941.709.053.637.543,1,1,1,8,,2,,2,,,,,8,2,1,7,63,63,95.243.090.167.395
2748648,1,4,1,80,941.709.053.637.543,1,2,,,,2,,2,,2,,.,,,1,7,63,63,95.243.090.167.395
2748649,1,2,1,80,118.445.236.586.462,1,1,4,3,,2,,2,,,,,9,2,1,7,63,63,1.175.500.906.995
2748650,1,1,1,80,1.418.953.935.104,1,1,4,3,,2,,2,,,,,9,2,1,7,63,63,14.167.345.557.785
2748652,1,2,1,80,117.666.586.414.403,1,2,,,,2,,2,,2,,.,,,1,7,63,63,117.662.126.644.618
2748659,1,3,1,80,227.650.843.059.649,1,2,,,,2,,2,,2,,.,,,1,7,63,63,226.634.077.539.951
2748660,1,1,1,80,278.557.701.548.526,1,1,4,5,,3,,2,,,,,10,2,1,7,63,63,275.253.600.898.086
2748660,1,2,1,80,278.557.701.548.526,1,2,,,,2,,2,,2,,.,,,1,7,63,63,275.253.600.898.086
2748660,1,3,1,80,278.557.701.548.526,1,2,,,,2,,2,,2,,.,,,1,7,63,63,275.253.600.898.086
2748660,1,4,1,80,278.557.701.548.526,1,1,4,4,,2,,2,,,,,4,2,1,7,63,63,275.253.600.898.086
2748661,1,1,1,80,269.946.668.123.988,1,1,4,5,,3,,2,,,,,10,2,1,7,63,63,266.629.283.252.033
2748663,1,2,1,80,135.688.805.073.612,1,1,4,3,,2,,2,,,,,8,2,1,7,63,63,13.522.205.732.012
2748664,1,1,1,80,12.376.780.325.667,1,1,4,5,,3,,2,,,,,10,2,1,7,63,63,12.247.004.897.604
2748664,1,2,1,80,12.376.780.325.667,1,1,4,5,,3,,2,,,,,4,2,1,7,63,63,12.247.004.897.604
2748665,1,1,1,80,133.334.935.272.754,1,1,4,7,,1,4,2,,,,,9,2,1,7,63,63,131.985.120.879.109
2748667,1,1,1,80,10.726.280.547.149,1,1,4,4,,3,,2,,,,,4,2,1,7,63,63,106.677.274.149.976
2748667,1,2,1,80,10.726.280.547.149,1,1,4,3,,2,,2,,,,,9,2,1,7,63,63,106.677.274.149.976
2748668,1,1,1,80,136.180.980.130.248,1,1,4,5,,3,,2,,,,,10,2,1,7,63,63,1.353.728.454.915
2748668,1,2,1,80,136.180.980.130.248,1,1,3,7,,2,,2,,,,,1,2,1,7,63,63,1.353.728.454.915
2748668,1,3,1,80,136.180.980.130.248,1,2,,,,2,,2,,2,,.,,,1,7,63,63,1.353.728.454.915
2748669,1,1,1,80,129.482.216.636.823,1,1,4,7,,2,,2,,,,,8,2,1,7,63,63,128.770.659.062.391
2748673,1,1,1,80,770.451.979.330.362,1,1,4,3,,2,,2,,,,,8,2,1,7,15,15,776.575.186.165.913
2748674,1,3,1,80,6.482.219.638.377,1,2,,,,2,,2,,2,,.,,,1,7,15,15,635.363.524.214.199
2748675,1,2,1,80,513.266.140.062.207,1,2,,,,2,,2,,2,,.,,,1,7,15,15,534.873.252.193.018
2748675,1,3,1,80,513.266.140.062.207,1,2,,,,2,,2,,2,,.,,,1,7,15,15,534.873.252.193.018
2748675,1,4,1,80,513.266.140.062.207,1,2,,,,2,,2,,2,,.,,,1,7,15,15,534.873.252.193.018
2748677,1,3,1,80,102.752.682.580.191,1,2,,,,2,,2,,2,,.,,,1,7,15,15,104.411.314.658.673
2748677,1,4,1,80,102.752.682.580.191,1,2,,,,2,,2,,2,,.,,,1,7,15,15,104.411.314.658.673
2748679,1,3,1,80,543.205.027.374.485,1,2,,,,2,,2,,2,,.,,,1,7,15,15,567.384.457.917.254
2748679,1,4,1,80,543.205.027.374.485,1,2,,,,2,,2,,2,,.,,,1,7,15,15,567.384.457.917.254
2748679,1,5,1,80,543.205.027.374.485,1,2,,,,2,,2,,2,,.,,,1,7,15,15,567.384.457.917.254
2748680,1,2,1,80,120.851.281.715.952,1,1,4,3,,2,,2,,,,,9,2,1,7,15,15,123.756.328.812.293
2748680,1,5,1,80,120.851.281.715.952,1,2,,,,2,,2,,2,,.,,,1,7,15,15,123.756.328.812.293
2748680,2,2,2,80,120.851.281.715.952,1,1,4,4,,2,,2,,,,,4,2,1,7,15,15,123.756.328.812.293
2748681,1,2,1,80,443.295.273.499.746,1,1,1,8,,2,,1,100000,,,,2,2,1,7,15,15,44.344.928.305.896
2748681,1,4,1,80,443.295.273.499.746,1,2,,,,2,,2,,2,,.,,,1,7,15,15,44.344.928.305.896
2748682,1,2,1,80,815.929.643.023.491,1,2,,,,2,,2,,2,,.,,,1,7,15,15,846.203.384.960.812
2748682,1,3,1,80,815.929.643.023.491,1,2,,,,2,,2,,2,,.,,,1,7,15,15,846.203.384.960.812
2748685,1,1,1,80,595.881.343.159.151,1,1,3,4,,2,,2,,,,,4,2,1,7,15,15,61.349.983.214.199
2748685,1,2,1,80,595.881.343.159.151,1,2,,,,2,,2,,2,,.,,,1,7,15,15,61.349.983.214.199
2748685,1,6,1,80,595.881.343.159.151,1,2,,,,2,,2,,2,,.,,,1,7,15,15,61.349.983.214.199
2748686,1,2,1,80,592.392.368.678.583,1,2,,,,2,,2,,1,2,,2,,1,7,15,15,590.314.612.830.316
2748688,1,4,1,80,685.097.130.685.267,1,2,,,,2,,2,,2,,.,,,1,7,15,15,715.419.156.713.296
2748689,1,2,1,80,732.793.707.520.255,1,2,,,,2,,2,,2,,.,,,1,7,15,15,75.076.620.041.136
2748690,1,4,1,80,106.254.465.711.722,1,1,2,4,,2,,2,,,,,4,2,1,7,15,15,103.679.147.974.976
2748690,1,5,1,80,106.254.465.711.722,1,1,4,4,,2,,2,,,,,4,2,1,7,15,15,103.679.147.974.976
2748692,1,1,1,80,65.445.058.386.642,1,1,4,5,,3,,2,,,,,10,2,1,7,15,15,641.078.193.029.518
2748692,1,2,1,80,65.445.058.386.642,1,1,4,5,,3,,2,,,,,10,2,1,7,15,15,641.078.193.029.518
2748693,1,2,1,80,117.679.230.516.657,1,1,1,3,,2,,2,,,,,9,2,1,7,15,15,115.499.901.158.038
2748694,1,3,1,80,896.430.915.123.518,1,1,1,2,,2,,2,,,,,2,2,1,7,15,15,869.732.582.297.095
2748694,1,4,1,80,896.430.915.123.518,1,2,,,,2,,2,,2,,.,,,1,7,15,15,869.732.582.297.095
2748695,1,1,1,80,867.936.266.453.422,1,1,4,5,,3,,2,,,,,10,2,1,7,15,15,875.916.591.129.498
2748696,1,1,1,80,4.204.249.627.053,1,1,3,5,,3,,2,,,,,10,2,1,7,8,8,420.950.387.646.909
2748696,1,2,1,80,4.204.249.627.053,1,1,4,3,,2,,2,,,,,9,2,1,7,8,8,420.950.387.646.909
2748696,1,3,1,80,4.204.249.627.053,1,2,,,,2,,2,,2,,.,,,1,7,8,8,420.950.387.646.909
2748697,1,1,1,80,537.163.951.223.953,1,1,4,4,,2,,2,,,,,4,2,1,7,8,8,538.329.326.871.183
2748697,2,3,2,80,537.163.951.223.953,1,2,,,,2,,2,,2,,.,,,1,7,8,8,538.329.326.871.183
2748697,2,4,2,80,537.163.951.223.953,1,2,,,,2,,2,,2,,.,,,1,7,8,8,538.329.326.871.183
2748698,1,1,1,80,730.772.191.148.227,1,2,,,,2,,2,,2,,.,,,1,7,8,8,728.678.910.545.899
2748698,1,3,1,80,730.772.191.148.227,1,1,1,3,,2,,2,,,,,9,2,1,7,8,8,728.678.910.545.899
2748699,1,1,1,80,458.155.374.519.446,1,1,1,2,,2,,2,,,,,2,2,1,7,8,8,460.805.402.966.833
2748699,1,2,1,80,458.155.374.519.446,1,2,,,,2,,2,,2,,.,,,1,7,8,8,460.805.402.966.833
2748700,1,3,1,80,512.358.998.815.293,1,2,,,,2,,2,,2,,.,,,1,7,8,8,516.411.432.342.111
2748700,1,4,1,80,512.358.998.815.293,1,2,,,,2,,2,,2,,.,,,1,7,8,8,516.411.432.342.111
2748702,1,1,1,80,512.358.998.815.293,1,1,2,3,,2,,2,,,,,9,2,1,7,8,8,516.411.432.342.111
2748702,1,3,1,80,512.358.998.815.293,1,1,2,6,,2,,2,,,,,2,2,1,7,8,8,516.411.432.342.111
2748702,1,4,1,80,512.358.998.815.293,1,2,,,,2,,2,,2,,.,,,1,7,8,8,516.411.432.342.111
2748703,1,2,1,80,414.677.703.194.304,1,1,4,3,,2,,2,,,,,9,2,1,7,8,8,414.774.094.496.054
2748704,1,5,1,80,477.210.119.780.708,1,2,,,,2,,2,,2,,.,,,1,7,8,8,482.597.888.075.173
2748705,1,3,1,80,37.952.882.415.972,1,2,,,,2,,2,,2,,.,,,1,7,8,8,380.960.550.229.117
2748708,1,2,1,80,305.546.342.071.399,1,1,4,3,,2,,2,,,,,9,2,1,7,66,66,309.493.514.397.024
2748708,1,3,1,80,305.546.342.071.399,1,2,,,,2,,2,,2,,.,,,1,7,66,66,309.493.514.397.024
2748709,1,3,1,80,305.546.342.071.399,1,2,,,,2,,2,,2,,.,,,1,7,66,66,309.493.514.397.024
2748710,1,3,1,80,274.564.949.615.941,1,2,,,,2,,2,,2,,.,,,1,7,66,66,27.412.025.992.702
2748711,1,1,1,80,330.105.015.861.999,1,2,,,,2,,2,,2,,.,,,1,7,66,66,328.700.341.484.689
2748712,1,1,1,80,575.906.561.298.155,1,1,4,3,,2,,2,,,,,11,2,1,7,66,66,570.884.430.714.949
2748713,1,3,1,80,316.716.684.828.862,1,2,,,,2,,2,,2,,.,,,1,7,66,66,317.378.386.054.235
2748714,1,2,1,80,710.188.298.648.036,1,1,2,3,,2,,2,,,,,9,2,1,7,66,66,712.742.346.997.972
2748715,1,3,1,80,305.546.342.071.399,1,2,,,,2,,2,,2,,.,,,1,7,66,66,309.493.514.397.024
2748717,1,1,1,80,250.851.828.913.339,1,2,,,,2,,2,,2,,.,,,1,7,66,66,249.702.851.608.851
2748717,1,2,1,80,250.851.828.913.339,1,1,2,3,,2,,2,,,,,9,2,1,7,66,66,249.702.851.608.851
2748717,1,3,1,80,250.851.828.913.339,1,2,,,,2,,2,,2,,.,,,1,7,66,66,249.702.851.608.851
2748718,1,1,1,80,483.874.182.040.831,1,1,4,3,,2,,2,,,,,9,2,1,7,66,66,482.472.091.779.678
2748719,1,1,1,80,259.099.692.771.318,1,1,4,5,,3,,2,,,,,10,2,1,7,66,66,256.823.340.002.756
2748723,1,1,1,80,24.710.065.717.372,1,1,3,7,,2,,2,,,,,4,2,1,7,66,66,242.230.778.813.995
2748724,1,2,1,80,310.569.869.016.389,1,1,4,3,,2,,2,,,,,9,2,1,7,66,66,31.428.687.643.137
2748724,1,3,1,80,310.569.869.016.389,1,2,,,,2,,2,,2,,.,,,1,7,66,66,31.428.687.643.137
2748731,1,1,1,80,27.595.424.505.148,1,1,3,3,,2,,2,,,,,9,2,1,7,66,66,270.849.654.168.714
2748731,1,2,1,80,27.595.424.505.148,1,1,4,4,,2,,2,,,,,4,2,1,7,66,66,270.849.654.168.714
2748731,1,3,1,80,27.595.424.505.148,1,1,4,4,,2,,2,,,,,4,2,1,7,66,66,270.849.654.168.714
2748732,1,1,1,80,195.209.148.781.787,1,1,4,3,,2,,2,,,,,9,2,1,7,66,66,189.730.291.892.856
2748732,1,3,1,80,195.209.148.781.787,1,1,4,4,,2,,2,,,,,4,2,1,7,66,66,189.730.291.892.856
2748732,1,5,1,80,195.209.148.781.787,1,2,,,,2,,2,,2,,.,,,1,7,66,66,189.730.291.892.856
2748733,1,2,1,80,326.483.214.540.068,1,2,,,,2,,2,,2,,.,,,1,7,66,66,329.346.147.192.404
2748734,1,1,1,80,264.915.360.134.904,1,1,4,7,,2,,2,,,,,8,2,1,7,66,66,261.560.603.791.055
2748735,1,1,1,80,260.501.418.394.376,1,1,1,8,,2,,2,,,,,9,2,1,7,66,66,262.262.507.744.817
2748735,1,3,1,80,260.501.418.394.376,1,2,,,,2,,2,,2,,.,,,1,7,66,66,262.262.507.744.817
2748736,1,2,1,80,320.490.955.546.628,1,1,3,3,,2,,2,,,2,,9,1,1,7,66,66,321.643.724.736.697
2748736,1,4,1,80,320.490.955.546.628,1,2,,,,2,,2,,2,,.,,,1,7,66,66,321.643.724.736.697
2748738,1,3,1,80,999.853.881.047.362,1,1,2,8,,2,,2,,,,,2,2,1,7,44,44,940.941.540.219.077
2748739,1,2,1,80,52.042.551.211.636,1,2,,,,2,,2,,2,,.,,,1,7,44,44,480.323.026.218.018
2748739,1,3,1,80,52.042.551.211.636,1,2,,,,2,,2,,2,,.,,,1,7,44,44,480.323.026.218.018
2748739,1,5,1,80,52.042.551.211.636,1,2,,,,2,,2,,2,,.,,,1,7,44,44,480.323.026.218.018
2748739,1,6,1,80,52.042.551.211.636,1,1,2,3,,2,,2,,,,,9,2,1,7,44,44,480.323.026.218.018
2748742,1,2,1,80,499.842.186.740.959,1,2,,,,2,,2,,2,,.,,,1,7,44,44,432.503.918.396.154
2748742,1,3,1,80,499.842.186.740.959,1,2,,,,2,,2,,2,,.,,,1,7,44,44,432.503.918.396.154
2748743,1,5,1,80,54.293.797.498.846,1,2,,,,2,,2,,2,,.,,,1,7,44,44,503.327.146.601.023
2748746,1,1,1,80,845.329.920.011.964,1,1,3,4,,2,,2,,,,,4,2,1,7,44,44,689.859.215.376.575
2748747,1,2,1,80,40.297.540.511.987,1,1,1,6,,2,,2,,,,,9,2,1,7,44,44,37.733.965.308.594
2748747,1,3,1,80,40.297.540.511.987,1,2,,,,2,,2,,2,,.,,,1,7,44,44,37.733.965.308.594
2748747,1,6,1,80,40.297.540.511.987,1,2,,,,2,,2,,2,,.,,,1,7,44,44,37.733.965.308.594
2748748,1,1,1,80,123.266.872.253.073,1,1,1,3,,2,,2,,,,,9,2,1,7,44,44,120.280.891.158.747
2748749,1,3,1,80,620.445.097.571.979,1,2,,,,2,,2,,2,,.,,,1,7,44,44,623.867.506.638.653
2748750,1,2,1,80,109.672.066.266.845,1,1,2,9,SALI EMBARAZADA,2,,2,,,,,9,2,1,7,44,44,103.696.842.281.383
2748753,1,3,1,80,978.146.009.659.174,1,1,1,9,POR EL EMBARAZO,2,,2,,,,ESTOY EMBARAZADA,12,2,1,7,44,44,998.679.024.650.246
2748754,1,2,1,80,851.372.687.840.015,1,1,1,9,EL ESPOSO NO LA DEJO TRABAJAR, PARA QUE SE DEDIQUE AL HOGAR,3,,2,,,,NO TIENE RECURSOS PARA INSTALAR MI PROPIO NEGOCIO,12,2,1,7,44,44,843.943.027.481.472
2748758,1,1,1,80,49.777.111.015.776,1,1,1,8,,2,,2,,,1,QUIERO TRABAJAR COMO INDEPENDIENTE,12,1,1,7,44,44,527.354.808.972.476
2748758,1,3,1,80,49.777.111.015.776,1,2,,,,2,,2,,2,,.,,,1,7,44,44,527.354.808.972.476
2748758,1,4,1,80,49.777.111.015.776,1,2,,,,2,,2,,2,,.,,,1,7,44,44,527.354.808.972.476
2748766,1,1,1,80,100.398.751.844.321,1,1,4,5,,3,,2,,,,,8,2,1,7,47,47,101.451.444.766.375
2748766,1,3,1,80,100.398.751.844.321,1,2,,,,2,,2,,2,,.,,,1,7,47,47,101.451.444.766.375
2748767,1,5,1,80,164.085.590.574.418,1,1,2,4,,2,,2,,,,,8,2,1,7,47,47,161.692.161.796.042
2748773,1,1,1,80,158.593.498.806.957,1,1,4,5,,3,,2,,,,,8,2,1,7,47,47,158.174.064.055.102
2748773,1,3,1,80,158.593.498.806.957,1,2,,,,2,,2,,2,,.,,,1,7,47,47,158.174.064.055.102
2748774,1,1,1,80,150.181.335.847.974,1,1,4,4,,2,,2,,,,,8,2,1,7,47,47,151.699.123.190.789
2748774,1,4,1,80,150.181.335.847.974,1,1,1,2,,2,,1,200000,,,,2,2,1,7,47,47,151.699.123.190.789
2748775,1,2,1,80,179.001.428.779.433,1,2,,,,2,,2,,2,,.,,,1,7,47,47,178.518.150.802.457
2748779,1,1,1,80,22.868.330.316.608,1,1,4,4,,2,,2,,,,,4,2,1,7,47,47,22.597.383.107.288
2748779,1,3,1,80,22.868.330.316.608,1,2,,,,2,,2,,2,,.,,,1,7,47,47,22.597.383.107.288
2748783,1,2,1,80,171.914.189.712.273,1,1,1,3,,2,,2,,,,,9,2,1,7,47,47,175.952.496.937.219
2748783,1,3,1,80,171.914.189.712.273,1,2,,,,2,,2,,2,,.,,,1,7,47,47,175.952.496.937.219
2748784,1,3,1,80,190.628.777.447.292,1,2,,,,2,,2,,2,,.,,,1,7,47,47,190.234.738.356.791
2748785,1,1,1,80,127.118.406.001.675,1,1,4,7,,2,,2,,,,,9,2,1,7,47,47,128.010.086.439.017
2748785,1,3,1,80,127.118.406.001.675,1,1,4,8,,2,,2,,,,,7,2,1,7,47,47,128.010.086.439.017
2748787,1,2,1,80,215.926.145.033.538,1,2,,,,2,,2,,2,,.,,,1,7,47,47,212.995.970.027.865
2748788,1,2,1,80,127.261.583.937.319,1,1,4,3,,2,,2,,,,,9,2,1,7,47,47,130.006.340.724.626
2748788,1,3,1,80,127.261.583.937.319,1,2,,,,2,,2,,2,,.,,,1,7,47,47,130.006.340.724.626
2748789,1,3,1,80,141.951.687.989.499,1,1,4,9,POR LA EDAD,2,,2,,,,,8,2,1,7,47,47,141.058.020.003.189
2748790,1,2,1,80,133.615.776.440.835,1,1,1,4,,2,,2,,,,,4,2,1,7,47,47,135.425.151.781.531
2748795,1,3,1,80,17.092.706.444.039,1,2,,,,2,,2,,2,,.,,,1,7,47,47,171.069.472.047.395
2748796,1,1,1,80,100.398.751.844.321,1,1,4,5,,3,,2,,,,,10,2,1,7,47,47,101.451.444.766.375
2748796,1,3,1,80,100.398.751.844.321,1,2,,,,2,,2,,2,,.,,,1,7,47,47,101.451.444.766.375
2748797,1,1,1,80,100.468.955.438.612,1,1,4,4,,2,,2,,,,,4,2,1,7,47,47,104.475.744.844.209
2748797,1,3,1,80,100.468.955.438.612,1,2,,,,2,,2,,2,,.,,,1,7,47,47,104.475.744.844.209
2748797,1,5,1,80,100.468.955.438.612,1,1,3,8,,2,,2,,,,,9,2,1,7,47,47,104.475.744.844.209
2748798,1,1,1,80,10.105.305.604.341,1,1,4,7,,2,,2,,,,,8,2,1,7,47,47,990.545.886.552.509
2748798,1,2,1,80,10.105.305.604.341,1,1,4,3,,2,,2,,,,,9,2,1,7,47,47,990.545.886.552.509
2748798,1,4,1,80,10.105.305.604.341,1,1,1,6,,2,,2,,,,,8,2,1,7,47,47,990.545.886.552.509
2748798,2,1,2,80,10.105.305.604.341,1,1,4,5,,3,,2,,,,,10,2,1,7,47,47,990.545.886.552.509
2748798,2,3,2,80,10.105.305.604.341,1,2,,,,2,,2,,2,,.,,,1,7,47,47,990.545.886.552.509
2748800,1,4,1,80,106.762.766.865.591,1,2,,,,2,,2,,2,,.,,,1,7,20,20,10.972.935.014.242
2748801,1,2,1,80,268.058.276.460.252,1,2,,,,2,,2,,2,,.,,,1,7,20,20,266.400.635.916.319
2748802,1,3,1,80,317.059.712.875.022,1,2,,,,2,,2,,2,,.,,,1,7,20,20,323.017.441.871.223
2748802,1,4,1,80,317.059.712.875.022,1,2,,,,2,,2,,2,,.,,,1,7,20,20,323.017.441.871.223
2748802,1,5,1,80,317.059.712.875.022,1,2,,,,2,,2,,2,,.,,,1,7,20,20,323.017.441.871.223
2748803,1,2,1,80,316.298.197.228.488,1,1,3,3,,2,,2,,,,,9,2,1,7,20,20,323.854.111.307.252
2748803,1,3,1,80,316.298.197.228.488,1,2,,,,2,,2,,2,,.,,,1,7,20,20,323.854.111.307.252
2748803,1,4,1,80,316.298.197.228.488,1,2,,,,2,,2,,2,,.,,,1,7,20,20,323.854.111.307.252
2748804,1,2,1,80,267.667.862.725.884,1,1,1,6,,2,,2,,,,,3,2,1,7,20,20,274.546.008.706.899
2748804,1,3,1,80,267.667.862.725.884,1,2,,,,2,,2,,2,,.,,,1,7,20,20,274.546.008.706.899
2748806,1,1,1,80,209.773.888.241.268,1,1,4,3,,2,,2,,,,,9,2,1,7,20,20,210.087.309.609.465
2748806,1,3,1,80,209.773.888.241.268,1,2,,,,2,,2,,2,,.,,,1,7,20,20,210.087.309.609.465
2748806,1,8,1,80,209.773.888.241.268,1,2,,,,2,,2,,2,,.,,,1,7,20,20,210.087.309.609.465
2748807,1,4,1,80,110.060.080.835.141,1,2,,,,2,,2,,2,,.,,,1,7,20,20,108.305.676.373.375
2748808,1,2,1,80,11.416.870.417.259,1,1,4,6,,2,,2,,,,,9,2,1,7,20,20,11.554.858.014.265
2748808,1,4,1,80,11.416.870.417.259,1,2,,,,2,,2,,2,,.,,,1,7,20,20,11.554.858.014.265
2748809,1,2,1,80,291.850.630.667.249,1,1,2,8,,2,,2,,,,,2,2,1,7,20,20,290.184.183.004.776
2748809,1,3,1,80,291.850.630.667.249,1,2,,,,2,,2,,2,,.,,,1,7,20,20,290.184.183.004.776
2748809,1,4,1,80,291.850.630.667.249,1,2,,,,2,,2,,2,,.,,,1,7,20,20,290.184.183.004.776
2748810,1,2,1,80,271.919.429.499.182,1,2,,,,2,,2,,2,,.,,,1,7,20,20,263.360.019.015.975
2748811,1,2,1,80,145.661.811.065.881,1,2,,,,2,,2,,2,,.,,,1,7,20,20,144.845.311.814.945
2748812,1,2,1,80,105.790.898.597.459,1,2,,,,2,,2,,2,,.,,,1,7,20,20,104.957.714.565.982
2748813,1,2,1,80,158.095.299.792.033,1,2,,,,2,,2,,2,,.,,,1,7,20,20,158.396.093.820.073
2748813,1,7,1,80,158.095.299.792.033,1,2,,,,2,,2,,2,,.,,,1,7,20,20,158.396.093.820.073
2748814,1,2,1,80,133.833.931.362.942,1,2,,,,2,,2,,2,,.,,,1,7,20,20,137.273.004.353.449
2748815,1,3,1,80,134.844.452.698.871,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.894.610.355.683
2748815,1,4,1,80,134.844.452.698.871,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.894.610.355.683
2748815,1,5,1,80,134.844.452.698.871,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.894.610.355.683
2748816,1,2,1,80,129.803.261.337.154,1,2,,,,2,,2,,2,,.,,,1,7,20,20,126.622.528.594.342
2748817,1,3,1,80,134.424.394.631.741,1,1,1,8,,2,,2,,,1,,1,1,1,7,20,20,133.570.487.489.325
2748817,1,4,1,80,134.424.394.631.741,1,2,,,,2,,2,,2,,.,,,1,7,20,20,133.570.487.489.325
2748817,1,5,1,80,134.424.394.631.741,1,2,,,,2,,2,,2,,.,,,1,7,20,20,133.570.487.489.325
2748818,1,3,1,80,136.884.204.672.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.066.420.596.981
2748818,1,4,1,80,136.884.204.672.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.066.420.596.981
2748818,1,5,1,80,136.884.204.672.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.066.420.596.981
2748818,1,6,1,80,136.884.204.672.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.066.420.596.981
2748818,1,7,1,80,136.884.204.672.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.066.420.596.981
2748818,1,8,1,80,136.884.204.672.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,135.066.420.596.981
2748819,1,1,1,80,156.528.757.531.374,1,1,1,4,,2,,2,,,1,,4,1,1,7,20,20,156.186.881.120.109
2748821,1,4,1,80,113.865.899.660.983,1,2,,,,2,,2,,2,,.,,,1,7,20,20,112.559.342.870.834
2748822,1,5,1,80,150.301.203.315.806,1,2,,,,2,,2,,2,,.,,,1,7,20,20,144.279.211.910.692
2748823,1,2,1,80,104.566.741.311.594,1,1,2,4,,2,,2,,,,,4,2,1,7,20,20,107.720.131.184.849
2748823,1,4,1,80,104.566.741.311.594,1,2,,,,2,,2,,2,,.,,,1,7,20,20,107.720.131.184.849
2748823,1,5,1,80,104.566.741.311.594,1,2,,,,2,,2,,2,,.,,,1,7,20,20,107.720.131.184.849
2748823,1,6,1,80,104.566.741.311.594,1,2,,,,2,,2,,2,,.,,,1,7,20,20,107.720.131.184.849
2748824,1,2,1,80,134.214.689.186.209,1,1,1,8,,2,,2,,,,,9,2,1,7,20,20,136.854.669.635.434
2748827,1,3,1,80,145.964.615.577.487,1,2,,,,2,,2,,2,,.,,,1,7,20,20,147.834.549.086.761
