directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
118479;1;1;12;2;15;54;97;9700;3;1;1;05;18;18;86,9805040213728
118479;1;3;18;2;24;18;93;9319;1;3;1;05;18;18;86,9805040213728
118479;1;4;12;2;15;53;56;5619;1;3;1;05;18;18;86,9805040213728
118482;1;1;15;2;15;54;81;8121;4;1;1;05;05;05;1296,65827681011
118483;1;2;20;2;24;02;05;0510;1;9;1;05;47;47;80,1461145355016
118486;1;1;4;2;9;93;43;4330;1;1;1;05;17;17;87,1138659524873
118491;1;1;16;2;16;95;41;4112;1;2;1;05;05;05;1213,7267242862
118492;1;2;3;2;6;39;00;0000;1;5;1;05;76;76;1297,367932787
118493;1;2;5;2;20;53;55;5511;1;9;1;05;05;05;3204,20408639034
118497;1;2;4;2;9;33;47;4711;1;3;1;05;18;18;67,9898587278282
118500;1;1;240;2;240;54;97;9700;3;1;1;05;18;18;23,1736006585151
118501;1;1;4;2;10;45;47;4781;4;1;1;05;54;54;123,174725980026
118501;1;2;3;2;10;45;47;4781;4;1;1;05;54;54;123,174725980026
118501;1;3;12;2;20;41;47;4772;4;1;1;05;54;54;123,174725980026
118501;1;4;5;2;5;45;47;4781;4;1;1;05;54;54;123,174725980026
118502;1;2;5;2;24;13;85;8530;1;8;1;05;63;63;66,5160286833805
118507;1;1;12;2;13;55;69;6920;1;3;1;05;27;27;32,3217134831458
118512;1;3;12;2;14;79;15;1522;1;5;1;05;18;18;73,8133977823399
118517;1;1;259;2;312;13;85;8530;2;9;1;05;44;44;82,4289250353608
118527;1;2;34;2;34;58;80;8010;1;8;1;05;20;20;226,385307968475
118528;1;2;6;2;6;57;96;9602;4;1;1;05;15;15;89,7976754352917
118530;1;3;14;2;20;53;56;5611;4;3;1;05;15;15;101,478502674019
118531;1;1;3;2;10;41;47;4771;4;1;1;05;63;63;137,039904221875
118536;1;5;12;2;16;95;41;4111;4;1;1;05;54;54;372,483059544736
118545;1;2;24;2;24;86;90;9008;1;2;1;05;18;18;26,936068797844
118546;1;2;2;2;8;95;41;4111;1;2;1;05;63;63;81,0471248563699
118547;1;2;12;2;28;54;97;9700;3;1;1;05;73;73;140,637081292218
118550;1;6;12;2;13;53;56;5630;1;3;1;05;08;08;1733,74286766064
118551;1;2;28;1; ; ; ; ; ; ;1;05;18;18;57,2468905631418
118551;1;4;30;1; ; ; ; ; ; ;1;05;18;18;57,2468905631418
118552;2;2;1;2;9;45;47;4792;4;1;1;05;76;76;1368,03595062408
118552;3;1;3;2;9;37;56;5619;1;4;1;05;76;76;1368,03595062408
118566;1;3;12;2;12;95;41;4112;1;5;1;05;08;08;782,146120233041
118567;1;2;8;2;10;53;56;5619;1;3;1;05;05;05;951,870307278061
118571;1;3;16;2;16;02;42;4210;1;9;1;05;17;17;84,4217362949074
118575;1;2;12;2;12;13;85;8513;1;3;1;05;63;63;100,407623933242
118582;1;2;12;2;8;79;14;1410;4;1;1;05;73;73;147,479860424047
118583;1;2;24;2;24;39;64;6412;1;6;1;05;11;11;2004,81941435967
118584;1;4;52;2;52;41;47;4771;4;1;1;05;08;08;815,39646141684
118584;1;5;9;2;9;95;41;4111;4;1;1;05;08;08;815,39646141684
118584;1;6;4;2;9;33;59;5914;1;9;1;05;08;08;815,39646141684
118591;1;1;10;2;10;54;55;5511;4;1;1;05;47;47;383,573193319468
118592;1;1;6;2;8;45;47;4741;1;9;1;05;63;63;179,618884673211
118594;1;1;12;2;12;55;47;4711;1;9;1;05;08;08;1052,98093406332
118594;1;2;12;2;12;53;56;5611;1;2;1;05;08;08;1052,98093406332
118605;1;1;14;2;14;98;49;4921;4;1;1;05;05;05;1201,74869282446
118607;1;4;15;2;15;53;56;5619;1;4;1;05;41;41;103,108491924718
118615;1;2;8;2;16;93;43;4330;1;2;1;05;73;73;122,735380554463
118619;1;3;36;1; ; ; ; ; ; ;1;05;05;05;1464,85086889988
118620;1;3;4;2;4;80;15;1521;1;5;1;05;68;68;580,166607820052
118622;1;1;11;2;11;54;81;8121;4;1;1;05;18;18;101,33061728353
118622;1;3;11;2;11;45;47;4754;1;3;1;05;18;18;101,33061728353
118622;1;5;15;2;15;54;81;8121;4;1;1;05;18;18;101,33061728353
118623;1;2;16;2;16;39;11;1104;1;9;1;05; ;76;7138,71769077358
118626;1;2;4;2;12;41;47;4771;4;1;1;05;05;05;464,311994954904
118627;1;1;4;2;20;95;84;8412;4;9;1;05;63;63;156,072300874509
118631;1;1;3;2;16;33;56;5611;1;3;1;05;23;23;292,242908069699
118637;1;4;998;2;24;55;00;0000;4;1;1;05;73;73;109,932119479983
118639;1;5;3;1; ; ; ; ; ; ;1;05;41;41;43,8569106277011
118642;1;1;9;2;9;41;47;4773;4;1;1;05;11;11;4078,95419303768
118644;1;1;8;2;10;50;56;5630;1;4;1;05;41;41;285,468286792429
118644;1;3;9;2;10;39;56;5630;1;4;1;05;41;41;285,468286792429
118647;1;4;20;1; ; ; ; ; ; ;1;05;68;68;628,581650022006
118652;1;1;9;2;9;97;10;1040;1;9;1;05;17;17;118,745812865332
118653;1;1;4;2;4;98;42;4210;1;9;1;05;44;44;169,750407878465
118656;1;3;6;2;7;45;47;4773;1;3;1;05;19;19;92,653614353516
118658;1;1;2;2;10;11;47;4752;1;5;1;05;76;76;706,17843213856
118658;1;2;3;2;10;34;47;4752;1;5;1;05;76;76;706,17843213856
118661;1;1;2;2;12;32;41;4111;1;7;1;05;18;18;120,913223133211
118666;1;2;2;2;9;53;56;5611;4;1;1;05;63;63;439,997901100886
118666;1;4;3;2;9;97;20;2022;1;3;1;05;63;63;439,997901100886
118666;1;5;2;2;9;53;56;5611;4;1;1;05;63;63;439,997901100886
118666;1;6;3;2;10;95;41;4111;4;1;1;05;63;63;439,997901100886
118673;1;1;4;2;12;53;56;5619;1;2;1;05;73;73;328,289549674527
118673;1;2;4;2;20;03;86;8610;1;8;1;05;73;73;328,289549674527
118675;1;2;16;1; ; ; ; ; ; ;1;05;15;15;99,0742367209694
118680;1;1;8;2;12;95;41;4111;4;1;1;05;05;05;508,229687992138
118693;1;2;4;2;12;94;32;3290;4;1;1;05;23;23;292,45630885113
118701;1;1;49;2;49;41;47;4771;4;1;1;05;73;73;141,592858988456
118701;1;3;24;2;32;53;56;5611;1;6;1;05;73;73;141,592858988456
118701;1;4;32;2;96;38;82;8220;1;7;1;05;73;73;141,592858988456
118710;1;2;10;2;10;55;56;5611;1;3;1;05;70;70;99,4142767603555
118711;1;3;8;2;24;11;64;6412;1;7;1;05;18;18;130,876240223164
118714;1;2;4;2;10;87;25;2511;1;6;1;05;41;41;78,970978478501
118714;1;3;52;2;52;45;47;4773;1;2;1;05;41;41;78,970978478501
118715;1;6;20;2;20;87;30;3011;1;9;1;05;13;13;430,015098463711
118716;1;1;16;2;16;07;86;8610;4;9;1;05;15;15;74,4036428529926
118722;1;3;30;1; ; ; ; ; ; ;1;05;05;05;612,458560203727
118723;1;1;12;2;28;79;14;1410;4;1;1;05;73;73;141,143833008577
118733;1;1;21;2;21;03;22;2229;1;9;1;05;13;13;596,131764956187
118737;1;1;6;2;6;79;14;1410;1;4;1;05;05;05;1306,18088305597
118737;1;3;12;2;12;98;49;4921;4;1;1;05;05;05;1306,18088305597
118741;1;2;4;2;9;87;23;2392;1;2;1;05;44;44;55,7673500548396
118750;1;1;3;2;13;53;56;5611;1;3;1;05;73;73;469,139070338854
118750;1;5;4;2;12;77;47;4711;1;4;1;05;73;73;469,139070338854
118750;1;6;4;2;13;53;56;5611;1;3;1;05;73;73;469,139070338854
118750;1;7;20;1; ; ; ; ; ; ;1;05;73;73;469,139070338854
118754;1;1;12;2;8;79;14;1410;1;7;1;05;76;76;892,064331865101
118764;1;2;22;2;30;45;47;4781;4;1;1;05;68;68;228,584925294906
118771;1;3;24;2;24;30;52;5223;1;9;1;05;13;13;686,88063470636
118773;1;3;18;1; ; ; ; ; ; ;1;05;15;15;73,1548642681669
118781;1;1;10;2;10;95;41;4112;1;5;1;05;41;41;179,596964019516
118781;1;4;10;2;10;55;81;8121;4;1;1;05;41;41;179,596964019516
118791;1;1;20;2;20;54;97;9700;3;1;1;05;13;13;458,225991899657
118795;1;2;16;2;20;59;96;9602;1;3;1;05;13;13;520,315176606754
118796;1;1;12;2;12;98;49;4923;4;1;1;05;41;41;113,864179098687
118806;1;2;4;2;12;53;56;5611;1;2;1;05;18;18;177,294208161802
118808;1;1;3;2;10;55;81;8121;4;1;1;05;19;19;111,493493650224
118808;1;2;14;2;20;13;85;8530;1;4;1;05;19;19;111,493493650224
118808;1;3;3;2;10;98;49;4921;4;1;1;05;19;19;111,493493650224
118809;1;3;20;2;20;98;46;4661;1;9;1;05;41;41;139,135715850298
118812;1;2;48;1; ; ; ; ; ; ;1;05;47;47;363,535702786328
118817;1;2;12;2;13;33;93;9329;4;1;1;05;63;63;68,4070059387898
118819;1;3;20;2;20;39;94;9499;1;9;1;05;44;44;82,4289250353608
118819;1;4;8;2;8;17;94;9491;4;9;1;05;44;44;82,4289250353608
118820;1;1;8;2;10;05;86;8610;1;8;1;05;08;08;681,984647814359
118821;1;2;20;2;240;41;47;4772;4;1;1;05;20;20;96,5917787056909
118821;1;3;12;2;48;45;47;4773;4;1;1;05;20;20;96,5917787056909
118822;1;2;3;2;8;57;96;9602;4;2;1;05;44;44;103,446527253846
118824;1;1;12;2;12;50;56;5630;1;2;1;05;41;41;102,037045260663
118829;1;2;8;1; ; ; ; ; ; ;1;05;54;54;378,543021885795
118832;1;1;2;2;2;02;71;7110;1;9;1;05;50;50;93,5925246145548
118837;1;2;6;2;9;44;64;6492;1;4;1;05;52;52;157,617535692116
118838;1;4;12;2;12;33;56;5619;1;4;1;05;41;41;62,6087086968787
118843;1;1;12;2;12;53;56;5611;1;3;1;05;13;13;515,66072866806
118843;1;3;20;1; ; ; ; ; ; ;1;05;13;13;515,66072866806
118843;1;4;20;1; ; ; ; ; ; ;1;05;13;13;515,66072866806
118851;1;2;40;2;48;13;85;8530;1;3;1;05;47;47;175,804380271423
118864;1;1;4;2;10;53;56;5611;1;2;1;05;41;41;81,0939652149764
118873;1;2;16;2;20;97;53;5320;4;1;1;05;11;11;4580,48818721818
118877;1;2;5;2;5;55;10;1081;1;5;1;05;41;41;158,14987759817
118880;1;2;20;2;96;39;85;8512;1;4;1;05;47;47;192,126644822201
118890;1;6;24;1; ; ; ; ; ; ;1;05;11;11;3628,96677187088
118892;1;3;16;2;17;45;47;4773;1;3;1;05;50;50;105,2578163527
118896;1;1;8;2;12;02;41;4112;1;9;1;05;47;47;334,04294527644
118906;1;1;2;2;10;33;59;5914;1;4;1;05;41;41;78,2388103115897
118908;1;3;16;2;10;84;45;4520;1;2;1;05;63;63;74,6280782532055
118908;1;4;18;2;20;55;81;8121;1;1;1;05;63;63;74,6280782532055
118909;1;1;4;2;12;53;56;5611;1;3;1;05;15;15;172,825856187123
118910;1;3;52;2;52;37;36;3600;1;9;1;05;47;47;94,6638970692277
118914;1;1;12;2;13;79;95;9524;6;2;1;05;68;68;858,436562237833
118915;1;2;12;2;12;61;01;0161;4;1;1;05;41;41;116,713588112585
118926;1;2;4;2;8;45;47;4773;1;4;1;05;44;44;45,7938472418671
118926;1;4;28;2;48;33;96;9603;1;9;1;05;44;44;45,7938472418671
118927;1;1;10;2;10;41;47;4761;4;1;1;05;41;41;121,878654960822
118937;1;2;8;2;8;59;86;8610;2;9;1;05;47;47;312,425288054048
118940;1;3;12;2;12;42;20;2023;1;9;1;05;41;41;51,1525609081225
118948;1;1;11;2;12;53;56;5611;1;8;1;05;50;50;119,338537750483
118949;1;1;4;2;10;45;47;4782;4;1;1;05;18;18;139,004084540787
118949;1;2;4;2;10;45;47;4782;4;1;1;05;18;18;139,004084540787
118949;1;3;4;2;10;45;47;4782;4;1;1;05;18;18;139,004084540787
118950;1;3;10;1; ; ; ; ; ; ;1;05;19;19;118,917742759461
118954;1;2;10;2;10;98;49;4921;4;1;1;05;41;41;138,97151597341
118956;1;1;2;2;8;39;28;2829;1;5;1;05;76;76;1227,31505075789
118956;1;2;4;2;8;53;56;5619;4;1;1;05;76;76;1227,31505075789
118959;1;2;12;2;12;33;64;6412;1;9;1;05;23;23;179,813561257843
118960;1;1;8;2;10;55;68;6820;4;1;1;05;47;47;180,668140739364
118966;1;1;8;2;8;53;56;5629;1;3;1;05;41;41;102,393929374557
118968;1;2;3;2;7;79;31;3110;4;1;1;05;76;76;870,677366054968
118969;1;1;3;2;11;53;56;5619;4;1;1;05;50;50;160,13730191868
118973;1;3;5;1; ; ; ; ; ; ;1;05;20;20;113,326480872455
118975;1;2;8;2;8;13;85;8544;2;9;1;05;41;41;150,235368545751
118980;1;1;12;2;12;02;71;7110;1;6;1;05;68;68;511,663738853036
118987;1;3;9;2;3;34;43;4321;1;7;1;05;76;76;1505,61475169742
118988;1;3;20;2;20;44;65;6511;1;8;1;05;11;11;2145,82803043499
118989;1;2;24;2;24;58;86;8621;1;9;1;05;20;20;222,520222073671
118991;1;2;16;2;16;21;45;4520;1;4;1;05;47;47;238,001784878788
118995;1;2;2;2;11;45;47;4771;1;2;1;05;18;18;62,7087809392437
119001;1;1;4;2;10;44;47;4771;1;8;1;05;41;41;61,6660867548863
119001;1;3;20;2;24;45;46;4631;1;8;1;05;41;41;61,6660867548863
119004;1;1;8;2;8;98;49;4921;1;9;1;05;41;41;162,049903104553
119007;1;1;4;2;12;54;97;9700;3;1;1;05;41;41;45,822951839195
119007;1;3;3;2;11;45;47;4729;1;3;1;05;41;41;45,822951839195
119012;1;2;3;2;14;98;42;4210;1;5;1;05;23;23;317,270190101923
119014;1;3;8;2;10;39;55;5511;1;3;1;05;47;47;356,414638199106
119018;1;1;8;2;20;53;56;5613;1;4;1;05;15;15;200,780599627446
119031;1;1;13;2;13;03;43;4322;1;4;1;05;15;15;188,147510435849
119034;1;3;10;2;10;13;85;8544;1;9;1;05;15;15;160,102595584412
119035;1;1;14;2;16;42;93;9329;1;9;1;05;47;47;415,753812137116
119044;1;2;3;2;12;57;96;9602;4;1;1;05;52;52;255,369755797624
119049;1;3;24;2;24;98;49;4921;4;1;1;05;19;19;164,108594380804
119052;1;1;1;2;8;45;47;4781;4;1;1;05;19;19;159,822473728938
119055;1;1;6;2;6;57;96;9602;4;1;1;05;19;19;126,178796699445
119057;1;1;4;2;11;79;14;1410;4;1;1;05;52;52;144,510048316473
119062;1;4;26;2;26;12;69;6910;4;1;1;05;52;52;338,877556277165
119066;1;3;24;2;24;40;47;4773;1;3;1;05;19;19;197,187776881933
119066;1;4;8;2;8;95;41;4112;1;2;1;05;19;19;197,187776881933
119067;1;4;15;2;17;99;45;4520;1;4;1;05;50;50;57,4411623165434
119068;1;3;10;2;12;02;74;7490;1;7;1;05;47;47;175,804380271423
119073;1;2;26;2;26;45;47;4711;1;2;1;05;50;50;192,20929014849
119078;1;2;15;2;36;39;84;8412;4;9;1;05;19;19;138,737366552704
119080;1;1;10;2;10;50;56;5611;1;3;1;05;15;15;165,714222061784
119081;1;1;4;2;4;53;56;5619;1;4;1;05;19;19;161,326260499596
119081;1;5;20;2;20;03;95;9512;1;9;1;05;19;19;161,326260499596
119089;1;1;5;2;9;98;49;4921;4;8;1;05;15;15;169,273778981469
119091;1;1;4;2;8;33;49;4921;1;9;1;05;63;63;122,552753214675
119094;1;1;2;2;13;79;14;1410;4;1;1;05;54;54;241,378713023884
119094;1;5;2;2;10;95;41;4112;4;1;1;05;54;54;241,378713023884
119095;1;1;12;2;12;45;47;4781;4;1;1;05;19;19;173,996571424222
119097;1;1;8;2;8;98;49;4921;4;1;1;05;23;23;197,724765585188
119097;1;2;8;2;20;45;47;4792;4;1;1;05;23;23;197,724765585188
119097;1;3;24;2;32;58;84;8422;2;9;1;05;23;23;197,724765585188
119103;1;3;11;2;11;54;97;9700;3;1;1;05;17;17;116,312899506759
119105;1;1;6;2;15;58;85;8530;2;6;1;05;17;17;215,608061454986
119110;1;2;5;2;6;12;84;8412;4;9;1;05;15;15;190,945573476614
119114;1;2;4;2;10;53;56;5611;4;1;1;05;54;54;154,731605329335
119119;1;4;28;2;28;39;64;6412;1;9;1;05;73;73;328,565526616862
119124;1;1;24;2;24;97;49;4921;1;2;1;05;50;50;209,091804418062
119124;1;2;13;2;13;33;49;4921;1;9;1;05;50;50;209,091804418062
119128;1;4;16;2;16;55;81;8121;4;1;1;05;23;23;171,131345167787
119132;1;2;12;2;12;58;84;8422;2;9;1;05;52;52;206,629522353609
119133;1;1;11;2;11;54;81;8121;4;1;1;05;54;54;428,973016353827
119134;1;2;4;2;15;21;46;4659;1;9;1;05;08;08;931,193347861182
119135;1;1;12;2;16;95;42;4290;1;9;1;05;08;08;687,151946556055
119141;1;1;1;2;9;18;93;9311;4;3;1;05;19;19;169,398378404861
119144;1;3;12;2;12;03;33;3312;1;9;1;05; ;68;2760,43907344721
119145;1;3;4;2;32;36;49;4921;1;2;1;05;05;05;691,276138034108
119145;1;4;12;2;12;70;47;4721;1;6;1;05;05;05;691,276138034108
119145;1;7;12;2;12;77;47;4721;1;6;1;05;05;05;691,276138034108
119145;1;9;10;2;8;79;14;1410;1;9;1;05;05;05;691,276138034108
119145;1;10;4;2;8;36;49;4921;1;2;1;05;05;05;691,276138034108
119147;1;1;9;2;9;41;47;4754;4;1;1;05;11;11;3170,63032409673
119150;1;3;4;2;8;33;47;4711;1;8;1;05;63;63;51,3149225064696
119151;1;1;40;2;40;95;41;4111;1;7;1;05;05;05;1086,02262075284
119158;1;1;16;2;16;19;85;8513;4;7;1;05;41;41;75,2936013411484
119162;1;1;12;2;12;39;36;3600;1;9;1;05;70;70;68,5596158005138
119164;1;3;12;2;12;95;41;4111;1;2;1;05;19;19;50,8654082198269
119166;1;5;20;2;30;19;94;9499;1;9;1;05;70;70;62,6627729219173
119175;1;1;12;2;12;87;25;2511;1;5;1;05;47;47;54,0583161628394
119175;1;5;48;2;48;54;97;9700;3;1;1;05;47;47;54,0583161628394
119191;1;1;2;1; ; ; ; ; ; ;1;05;19;19;137,081929668997
119195;1;1;11;2;11;54;81;8121;4;1;1;05;05;05;1016,656904459
119195;1;2;14;2;14;85;43;4322;1;4;1;05;05;05;1016,656904459
119195;1;3;48;1; ; ; ; ; ; ;1;05;05;05;1016,656904459
119196;1;6;4;2;8;03;62;6201;1;6;1;05;66;66;541,405145554535
119199;1;1;60;2;260;45;47;4771;1;5;1;05;05;05;504,245420682333
119201;1;3;4;1; ; ; ; ; ; ;1;05;19;19;62,1235399538739
119205;1;2;6;2;13;33;47;4711;1;6;1;05;63;63;60,9692215610426
119205;1;3;5;2;12;33;56;5611;1;4;1;05;63;63;60,9692215610426
119211;1;1;8;2;12;53;56;5611;1;3;1;05;73;73;103,772192737969
119218;1;1;2;2;8;44;79;7911;1;9;1;05;63;63;92,1843913874082
119222;1;2;12;2;48;41;47;4719;4;3;1;05;19;19;50,909800305347
119225;1;2;12;2;240;55;41;4112;1;5;1;05;08;08;687,039816619194
119229;1;1;8;2;10;92;18;1811;4;4;1;05;08;08;759,869967226114
119231;1;2;2;2;8;77;56;5619;4;1;1;05;63;63;81,1559825404501
119231;1;3;3;2;8;45;47;4781;4;1;1;05;63;63;81,1559825404501
119231;1;4;4;2;8;03;95;9511;1;2;1;05;63;63;81,1559825404501
119236;1;1;8;2;11;54;97;9700;3;1;1;05;41;41;63,8932703359598
119236;1;3;11;2;11;83;25;2511;1;2;1;05;41;41;63,8932703359598
119236;1;4;8;2;11;55;55;5519;1;3;1;05;41;41;63,8932703359598
119239;1;2;10;2;24;57;96;9602;4;1;1;05;54;54;386,736781834276
119246;1;3;5;2;9;45;47;4771;1;3;1;05;52;52;60,015907821229
119246;1;4;4;2;7;95;41;4112;1;7;1;05;52;52;60,015907821229
119255;1;1;3;2;9;62;10;1071;1;3;1;05;18;18;50,6476671606436
119255;1;4;3;2;12;03;45;4511;1;9;1;05;18;18;50,6476671606436
119259;1;1;8;2;12;57;96;9602;1;2;1;05;73;73;123,924941866582
119261;1;2;998;2;10;95;31;3110;1;2;1;05;15;15;68,8400017219307
119267;1;1;11;2;11;54;97;9700;3;1;1;05;17;17;242,812731089259
119267;1;2;10;2;10;98;49;4921;1;1;1;05;17;17;242,812731089259
119267;1;3;11;2;11;95;41;4111;1;7;1;05;17;17;242,812731089259
119267;1;4;11;2;11;58;80;8010;1;1;1;05;17;17;242,812731089259
119269;1;1;11;2;11;79;95;9529;4;1;1;05;17;17;255,759422217232
119278;1;1;52;2;52;33;84;8430;1;9;1;05;23;23;178,802586083399
119280;1;1;3;2;12;45;47;4773;1;3;1;05;63;63;56,918085877396
119280;1;2;3;2;12;53;56;5613;1;3;1;05;63;63;56,918085877396
119290;1;5;13;2;15;55;81;8121;4;1;1;05;52;52;150,391461052091
119291;1;3;16;2;16;07;86;8610;1;9;1;05;47;47;52,0083127210634
119293;1;1;9;2;9;98;49;4921;4;1;1;05;19;19;128,664213187781
119295;1;1;12;2;16;45;47;4771;1;2;1;05;08;08;450,434658531116
119296;1;1;10;2;12;54;97;9700;1;1;1;05;70;70;46,413479816831
119296;1;4;10;2;12;45;56;5619;4;1;1;05;70;70;46,413479816831
119304;1;1;1;2;9;54;97;9700;3;1;1;05;76;76;1152,30012351477
119304;1;2;8;2;9;97;56;5619;1;3;1;05;76;76;1152,30012351477
119306;1;2;4;2;10;55;81;8121;4;1;1;05;70;70;81,640190015433
119318;1;1;20;2;20;18;85;8544;2;9;1;05;18;18;206,397785423764
119320;1;5;2;2;20;79;14;1410;4;5;1;05;76;76;1184,88525574758
119336;1;1;2;2;4;03;43;4321;4;1;1;05;19;19;179,194894786991
119336;1;3;3;2;5;95;41;4111;4;3;1;05;19;19;179,194894786991
119340;1;1;12;2;12;41;47;4769;4;1;1;05;20;20;370,366346656918
119346;1;2;16;2;24;07;86;8621;1;8;1;05;08;08;598,041435946731
119347;1;1;11;2;11;50;56;5630;1;4;1;05;18;18;86,0139673045739
119352;1;2;12;2;12;59;86;8610;1;9;1;05;20;20;165,923185734978
119352;1;3;4;1; ; ; ; ; ; ;1;05;20;20;165,923185734978
119356;1;2;8;2;10;45;47;4719;1;2;1;05;73;73;225,171152843315
119361;1;3;8;2;8;92;13;1313;1;3;1;05;73;73;178,040570115811
119365;1;1;12;2;12;41;47;4719;4;1;1;05;20;20;150,395161781069
119365;1;3;24;2;24;45;47;4773;1;7;1;05;20;20;150,395161781069
119368;1;7;3;2;9;45;56;5619;4;1;1;05;70;70;179,622382174795
119371;1;1;8;2;10;55;81;8121;4;1;1;05;73;73;455,038086818595
119371;1;2;12;2;10;83;25;2511;1;3;1;05;73;73;455,038086818595
119385;1;1;8;2;12;95;41;4111;5;2;1;05;73;73;128,256787386055
119385;1;3;10;2;12;95;41;4111;1;2;1;05;73;73;128,256787386055
119385;1;6;8;2;10;95;41;4111;5;2;1;05;73;73;128,256787386055
119388;1;5;28;2;28;02;06;0610;1;9;1;05;20;20;160,873892568203
119398;1;3;12;1; ; ; ; ; ; ;1;05;13;13;601,708747799737
119408;1;2;8;2;8;41;47;4772;4;1;1;05;44;44;64,7955778813972
119408;1;5;12;1; ; ; ; ; ; ;1;05;44;44;64,7955778813972
119413;1;1;16;2;16;00;41;4112;1;6;1;05;08;08;358,673605602354
119417;1;1;16;2;16;95;41;4112;1;5;1;05;08;08;508,439987414871
119419;1;3;20;1; ; ; ; ; ; ;1;05;08;08;540,993566308466
119419;1;5;16;2;16;39;42;4210;1;7;1;05;08;08;540,993566308466
119421;1;2;12;2;12;54;97;9700;3;1;1;05;70;70;59,6224291984823
119421;1;3;12;2;12;98;49;4921;4;1;1;05;70;70;59,6224291984823
119425;2;1;24;2;24;95;41;4112;4;2;1;05;08;08;390,485424826369
119425;3;1;20;2;20;54;97;9700;3;1;1;05;08;08;390,485424826369
119426;1;1;4;2;12;53;56;5611;1;2;1;05;50;50;144,663029510738
119429;1;1;2;2;10;59;85;8551;4;1;1;05;54;54;295,29836657786
119430;1;1;12;1; ; ; ; ; ; ;1;05;44;44;82,6971838239297
119432;1;3;40;2;100;51;56;5619;1;4;1;05;44;44;51,8218268616524
119432;1;4;20;2;30;53;88;8890;1;5;1;05;44;44;51,8218268616524
119432;1;6;40;2;120;33;56;5619;1;6;1;05;44;44;51,8218268616524
119434;1;1;8;2;9;21;79;7911;1;7;1;05;08;08;334,536633120927
119436;1;1;5;2;6;21;56;5621;4;1;1;05;05;05;1680,38484972579
119444;1;1;10;2;14;55;81;8121;4;1;1;05;50;50;123,010366865566
119444;1;2;2;2;14;53;56;5611;1;3;1;05;50;50;123,010366865566
119445;1;2;8;2;12;33;10;1081;4;1;1;05;05;05;868,997007845798
119448;1;2;20;2;20;39;31;3110;1;7;1;05;08;08;538,604342719504
119448;1;3;30;1; ; ; ; ; ; ;1;05;08;08;538,604342719504
119449;1;1;9;2;11;53;56;5611;1;4;1;05;70;70;127,534491272014
119449;1;4;3;2;4;54;97;9700;3;3;1;05;70;70;127,534491272014
119465;1;2;20;2;20;12;69;6910;4;1;1;05;08;08;507,79348280635
119472;1;1;12;2;12;87;25;2592;4;3;1;05;54;54;330,277335999276
119474;1;1;12;2;12;45;47;4781;4;1;1;05;41;41;78,0594854167735
119475;1;3;10;2;10;06;86;8622;1;6;1;05;41;41;128,197850025465
119476;1;1;8;2;9;58;86;8621;1;3;1;05;50;50;122,710248152685
119477;1;3;8;2;12;45;47;4754;1;7;1;05;50;50;131,796891692419
119480;1;1;12;2;12;45;47;4729;1;2;1;05;19;19;66,2382181062944
119480;1;2;12;2;12;45;47;4761;1;3;1;05;19;19;66,2382181062944
119480;1;3;24;1; ; ; ; ; ; ;1;05;19;19;66,2382181062944
119483;1;1;6;2;12;53;56;5611;1;3;1;05;50;50;140,539158875967
119486;1;2;20;2;20;77;56;5619;4;1;1;05;23;23;216,093938327665
119486;2;2;20;2;208;55;43;4322;1;9;1;05;23;23;216,093938327665
119486;3;2;3;2;12;53;56;5619;1;4;1;05;23;23;216,093938327665
119500;1;4;24;2;24;00;47;4729;1;5;1;05;05;05;1088,72127351112
119513;1;2;20;2;20;58;80;8010;1;8;1;05;13;13;649,719050751161
119531;1;3;5;2;24;12;84;8424;4;9;1;05;76;76;979,695229595319
119538;1;2;12;1; ; ; ; ; ; ;1;05;44;44;44,4061549012045
119544;1;3;12;2;12;53;56;5619;1;3;1;05;41;41;121,773258295349
119549;1;3;8;2;8;57;96;9602;1;2;1;05;23;23;90,4499936728909
119549;1;5;32;2;52;41;47;4771;1;4;1;05;23;23;90,4499936728909
119551;1;1;8;2;10;08;41;4111;1;7;1;05;50;50;93,2067841242071
119554;1;1;3;2;12;95;42;4210;1;9;1;05;52;52;157,827496237397
119556;1;2;12;2;12;50;56;5611;1;4;1;05;41;41;143,381959440956
119561;1;2;20;2;21;32;69;6910;1;4;1;05;15;15;89,7860270283785
119562;1;1;4;2;12;58;84;8414;2;7;1;05;44;44;112,122210683206
119565;1;4;3;2;18;45;47;4772;1;3;1;05;52;52;70,8925493222638
119570;1;2;14;2;17;02;84;8413;1;9;1;05;23;23;176,29420177532
119579;1;2;21;2;21;39;84;8412;4;9;1;05;76;76;714,175954867104
119580;1;1;8;2;9;41;47;4729;4;1;1;05;08;08;502,798193149629
119586;1;1;12;2;12;53;56;5611;4;1;1;05;41;41;164,185795625
119592;1;1;4;2;12;56;46;4642;1;3;1;05;73;73;99,8160325136249
119592;1;2;4;2;12;77;56;5619;4;1;1;05;73;73;99,8160325136249
119596;1;1;5;2;10;19;84;8430;1;5;1;05;50;50;83,8566911965764
119598;1;3;24;2;24;84;45;4542;1;5;1;05;68;68;518,001025703053
