directorio;secuencia_p;orden;P7430;P7440;P7450;ini;mes;area;dpto;fex_c_2011
114062;1;4;2; ; ;1;05;76;76;1744,68779068093
114063;1;3;2; ; ;1;05;08;08;457,714714801128
114063;1;4;2; ; ;1;05;08;08;457,714714801128
114063;1;5;2; ; ;1;05;08;08;457,714714801128
114065;1;2;2; ; ;1;05;11;11;4897,99888200696
114066;1;4;2; ; ;1;05;11;11;4506,59356031132
114066;1;5;1;4;3;1;05;11;11;4506,59356031132
114067;1;1;1;3;7;1;05;13;13;306,793211719485
114073;1;2;1;1,3;3;1;05;54;54;400,701705633566
114073;1;3;2; ; ;1;05;54;54;400,701705633566
114075;1;2;1;1,4;1;1;05;54;54;360,34699950592
114075;1;5;1;4;4;1;05;54;54;360,34699950592
114077;1;3;1;1,2;6;1;05;54;54;522,234774286757
114079;1;2;2; ; ;1;05;11;11;2109,37959345588
114079;1;3;2; ; ;1;05;11;11;2109,37959345588
114087;1;1;2; ; ;1;05;08;08;392,920486441799
114087;1;2;2; ; ;1;05;08;08;392,920486441799
114087;1;3;1;4;3;1;05;08;08;392,920486441799
114087;1;8;2; ; ;1;05;08;08;392,920486441799
114087;1;9;2; ; ;1;05;08;08;392,920486441799
114087;1;11;2; ; ;1;05;08;08;392,920486441799
114089;1;1;2; ; ;1;05;11;11;2147,50509847196
114093;1;1;1;1,2;7;1;05;08;08;552,712708823505
114093;1;4;1;4;7;1;05;08;08;552,712708823505
114093;1;5;1;1,2;1;1;05;08;08;552,712708823505
114096;1;2;1;1,2;9;1;05;11;11;3081,84463628607
114096;1;3;2; ; ;1;05;11;11;3081,84463628607
114096;1;5;1;1,2;9;1;05;11;11;3081,84463628607
114097;1;1;2; ; ;1;05;11;11;4550,03348223238
114097;1;2;1;4;3;1;05;11;11;4550,03348223238
114098;1;1;1;2;3;1;05;54;54;386,836251653029
114098;1;2;1;1,2;7;1;05;54;54;386,836251653029
114098;1;3;2; ; ;1;05;54;54;386,836251653029
114098;1;4;2; ; ;1;05;54;54;386,836251653029
114102;1;2;2; ; ;1;05;11;11;5543,40704739515
114103;1;1;1;4;5;1;05;54;54;338,956507374109
114103;1;4;2; ; ;1;05;54;54;338,956507374109
114104;1;2;1;2;3;1;05;68;68;292,150331883428
114104;1;6;1;1,2;7;1;05;68;68;292,150331883428
114104;1;7;1;1,2;7;1;05;68;68;292,150331883428
114116;1;3;2; ; ;1;05;11;11;2690,04741011044
114117;1;1;1;4;3;1;05;05;05;672,263071000836
114117;1;2;1;4;3;1;05;05;05;672,263071000836
114117;1;3;2; ; ;1;05;05;05;672,263071000836
114130;1;1;2; ; ;1;05;11;11;2033,06239420735
114130;1;2;2; ; ;1;05;11;11;2033,06239420735
114131;1;1;1;4;5;1;05;23;23;67,1142918031783
114131;1;3;1;1,3;7;1;05;23;23;67,1142918031783
114131;1;7;2; ; ;1;05;23;23;67,1142918031783
114136;1;1;1;4;5;1;05;08;08;387,310796298601
114136;1;2;1;4;4;1;05;08;08;387,310796298601
114136;1;3;2; ; ;1;05;08;08;387,310796298601
114138;1;2;2; ; ;1;05;23;23;212,525181063837
114140;1;1;1;1,3;9;1;05;23;23;205,195840482043
114140;1;2;1;3;5;1;05;23;23;205,195840482043
114140;1;4;2; ; ;1;05;23;23;205,195840482043
114141;1;1;1;3;4;1;05;54;54;424,566186115867
114141;1;2;1;2;2;1;05;54;54;424,566186115867
114142;1;3;2; ; ;1;05;05;05;944,038554140499
114143;1;5;1;4;5;1;05;11;11;3173,24674009383
114143;1;6;1;4;5;1;05;11;11;3173,24674009383
114144;1;2;1;2;3;1;05;13;13;342,716475218041
114144;1;3;1;4;6;1;05;13;13;342,716475218041
114149;1;4;2; ; ;1;05;68;68;348,087321462064
114157;1;1;1;4;5;1;05;23;23;159,155334774509
114157;1;2;2; ; ;1;05;23;23;159,155334774509
114160;1;2;1;4;5;1;05;50;50;246,49433879976
114161;1;1;1;3;5;1;05;17;17;304,55448027014
114162;1;2;1;1,4;8;1;05;54;54;339,33907564635
114166;1;6;1;1,3;8;1;05;17;17;129,612195135122
114167;1;3;2; ; ;1;05;11;11;2036,1683398382
114167;1;4;2; ; ;1;05;11;11;2036,1683398382
114167;1;5;1;2;5;1;05;11;11;2036,1683398382
114171;1;2;2; ; ;1;05;11;11;2696,37760113847
114172;1;1;1;1,2;9;1;05;23;23;187,783428432071
114172;1;3;2; ; ;1;05;23;23;187,783428432071
114178;1;3;2; ; ;1;05;54;54;307,133954624205
114178;1;4;2; ; ;1;05;54;54;307,133954624205
114179;1;3;2; ; ;1;05;05;05;964,798253455885
114181;1;3;2; ; ;1;05;54;54;558,790543872745
114184;1;2;1;4;5;1;05;73;73;195,850796674207
114184;1;3;2; ; ;1;05;73;73;195,850796674207
114185;1;2;2; ; ;1;05;08;08;421,683336581447
114185;1;3;1;3;9;1;05;08;08;421,683336581447
114185;1;4;2; ; ;1;05;08;08;421,683336581447
114187;1;3;2; ; ;1;05;68;68;311,122072670012
114195;1;1;1;4;5;1;05;11;11;2818,93947138915
114202;1;1;1;4;5;1;05;11;11;2157,92659132432
114202;1;2;1;4;4;1;05;11;11;2157,92659132432
114203;1;2;1;3;3;1;05;76;76;1237,21990124929
114212;1;2;2; ; ;1;05;50;50;368,065090652645
114214;1;1;1;4;5;1;05;11;11;2251,49497378724
114218;1;1;1;4;4;1;05;08;08;764,538778575906
114219;1;1;2; ; ;1;05;11;11;2716,68517701545
114231;1;4;2; ; ;1;05;08;08;635,535419061155
114231;1;5;2; ; ;1;05;08;08;635,535419061155
114231;1;6;1;4;4;1;05;08;08;635,535419061155
114233;1;1;1;4;4;1;05;08;08;658,557134994404
114233;1;3;2; ; ;1;05;08;08;658,557134994404
114235;1;2;1;4;7;1;05;73;73;144,900123725846
114240;1;1;1;1,3;6;1;05;23;23;184,243337256502
114240;1;3;2; ; ;1;05;23;23;184,243337256502
114240;1;4;2; ; ;1;05;23;23;184,243337256502
114242;1;3;2; ; ;1;05;76;76;2459,44344457359
114245;1;1;1;1,2;9;1;05;17;17;308,662696030743
114246;1;2;2; ; ;1;05;54;54;210,640167369379
114246;1;3;2; ; ;1;05;54;54;210,640167369379
114247;1;1;1;4;5;1;05;73;73;137,49097150919
114247;1;2;1;4;3;1;05;73;73;137,49097150919
114247;1;4;2; ; ;1;05;73;73;137,49097150919
114249;1;4;2; ; ;1;05;23;23;207,374638896198
114249;1;5;2; ; ;1;05;23;23;207,374638896198
114249;1;6;2; ; ;1;05;23;23;207,374638896198
114250;1;1;1;4;4;1;05;50;50;320,685738505777
114254;1;1;1;4;4;1;05;11;11;2115,2536591865
114255;1;2;1;1,3;1;1;05;54;54;218,253459872815
114265;1;1;1;1,2;7;1;05;54;54;446,85532062874
114265;1;2;2; ; ;1;05;54;54;446,85532062874
114265;1;3;2; ; ;1;05;54;54;446,85532062874
114265;2;1;1;1,2;7;1;05;54;54;446,85532062874
114267;1;1;1;1,3;7;1;05;08;08;688,165799057224
114267;1;3;2; ; ;1;05;08;08;688,165799057224
114267;1;4;2; ; ;1;05;08;08;688,165799057224
114267;1;5;1;1,3;8;1;05;08;08;688,165799057224
114272;1;1;1;1,2;7;1;05;50;50;129,295145811694
114272;1;2;1;1,2;7;1;05;50;50;129,295145811694
114272;1;3;2; ; ;1;05;50;50;129,295145811694
114274;1;1;1;4;4;1;05;11;11;5304,89622670794
114277;1;4;2; ; ;1;05;23;23;123,976545803531
114281;1;2;2; ; ;1;05;66;66;379,191248051403
114288;1;1;1;3;4;1;05;11;11;4764,98998642347
114288;1;2;2; ; ;1;05;11;11;4764,98998642347
114289;1;2;2; ; ;1;05;23;23;153,945288544573
114289;1;4;1;4;3;1;05;23;23;153,945288544573
114290;1;2;1;3;9;1;05;08;08;486,837711111967
114290;1;4;2; ; ;1;05;08;08;486,837711111967
114291;1;1;1;4;8;1;05;54;54;253,292042173125
114291;1;2;1;2;4;1;05;54;54;253,292042173125
114292;1;1;1;4;5;1;05;50;50;270,083245578975
114293;1;2;1;1,2;9;1;05;54;54;504,608021736521
114293;1;3;1;1,3;8;1;05;54;54;504,608021736521
114297;1;1;1;4;5;1;05;05;05;1538,2763081126
114299;1;2;2; ; ;1;05;52;52;262,197863087897
114299;1;3;2; ; ;1;05;52;52;262,197863087897
114301;1;1;1;2;6;1;05;11;11;2872,39037385912
114305;1;2;1;4;3;1;05;23;23;233,445212803624
114305;2;2;1;1,3;1;1;05;23;23;233,445212803624
114305;2;3;2; ; ;1;05;23;23;233,445212803624
114306;1;1;1;1,4;8;1;05;11;11;4439,82966743791
114309;1;1;1;4;6;1;05;54;54;327,292279741536
114309;1;2;1;4;9;1;05;54;54;327,292279741536
114310;1;2;1;2;3;1;05;17;17;270,858458142022
114311;1;2;1;2;4;1;05;11;11;3173,51215201969
114311;1;3;2; ; ;1;05;11;11;3173,51215201969
114312;1;3;2; ; ;1;05;76;76;1265,0695920625
114316;1;2;1;1,3;7;1;05;08;08;558,473268699163
114320;1;1;1;4;5;1;05;05;05;1491,31714983886
114320;1;2;1;4;3;1;05;05;05;1491,31714983886
114320;1;5;2; ; ;1;05;05;05;1491,31714983886
114321;1;1;1;3;3;1;05;52;52;477,192530338315
114321;1;2;2; ; ;1;05;52;52;477,192530338315
114323;1;1;1;2;5;1;05;66;66;221,938985747364
114323;1;2;1;4;3;1;05;66;66;221,938985747364
114323;1;4;2; ; ;1;05;66;66;221,938985747364
114324;1;3;2; ; ;1;05;08;08;759,360995049643
114324;1;4;2; ; ;1;05;08;08;759,360995049643
114326;1;1;2; ; ;1;05;13;13;316,427090052878
114326;1;3;2; ; ;1;05;13;13;316,427090052878
114326;1;4;2; ; ;1;05;13;13;316,427090052878
114327;1;3;2; ; ;1;05;54;54;281,647207386945
114327;2;2;1;2;3;1;05;54;54;281,647207386945
114334;1;3;2; ; ;1;05;54;54;228,536312861024
114334;1;4;2; ; ;1;05;54;54;228,536312861024
114335;1;1;1;4;5;1;05;11;11;2470,73554851587
114335;1;2;1;4;3;1;05;11;11;2470,73554851587
114336;1;1;2; ; ;1;05;50;50;270,083245578975
114339;1;1;1;1,2;7;1;05;54;54;340,606506524523
114339;1;2;2; ; ;1;05;54;54;340,606506524523
114341;1;1;1;3;4;1;05;54;54;181,661845070191
114342;1;2;1;4;4;1;05;54;54;292,782805784948
114342;1;5;2; ; ;1;05;54;54;292,782805784948
114346;1;3;1;1,2;9;1;05;52;52;165,170969548767
114349;1;1;1;3;5;1;05;73;73;305,664765334207
114349;1;2;2; ; ;1;05;73;73;305,664765334207
114351;1;1;1;4;4;1;05;50;50;270,083245578975
114356;1;4;1;4;7;1;05;17;17;321,173300068945
114360;1;2;2; ; ;1;05;76;76;1124,11197724916
114362;1;1;1;4;5;1;05;08;08;763,534077627004
114362;1;2;2; ; ;1;05;08;08;763,534077627004
114362;1;3;2; ; ;1;05;08;08;763,534077627004
114362;1;4;2; ; ;1;05;08;08;763,534077627004
114363;1;2;2; ; ;1;05;13;13;375,915155765478
114363;1;5;2; ; ;1;05;13;13;375,915155765478
114363;1;7;2; ; ;1;05;13;13;375,915155765478
114366;1;1;1;1,3;9;1;05;54;54;429,804827555369
114366;1;2;2; ; ;1;05;54;54;429,804827555369
114372;1;1;1;4;5;1;05;68;68;350,401075718673
114372;1;3;2; ; ;1;05;68;68;350,401075718673
114374;1;2;2; ; ;1;05;50;50;304,538595363509
114380;1;4;2; ; ;1;05;54;54;259,575394251532
114380;1;5;2; ; ;1;05;54;54;259,575394251532
114381;1;1;1;1,4;8;1;05;54;54;224,484925064517
114381;1;3;1;1,2;9;1;05;54;54;224,484925064517
114381;1;5;2; ; ;1;05;54;54;224,484925064517
114381;1;6;2; ; ;1;05;54;54;224,484925064517
114381;1;7;2; ; ;1;05;54;54;224,484925064517
114381;1;8;2; ; ;1;05;54;54;224,484925064517
114381;1;9;1;4;4;1;05;54;54;224,484925064517
114384;1;3;2; ; ;1;05;08;08;727,795392325138
114386;1;2;2; ; ;1;05;17;17;162,359107575759
114387;1;1;1;3;5;1;05;54;54;442,841235572307
114387;1;3;2; ; ;1;05;54;54;442,841235572307
114387;1;4;2; ; ;1;05;54;54;442,841235572307
114387;1;5;1;4;5;1;05;54;54;442,841235572307
114388;1;3;2; ; ;1;05;54;54;346,655926289909
114395;1;1;1;4;3;1;05;54;54;254,944304194332
114395;1;2;1;3;4;1;05;54;54;254,944304194332
114395;1;4;2; ; ;1;05;54;54;254,944304194332
114395;1;5;1;1,2;3;1;05;54;54;254,944304194332
114395;1;6;2; ; ;1;05;54;54;254,944304194332
114398;1;2;1;4;3;1;05;05;05;1095,27400721231
114398;1;4;2; ; ;1;05;05;05;1095,27400721231
114400;1;2;1;3;3;1;05;54;54;391,14774845947
114405;1;2;2; ; ;1;05;17;17;233,602626735857
114405;1;3;2; ; ;1;05;17;17;233,602626735857
114407;1;1;1;4;5;1;05;05;05;687,686887773235
114407;1;2;2; ; ;1;05;05;05;687,686887773235
114407;1;5;2; ; ;1;05;05;05;687,686887773235
114409;1;2;1;4;5;1;05;08;08;784,281324170863
114412;1;2;1;3;3;1;05;52;52;511,068639241651
114414;1;3;2; ; ;1;05;54;54;272,488620105344
114414;1;5;2; ; ;1;05;54;54;272,488620105344
114415;1;1;2; ; ;1;05;23;23;207,847196630465
114415;1;2;1;1,2;9;1;05;23;23;207,847196630465
114417;1;1;1;1,2;9;1;05;54;54;391,14774845947
114417;1;2;1;4;3;1;05;54;54;391,14774845947
114419;1;2;1;1,2;7;1;05;08;08;492,567830675698
114421;1;2;1;4;3;1;05;52;52;330,386778668353
114429;1;5;2; ; ;1;05;52;52;432,775601418398
114432;1;1;1;4;5;1;05;23;23;205,148728140777
114432;1;2;1;2;3;1;05;23;23;205,148728140777
114439;1;2;2; ; ;1;05;05;05;1157,08681972987
114439;1;3;2; ; ;1;05;05;05;1157,08681972987
114441;1;1;1;4;3;1;05;17;17;265,697529339122
114443;1;1;1;4;5;1;05;54;54;207,035729140345
114443;1;2;1;4;3;1;05;54;54;207,035729140345
114443;1;4;2; ; ;1;05;54;54;207,035729140345
114444;1;3;2; ; ;1;05;17;17;355,517044724909
114449;1;1;1;1,3;8;1;05;50;50;297,236265307216
114454;1;1;1;4;5;1;05;08;08;441,782728513004
114459;1;2;2; ; ;1;05;54;54;312,981762712016
114461;1;1;1;4;4;1;05;54;54;154,818391482188
114461;1;5;2; ; ;1;05;54;54;154,818391482188
114461;1;6;1;4;4;1;05;54;54;154,818391482188
114461;1;7;1;4;4;1;05;54;54;154,818391482188
114461;1;8;1;4;3;1;05;54;54;154,818391482188
114461;1;9;1;4;7;1;05;54;54;154,818391482188
114461;1;10;1;4;6;1;05;54;54;154,818391482188
114461;1;11;1;4;7;1;05;54;54;154,818391482188
114464;1;1;1;1,2;9;1;05;23;23;268,419234561204
114464;1;2;2; ; ;1;05;23;23;268,419234561204
114464;1;3;2; ; ;1;05;23;23;268,419234561204
114467;1;1;2; ; ;1;05;13;13;402,564096008934
114469;1;3;1;1,4;2;1;05;17;17;295,129330234547
114469;1;4;2; ; ;1;05;17;17;295,129330234547
114476;1;1;2; ; ;1;05;23;23;77,4812136990417
114482;1;1;1;3;3;1;05;17;17;154,378143825233
114482;1;4;2; ; ;1;05;17;17;154,378143825233
114482;1;6;2; ; ;1;05;17;17;154,378143825233
114483;1;1;1;9;3;1;05;54;54;310,030896683404
114483;1;2;1;4;3;1;05;54;54;310,030896683404
114486;1;1;1;4;5;1;05;73;73;166,536369642833
114491;1;1;1;1,3;4;1;05;50;50;507,265985051984
114494;1;4;1;1,3;9;1;05;54;54;793,354844289622
114494;1;5;2; ; ;1;05;54;54;793,354844289622
114502;2;1;1;4;3;1;05;76;76;1038,8548873774
114502;2;2;1;4;5;1;05;76;76;1038,8548873774
114504;1;2;1;4;3;1;05;66;66;639,097060672243
114513;1;1;1;1,2;4;1;05;13;13;489,639221982115
114513;1;4;2; ; ;1;05;13;13;489,639221982115
114521;1;2;1;4;5;1;05;08;08;86,008804103208
114531;1;1;1;1,2;4;1;05;54;54;707,011404941091
114537;1;1;1;3;3;1;05;13;13;241,387117719643
114540;1;3;2; ; ;1;05;23;23;280,025428655175
114540;1;4;2; ; ;1;05;23;23;280,025428655175
114542;1;2;1;1,3;9;1;05;50;50;442,570111113354
114543;1;3;2; ; ;1;05;08;08;446,109514431791
114543;1;5;1;1,2;9;1;05;08;08;446,109514431791
114551;1;2;2; ; ;1;05;50;50;279,557979229472
114551;1;3;1;4;4;1;05;50;50;279,557979229472
114555;1;2;2; ; ;1;05;05;05;1054,01089170916
114561;1;1;1;4;4;1;05;73;73;99,2932829150065
114563;1;1;2; ; ;1;05;13;13;258,069045469868
114566;1;2;1;1,4;7;1;05;50;50;643,707085109822
114570;1;1;2; ; ;1;05;23;23;73,219116484997
114570;1;3;1;1,2;9;1;05;23;23;73,219116484997
114570;1;5;2; ; ;1;05;23;23;73,219116484997
114570;1;6;2; ; ;1;05;23;23;73,219116484997
114570;1;10;2; ; ;1;05;23;23;73,219116484997
114570;1;11;2; ; ;1;05;23;23;73,219116484997
114570;1;12;2; ; ;1;05;23;23;73,219116484997
114571;1;2;2; ; ;1;05;13;13;448,651571380612
114572;1;3;2; ; ;1;05;08;08;945,233822951642
114575;1;1;1;4;5;1;05;73;73;69,2344331368718
114575;1;2;2; ; ;1;05;73;73;69,2344331368718
114575;1;3;1;4;5;1;05;73;73;69,2344331368718
114576;1;1;1;1,2;7;1;05;76;76;1660,25535468812
114577;1;2;1;4;3;1;05;50;50;206,654323996605
114580;1;2;1;1,4;3;1;05;08;08;720,949410407212
114580;1;3;2; ; ;1;05;08;08;720,949410407212
114580;1;4;2; ; ;1;05;08;08;720,949410407212
114582;1;3;2; ; ;1;05;50;50;111,917587512118
114591;1;3;2; ; ;1;05;52;52;716,144967932322
114592;1;1;1;4;5;1;05;08;08;409,6073344388
114592;1;3;2; ; ;1;05;08;08;409,6073344388
114592;1;5;1;3;8;1;05;08;08;409,6073344388
114594;1;2;1;4;3;1;05;52;52;605,718848016815
114594;1;5;2; ; ;1;05;52;52;605,718848016815
114594;1;7;1;1,2;1;1;05;52;52;605,718848016815
114595;1;2;1;1,2;7;1;05;73;73;137,545126692184
114595;1;4;1;3;4;1;05;73;73;137,545126692184
114595;1;5;1;3;4;1;05;73;73;137,545126692184
114602;1;1;1;4;4;1;05;52;52;491,020765287019
114606;1;1;1;4;4;1;05;52;52;287,852840726011
114618;1;2;2; ; ;1;05;73;73;165,27497867182
114618;1;3;1;4;4;1;05;73;73;165,27497867182
114619;1;2;1;4;3;1;05;52;52;240,938347410969
114621;1;1;1;1,3;8;1;05;50;50;202,869835366267
114627;1;2;1;3;3;1;05;13;13;528,767923412865
114628;1;3;2; ; ;1;05;08;08;348,592171276165
114640;1;1;1;4;5;1;05;13;13;545,668840741198
114640;1;2;2; ; ;1;05;13;13;545,668840741198
114648;1;2;2; ; ;1;05;08;08;58,5771023603178
114648;1;4;2; ; ;1;05;08;08;58,5771023603178
114648;1;5;2; ; ;1;05;08;08;58,5771023603178
114648;1;6;2; ; ;1;05;08;08;58,5771023603178
114653;1;3;2; ; ;1;05;50;50;294,226865309604
114658;1;2;1;3;4;1;05;08;08;445,610807318776
114658;1;5;1;4;3;1;05;08;08;445,610807318776
114659;1;2;2; ; ;1;05;50;50;96,5978312399692
114661;1;4;2; ; ;1;05;66;66;187,49054202566
114661;1;7;1;9;4;1;05;66;66;187,49054202566
114662;1;1;2; ; ;1;05;73;73;283,145152699356
114662;1;2;1;1,2;7;1;05;73;73;283,145152699356
114665;1;3;2; ; ;1;05;08;08;92,68820614532
114665;1;4;2; ; ;1;05;08;08;92,68820614532
114670;1;4;1;1,3;7;1;05;73;73;301,570685056635
114673;1;1;1;1,3;3;1;05;54;54;114,212052307911
114673;1;3;2; ; ;1;05;54;54;114,212052307911
114677;1;2;2; ; ;1;05;08;08;382,918268697604
114677;1;3;2; ; ;1;05;08;08;382,918268697604
114681;1;1;1;3;4;1;05;50;50;81,4775532733902
114681;1;2;1;3;4;1;05;50;50;81,4775532733902
114684;1;2;1;1,3;3;1;05;50;50;160,43986719883
114685;1;3;2; ; ;1;05;50;50;338,584685297288
114686;1;3;2; ; ;1;05;08;08;104,888159482152
114686;1;4;2; ; ;1;05;08;08;104,888159482152
114687;1;3;2; ; ;1;05;73;73;113,235824571829
114699;1;1;1;1,2;9;1;05;05;05;892,758432206483
114699;1;5;1;1,2;9;1;05;05;05;892,758432206483
114699;1;7;2; ; ;1;05;05;05;892,758432206483
114699;1;8;2; ; ;1;05;05;05;892,758432206483
114699;1;9;1;1,2;9;1;05;05;05;892,758432206483
114707;1;1;2; ; ;1;05;05;05;439,379340164357
114707;1;2;1;4;5;1;05;05;05;439,379340164357
114707;1;3;1;3;3;1;05;05;05;439,379340164357
114710;1;1;1;1,2;9;1;05;08;08;646,394944119462
114714;1;2;1;4;3;1;05;66;66;189,30264321477
114714;1;4;2; ; ;1;05;66;66;189,30264321477
114726;1;3;2; ; ;1;05;08;08;817,57222663993
114726;1;4;2; ; ;1;05;08;08;817,57222663993
114726;1;5;2; ; ;1;05;08;08;817,57222663993
114727;1;1;1;4;5;1;05;50;50;218,691751933241
114727;1;4;2; ; ;1;05;50;50;218,691751933241
114737;1;2;1;4;3;1;05;08;08;731,453691057975
114737;1;3;1;1,2;9;1;05;08;08;731,453691057975
114738;1;1;1;1,2;9;1;05;76;76;1326,6876475253
114759;1;3;2; ; ;1;05;54;54;191,513615059696
114759;1;4;1;1,3;4;1;05;54;54;191,513615059696
114763;1;1;1;3;3;1;05;23;23;126,414009231508
114763;1;4;2; ; ;1;05;23;23;126,414009231508
114769;1;1;1;4;5;1;05;23;23;160,70122275743
114769;1;2;2; ; ;1;05;23;23;160,70122275743
114770;1;2;1;2;5;1;05;50;50;219,467029469931
114773;1;2;1;1,2;7;1;05;73;73;105,998737751582
114775;1;2;1;4;3;1;05;54;54;308,182949181275
114775;2;3;2; ; ;1;05;54;54;308,182949181275
114784;1;1;1;4;4;1;05;23;23;160,70122275743
114784;1;2;2; ; ;1;05;23;23;160,70122275743
114786;1;2;1;1,3;2;1;05;73;73;703,475156698442
114793;1;2;1;4;4;1;05;54;54;215,544784995242
114793;1;3;1;1,3;6;1;05;54;54;215,544784995242
114794;1;1;1;1,2;9;1;05;23;23;300,689529462447
114794;1;2;1;1,4;3;1;05;23;23;300,689529462447
114794;1;3;1;1,2;9;1;05;23;23;300,689529462447
114794;1;4;1;1,2;9;1;05;23;23;300,689529462447
114794;1;5;1;1,2;9;1;05;23;23;300,689529462447
114796;1;1;1;3;9;1;05;08;08;355,757837291144
114796;1;2;1;4;3;1;05;08;08;355,757837291144
114796;1;3;1;3;4;1;05;08;08;355,757837291144
114812;1;2;1;4;7;1;05;50;50;283,673256031136
114812;1;3;2; ; ;1;05;50;50;283,673256031136
114812;1;4;2; ; ;1;05;50;50;283,673256031136
114815;1;3;2; ; ;1;05;08;08;866,339031896649
114821;1;1;1;3;8;1;05;50;50;100,093393680104
114822;1;1;1;1,2;9;1;05;54;54;309,180406896404
114822;1;2;1;4;3;1;05;54;54;309,180406896404
114826;1;1;1;3;3;1;05;52;52;239,224247958745
114826;1;2;1;3;4;1;05;52;52;239,224247958745
114826;1;4;1;1,3;6;1;05;52;52;239,224247958745
114834;1;1;1;1,2;9;1;05;23;23;201,934201544029
114834;1;2;2; ; ;1;05;23;23;201,934201544029
114834;1;4;1;4;3;1;05;23;23;201,934201544029
114837;1;1;1;1,2;9;1;05;76;76;998,146260837209
114842;1;1;1;4;3;1;05;66;66;483,492596082754
114843;1;2;1;4;3;1;05;11;11;2714,99121704083
114849;1;1;1;4;3;1;05;66;66;409,274472564908
114850;1;1;1;4;1;1;05;23;23;279,752344356945
114850;1;2;1;1,3;3;1;05;23;23;279,752344356945
114850;1;3;2; ; ;1;05;23;23;279,752344356945
114852;1;4;2; ; ;1;05;50;50;117,207556016323
114852;1;5;2; ; ;1;05;50;50;117,207556016323
114853;1;1;1;1,4;8;1;05;23;23;176,3182691398
114853;1;2;1;1,2;9;1;05;23;23;176,3182691398
114855;1;3;2; ; ;1;05;05;05;1018,44049939549
114855;1;4;2; ; ;1;05;05;05;1018,44049939549
114856;1;2;2; ; ;1;05;50;50;355,436580856052
114862;1;1;1;1,3;4;1;05;50;50;221,049746463958
114862;1;2;1;1,4;4;1;05;50;50;221,049746463958
114864;1;2;2; ; ;1;05;08;08;720,233433117121
114865;1;4;2; ; ;1;05;08;08;396,576856027781
114865;1;5;2; ; ;1;05;08;08;396,576856027781
114867;1;2;1;4;3;1;05;08;08;398,268734233938
114867;1;3;2; ; ;1;05;08;08;398,268734233938
114867;1;5;2; ; ;1;05;08;08;398,268734233938
114874;1;2;2; ; ;1;05;50;50;104,716226310547
114874;1;3;2; ; ;1;05;50;50;104,716226310547
114882;1;1;1;4;5;1;05;50;50;220,983106963567
114882;1;2;2; ; ;1;05;50;50;220,983106963567
114882;1;3;1;1,2;9;1;05;50;50;220,983106963567
114882;1;6;1;1,2;9;1;05;50;50;220,983106963567
114882;1;7;2; ; ;1;05;50;50;220,983106963567
114902;1;2;1;9;3;1;05;68;68;305,452640237822
114902;1;4;2; ; ;1;05;68;68;305,452640237822
114906;1;1;1;4;5;1;05;05;05;716,529962188437
114906;1;2;2; ; ;1;05;05;05;716,529962188437
114913;1;3;2; ; ;1;05;13;13;517,329091399444
114913;1;7;1;2;8;1;05;13;13;517,329091399444
114914;1;3;1;4;5;1;05;50;50;195,263537937226
114914;1;4;1;4;4;1;05;50;50;195,263537937226
114917;1;3;2; ; ;1;05;08;08;469,489484269467
114917;1;7;2; ; ;1;05;08;08;469,489484269467
114931;1;4;2; ; ;1;05;50;50;204,114994354984
114941;1;1;1;3;5;1;05;05;05;664,076617959587
114941;1;2;1;2;8;1;05;05;05;664,076617959587
114941;1;3;2; ; ;1;05;05;05;664,076617959587
114954;1;1;1;1,4;3;1;05;54;54;318,686993519539
114962;1;1;1;2;5;1;05;05;05;602,516947332207
114962;1;2;1;3;8;1;05;05;05;602,516947332207
114963;1;2;1;4;5;1;05;50;50;239,227658510231
114963;1;3;2; ; ;1;05;50;50;239,227658510231
114966;1;2;1;4;4;1;05;54;54;415,806652488569
114966;1;4;2; ; ;1;05;54;54;415,806652488569
114970;1;1;1;4;5;1;05;50;50;211,211487556064
114970;1;2;1;4;5;1;05;50;50;211,211487556064
114970;1;3;1;4;2;1;05;50;50;211,211487556064
114970;1;4;1;4;2;1;05;50;50;211,211487556064
114981;1;1;1;1,2;9;1;05;54;54;234,069403874348
114981;1;2;1;4;4;1;05;54;54;234,069403874348
114983;1;1;2; ; ;1;05;50;50;93,2378294476172
114983;1;3;2; ; ;1;05;50;50;93,2378294476172
114983;2;2;1;1,4;9;1;05;50;50;93,2378294476172
114984;1;1;1;4;4;1;05;50;50;103,263475593948
114984;1;2;1;4;3;1;05;50;50;103,263475593948
114984;1;4;2; ; ;1;05;50;50;103,263475593948
115003;1;2;2; ; ;1;05;13;13;596,042704322929
115003;1;3;2; ; ;1;05;13;13;596,042704322929
115015;1;2;2; ; ;1;05;54;54;280,046195555295
115017;1;3;2; ; ;1;05;50;50;267,827395961692
115028;1;2;2; ; ;1;05;66;66;370,74925561947
115034;1;2;1;2;4;1;05;50;50;141,927795121707
115044;1;3;2; ; ;1;05;50;50;620,050475571425
115046;1;1;1;4;4;1;05;66;66;140,989801173569
115046;1;2;1;3;9;1;05;66;66;140,989801173569
115052;1;2;2; ; ;1;05;66;66;370,74925561947
115065;1;1;2; ; ;1;05;66;66;483,492596082754
115075;1;1;1;4;5;1;05;54;54;453,244441847696
115079;1;1;1;4;5;1;05;66;66;396,771059941028
115079;1;2;2; ; ;1;05;66;66;396,771059941028
