directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
117624;1;1;61;01;0112;5;36;36; ; ; ;300000;1;4;8;3; ;1;05;63;63;203,9733514252
117625;1;1;53;56;5619;4;40;15;7; ; ;150000;1;1;1;2; ;1;05;47;47;175,804380271423
117626;1;1;58;84;8422;2;130;130; ; ;3000000; ; ;9;8;1;2;1;05;27;27;93,7128115919509
117626;1;2;13;85;8544;1;7;7; ; ;0; ; ;8;7;2; ;1;05;27;27;93,7128115919509
117627;1;1;95;41;4111;1;48;48; ; ;2500000; ; ;9;9;1;2;1;05;76;76;1359,75604340946
117628;1;1;45;56;5619;4;40;0;5;1; ;0;1;1;6;2; ;1;05;20;20;447,851219603596
117632;1;1;32;94;9411;2;48;60; ; ; ; ; ;9;1;1;2;1;05;73;73;179,747498236761
117633;1;1;59;96;9609;4;45;0;5;1; ;0;1;1;1;2; ;1;05;54;54;293,065565330938
117634;1;2;84;45;4520;4;45;20;6;1; ;200000;1;2;7;2; ;1;05;18;18;59,3762105692433
117635;1;1;59;96;9609;4;48;0;6;1; ;0;1;1;5;2; ;1;05;66;66;226,037449393806
117637;1;1;41;47;4723;4;45;25;6;1; ;950000;1;2;4;1;1;1;05;11;11;1745,70365544956
117637;1;3;11;69;6920;4;48;25;6;1; ;1100000;1;1;1;1;1;1;05;11;11;1745,70365544956
117638;1;1;93;43;4330;4;54;9;6;1; ;0;1;1;9;2; ;1;05;52;52;77,1662742650116
117638;1;2;55;81;8121;4;21;8;6;1; ;90000;1;1;2;2; ;1;05;52;52;77,1662742650116
117638;1;4;45;47;4789;4;36;36; ; ; ;300000;1;1;6;2; ;1;05;52;52;77,1662742650116
117638;1;5;39;86;8610;1;24;0;5;1;0; ; ;9;7;1;1;1;05;52;52;77,1662742650116
117639;1;1;08;64;6499;1;48;48; ; ;4000000; ; ;9;7;1;1;1;05;76;76;599,458531800185
117640;1;1;98;49;4921;4;70;42;6;1; ;400000;1;1;4;2; ;1;05;54;54;480,851849281402
117642;1;1;54;97;9700;3;48;0;5;1;400000; ; ;1;2;1;2;1;05;76;76;744,991583613239
117643;1;4;58;84;8423;2;60;60; ; ;1200000; ; ;9;7;1;3;1;05;70;70;89,8702789132872
117644;1;1;87;41;4112;1;48;48; ; ;950000; ; ;2;9;2; ;1;05;05;05;1840,8392654645
117645;1;3;33;30;3091;1;40;40; ; ;1300000; ; ;4;7;1;1;1;05;05;05;995,508637538399
117645;1;4;42;46;4631;1;60;60; ; ;1300000; ; ;9;7;1;1;1;05;05;05;995,508637538399
117645;1;5;38;82;8220;1;48;48; ; ;1200000; ; ;9;7;1;1;1;05;05;05;995,508637538399
117647;1;1;45;45;4530;1;48;48; ; ;880000; ; ;2;7;2; ;1;05;11;11;4337,07376172391
117647;1;2;45;45;4530;1;48;48; ; ;880000; ; ;2;7;2; ;1;05;11;11;4337,07376172391
117649;1;1;58;84;8423;2;60;60; ; ;2300000; ; ;9;7;1;3;1;05;50;50;142,530037158057
117649;1;2;41;47;4759;4;48;24;6;1; ;1000000;1;1;7;2; ;1;05;50;50;142,530037158057
117650;1;2;44;61;6110;1;60;60; ; ;1900000; ; ;9;7;1;2;1;05;05;05;3324,99638330878
117651;1;1;97;47;4759;1;48;30;6;1;450000; ; ;4;7;1;2;1;05;66;66;207,107297989556
117651;1;2;13;85;8530;2;50;50; ; ;3500000; ; ;8;7;1;2;1;05;66;66;207,107297989556
117651;1;3;13;85;8530;2;48;50; ; ;2200000; ; ;7;7;1;1;1;05;66;66;207,107297989556
117652;1;1;05;86;8621;5;48;48; ; ; ; ;1;3;7;1;1;1;05;70;70;57,9547323588319
117656;1;2;45;47;4792;4;42;12;6;1; ;70000;1;1;5;2; ;1;05;50;50;200,399728297347
117659;1;1;44;64;6412;1;42;40;6;1;2800000; ; ;7;7;1;1;1;05;54;54;176,880539027338
117659;1;2;44;64;6412;1;40;40; ; ;2800000; ; ;5;7;1;1;1;05;54;54;176,880539027338
117660;1;1;58;80;8010;1;60;60; ; ;1200000; ; ;9;7;1;1;1;05;47;47;231,476760985117
117662;1;1;77;10;1081;1;48;20;6;1;800000; ; ;2;2;2; ;1;05;11;11;1642,75411719505
117666;1;1;98;49;4923;4;50;25;7; ; ;650000;1;1;4;2; ;1;05;47;47;71,2062915625959
117667;1;1;45;47;4781;4;48;0;6;1; ;0;1;1;6;2; ;1;05;13;13;463,491051180358
117668;1;1;55;86;8621;1;50;50; ; ;850000; ; ;9;7;1;2;1;05;15;15;51,9383026117114
117668;1;2;95;41;4111;4;40;16;6;1; ;240000;1;1;2;2; ;1;05;15;15;51,9383026117114
117669;1;1;77;56;5619;4;16;16; ; ; ;260000;1;1;1;2; ;1;05;70;70;149,027448606573
117669;1;2;95;41;4111;4;52;0;7; ; ;0;1;2;9;2; ;1;05;70;70;149,027448606573
117670;1;1;77;10;1040;4;40;40; ; ; ;50000;1;1;1;2; ;1;05;66;66;380,633544857185
117670;1;2;39;10;1040;1;48;48; ; ;877803; ; ;7;7;1;1;1;05;66;66;380,633544857185
117673;1;1;59;86;8621;1;48;24;6;1;400000; ; ;2;7;1;1;1;05;66;66;320,491697157997
117673;1;2;58;80;8010;1;48;48; ; ;877803; ; ;9;7;1;1;1;05;66;66;320,491697157997
117674;1;1;45;47;4781;4;40;30;6;1; ;320000;1;1;6;2; ;1;05;08;08;679,340728701684
117675;1;1;60;01;0141;1;50;50; ; ;800000; ; ;3;8;2; ;1;05;18;18;62,1578326664937
117677;1;1;19;85;8544;1;40;48; ; ;2500000; ; ;9;7;1;2;1;05;76;76;918,132476497934
117678;1;1;58;84;8422;2;60;60; ; ;2200000; ; ;9;7;1;3;1;05;11;11;2474,50430825242
117678;1;2;39;69;6910;1;50;50; ; ;2640000; ; ;9;7;1;1;1;05;11;11;2474,50430825242
117682;1;2;33;56;5611;1;48;0;7; ;878000; ; ;3;7;1;2;1;05;05;05;1274,91197778099
117683;1;1;08;62;6201;1;48;48; ; ;2100000; ; ;9;7;1;1;1;05;52;52;295,096122032034
117684;1;1;97;96;9609;4;66;66; ; ; ;300000;1;1;4;2; ;1;05;54;54;282,97676071252
117684;1;2;57;96;9602;4;15;4;6;1; ;200000;1;1;2;2; ;1;05;54;54;282,97676071252
117686;1;2;44;61;6120;1;44;44; ; ;700000; ; ;9;1;1;1;1;05;52;52;198,564943127092
117687;1;1;58;80;8010;1;48;48; ; ;1300000; ; ;9;7;3; ;1;05;50;50;315,638833182252
117689;1;1;58;84;8423;2;48;48; ; ;985000; ; ;9;6;1;3;1;05;11;11;1671,30253717448
117693;1;2;21;64;6412;1;48;48; ; ;8500000; ; ;9;7;1;2;1;05;11;11;990,913004539754
117693;1;3;54;97;9700;3;48;48; ; ;1030400; ; ;1;1;2; ;1;05;11;11;990,913004539754
117696;1;1;57;96;9602;4;40;40; ; ; ;600000;1;1;1;2; ;1;05;18;18;27,6602346474628
117698;1;1;54;88;8890;2;50;25;6;1;800000; ; ;6;1;1;2;1;05;70;70;234,300758601337
117700;1;1;57;96;9602;4;50;0;5;1; ;0;1;1;5;2; ;1;05;76;76;1080,56243039879
117701;1;1;53;85;8530;1;48;18;6;1;980567; ; ;7;7;1;1;1;05;11;11;1874,35112505799
117701;1;2;54;81;8121;4;48;12;6;1; ;100000;1;1;2;1;1;1;05;11;11;1874,35112505799
117704;1;3;57;96;9602;4;50;24;7; ; ;220000;1;1;2;2; ;1;05;47;47;67,3083655847903
117704;1;4;38;61;6190;4;48;20;7; ; ;180000;1;1;1;2; ;1;05;47;47;67,3083655847903
117704;1;7;81;16;1690;4;50;36;7; ; ;900000;1;1;2;2; ;1;05;47;47;67,3083655847903
117705;1;1;45;47;4781;4;42;35;6;1; ;400000;1;1;6;2; ;1;05;70;70;55,3046448491643
117705;1;3;45;47;4782;4;36;30;6;1; ;180000;1;1;6;2; ;1;05;70;70;55,3046448491643
117705;1;4;98;49;4921;4;24;18;6;1; ;120000;1;1;4;2; ;1;05;70;70;55,3046448491643
117707;1;1;55;00;0000;4;54;38;6;1; ;120000;1;1;9;2; ;1;05;44;44;146,164163792053
117710;1;1;45;47;4781;4;60;0;6;1; ;0;1;1;5;2; ;1;05;66;66;263,789668877729
117710;1;2;55;78;7820;1;24;24; ; ;490330; ; ;8;7;1;1;1;05;66;66;263,789668877729
117711;1;1;53;56;5619;5;40;5;6;1; ;0;1;2;1;1;2;1;05;05;05;945,761083859376
117711;1;2;53;56;5619;6;30;5;6;1; ; ; ;2;1;2; ;1;05;05;05;945,761083859376
117711;1;3;97;56;5619;1;30;8;6;1;200000; ; ;2;5;2; ;1;05;05;05;945,761083859376
117712;1;1;03;84;8412;4;30;25;6;1; ;2500000;1;1;7;1;1;1;05;66;66;592,511794739899
117713;1;1;41;47;4773;4;48;0;6;1; ;0;1;1;5;2; ;1;05;11;11;1658,34034405562
117715;1;1;97;56;5611;1;48;48; ; ;877803; ; ;5;4;2; ;1;05;66;66;216,72819767573
117718;1;1;44;61;6110;1;40;40; ; ;600000; ; ;6;6;2; ;1;05;18;18;53,2516615314363
117718;1;2;44;61;6110;1;40;40; ; ;600000; ; ;6;6;2; ;1;05;18;18;53,2516615314363
117720;1;2;13;85;8512;2;40;40; ; ;2800000; ; ;9;7;1;3;1;05;44;44;68,2255401279091
117721;1;1;97;46;4632;1;48;25;6;1;800000; ; ;6;7;1;2;1;05;52;52;133,707678005219
117722;1;1;19;86;8692;4;50;50; ; ; ;2000000;1;1;1;2; ;1;05;63;63;118,993371312705
117722;1;3;44;41;4111;4;30;30; ; ; ;300000;1;1;1;2; ;1;05;63;63;118,993371312705
117722;1;4;06;86;8621;1;48;72; ; ;4000000; ; ;9;7;1;2;1;05;63;63;118,993371312705
117724;1;1;98;49;4921;4;70;20;6;1; ;80000;1;1;4;2; ;1;05;44;44;109,996109806682
117724;1;2;75;15;1513;4;42;30;6;1; ;50000;1;1;1;2; ;1;05;44;44;109,996109806682
117727;1;1;98;49;4921;4;60;0;5;1; ;0;2;1;4;2; ;1;05;08;08;893,89382328739
117727;1;2;59;97;9700;3;48;48; ; ;400000; ; ;1;11;2; ;1;05;08;08;893,89382328739
117727;1;3;41;47;4723;4;27;0;5;2; ;0;2;1;5;2; ;1;05;08;08;893,89382328739
117730;1;1;97;94;9499;1;48;48; ; ;877803; ; ;6;5;1;1;1;05;66;66;534,586535219765
117730;1;2;54;88;8890;4;40;40; ; ; ;300000;1;1;1;2; ;1;05;66;66;534,586535219765
117734;1;2;03;35;3512;1;40;30;6;1;890000; ; ;4;9;1;1;1;05;44;44;63,2749666538539
117734;1;3;41;47;4771;4;42;20;6;1; ;150000;1;1;2;2; ;1;05;44;44;63,2749666538539
117735;1;1;80;15;1522;1;48;48; ; ;900000; ; ;9;7;1;1;1;05;17;17;167,878652746444
117737;1;3;45;45;4530;1;48;48; ; ;877000; ; ;3;7;1;1;1;05;52;52;145,096957197846
117739;1;1;81;95;9524;4;50;30;6;1; ;300000;1;1;7;2; ;1;05;63;63;88,0805102482752
117740;1;1;45;47;4781;4;10;0;6;1; ;1000000;1;1;6;1;1;1;05;17;17;250,665095374635
117740;1;4;37;47;4773;1;48;48; ; ;1000000; ; ;9;4;1;1;1;05;17;17;250,665095374635
117741;1;1;53;10;1081;1;48;50; ; ;450000; ; ;2;7;2; ;1;05;17;17;96,3112666695134
117741;1;2;77;10;1081;1;48;48; ; ;600000; ; ;3;7;2; ;1;05;17;17;96,3112666695134
117742;1;2;55;00;0000;4;54;35;6;1; ;80000;1;1;9;2; ;1;05;44;44;63,170709370435
117742;1;3;55;00;0000;4;54;32;6;1; ;60000;1;1;2;2; ;1;05;44;44;63,170709370435
117743;1;1;45;47;4773;1;48;48; ; ;878000; ; ;2;7;2; ;1;05;50;50;155,654605140359
117743;1;2;45;47;4773;1;48;48; ; ;878000; ; ;2;7;2; ;1;05;50;50;155,654605140359
117744;1;1;39;46;4645;1;48;48; ; ;940000; ; ;7;7;1;2;1;05;70;70;133,713578753828
117745;1;4;45;92;9200;1;48;48; ; ;190000; ; ;9;7;1;1;1;05; ;76;2083,38367022173
117747;1;3;13;85;8530;4;12;6;7; ; ;300000;1;9;7;2; ;1;05;27;27;40,3358000774891
117747;1;4;45;47;4761;1;40;40; ; ;300000; ; ;2;7;2; ;1;05;27;27;40,3358000774891
117751;1;1;95;41;4111;4;48;30;6;1; ;700000;1;1;2;2; ;1;05;66;66;268,702496357982
117752;1;1;41;56;5619;4;40;0;6;1; ;0;1;2;1;2; ;1;05;05;05;1614,73690229575
117752;1;2;53;56;5619;4;40;0;6;1; ;0;1;2;1;2; ;1;05;05;05;1614,73690229575
117753;1;1;45;47;4731;1;48;48; ; ;877000; ; ;9;7;1;1;1;05;17;17;234,818323015378
117753;1;2;98;49;4921;4;48;20;6;1; ;877000;1;1;4;1;2;1;05;17;17;234,818323015378
117754;1;1;54;97;9700;3;40;40; ; ;300000; ; ;1;2;2; ;1;05;23;23;221,029239840784
117755;1;1;80;15;1522;1;48;0;5;1;0; ; ;5;7;2; ;1;05;68;68;269,16429420623
117755;1;4;37;53;5320;4;48;12;6;1; ;300000;1;1;4;2; ;1;05;68;68;269,16429420623
117755;1;5;18;93;9311;1;30;0;5;1;0; ; ;5;7;2; ;1;05;68;68;269,16429420623
117757;1;1;41;47;4719;4;84;84; ; ; ;0;1;1;1;2; ;1;05;08;08;665,397696359123
117757;1;2;45;47;4799;4;42;42; ; ; ;900000;1;1;5;2; ;1;05;08;08;665,397696359123
117758;1;1;54;81;8121;4;48;16;6;1; ;400000;1;1;2;2; ;1;05;66;66;669,861476613647
117759;1;2;21;56;5621;1;48;0;5;1;878000; ; ;7;7;1;1;1;05;05;05;1199,61685377725
117759;1;3;99;46;4665;1;24;0;5;1;439000; ; ;2;7;2; ;1;05;05;05;1199,61685377725
117760;1;1;79;14;1410;4;60;60; ; ; ;1000000;1;1;1;2; ;1;05;50;50;149,602597816359
117761;1;1;51;56;5619;4;48;48; ; ; ;700000;1;1;1;2; ;1;05;20;20;93,7441175684929
117761;1;3;84;33;3312;1;48;0;3; ;2400000; ; ;9;7;1;2;1;05;20;20;93,7441175684929
117763;1;5;58;80;8010;4;40;0;7; ; ;0;1;1;6;2; ;1;05;17;17;482,483742716554
117763;1;6;41;47;4781;4;40;0;7; ; ;0;1;1;6;2; ;1;05;17;17;482,483742716554
117764;1;3;02;71;7110;4;48;30;6;1; ;2000000;1;5;9;1;1;1;05;17;17;156,217513768526
117765;1;1;13;85;8530;2;40;40; ; ;2600000; ; ;9;11;3; ;1;05;66;66;425,854988213858
117771;1;1;57;96;9602;4;45;3;6;1; ;100000;1;1;1;2; ;1;05;70;70;45,1905658869537
117773;1;1;53;56;5619;4;42;0;7; ; ;0;1;1;6;2; ;1;05;05;05;1095,95547486568
117773;1;2;84;45;4520;4;30;10;7; ; ;100000;1;1;6;2; ;1;05;05;05;1095,95547486568
117773;1;3;84;45;4520;1;48;40;7; ;800000; ; ;2;7;2; ;1;05;05;05;1095,95547486568
117774;1;4;57;96;9602;4;14;6;6;1; ;360000;1;1;2;2; ;1;05;47;47;389,008813080469
117779;1;1;89;23;2396;4;45;0;7; ; ;0;1;2;7;2; ;1;05;19;19;25,0157083892534
117779;1;2;16;23;2396;4;48;0;7; ; ;0;1;3;7;2; ;1;05;19;19;25,0157083892534
117782;1;1;85;95;9522;4;48;20;6;1; ;0;1;2;5;2; ;1;05;76;76;1076,91307047938
117782;1;3;39;86;8621;1;40;40; ; ;850000; ; ;9;7;2; ;1;05;76;76;1076,91307047938
117783;1;1;41;47;4799;4;48;8;6;1; ;0;1;1;5;2; ;1;05;68;68;1210,78250925888
117783;1;2;79;14;1410;1;55;55; ; ;0; ; ;4;7;2; ;1;05;68;68;1210,78250925888
117783;1;3;45;47;4781;4;49;49; ; ; ;0;1;1;6;2; ;1;05;68;68;1210,78250925888
117784;1;1;58;86;8610;1;60;60; ; ;1380000; ; ;8;7;1;1;1;05;50;50;225,848407345313
117784;1;2;79;95;9529;4;40;40; ; ; ;0;1;1;1;2; ;1;05;50;50;225,848407345313
117785;1;2;53;56;5611;1;63;63; ; ;980000; ; ;3;7;1;1;1;05;17;17;138,112236256421
117785;1;4;13;85;8530;2;30;30; ; ; ; ; ;9;7;1;3;1;05;17;17;138,112236256421
117786;1;1;58;68;6820;1;48;48; ; ;1100000; ; ;8;7;1;2;1;05;73;73;248,370787242407
117786;1;3;06;86;8610;1;40;40; ; ; ; ; ;7;7;1;2;1;05;73;73;248,370787242407
117787;1;1;04;50;5012;1;84;100; ; ;5000000; ; ;9;4;2; ;1;05;05;05;1100,82530767219
117789;1;1;55;81;8121;4;30;0;7; ; ;0;1;1;2;2; ;1;05;17;17;308,209134033381
117791;1;2;32;11;1104;1;48;40;7; ;877803; ; ;9;7;1;1;1;05;47;47;149,433723230709
117792;1;1;03;10;1040;1;48;48; ; ;1400000; ; ;9;7;1;2;1;05;05;05;749,502892393138
117794;1;1;98;49;4923;4;84;72;6;1; ;1000000;1;1;4;1;1;1;05;73;73;507,299573711988
117796;1;1;45;47;4781;5;75;20;6;1; ;500000;1;2;4;2; ;1;05;70;70;149,932417868838
117796;1;2;77;10;1081;4;50;5;6;1; ;100000;1;1;1;2; ;1;05;70;70;149,932417868838
117798;1;2;45;47;4782;4;36;0;6;1; ;1000000;1;1;6;1;1;1;05;17;17;145,232938187282
117800;1;2;13;85;8544;1;40;44; ; ;1740000; ; ;7;7;1;1;1;05;19;19;39,9050051837792
117801;1;3;45;47;4761;1;60;60; ; ;1000000; ; ;2;7;1;2;1;05;54;54;406,35206107465
117803;1;2;95;41;4112;4;56;0;6;1; ;0;1;1;2;2; ;1;05; ;76;1856,51803622547
117804;1;1;13;85;8544;1;48;48; ; ;1500000; ; ;4;7;1;2;1;05;73;73;428,341906131767
117805;1;2;55;86;8610;1;48;48; ; ;900000; ; ;7;7;1;1;1;05;11;11;1656,59400276404
117807;1;2;58;17;1709;1;48;48; ; ;1200000; ; ;9;7;1;1;1;05;76;76;1153,81290596006
117808;1;2;53;56;5611;1;20;3;6;1;200000; ; ;3;7;2; ;1;05;17;17;249,028911106252
117810;1;1;81;95;9524;4;36;24;6;1; ;100000;1;1;1;2; ;1;05;52;52;235,981250216391
117812;1;1;77;56;5619;4;6;6; ; ; ;60000;1;1;1;2; ;1;05;70;70;116,492459545269
117813;1;1;45;92;9200;4;42;21;1;2; ;600000;1;9;6;2; ;1;05;08;08;635,671659332701
117815;1;1;50;56;5613;1;48;48; ; ;960000; ; ;6;7;1;1;1;05;05;05;626,324005541857
117817;1;1;53;56;5619;4;72;63;6;1; ;400000;1;1;1;2; ;1;05;44;44;106,822902507494
117817;1;2;59;88;8890;4;40;40; ; ; ;1400000;1;9;7;1;1;1;05;44;44;106,822902507494
117819;1;2;59;96;9609;4;48;0;6;1; ; ;1;1;2;2; ;1;05;20;20;385,913083086881
117819;1;4;57;96;9602;4;48;24;6;1; ;300000;1;1;1;2; ;1;05;20;20;385,913083086881
117820;1;1;44;64;6412;1;48;30;7; ;1200000; ; ;9;7;1;1;1;05;47;47;338,280950702811
117820;1;2;13;85;8544;4;40;40; ; ; ;1800000;1;9;7;1;1;1;05;47;47;338,280950702811
117822;1;1;98;49;4921;4;60;36;7; ; ;200000;1;1;4;2; ;1;05;08;08;1251,29923236107
117822;1;2;53;56;5619;4;36;0;7; ; ;220000;1;1;1;2; ;1;05;08;08;1251,29923236107
117822;1;3;53;56;5619;1;40;20;7; ;150000; ; ;2;6;2; ;1;05;08;08;1251,29923236107
117824;1;6;91;17;1702;1;66;66; ; ;877807; ; ;9;7;1;1;1;05;76;76;1078,5966353849
117827;1;1;08;14;1410;1;48;24;6;1; ; ; ;9;7;1;2;1;05;76;76;1066,61496790222
117827;1;2;08;62;6202;4;24;0;6;1; ;0;1;1;1;1;2;1;05;76;76;1066,61496790222
117828;1;1;13;85;8530;2;40;25;6;1;1800000; ; ;9;7;1;3;1;05;76;76;1162,02156537729
117828;2;1;02;36;3600;4;40;24;6;1; ;2800000;1;9;7;1;1;1;05;76;76;1162,02156537729
117829;1;1;33;47;4752;1;48;48; ; ;900000; ; ;4;7;1;1;1;05;41;41;111,039957709657
117829;1;3;07;84;8422;2;48;48; ; ;877803; ; ;9;7;1;1;1;05;41;41;111,039957709657
117830;1;1;32;35;3514;2;48;48; ; ;1600000; ; ;9;1;1;2;1;05;52;52;131,30129576976
117832;1;2;54;97;9700;3;66;0;7; ;400000; ; ;1;2;1;1;1;05;76;76;1944,22609347706
117833;1;2;83;25;2511;1;48;48; ; ;877802; ; ;9;7;1;1;1;05;17;17;123,02841475324
117833;1;3;58;80;8010;1;48;48; ; ;877802; ; ;8;7;1;1;1;05;17;17;123,02841475324
117834;1;2;44;85;8551;1;20;20; ; ;490328; ; ;2;1;2; ;1;05;73;73;129,456714658492
117836;1;1;58;80;8010;1;48;0;7; ;1100000; ; ;9;7;1;2;1;05;66;66;221,837341656662
117837;1;1;58;84;8423;2;48;48; ; ;2200000; ; ;9;4;1;3;1;05;23;23;295,923252125059
117837;1;2;42;47;4719;1;40;40; ; ;1000000; ; ;9;7;1;1;1;05;23;23;295,923252125059
117838;1;2;03;82;8220;1;48;52; ; ;1200000; ; ;9;7;1;1;1;05;17;17;71,8711899313496
117843;1;2;45;47;4771;1;48;36;6;1;878000; ; ;7;7;1;2;1;05;50;50;252,089531531059
117844;1;2;45;92;9200;4;40;20;6;1; ;600000;1;1;5;2; ;1;05;47;47;319,940117851622
117844;1;3;99;38;3830;1;48;48; ; ;820000; ; ;3;7;1;2;1;05;47;47;319,940117851622
117845;1;1;77;10;1081;4;84;60;6;1; ;500000;1;2;7;2; ;1;05;17;17;148,604712847649
117845;1;2;41;10;1081;4;84;60;6;1; ;300000;1;2;7;2; ;1;05;17;17;148,604712847649
117846;1;1;97;53;5320;4;16;16; ; ; ;80000;1;1;5;1;1;1;05;52;52;330,313354702523
117847;1;1;79;95;9529;4;40;0;6;1; ;0;1;1;1;2; ;1;05;18;18;89,381523232951
117848;1;1;45;92;9200;1;48;36;6;1;400000; ; ;9;7;1;1;1;05;73;73;246,848041171307
117851;1;3;71;08;0811;4;40;0;6;1; ;80000;1;1;10;2; ;1;05;47;47;216,400434764153
117852;1;1;41;47;4762;4;50;30;7; ; ;700000;1;2;7;1;2;1;05;47;47;95,8932983298671
117852;1;2;45;47;4762;6;30;15;7; ; ; ; ;2;7;2; ;1;05;47;47;95,8932983298671
117852;1;3;45;47;4762;6;30;15;7; ; ; ; ;2;7;2; ;1;05;47;47;95,8932983298671
117853;1;1;61;01;0161;4;40;0;6;1; ;0;1;1;8;2; ;1;05;18;18;113,821644554743
117854;1;1;98;49;4921;4;60;18;6;1; ;300000;1;1;4;2; ;1;05;23;23;139,68327635126
117856;1;1;03;85;8544;1;45;14;7; ;1200000; ; ;9;11;1;2;1;05;08;08;836,899587107791
117856;1;2;45;47;4792;4;1;0;5;1; ;0;2;2;5;2; ;1;05;08;08;836,899587107791
117857;1;1;81;31;3110;4;60;40;6;1; ;800000;1;2;7;2; ;1;05;73;73;186,160103473583
117857;1;2;81;31;3110;6;20;15;6;1; ; ; ;2;7;2; ;1;05;73;73;186,160103473583
117858;1;1;37;45;4530;1;48;48; ; ;877803; ; ;6;4;1;2;1;05;13;13;471,341311123742
117860;1;1;98;49;4921;1;48;0;7; ;0; ; ;9;4;1;2;1;05;73;73;228,58139678804
117860;1;2;59;86;8610;2;48;48; ; ;1350000; ; ;9;7;1;1;1;05;73;73;228,58139678804
117861;1;2;98;49;4921;4;48;48; ; ; ;900000;1;1;4;1;2;1;05;17;17;100,186043541159
117861;1;4;33;64;6412;1;48;48; ; ;877802; ; ;9;7;1;2;1;05;17;17;100,186043541159
117863;1;2;84;47;4711;1;48;48; ; ;1200000; ; ;9;7;1;2;1;05;76;76;986,646879951988
117865;1;2;39;86;8610;4;48;48; ; ; ;940000;1;9;7;1;2;1;05;18;18;113,821644554743
117866;1;1;45;47;4792;4;21;8;6;1; ;320000;1;1;2;1;1;1;05;18;18;61,8366444018914
117868;1;1;42;21;2100;1;48;48; ; ;10000000; ; ;9;5;3; ;1;05;05;05;669,458083680016
117869;1;2;45;47;4771;1;48;40;6;1;877803; ; ;1;7;1;1;1;05;66;66;407,894466917088
117872;1;1;41;47;4771;4;40;20;6;1; ;250000;1;1;1;2; ;1;05;17;17;71,7878417779616
117875;1;1;58;68;6820;1;60;60; ; ;1100000; ; ;4;6;3; ;1;05;50;50;214,465869706184
117878;1;1;98;49;4921;4;50;18;6;1; ;200000;1;1;4;2; ;1;05;52;52;156,773169479957
117879;1;1;21;64;6492;1;48;40;2; ;900000; ; ;9;7;1;2;1;05;05;05;1204,00950292086
117880;1;1;79;14;1410;4;60;0;7; ; ;0;1;1;1;2; ;1;05;52;52;331,577591466977
117883;1;2;55;88;8890;1;48;48; ; ; ; ; ;6;7;1;1;1;05;73;73;274,742546117372
117884;1;2;97;49;4923;4;60;40;6;1; ;400000;1;2;4;1;2;1;05;47;47;269,707039519498
117885;1;1;98;49;4923;1;60;60; ; ;1600000; ; ;9;4;1;1;1;05;47;47;263,185350823862
117886;1;1;98;86;8610;2;48;48; ; ;1500000; ; ;9;4;1;2;1;05;18;18;189,977183152835
117887;1;1;98;49;4921;4;60;36;6;1; ;300000;1;1;4;2; ;1;05;50;50;192,271599479901
117888;1;3;57;96;9602;4;48;30;6;1; ;700000;1;1;2;2; ;1;05;63;63;116,127070287594
117889;1;1;55;81;8121;4;48;32;6;1; ;160000;1;1;7;2; ;1;05;08;08;387,51546906966
117892;1;1;41;47;4719;4;20;20; ; ; ;800000;1;1;1;2; ;1;05;05;05;1532,65504654682
117893;1;1;57;96;9602;4;48;30;6;1; ;200000;1;1;7;2; ;1;05;66;66;477,263398590831
117893;1;2;98;47;4759;5;48;48; ; ; ;600000;1;2;4;1;1;1;05;66;66;477,263398590831
117894;1;1;12;69;6910;1;48;40;6;1;2400000; ; ;4;7;1;1;1;05;50;50;169,603386033727
117894;1;3;55;81;8121;4;40;15;5;1; ;150000;1;1;2;2; ;1;05;50;50;169,603386033727
117898;1;1;21;86;8621;1;48;41;2; ;2000000; ; ;9;7;1;2;1;05;08;08;1000,97995955472
117899;1;1;84;38;3811;1;48;48; ; ;993000; ; ;9;7;1;1;1;05;17;17;137,543918029649
117899;1;2;55;38;3811;1;48;48; ; ;877802; ; ;9;6;1;1;1;05;17;17;137,543918029649
117900;1;1;81;31;3110;4;50;50; ; ; ;1200000;1;1;7;1;2;1;05;17;17;99,4112701500215
117901;1;1;59;96;9609;4;40;0;6;1; ;0;1;1;7;2; ;1;05;18;18;228,047827351121
117903;1;1;45;66;6630;1;48;48; ; ;980000; ; ;6;7;1;1;1;05;73;73;642,180817841955
117904;1;1;05;84;8414;4;40;24;6;1; ;3200000;1;9;7;1;2;1;05;50;50;225,848407345313
117904;1;2;41;47;4773;4;48;20;6;1; ;100000;1;1;7;2; ;1;05;50;50;225,848407345313
117905;1;2;45;47;4792;4;30;10;6;1; ;150000;1;1;1;2; ;1;05;52;52;170,347289814519
117905;1;3;59;86;8610;1;45;36;7; ;980657; ; ;9;7;1;1;1;05;52;52;170,347289814519
117906;1;1;54;81;8121;4;30;0;5;1; ;500000;1;1;2;2; ;1;05;18;18;55,2881256595826
117907;1;1;99;45;4520;4;50;25;6;1; ;200000;1;1;7;2; ;1;05;54;54;487,178599584097
117907;1;2;45;47;4751;1;50;25;6;1; ; ; ;3;7;1;1;1;05;54;54;487,178599584097
117908;1;1;77;56;5619;4;25;0;7; ; ;0;1;1;6;2; ;1;05;17;17;201,681493649675
