directorio;secuencia_p;orden;P7250;P7310;P7320;OFICIO2;RAMA2D_D_r4;RAMA4D_D_r4;P7350;P7360;dsi;mes;area;dpto;fex_c_2011
115605;2;2;8;2;8;45;11;1104;1;9;1;05;50;50;153,875686350235
115605;2;3;8;1; ; ; ; ; ; ;1;05;50;50;153,875686350235
115607;1;1;2;2;8;53;56;5611;1;4;1;05;76;76;1113,48503807652
115607;1;2;2;2;8;57;96;9602;4;3;1;05;76;76;1113,48503807652
115618;1;2;4;2;5;98;49;4921;1;1;1;05;76;76;640,839693082434
115618;1;3;4;2;6;55;81;8121;4;1;1;05;76;76;640,839693082434
115622;1;2;8;2;8;41;46;4642;4;1;1;05;68;68;692,744135079376
115628;1;2;11;2;12;45;47;4771;1;4;1;05;05;05;548,552556019711
115633;1;1;20;2;22;19;94;9499;1;7;1;05;17;17;304,931083494697
115645;2;3;10;2;16;39;84;8412;2;9;1;05;23;23;136,277070167576
115648;1;2;12;2;12;38;61;6110;1;9;1;05;66;66;393,865526105741
115648;1;4;20;2;20;45;47;4771;1;3;1;05;66;66;393,865526105741
115648;1;5;12;2;12;97;56;5611;1;3;1;05;66;66;393,865526105741
115650;1;1;12;2;12;54;88;8890;4;1;1;05;17;17;202,184913740254
115652;1;1;12;2;12;11;42;4290;1;6;1;05;50;50;181,499315496084
115677;1;2;8;2;10;45;47;4729;1;3;1;05;76;76;2811,86341193021
115680;1;2;20;2;22;32;85;8523;4;9;1;05;66;66;333,216279343545
115689;1;1;8;2;8;97;46;4632;1;7;1;05;54;54;698,105513298106
115689;1;2;8;2;8;55;81;8121;4;1;1;05;54;54;698,105513298106
115690;1;1;10;2;10;45;56;5619;4;1;1;05;11;11;2559,31473113878
115690;1;2;10;2;10;18;93;9311;4;1;1;05;11;11;2559,31473113878
115693;1;1;6;2;8;41;47;4759;4;1;1;05;17;17;149,727820454851
115694;1;2;8;2;6;99;38;3830;4;1;1;05;11;11;1943,56133055755
115698;1;2;4;2;11;59;97;9700;3;1;1;05;11;11;2524,68905826651
115698;1;3;4;2;5;39;21;2100;1;9;1;05;11;11;2524,68905826651
115710;1;1;4;2;10;97;52;5224;4;1;1;05;11;11;1484,61061893739
115718;1;1;8;2;12;45;15;1522;4;4;1;05;11;11;5129,72935648509
115718;1;2;4;2;260;45;47;4719;1;8;1;05;11;11;5129,72935648509
115719;1;3;9;2;9;44;61;6190;1;8;1;05;17;17;148,538004564873
115719;1;4;20;2;20;45;47;4772;1;3;1;05;17;17;148,538004564873
115722;1;2;75;2;75;84;45;4520;4;1;1;05;76;76;2076,1442225414
115730;1;1;10;2;10;54;97;9700;3;1;1;05;11;11;2490,46506218939
115733;1;1;12;2;12;95;43;4330;4;1;1;05;13;13;579,911372869763
115738;1;1;9;2;4;57;96;9602;1;3;1;05;17;17;85,1628535817775
115739;1;1;12;2;12;57;96;9602;4;1;1;05;66;66;530,917599334185
115739;1;3;10;2;10;17;90;9007;4;3;1;05;66;66;530,917599334185
115739;1;4;10;2;10;17;90;9007;4;1;1;05;66;66;530,917599334185
115741;1;1;3;2;3;37;53;5320;1;4;1;05;05;05;2873,16081694935
115741;1;2;5;2;5;45;47;4761;1;2;1;05;05;05;2873,16081694935
115747;2;2;13;2;13;45;47;4772;1;2;1;05;68;68;269,569975507664
115748;1;2;8;2;8;30;14;1410;1;8;1;05;11;11;3560,31620652577
115765;1;3;16;2;16;12;84;8412;4;9;1;05;13;13;227,170058815186
115765;1;4;20;2;20;12;84;8412;4;9;1;05;13;13;227,170058815186
115776;1;2;8;1; ; ; ; ; ; ;1;05;11;11;1959,86665158129
115788;1;2;16;2;16;45;47;4772;1;4;1;05;05;05;2366,4438429405
115797;1;3;8;1; ; ; ; ; ; ;1;05;11;11;2439,94090883695
115801;1;1;20;2;22;57;96;9602;4;1;1;05;17;17;167,699443173149
115803;1;2;30;1; ; ; ; ; ; ;1;05;23;23;114,446346394809
115809;1;2;3;2;3;33;47;4752;1;7;1;05;17;17;67,2729445500415
115831;1;2;12;2;12;59;84;8412;1;9;1;05;05;05;1876,37985851948
115831;1;5;20;2;20;77;11;1104;1;9;1;05;05;05;1876,37985851948
115832;1;2;9;2;11;33;35;3513;2;9;1;05;76;76;2342,02919278311
115841;1;2;8;2;12;59;96;9609;4;1;1;05;17;17;68,5439238009783
115849;1;2;16;2;20;13;85;8559;4;1;1;05;23;23;205,019343615084
115853;1;1;16;2;16;33;56;5630;1;3;1;05;17;17;295,543155791916
115875;1;1;12;2;13;95;41;4111;4;1;1;05;68;68;557,410153888549
115876;1;2;8;2;9;55;78;7820;1;3;1;05;68;68;654,610967297816
115876;2;2;7;2;10;53;56;5611;1;4;1;05;68;68;654,610967297816
115880;1;1;8;2;9;97;47;4724;1;9;1;05;68;68;600,976772520961
115880;1;2;4;2;5;98;49;4921;1;2;1;05;68;68;600,976772520961
115881;1;1;12;2;13;80;15;1521;1;4;1;05;68;68;612,822410987423
115881;1;2;12;2;13;19;86;8692;1;7;1;05;68;68;612,822410987423
115888;1;2;4;2;12;54;97;9700;3;1;1;05;23;23;151,057646046969
115890;1;1;36;2;36;33;47;4752;4;1;1;05;54;54;723,710473010442
115894;1;2;2;2;8;45;47;4792;4;1;1;05;76;76;1030,81411456132
115900;1;2;24;2;24;97;47;4711;1;6;1;05;76;76;790,994999572889
115900;1;3;12;2;12;18;85;8552;1;4;1;05;76;76;790,994999572889
115900;1;7;16;2;40;45;47;4729;4;1;1;05;76;76;790,994999572889
115909;1;1;8;2;8;95;41;4111;1;7;1;05;05;05;837,097695253172
115910;1;1;3;2;11;57;96;9602;4;5;1;05;05;05;508,229687992138
115922;1;3;10;1; ; ; ; ; ; ;1;05;23;23;131,326878126005
115922;1;4;8;1; ; ; ; ; ; ;1;05;23;23;131,326878126005
115927;1;3;8;2;8;33;28;2819;1;4;1;05;05;05;679,225234796957
115933;1;2;998;2;12;59;86;8610;1;9;1;05;68;68;517,923144469326
115938;1;1;13;2;13;38;82;8220;1;9;1;05;11;11;4184,37076692635
115945;1;1;8;2;8;97;41;4111;1;2;1;05;23;23;123,392395298918
115945;1;2;2;2;8;55;81;8121;4;1;1;05;23;23;123,392395298918
115945;1;3;8;1; ; ; ; ; ; ;1;05;23;23;123,392395298918
115945;1;4;52;2;52;13;85;8530;1;8;1;05;23;23;123,392395298918
115957;1;1;16;2;18;98;46;4669;1;6;1;05;23;23;173,873544844511
115960;1;3;48;2;48;98;49;4921;4;1;1;05;66;66;297,85707640482
115974;1;4;16;2;20;58;84;8412;1;9;1;05;23;23;123,902526477031
115975;1;1;4;2;8;95;41;4111;1;2;1;05;23;23;121,503085757176
115975;1;3;2;2;16;89;23;2392;4;1;1;05;23;23;121,503085757176
115977;1;3;20;2;24;03;70;7020;1;6;1;05;23;23;113,321804022967
115979;1;1;4;2;12;53;56;5611;1;5;1;05;66;66;453,015166397959
115980;1;1;13;2;13;11;69;6920;4;1;1;05;52;52;179,463178630604
115981;1;1;7;2;8;53;56;5619;4;1;1;05;54;54;385,403737033609
115985;1;1;10;2;10;87;45;4520;4;3;1;05;11;11;2772,87701393218
115991;1;2;8;2;26;53;56;5611;6;2;1;05;05;05;554,504001067716
115994;1;1;8;2;8;95;41;4111;4;1;1;05;05;05;1092,4988116586
115999;1;2;4;2;9;45;47;4719;1;7;1;05;52;52;244,823225168911
116008;1;2;10;2;12;38;78;7810;1;9;1;05;05;05;1705,03590860527
116014;1;4;12;1; ; ; ; ; ; ;1;05;68;68;551,583294880121
116016;1;1;6;2;6;55;47;4771;1;5;1;05;11;11;2782,98741701348
116017;1;2;20;2;20;16;62;6201;4;1;1;05;05;05;548,552556019711
116017;1;3;96;1; ; ; ; ; ; ;1;05;05;05;548,552556019711
116025;1;1;28;2;28;55;68;6820;1;2;1;05;11;11;2294,5464563715
116028;1;1;13;2;13;97;53;5320;1;9;1;05;05;05;1162,61477821006
116029;1;1;3;2;20;62;01;0150;1;3;1;05;05;05;877,666473169711
116029;1;3;16;2;20;97;82;8299;4;2;1;05;05;05;877,666473169711
116033;1;2;1;2;4;39;68;6820;4;9;1;05;11;11;4216,23844614582
116039;1;3;12;2;20;45;47;4771;1;9;1;05;23;23;173,443292200235
116039;1;6;16;1; ; ; ; ; ; ;1;05;23;23;173,443292200235
116059;1;1;26;2;12;41;47;4761;4;1;1;05;52;52;239,893128943343
116060;1;2;8;2;8;98;49;4921;4;1;1;05;11;11;4191,52294455936
116062;1;3;8;2;20;31;84;8415;4;9;1;05;11;11;2021,6123104158
116064;1;2;20;2;20;95;42;4210;1;5;1;05;23;23;123,934432088386
116079;1;4;44;1; ; ; ; ; ; ;1;05;11;11;1995,85989086466
116093;1;1;3;2;8;79;14;1410;1;3;1;05;50;50;219,835199889864
116099;1;2;72;2;72;39;84;8424;2;5;1;05;73;73;195,139218514243
116104;1;1;72;2;72;39;84;8412;4;9;1;05;13;13;750,655476999766
116107;1;1;5;2;9;41;47;4729;4;1;1;05;54;54;448,960517887868
116107;1;3;6;2;9;80;15;1522;4;1;1;05;54;54;448,960517887868
116108;1;2;19;2;38;30;93;9312;2;5;1;05;73;73;475,47762943712
116110;1;3;24;2;24;95;41;4111;1;2;1;05;68;68;734,767930125815
116113;1;2;13;2;13;45;47;4771;1;3;1;05;76;76;2683,75248224072
116117;1;1;15;2;20;21;85;8530;1;5;1;05;11;11;3035,67528785925
116117;1;2;10;2;15;44;68;6820;1;4;1;05;11;11;3035,67528785925
116119;1;3;12;2;12;54;81;8121;4;1;1;05;11;11;1967,99081315889
116133;1;2;24;1; ; ; ; ; ; ;1;05;13;13;332,927951778471
116146;1;1;10;2;10;34;42;4210;4;9;1;05;11;11;2294,5464563715
116149;1;2;20;2;28;57;96;9602;1;3;1;05;73;73;724,953993224504
116150;1;1;6;2;10;03;85;8559;4;2;1;05;73;73;300,286508136528
116157;1;2;20;2;21;55;55;5511;1;4;1;05;17;17;116,45794664802
116181;1;3;998;2;12;13;85;8530;4;1;1;05;68;68;555,234802787845
116181;1;6;4;2;16;45;47;4792;1;9;1;05;68;68;555,234802787845
116182;1;1;24;2;60;45;46;4631;1;8;1;05;76;76;513,869954117019
116182;1;3;6;2;6;45;46;4631;1;8;1;05;76;76;513,869954117019
116189;1;2;3;2;9;45;47;4761;1;2;1;05;05;05;1251,62452197292
116189;1;3;10;2;12;41;47;4771;4;1;1;05;05;05;1251,62452197292
116190;1;3;8;2;8;55;15;1522;1;3;1;05;11;11;1968,17922687661
116195;1;4;8;1; ; ; ; ; ; ;1;05;13;13;603,26818136022
116196;1;2;16;2;16;39;86;8621;1;5;1;05;13;13;789,538715898575
116197;1;4;16;2;20;97;14;1410;1;7;1;05;05;05;514,73138272313
116205;1;2;16;2;18;17;60;6010;1;4;1;05;76;76;1595,44078045674
116220;1;1;10;2;10;98;49;4921;1;8;1;05;52;52;318,516449177433
116232;1;2;5;2;10;79;14;1410;1;6;1;05;17;17;149,385027759009
116235;1;1;28;2;32;33;46;4620;1;3;1;05;13;13;648,889575702183
116238;1;4;16;1; ; ; ; ; ; ;1;05;68;68;932,203548312595
116242;1;3;4;2;8;84;45;4542;4;2;1;05;76;76;1099,87194393816
116244;1;1;4;2;10;53;56;5611;1;3;1;05;11;11;4122,41211063114
116248;1;2;20;2;75;97;82;8292;1;9;1;05;11;11;4208,3154918691
116258;1;1;24;2;24;41;47;4773;4;1;1;05;13;13;697,91858921186
116259;1;2;28;2;28;44;47;4759;1;9;1;05;23;23;155,886628029585
116277;1;2;8;2;10;98;49;4921;1;9;1;05;52;52;186,881179578934
116277;1;3;4;2;10;45;10;1081;1;4;1;05;52;52;186,881179578934
116279;1;1;12;2;12;79;14;1410;1;5;1;05;73;73;178,561920048286
116281;1;2;26;2;26;98;49;4921;4;1;1;05;13;13;635,47218405075
116288;1;1;9;2;9;98;49;4921;4;1;1;05;68;68;647,198339393377
116288;1;2;9;2;9;55;85;8513;4;3;1;05;68;68;647,198339393377
116288;2;1;8;2;8;54;97;9700;3;1;1;05;68;68;647,198339393377
116288;2;2;8;2;8;62;01;0150;8;3;1;05;68;68;647,198339393377
116294;1;1;4;2;4;21;51;5112;1;1;1;05;68;68;1048,11554022637
116302;1;1;5;2;10;54;97;9700;3;1;1;05;68;68;650,760404897046
116306;1;3;6;2;12;95;41;4111;1;3;1;05;73;73;617,053579726999
116310;1;2;20;2;20;53;84;8412;4;9;1;05;11;11;5166,0762596304
116317;1;1;8;1; ; ; ; ; ; ;1;05;73;73;273,034880170641
116325;1;5;12;2;12;44;42;4210;1;9;1;05;68;68;676,552257712696
116337;1;1;12;2;12;59;86;8699;4;1;1;05;68;68;654,391448398575
116340;1;3;8;2;18;39;84;8412;4;9;1;05;73;73;262,823954697866
116341;1;2;20;1; ; ; ; ; ; ;1;05;23;23;176,58888435801
116348;1;1;12;2;12;55;47;4771;4;1;1;05;66;66;726,278281598116
116350;1;1;12;2;12;53;56;5611;1;3;1;05;76;76;2057,28750869782
116350;1;2;12;2;12;53;56;5611;1;3;1;05;76;76;2057,28750869782
116355;1;2;13;2;13;39;82;8219;4;2;1;05;52;52;190,504839297196
116356;1;1;12;2;12;32;84;8424;4;9;1;05;17;17;202,89456440154
116357;1;3;5;2;9;35;49;4921;1;9;1;05;17;17;138,007823296675
116357;1;5;20;2;20;39;86;8610;1;9;1;05;17;17;138,007823296675
116357;1;6;19;2;20;45;47;4771;1;6;1;05;17;17;138,007823296675
116365;2;1;8;2;15;54;81;8121;4;1;1;05;68;68;328,099409229077
116365;2;2;6;2;8;45;47;4781;4;1;1;05;68;68;328,099409229077
116365;2;3;24;2;40;41;47;4721;4;1;1;05;68;68;328,099409229077
116371;1;2;102;2;102;55;41;4111;1;8;1;05;05;05;1410,20105590003
116372;1;1;12;2;12;95;41;4111;4;3;1;05;73;73;247,611179400965
116372;1;4;9;2;9;95;41;4111;1;5;1;05;73;73;247,611179400965
116378;1;1;8;2;8;95;41;4111;1;9;1;05;05;05;1906,42155842521
116378;1;2;54;2;14;44;82;8299;1;2;1;05;05;05;1906,42155842521
116380;1;1;3;2;10;84;45;4520;1;2;1;05;73;73;218,088464381146
116387;1;3;8;2;8;34;63;6311;1;8;1;05;11;11;7005,12080032486
116390;1;2;13;2;13;45;47;4771;1;3;1;05;52;52;161,644254115735
116391;1;1;4;2;8;59;96;9609;4;4;1;05;76;76;1076,60361492944
116397;1;3;9;2;9;98;49;4921;1;2;1;05;68;68;528,845713585641
116398;1;1;12;2;12;35;49;4921;4;9;1;05;52;52;256,572984978291
116407;1;1;2;2;8;41;45;4541;4;1;1;05;76;76;1403,82785644731
116408;1;1;52;2;52;41;46;4649;5;6;1;05;76;76;770,475326142666
116408;1;2;6;2;4;21;84;8412;4;9;1;05;76;76;770,475326142666
116411;1;3;16;2;16;45;47;4741;1;2;1;05;66;66;776,210990181519
116420;1;4;40;2;52;45;47;4711;1;2;1;05;23;23;119,522974778869
116420;1;6;8;2;104;59;93;9329;1;3;1;05;23;23;119,522974778869
116421;1;3;4;2;7;39;93;9319;1;2;1;05;76;76;1109,88200795741
116421;1;4;4;2;7;45;45;4520;1;3;1;05;76;76;1109,88200795741
116423;1;1;4;2;4;03;64;6499;1;7;1;05;11;11;3990,08454454897
116424;1;2;12;2;20;03;74;7490;4;4;1;05;05;05;2854,89613674937
116427;1;1;3;2;3;97;49;4923;1;6;1;05;68;68;713,002575837093
116429;1;2;24;2;30;59;86;8610;1;9;1;05;05;05;2143,98377269287
116439;1;2;4;2;9;80;15;1522;4;1;1;05;54;54;432,321260025816
116441;1;2;50;2;8;54;97;9700;3;1;1;05;11;11;2294,5464563715
116451;1;1;6;2;6;45;47;4723;1;3;1;05;73;73;372,85028890756
116451;1;5;12;1; ; ; ; ; ; ;1;05;73;73;372,85028890756
116454;1;1;9;2;12;59;00;0000;4;1;1;05;11;11;1301,51824149816
116463;1;1;12;2;12;55;85;8530;4;9;1;05;13;13;656,401560098729
116468;1;3;9;2;9;55;81;8121;4;1;1;05;54;54;350,088414229767
116470;1;4;20;2;20;03;95;9511;1;4;1;05;68;68;888,835668194068
116470;1;5;7;2;52;45;47;4711;1;6;1;05;68;68;888,835668194068
116471;1;1;9;2;9;95;41;4111;1;4;1;05;11;11;2294,5464563715
116471;1;2;9;2;9;54;97;9700;3;1;1;05;11;11;2294,5464563715
116475;1;1;3;2;8;53;56;5619;1;2;1;05;76;76;911,711738383161
116487;1;2;9;2;10;54;81;8121;4;1;1;05;05;05;556,959648106909
116498;1;2;16;2;18;54;97;9700;3;1;1;05;11;11;3161,32330854132
116506;1;1;9;2;9;59;47;4754;1;6;1;05;68;68;413,416155846545
116506;1;2;9;2;9;59;47;4754;1;6;1;05;68;68;413,416155846545
116507;1;4;52;2;52;98;49;4921;4;1;1;05;11;11;2575,07103045334
116508;1;1;12;2;12;59;92;9200;1;5;1;05;66;66;591,337720579697
116511;1;4;5;2;8;12;69;6910;4;1;1;05;76;76;559,578209369691
116512;1;1;9;2;9;54;81;8121;4;1;1;05;73;73;511,606021706148
116512;1;2;9;2;9;00;00;0000;4;1;1;05;73;73;511,606021706148
116522;1;1;5;2;16;98;49;4923;1;5;1;05;17;17;74,5711880224097
116525;1;2;24;2;36;34;46;4664;1;8;1;05;73;73;321,039259955702
116526;1;2;12;2;12;79;14;1410;6;2;1;05;05;05;3069,19436299717
116536;1;3;2;2;32;53;56;5611;1;2;1;05;23;23;85,8329649854985
116537;1;2;8;2;8;11;55;5511;1;7;1;05;08;08;675,783460810921
116543;1;1;4;2;10;99;56;5611;1;7;1;05;05;05;505,477080949531
116548;1;1;12;2;12;11;69;6920;1;9;1;05;76;76;1312,29291635388
116557;1;1;3;2;12;41;47;4759;1;4;1;05;52;52;104,463607678529
116562;1;3;20;2;20;45;47;4772;1;4;1;05;73;73;95,8115219861871
116568;1;3;2;2;12;59;81;8129;1;5;1;05;13;13;1019,07782110957
116573;1;1;8;2;8;95;41;4111;1;2;1;05;52;52;194,358206335944
116575;1;1;3;2;9;80;15;1522;4;1;1;05;54;54;357,208629807808
116575;1;2;3;2;9;80;15;1522;4;1;1;05;54;54;357,208629807808
116580;1;1;6;2;6;55;81;8121;1;9;1;05;17;17;143,795235652939
116582;1;1;12;2;12;77;10;1081;4;1;1;05;76;76;638,317549368357
116588;1;3;52;2;52;37;86;8691;1;5;1;05;13;13;452,498640609355
116592;1;1;20;2;20;77;56;5619;4;1;1;05;76;76;1355,57046223226
116596;1;2;4;2;4;95;41;4112;1;5;1;05;05;05;1298,76687965215
116597;1;1;10;2;10;97;47;4722;1;2;1;05;17;17;268,053117609685
116607;1;4;78;2;79;21;84;8412;2;9;1;05;05;05;1023,03418753038
116610;1;1;12;2;12;53;55;5511;1;9;1;05;13;13;804,330481397213
116618;1;4;6;2;25;33;64;6412;1;9;1;05;17;17;77,9895055429286
116618;1;5;8;2;20;19;79;7911;1;9;1;05;17;17;77,9895055429286
116623;1;3;26;2;52;53;59;5912;1;6;1;05;76;76;925,981137025656
116623;1;4;16;2;24;44;86;8622;1;4;1;05;76;76;925,981137025656
116625;1;3;4;2;10;45;47;4721;1;2;1;05;11;11;1433,00052126035
116628;1;2;15;2;16;45;47;4711;1;3;1;05;66;66;419,411678333197
116628;1;3;12;2;12;34;84;8415;4;9;1;05;66;66;419,411678333197
116630;1;3;2;2;8;34;85;8551;1;9;1;05;17;17;53,2714245713001
116641;1;3;36;2;20;39;65;6511;1;6;1;05;11;11;4301,78914984557
116643;1;2;10;2;10;39;65;6512;1;9;1;05;05;05;2294,49471954128
116654;1;1;20;2;52;33;20;2012;1;4;1;05;05;05;1021,46818212028
116661;1;2;8;2;12;97;52;5224;4;1;1;05;05;05;1685,07027009084
116671;1;3;2;2;3;95;41;4111;1;3;1;05;76;76;1895,1521487573
116677;1;1;2;2;9;95;41;4112;5;2;1;05;76;76;1300,96530006618
116677;1;2;9;2;9;90;22;2229;4;4;1;05;76;76;1300,96530006618
116681;1;2;96;2;80;59;84;8413;2;5;1;05;11;11;1494,10472883018
116681;1;3;12;2;10;39;91;9101;1;4;1;05;11;11;1494,10472883018
116682;1;2;3;2;25;54;97;9700;3;1;1;05;23;23;229,833224865877
116691;1;2;20;2;30;44;64;6412;1;9;1;05;11;11;2768,17270200561
116696;1;1;8;2;8;55;47;4774;1;2;1;05;73;73;222,948611959571
116698;1;1;4;2;10;54;81;8121;4;1;1;05;11;11;1941,91441489149
116724;1;3;8;2;18;95;42;4210;1;9;1;05;76;76;1211,48665664677
116724;1;4;4;2;12;95;41;4111;1;2;1;05;76;76;1211,48665664677
116734;1;2;8;2;8;03;43;4322;1;4;1;05;76;76;1645,10902002981
116746;1;1;16;2;20;21;61;6190;1;9;1;05;05;05;881,350368101051
116746;1;2;20;1; ; ; ; ; ; ;1;05;05;05;881,350368101051
116749;1;2;12;2;12;95;16;1690;1;4;1;05;17;17;380,887784396328
116762;1;2;5;2;42;54;97;9700;3;1;1;05;76;76;2447,12259955049
116764;1;1;7;2;12;95;41;4111;4;2;1;05;17;17;118,915155382152
116764;1;3;100;1; ; ; ; ; ; ;1;05;17;17;118,915155382152
116764;1;5;12;1; ; ; ; ; ; ;1;05;17;17;118,915155382152
116766;1;1;4;2;12;93;43;4330;4;1;1;05;76;76;1543,1933755294
116770;1;3;10;2;10;98;46;4631;4;3;1;05;76;76;1279,42393036959
116796;1;2;12;2;12;84;45;4542;4;1;1;05;54;54;452,934508016031
116806;1;3;8;2;8;59;86;8621;1;9;1;05;76;76;1605,43355373646
116830;1;1;12;2;16;84;45;4520;1;2;1;05;11;11;2257,19750748168
116830;1;4;12;2;8;45;47;4781;4;1;1;05;11;11;2257,19750748168
116859;1;1;12;2;12;32;85;8551;4;9;1;05;66;66;182,027736574756
116870;1;2;8;2;10;97;18;1811;1;5;1;05;05;05;387,292449044824
116870;1;4;20;1; ; ; ; ; ; ;1;05;05;05;387,292449044824
116870;1;5;8;1; ; ; ; ; ; ;1;05;05;05;387,292449044824
116879;1;1;3;2;3;85;27;2711;1;8;1;05;05;05;1180,92657475657
116879;1;2;12;2;12;53;56;5611;1;4;1;05;05;05;1180,92657475657
116880;1;2;6;2;14;41;47;4771;4;1;1;05;08;08;470,587115693425
116883;1;1;4;2;6;55;81;8121;1;9;1;05;05;05;430,248365440535
116894;1;1;10;2;10;95;41;4111;1;2;1;05;73;73;329,516128705272
116894;2;1;9;2;9;84;45;4520;1;3;1;05;73;73;329,516128705272
116899;1;2;12;2;15;45;47;4771;1;4;1;05;73;73;234,331145817513
116899;1;3;20;2;20;53;56;5630;1;3;1;05;73;73;234,331145817513
116900;1;1;13;2;16;95;41;4111;1;4;1;05;68;68;598,677983520145
116903;1;2;6;2;10;54;97;9700;3;1;1;05;54;54;475,833275439859
116911;1;1;11;2;12;54;81;8121;4;1;1;05;68;68;576,64633205301
116914;2;1;4;2;8;98;49;4921;4;1;1;05;68;68;866,649618496805
116916;1;1;12;2;12;39;77;7730;1;6;1;05;13;13;217,312077870861
116923;1;1;250;2;250;97;47;4754;1;2;1;05;11;11;4074,30789107547
116923;1;3;28;2;28;44;47;4741;1;9;1;05;11;11;4074,30789107547
116932;1;4;26;2;26;13;85;8530;1;6;1;05;13;13;311,793704252654
116934;1;3;9;2;9;45;47;4754;1;3;1;05;11;11;4197,75099984394
116939;1;1;20;2;25;55;68;6820;1;4;1;05;54;54;355,026058526303
116940;1;1;9;2;9;45;47;4771;1;8;1;05;11;11;3578,04274359045
116940;1;2;9;2;9;97;53;5320;1;9;1;05;11;11;3578,04274359045
116940;1;4;9;2;9;53;56;5619;1;4;1;05;11;11;3578,04274359045
116952;1;2;60;2;80;03;86;8691;1;4;1;05;68;68;742,966872902076
116953;1;1;13;2;15;95;41;4111;1;3;1;05;05;05;761,410465694943
116953;1;3;10;2;16;95;41;4112;1;2;1;05;05;05;761,410465694943
116954;1;2;6;2;17;44;47;4771;1;2;1;05;11;11;1338,38511698793
116976;1;1;16;2;16;53;56;5611;1;2;1;05;23;23;87,5014943003454
116984;1;1;9;2;9;53;56;5611;1;3;1;05;52;52;137,752670641452
116984;1;2;20;2;20;45;47;4771;1;2;1;05;52;52;137,752670641452
116993;1;3;12;2;16;39;84;8412;2;9;1;05;23;23;117,591753427346
117003;1;1;10;2;10;33;53;5320;1;9;1;05;68;68;827,91958129457
117003;1;4;8;2;8;57;96;9602;4;1;1;05;68;68;827,91958129457
117004;1;4;8;2;12;45;47;4771;1;5;1;05;23;23;112,119359275054
117004;1;5;8;2;8;33;53;5320;1;9;1;05;23;23;112,119359275054
117007;1;3;3;2;12;98;49;4923;1;4;1;05;05;05;1185,53663305198
117011;1;1;8;2;10;45;47;4719;1;2;1;05;54;54;448,3995536902
117016;1;2;8;2;9;33;56;5619;1;4;1;05;08;08;365,467771022119
117027;1;1;6;2;15;39;84;8412;2;7;1;05;73;73;336,483225717748
117047;1;1;8;2;10;97;42;4210;1;9;1;05;52;52;212,560424117035
117047;1;3;5;2;40;97;45;4530;1;3;1;05;52;52;212,560424117035
117047;1;4;6;1; ; ; ; ; ; ;1;05;52;52;212,560424117035
117050;1;1;4;2;4;51;56;5630;4;2;1;05;52;52;124,076808278691
117051;1;2;14;2;24;11;69;6920;1;4;1;05;13;13;537,015823088794
117055;1;2;13;2;17;59;86;8699;4;1;1;05;52;52;336,729578131532
117055;1;4;5;2;13;84;45;4520;1;3;1;05;52;52;336,729578131532
117060;1;1;6;2;12;45;47;4752;1;2;1;05;73;73;594,800402621827
117068;1;1;6;2;10;45;47;4792;4;1;1;05;54;54;403,883002634323
117073;1;2;4;2;8;53;56;5611;4;1;1;05;54;54;559,471568920377
117075;3;1;10;2;10;95;41;4111;1;2;1;05;23;23;68,4270156828787
117076;1;3;16;2;28;45;47;4719;1;5;1;05;13;13;452,663565621676
117084;1;2;20;2;20;55;81;8121;4;1;1;05;76;76;1944,22609347706
117086;1;1;10;2;10;55;81;8121;4;1;1;05;50;50;176,066083752803
117086;1;2;156;2;4;97;52;5224;4;1;1;05;50;50;176,066083752803
117102;1;2;6;2;16;37;84;8412;4;9;1;05;23;23;235,636349189842
117103;1;5;16;1; ; ; ; ; ; ;1;05;13;13;326,210745820756
117103;1;7;32;2;32;32;65;6511;1;9;1;05;13;13;326,210745820756
117113;1;2;20;2;20;44;68;6820;1;5;1;05;11;11;1232,15902679233
117116;1;2;1;2;8;45;32;3210;4;2;1;05;76;76;1038,86563102836
117123;1;2;11;2;12;21;25;2599;4;1;1;05;54;54;233,463353229357
117123;1;3;23;2;24;39;84;8412;4;9;1;05;54;54;233,463353229357
117133;1;3;1;2;8;80;15;1522;1;3;1;05;76;76;733,648506272826
117133;1;4;1;2;8;81;31;3110;1;3;1;05;76;76;733,648506272826
117136;1;3;13;2;16;98;10;1089;1;8;1;05;05;05;1449,15455971028
117137;1;2;9;2;12;59;88;8810;4;1;1;05;68;68;238,731615712685
117139;1;4;20;2;20;45;47;4711;1;2;1;05;08;08;375,023546087449
117139;1;5;20;2;72;54;97;9700;3;1;1;05;08;08;375,023546087449
117152;1;1;8;2;12;54;97;9700;3;1;1;05;66;66;504,39497777892
117156;1;2;12;2;18;95;41;4111;4;1;1;05;73;73;307,086623477122
117165;1;3;9;2;9;59;15;1522;1;5;1;05;68;68;405,264347272584
117165;1;4;21;2;21;39;85;8559;1;4;1;05;68;68;405,264347272584
117170;1;1;8;2;24;41;47;4772;4;1;1;05;08;08;265,55280448849
117184;1;1;9;2;9;41;00;0000;4;1;1;05;11;11;3626,14449421481
117184;1;2;9;2;9;45;47;4791;4;1;1;05;11;11;3626,14449421481
117190;1;5;28;2;28;41;47;4752;1;4;1;05;05;05;481,137441674048
117192;1;2;14;2;14;51;56;5630;5;9;1;05;05;05;1050,47962659481
117195;1;3;30;1; ; ; ; ; ; ;1;05;52;52;196,034471045342
