DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;P6290;P6290S1;DPTO;fex_c_2011
1028194;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1251,10675127649
1028194;1;3;1;50;2;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1251,10675127649
1028196;1;1;1;50;2;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2123,67566769051
1028196;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2123,67566769051
1028196;1;3;1;50;2;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2123,67566769051
1028196;1;4;1;50;2;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2123,67566769051
1028196;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2123,67566769051
1028197;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2287,30438410019
1028197;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2287,30438410019
1028197;1;3;1;50;2;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2287,30438410019
1028197;1;4;1;50;2;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2287,30438410019
1028197;1;5;1;50;2;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ; ; ;25;2287,30438410019
1028197;1;6;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2287,30438410019
1028201;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1392,144352919
1028201;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1392,144352919
1028202;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1660,62167110512
1028202;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1660,62167110512
1028202;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1660,62167110512
1028202;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1660,62167110512
1028203;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2143,11031428173
1028204;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2659,6572065747
1028204;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2659,6572065747
1028204;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2659,6572065747
1028204;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2659,6572065747
1028212;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;863,044889322027
1028212;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;863,044889322027
1028219;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1144,18372234141
1028219;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1144,18372234141
1028219;1;3;1;50;2;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;25;1144,18372234141
1028219;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1144,18372234141
1028219;1;5;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1144,18372234141
1028219;1;6;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1144,18372234141
1028220;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1008,75985635692
1028220;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1008,75985635692
1028220;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1008,75985635692
1028221;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;742,639023725286
1028222;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1023,44529143815
1028222;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1023,44529143815
1028222;1;3;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1023,44529143815
1028222;1;4;1;50;2;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1023,44529143815
1028251;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;937,364630523557
1028251;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;937,364630523557
1028253;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;997,52731231749
1028253;1;2;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;997,52731231749
1028253;1;3;1;50;2;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;997,52731231749
1028254;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;692,353386155505
1028254;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;692,353386155505
1028259;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2358,51386884756
1028259;1;2;1;50;2;2;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2358,51386884756
1028259;1;4;1;50;2;4;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2358,51386884756
1028259;1;5;1;50;2;5;6;DESCANSO POR VAVACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2358,51386884756
1028259;1;6;1;50;2;6;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2358,51386884756
1028260;1;1;1;50;2;1;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1159,57535554076
1028260;1;2;1;50;2;2;6;VISITO A UNOS FAMILIARES EN BOGOTA;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1159,57535554076
1028260;1;3;1;50;2;3;6;DESCANSANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1159,57535554076
1028260;1;4;1;50;2;4;6;DESCANSO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1159,57535554076
1028260;1;5;1;50;2;5;6;DESCANSAR;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1159,57535554076
1028260;1;6;1;50;2;6;6;PASEO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1159,57535554076
1028261;1;1;1;50;2;1;6;DESCANSO POR VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1810,52568695549
1028261;1;2;1;50;2;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ; ; ;25;1810,52568695549
1028262;1;1;1;50;2;1;6;EN CASA DESCANSANDO;2;2;2;2;1;3; ;1;1; ;1;1; ; ;25;3352,54714734214
1028262;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;3352,54714734214
1028262;1;3;1;50;2;2;6;JUGANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;3352,54714734214
1028262;1;4;1;50;2;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;3352,54714734214
1028262;1;5;1;50;2;2;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;3352,54714734214
1028262;1;6;1;50;2;2;6;JUGAR Y PASEAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;3352,54714734214
1028263;1;1;1;50;2;1;6;DESCANSANDO EN SU CASA;2;2;2;2;1;3; ;1;1; ;1;1; ; ;25;1125,80623922953
1028263;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028263;1;3;1;50;2;3;6;DESCANSANDO;2;2;2;2;1;2; ;1;1; ;1;1; ; ;25;1125,80623922953
1028266;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1928,47409760506
1028267;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1828,56069256353
1028267;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1828,56069256353
1028267;1;3;1;50;2;3;6;DESCANSO POR VACACIONES;2;2;1; ; ; ; ; ; ; ; ; ; ; ;25;1828,56069256353
1028268;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2793,15944759989
1028270;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2337,42903337135
1028270;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2337,42903337135
1028271;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2084,24639160367
1028272;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;3211,67680425983
1028272;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3211,67680425983
1028272;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3211,67680425983
1028272;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3211,67680425983
1028272;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3211,67680425983
1028273;1;1;1;50;2;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2259,07947420484
1028273;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2259,07947420484
1028273;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2259,07947420484
1028273;1;4;1;50;2;2;6;INCAPACITADO;2;2;2;2;1;6; ;2; ;2; ; ; ; ;25;2259,07947420484
1028273;1;5;1;50;2;2;4; ;2;2;2;2;1;8; ;2; ;2; ; ; ; ;25;2259,07947420484
1028273;1;7;1;50;2;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2259,07947420484
1028274;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1441,16960267226
1028274;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1441,16960267226
1028274;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1441,16960267226
1028274;1;4;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1441,16960267226
1028275;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1991,2532097122
1028275;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1991,2532097122
1028275;1;3;1;50;2;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1991,2532097122
1028275;1;4;1;50;2;1;4; ;2;2;2;1; ; ; ; ; ; ; ;2;1; ;25;1991,2532097122
1028276;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1943,11772033002
1028276;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1943,11772033002
1028277;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2422,17031275591
1028277;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2422,17031275591
1028278;1;1;1;50;2;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2737,1062836362
1028278;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2737,1062836362
1028279;1;1;1;50;2;1;6;CONVALESCIENTE;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;1835,48091571359
1028279;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1835,48091571359
1028279;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1835,48091571359
1028279;1;4;1;50;2;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1835,48091571359
1028280;1;1;1;50;2;1;6;DESCANSANDO EN SU HOGAR;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028280;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028280;1;3;1;50;2;2;6;DESCANSANDO VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028280;1;4;1;50;2;2;6;VACACIONES DESCANSO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028281;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2768,63087180727
1028281;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2768,63087180727
1028282;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028282;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028282;1;3;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028283;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1605,33571675106
1028283;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1605,33571675106
1028284;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2472,66326448947
1028284;1;2;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2472,66326448947
1028284;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2472,66326448947
1028284;1;4;1;50;2;1;6;HACIENDO TAREAS DE RECUPERACION ENTRE PERIODOS ESCOLARES;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2472,66326448947
1028285;1;1;1;50;2;1;6;ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2737,1062836362
1028285;1;2;1;50;2;2;4; ;2;2;2;2;1;4; ;2; ;2; ; ; ; ;25;2737,1062836362
1028291;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2761,0275918626
1028291;1;2;1;50;2;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;25;2761,0275918626
1028291;1;3;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2761,0275918626
1028291;1;4;1;50;2;1;6;DESCANSO DE COLEGIO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2761,0275918626
1028296;1;1;1;50;2;1;6;DESCANSAR EN CASA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2543,914961311
1028296;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2543,914961311
1028296;1;3;1;50;2;2;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2543,914961311
1028296;1;4;1;50;2;2;6;JUGAR CON SUS HERMANOS;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2543,914961311
1028296;1;5;1;50;2;2;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2543,914961311
1028297;1;1;1;50;2;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ; ; ;25;2795,80164534347
1028297;1;2;1;50;2;2;6;AYUDO EN SU CASA;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2795,80164534347
1028297;1;3;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2795,80164534347
1028298;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028298;1;2;1;50;2;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028298;1;3;1;50;2;3;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028298;1;4;1;50;2;4;6;DESCANSO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1125,80623922953
1028299;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1408,49097433926
1028299;1;2;1;50;2;2;6;CUIDANDO SU SALUD;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1408,49097433926
1028300;1;1;1;50;2;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2942,43817141391
1028300;1;2;1;50;2;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2942,43817141391
1028300;1;3;1;50;2;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2942,43817141391
1028301;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1928,47409760506
1028302;1;1;1;50;2;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028302;1;2;1;50;2;2;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028302;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028302;1;4;1;50;2;4;6;DESCASANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028302;1;5;1;50;2;5;6;VACASIONES;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028302;1;6;1;50;2;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028302;1;7;1;50;2;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2840,20865901703
1028303;1;1;1;50;2;1;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2658,47198907749
1028303;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2658,47198907749
1028303;1;3;1;50;2;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2658,47198907749
1028303;1;4;1;50;2;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2658,47198907749
1028304;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1787,34542633142
1028304;1;2;1;50;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;25;1787,34542633142
1028305;1;1;1;50;2;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1475,94365615313
1028305;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1475,94365615313
1028305;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1475,94365615313
1028306;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1575,85706119466
1028307;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2084,24639160367
1028308;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1928,47409760506
1028309;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2525,87995570296
1028309;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2525,87995570296
1028309;1;3;1;50;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;25;2525,87995570296
1028309;1;4;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2525,87995570296
1028310;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1252,71868034066
1028310;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1252,71868034066
1028311;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2796,35119504134
1028311;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2796,35119504134
1028311;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2796,35119504134
1028311;1;7;1;50;2;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2796,35119504134
1028312;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1408,49097433926
1028312;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1408,49097433926
1028313;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028313;1;2;1;50;2;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ; ; ;25;2628,43555848807
1028313;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028313;1;4;1;50;2;4;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2628,43555848807
1028314;1;1;1;50;2;1;6;ARREGLANDO SU FINQUITA;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1494,30752925155
1028314;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1494,30752925155
1028314;1;3;1;50;2;3;4; ;2;2;2;2;1;2; ;1;1; ;3;1; ; ;25;1494,30752925155
1028314;1;4;1;50;2;4;6;AYUDANDO A ARREGLAR LA FINCA;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;1494,30752925155
1028315;1;1;1;50;2;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2768,63087180727
1028315;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2768,63087180727
1028318;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2567,09522193507
1028318;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2567,09522193507
1028318;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2567,09522193507
1028318;1;4;1;50;2;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2567,09522193507
1028318;1;5;1;50;2;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2567,09522193507
1028319;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1668,1148288582
1028319;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1668,1148288582
1028319;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1668,1148288582
1028319;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1668,1148288582
1028319;1;5;1;50;2;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1668,1148288582
1028320;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1928,47409760506
1028321;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1928,47409760506
1028322;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1984,33298656213
1028322;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1984,33298656213
1028322;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1984,33298656213
1028323;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;5;1;50;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;6;1;50;2;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;7;1;50;2;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;8;1;50;2;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;11;1;50;2;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;12;1;50;2;12;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028323;1;13;1;50;2;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1975,38980192547
1028324;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1884,74844901098
1028324;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1884,74844901098
1028324;1;3;1;50;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;25;1884,74844901098
1028324;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1884,74844901098
1028324;1;5;1;50;2;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;1884,74844901098
1028334;1;1;1;50;2;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1575,85706119466
1028336;1;1;1;50;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2595,97761236256
1028336;1;2;1;50;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2595,97761236256
1028336;1;3;1;50;2;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2595,97761236256
1028337;1;1;1;50;2;1;6;DESCANSANDO;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;2056,93933386858
1028337;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028337;1;3;1;50;2;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028337;1;4;1;50;2;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028337;1;5;1;50;2;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028337;1;6;1;50;2;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028337;1;7;1;50;2;7;6;JUGANDO;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028337;1;8;1;50;2;8;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;2056,93933386858
1028338;1;1;1;50;2;1;6;DESCANSANDO;2;2;2;1; ; ; ; ; ; ; ;1;1; ;25;1984,33298656213
1028338;1;2;1;50;2;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ;25;1984,33298656213
