DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5464964;1;3;1;60;2;76;1;2;1; ;1; ; ;1;1;2;1;60; ;1; ;2;1270000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1260000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;18;7;PROBLEMAS DE MOVILIDAD DEBIDO AL PARO NACIONAL;4;7; ;1; ;1;1;1;5;1;1; ; ; ; ; ; ; ; ;1;1;1;0;3;1; ;2; ; ; ; ; ; ; ;8;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;87;25;1;05;1;2512;1270000;76;2224,79389648142; 
5464966;1;1;1;60;2;76;1;2;2;12;1; ; ;1;1;2;1;114; ;1; ;2;1240000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;1200000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;4; ;1; ;1;2;1;21;1;1; ; ; ; ; ; ; ; ;1;1;1;0;180;1; ;2; ; ; ; ; ; ; ;8;1;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;62;01;1;05;1;0124;1240000;76;2457,83321521851; 
5464967;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1;98;3; ;12;2; ; ; ; ;3;11;1;70; ;.;70; ; ;1;1; ;12;ACUDIRIA AL MUNICIPIO DONDE LO CU;1;4;2;22;1;1; ; ; ; ; ; ; ; ;2;2;1;36;206;1; ;2; ; ; ; ; ; ; ;5;14; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;1;2; ;2;1;1;2;2;2;2;1;8; ;45;47;1;05;4;4752;500000;76;1727,60289042443; 
5464969;1;1;1;60;2;76;1;2;1; ;1; ; ;1;2;2;2;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3;1800000;1;13600000;3; ;12;2; ; ; ; ;1;3;2;48; ;.;48; ; ;8;7; ;1; ;1;2;2;8;1;1; ; ; ; ; ; ; ; ;1;1;1;3;12;1; ;2; ; ; ; ; ; ; ;3;15;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;39;96;1;05;4;9609;1800000;76;2790,15985002864; 
5464969;1;2;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1;9600000;2; ;12;2; ; ; ; ;3;3;2;70; ;.;70; ; ;1;1; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;1;1;1;0;84;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;57;96;1;05;4;9602;800000;76;2790,15985002864; 
5464971;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;210000;1;98;3; ;12;1;2;1;0;1;3;1;1;42; ;.;42; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;4; ;2; ; ; ; ; ; ; ;2;14; ; ;1;14;1;1;1;1;1;1;2;2;2;2;1;1;2; ;1;1;2;2;2;2;1;1;7; ;53;56;1;05;5;5619;210000;76;1957,18119316517; 
5464971;1;2;1;60;2;76;1;2;1; ;2;4;EMPRESA DE VIGILANCIA PRIVADA;1;1;2;1;180; ;9; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;39000;2;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;9;7; ;1; ;1;1;1;98;1; ; ; ; ; ; ; ; ;1;1;2;1;0;99;1; ;2; ; ; ; ; ; ; ;1;11;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;58;85;1;05;1;8530; ;76;1957,18119316517;8010
5464971;1;3;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;21;1; ;21; ; ;2;1; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;3;1; ;2; ; ; ; ; ; ; ;2;14; ; ;1;48;1;1;1;1;1;1;2;2;2;1;1;1;2; ;1;1;2;2;2;2;1;1;3; ;77;56;1;05;6;5619; ;76;1957,18119316517; 
5464974;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;3;950000;1;3000000;1; ;6;1;1;1;0;0;3;1;1;50; ;.;50; ; ;2;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;2;5; ;2; ; ; ; ; ; ; ;1;11;35; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;2;1;8; ;95;41;1;05;5;4111;950000;76;2115,71309431142; 
5464979;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;0;1;0;1; ;6;2; ; ; ; ;2;3;1;24;1; ;24; ; ;1;2; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;0;4; ;2; ; ; ; ; ; ; ;1;13;60; ;1;24;1;1;1;1;2;1;2;1;2;2;2;2;2; ;1;1;1;1;1;2;2;1;3; ;85;43;1;05;4;4321;0;76;1580,95027367309; 
5464980;1;1;1;60;2;76;1;2;1; ;1; ; ;1;1;2;1;32; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;36000;2;2; ; ;2; ; ;2; ; ;1;877803;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;19;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;3;13;15; ;2; ; ; ;1;1;2;1;2;2;2;1;2;2;2; ;2;2;1;2;1;2;1;1;3; ;95;01;1;05;1;0145;908526;76;1957,18119316517; 
5464980;1;2;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1;98;3; ;2;2; ; ; ; ;3;10;2;50; ;.;50; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;1;1;3; ;41;47;1;05;4;4711; ;76;1957,18119316517; 
5464981;1;1;1;60;2;76;1;2;1; ;1; ; ;1;1;2;1;7; ;7;LE OFRECIERON EL TRABAJO;2;1400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;98;2;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;1;700000;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;48; ;.;32;7;POR MOVILIDAD DEBIDO AL PARO NACIONAL RETENES EN LAS VIAS  PARA DESPLAZ;7;7; ;1; ;1;2;1;20;1; ; ;1; ; ; ; ; ; ;1;1;1;3;18;1; ;2; ; ; ; ; ; ; ;2;8;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;03;15;1;05;1;1521;1400000;76;2420,26140063716; 
5464983;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;224; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2;800000;1;98;3; ;12;1;2;2;0;0;3;4;2;70; ;.;70; ; ;2;7; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;0;360;1; ;2; ; ; ; ; ; ; ;4;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;PENSION;51;56;1;05;5;5630;800000;76;2457,83321521851; 
5464985;1;3;1;60;2;76;1;2;2;1;2;4;EMPRESA DE SEGURIDAD;1;1;2;1;0; ;3; ;1;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;4; ; ; ; ; ; ; ; ;72; ;.;72; ; ;9;7; ;1; ;1;1;1;3;1; ; ; ; ; ; ; ; ;1;1;1;1;4;1;1; ;2; ; ; ; ; ; ; ;1;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;58;47;1;05;1;4711;908526;76;2066,26199533517;8010
5464986;1;1;1;60;2;76;1;2;2;4;1; ; ;2;1;2;1;7; ;1; ;2;908526;1;98;2;2; ;2; ;1;140000;2; ;2; ; ;9; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;70; ;.;0;7;POR PARO NACIONAL NO DEJARON PASAR;9;7; ;1; ;1;1;1;6;1; ; ; ; ; ; ; ; ;1;1;1;1;0;7;4; ;2; ; ; ; ; ; ; ;2;7;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;8; ;77;01;1;05;1;0145;908526;76;1888,50073961171; 
5464987;1;1;1;60;2;76;1;2;1; ;1; ; ;1;1;1;1;180; ;7;LE OFRECIERON EL TRABAJO;2;1100000;2; ; ;2; ;2; ;1;100000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1080000;1;500000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;0;3; ;9;8; ;1; ;1;2;1;19;1; ; ; ; ; ; ; ; ;1;1;1;1;1;48;1; ;2; ; ; ; ; ; ; ;5;7;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1; ;97;10;1;05;1;1071;1100000;76;1580,95027367309; 
5464989;1;1;1;60;2;76;1;1; ; ;1; ; ;2;2;2;2;0; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;11; ; ; ; ; ; ; ; ;84; ;.;84; ; ;7;8; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;18;8; ;2; ; ; ; ; ; ; ;11;13;40; ;2; ; ; ;1;1;1;1;2;1;2;1;2;1;2; ;2;1;1;2;1;2;2;2;8; ;58;01;1;05;1;0145;400000;76;1580,95027367309; 
5464990;1;1;1;60;2;76;1;2;1; ;1; ; ;1;1;1;1;17; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;1;98;1;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;790000;1;1400000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;0;3; ;9;8; ;1; ;1;1;1;24;1;1; ; ; ; ; ; ; ; ;1;1;1;0;10;4; ;2; ; ; ; ; ; ; ;1;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;1; ;39;84;1;05;2;8412;1200000;76;1618,52208825443; 
5464991;1;1;1;60;2;76;1;1; ; ;1; ; ;1;2;2;2;240; ;1; ;2;240000;2; ; ;2; ;1;240000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;30;2; ;30; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;4; ;1;76;20;4; ;70000;1;1;8;14; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;8; ;55;93;1;05;1;9312;550000;76;2949,32764199722; 
5464992;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;12000;1;98;3; ;12;1;1;0;0;1;3;1;2;21;1; ;21; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;4; ;1;76;8;4; ;50000;1;1;2;14; ; ;1;48;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;8; ;45;47;1;05;4;4729;62000;76;1512,26982011962; 
5464992;1;2;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;4;1; ;4; ; ;2;1; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;1; ;2; ; ; ; ; ; ; ;5;14; ; ;1;48;2;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;2;1;3; ;45;47;1;05;6;4729; ;76;1512,26982011962; 
5465075;1;1;1;60;2;76;1;2;1; ;1; ; ;2;2;2;1;2; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;0;7;PARO NACIONAL;8;7; ;1; ;1;1;1;4;1; ; ; ; ; ; ; ; ;1;1;2;1;0;2;8; ;2; ; ; ; ; ; ; ;8;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;97;20;1;05;1;2023;908526;76;4707,33270873491; 
5465076;1;1;1;60;2;76;1;1; ; ;1; ; ;1;1;2;1;24; ;7;LE OFRECIERON EL TRABAJO;2;980000;2; ; ;2; ;1; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;57; ;.;57; ; ;2;8; ;12;CON AYUDA DEL PATRON;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;72;8; ;2; ; ; ; ; ; ; ;3;3;1; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;62;01;1;05;8;0141;980000;76;5468,52912983398; 
5465081;1;1;1;60;2;76;1;1; ; ;1; ; ;2;2;2;2;40; ;1; ;2;500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;54; ;.;54; ; ;2;1; ;2; ;1;4;2;15;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;8; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;62;93;1;05;1;9329;500000;76;4354,60888921035; 
5465083;1;1;1;60;2;76;1;1; ; ;1; ; ;1;2;2;2;2; ;2; ;2;1000000;2; ; ;2; ;1;120000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;8; ;2; ; ; ; ; ; ; ;8;3;1; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;5; ;62;01;1;05;8;0141;1120000;76;3517,51801988389; 
5465090;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;2000000;1;14000000;3; ;12;2; ; ; ; ;2;6;2;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;1; ;2; ; ; ; ; ; ; ;10;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;2; ;61;01;1;05;4;0122;2000000;76;5384,93413192012; 
5465091;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;348; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;0;1;98;3; ;12;2; ; ; ; ;2;3;1;63; ;.;63; ; ;1;8; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;252;5; ;2; ; ; ; ; ; ; ;13;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;61;01;1;05;4;0141;0;76;3470,88460585056; 
5465097;1;1;1;60;2;76;1;1; ; ;1; ; ;1;2;2;2;11; ;2; ;2;360000;2; ; ;1;180000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;11; ; ; ; ; ; ; ; ;60; ;.;36;6; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;9;1; ;2; ; ; ; ; ; ; ;3;3;1;2;2; ; ; ;1;1;2;1;2;2;2;1;2;1;2; ;2;9;1;1;1;2;1;1;2; ;53;56;1;05;1;5611;540000;76;3122,01005821237; 
5465098;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;400000;1;4000000;3; ;12;1;2;0;2;0;2;3;2;40; ;.;24;6; ;2;8; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;1; ;1;76;14;4; ;0;1;8;7;11;10;2;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1;1;2;1;1;2;1;8; ;71;08;1;05;4;0811;400000;76;3870,24183940845; 
5465098;1;2;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;90000;1;600000;3; ;6;2; ; ; ; ;3;4;2;12;2; ;12; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;8;24;4; ;2; ; ; ; ; ; ; ;2;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;57;96;1;05;4;9602;90000;76;3870,24183940845; 
5465099;1;1;1;60;2;76;1;1; ; ;1; ; ;1;2;2;2;2; ;7;SE LO OFRECIERON;2; ;2; ; ;1;128000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;11; ; ; ; ; ; ; ; ;16;1; ;8;6; ;3;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;9;1; ;2; ; ; ; ; ; ; ;3;3;2;1;1;40;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;53;56;1;05;1;5611;128000;76;5468,52912983398; 
5465100;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1;98;3; ;12;1;2;0;2;0;3;3;2;12;2; ;8;7;POR FACTORES CLIMATICOS (LA LLUVIA);2;8; ;12;CON DINERO DE SU TRABAJO;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;4; ;2; ; ; ; ; ; ; ;3;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;1;1;5; ;71;07;1;05;4;0722; ;76;5060,05652825947; 
5465100;1;5;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1;98;3; ;12;2; ; ; ; ;3;3;2;30;2; ;0;7;POR FACTORES CLIMATICOS (LA LLUVIA);1;8; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;3; ;71;08;1;05;4;0811;800000;76;5060,05652825947; 
5465102;1;1;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;0;1;0;1; ;1;2; ; ; ; ;2;5;2;5;1; ;5; ; ;1;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;2;8; ;2; ; ; ; ; ; ; ;5;3;30; ;1;43;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;2;1;8; ;71;08;1;05;4;0811;0;76;6115,77444413544; 
5465102;1;2;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;0;1;0;1; ;8;1;3;0;2;1;2;1;1;18;2; ;18; ; ;3;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;0;4; ;2; ; ; ; ; ; ; ;1;11;10; ;1;30;1;1;1;1;2;1;2;1;2;2;1;1;2; ;1;1;1;1;2;2;2;1;8; ;71;08;1;05;4;0811;0;76;6115,77444413544; 
5465102;1;3;1;60;2;76;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ;3;2; ;3; ; ;3;8; ;12;SE DESPLAZA AL MUNICIPIO CERCANO;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;15;3;1; ;2; ; ; ; ; ; ; ;9;3;15; ;1;24;2;1;1;1;1;1;2;1;2;2;1;2;2; ;2;1;2;2;1;2;2;1;5; ;71;08;1;05;6;0811; ;76;6115,77444413544; 
