DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,AREA,FT,DPTO,fex_c_2011
973780,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,2,2,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,3,1,3,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,3,2,3,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,4,1,4,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973780,4,2,4,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,8,530.523.408.228.052,8,532.479.255.361.703
973781,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,550.933.285.621.758,8,549.856.066.008.557
973781,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,32,,,,,,,8,550.933.285.621.758,8,549.856.066.008.557
973782,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,671.423.338.753.056,8,671.521.635.988.862
973782,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,671.423.338.753.056,8,671.521.635.988.862
973782,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,671.423.338.753.056,8,671.521.635.988.862
973782,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,671.423.338.753.056,8,671.521.635.988.862
973782,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,35,,,,,,,8,671.423.338.753.056,8,671.521.635.988.862
973782,1,6,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,8,671.423.338.753.056,8,671.521.635.988.862
973783,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,44.416.490.532.121,8,443.355.286.731.575
973783,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,48,,,,,,,,,8,44.416.490.532.121,8,443.355.286.731.575
973783,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,44.416.490.532.121,8,443.355.286.731.575
973783,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,8,44.416.490.532.121,8,443.355.286.731.575
973785,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,536.798.022.068.041,8,535.124.344.411.288
973785,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,8,536.798.022.068.041,8,535.124.344.411.288
973785,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,536.798.022.068.041,8,535.124.344.411.288
973786,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,42,,,45,,,,,,8,519.901.273.317.741,8,522.553.592.608.915
973786,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,519.901.273.317.741,8,522.553.592.608.915
973786,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,519.901.273.317.741,8,522.553.592.608.915
973787,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,35,,,,,,,8,537.769.690.210.226,8,536.552.136.777.856
973787,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,40,,,,,,,8,537.769.690.210.226,8,536.552.136.777.856
973788,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,44.561.440.003.187,8,446.752.492.428.602
973788,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,44.561.440.003.187,8,446.752.492.428.602
973788,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,8,44.561.440.003.187,8,446.752.492.428.602
973788,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,44.561.440.003.187,8,446.752.492.428.602
973789,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,586.143.989.894.176,8,586.051.853.236.295
973790,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,40,,45,,,,,,,8,491.978.578.084.185,8,490.957.456.269.573
973791,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,46,,52,,,,,,,8,518.069.285.215.354,8,518.567.150.723.804
973791,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,518.069.285.215.354,8,518.567.150.723.804
973791,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,28,,,,,,,8,518.069.285.215.354,8,518.567.150.723.804
973793,1,1,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,32,,,,,,,8,597.855.541.093.289,8,595.921.891.322.149
973793,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,42,,,,,,,8,597.855.541.093.289,8,595.921.891.322.149
973793,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,21,,,,,,,,,8,597.855.541.093.289,8,595.921.891.322.149
973793,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,597.855.541.093.289,8,595.921.891.322.149
973793,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,597.855.541.093.289,8,595.921.891.322.149
973795,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,504.569.107.569.444,8,505.651.102.167.586
973795,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,8,504.569.107.569.444,8,505.651.102.167.586
973795,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,504.569.107.569.444,8,505.651.102.167.586
973795,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,8,504.569.107.569.444,8,505.651.102.167.586
973795,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,504.569.107.569.444,8,505.651.102.167.586
973796,1,1,1,90,,2,,1,2,2,1,2,2,2,2,2,,,32,,,42,,,,,,8,337.313.724.668.161,8,336.926.373.864.611
973796,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,337.313.724.668.161,8,336.926.373.864.611
973796,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,337.313.724.668.161,8,336.926.373.864.611
973796,1,4,1,90,,2,,1,2,2,1,2,2,2,2,2,,,32,,,42,,,,,,8,337.313.724.668.161,8,336.926.373.864.611
973796,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,8,337.313.724.668.161,8,336.926.373.864.611
973797,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,398.469.126.371.918,8,399.140.783.365.667
973797,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,42,,,,,,,8,398.469.126.371.918,8,399.140.783.365.667
973797,1,3,1,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,45,,,,,,,8,398.469.126.371.918,8,399.140.783.365.667
973797,1,5,1,90,,2,,1,2,1,2,2,2,2,2,2,,,38,,52,,,,,,,8,398.469.126.371.918,8,399.140.783.365.667
973798,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,53.777.449.182.386,8,536.956.902.238.255
973798,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,49,,,,,,,,,8,53.777.449.182.386,8,536.956.902.238.255
973798,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,8,53.777.449.182.386,8,536.956.902.238.255
973798,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,8,53.777.449.182.386,8,536.956.902.238.255
973799,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,622.337.278.310.493,8,62.109.102.764.061
973799,1,2,1,90,,2,,2,1,2,2,2,2,2,2,2,,,,46,,,,,,,,8,622.337.278.310.493,8,62.109.102.764.061
973799,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,622.337.278.310.493,8,62.109.102.764.061
973799,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,622.337.278.310.493,8,62.109.102.764.061
973800,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,699.826.088.232.391,8,701.316.273.053.188
973800,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,8,699.826.088.232.391,8,701.316.273.053.188
973800,2,1,2,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,699.826.088.232.391,8,701.316.273.053.188
973800,2,8,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,699.826.088.232.391,8,701.316.273.053.188
973801,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,527.535.504.066.152,8,528.745.881.028.057
973801,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,47,,,,,,,,,8,527.535.504.066.152,8,528.745.881.028.057
973801,1,3,1,90,,2,,2,1,2,2,2,2,2,2,2,,,,12,,,,,,,,8,527.535.504.066.152,8,528.745.881.028.057
973801,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,8,527.535.504.066.152,8,528.745.881.028.057
973801,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,22,,,,,,,,,8,527.535.504.066.152,8,528.745.881.028.057
973802,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,576.396.294.208.417,8,577.262.525.614.385
973802,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,49,,,,,,,,,8,576.396.294.208.417,8,577.262.525.614.385
973802,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,8,576.396.294.208.417,8,577.262.525.614.385
973802,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,576.396.294.208.417,8,577.262.525.614.385
973803,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,561.279.759.285.245,8,560.293.480.729.749
973803,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,44,,,,,,,,,8,561.279.759.285.245,8,560.293.480.729.749
973804,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,507.152.295.127.353,8,509.556.138.117.743
973804,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,44,,,,,,,,,8,507.152.295.127.353,8,509.556.138.117.743
973804,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,507.152.295.127.353,8,509.556.138.117.743
973805,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,8,419.781.050.782.514,8,419.603.013.003.308
973805,1,2,1,90,,2,,2,2,1,2,2,2,2,2,2,,,,,28,,,,,,,8,419.781.050.782.514,8,419.603.013.003.308
973806,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,8,445.698.425.998.069,8,446.309.162.185.581
973806,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,445.698.425.998.069,8,446.309.162.185.581
973806,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,32,,,,,,,,,8,445.698.425.998.069,8,446.309.162.185.581
973806,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,445.698.425.998.069,8,446.309.162.185.581
973807,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,597.953.423.771.798,8,597.338.753.912.344
973807,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,48,,,,,,,,,8,597.953.423.771.798,8,597.338.753.912.344
973808,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,478.735.758.320.088,8,478.501.622.742.292
973808,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,8,478.735.758.320.088,8,478.501.622.742.292
973808,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,8,478.735.758.320.088,8,478.501.622.742.292
973809,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,648.029.419.473.654,8,647.054.200.345.392
973809,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,8,648.029.419.473.654,8,647.054.200.345.392
973809,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,648.029.419.473.654,8,647.054.200.345.392
973809,2,2,2,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,648.029.419.473.654,8,647.054.200.345.392
973809,2,3,2,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,8,648.029.419.473.654,8,647.054.200.345.392
973809,2,5,2,90,,2,,1,2,2,2,2,2,2,2,2,,,38,,,,,,,,,8,648.029.419.473.654,8,647.054.200.345.392
973810,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,44,,,,,,,,,8,432.530.028.972.902,8,432.600.467.494.481
973810,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,432.530.028.972.902,8,432.600.467.494.481
973812,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,537.769.690.210.226,8,536.552.136.777.856
973812,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,8,537.769.690.210.226,8,536.552.136.777.856
973814,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,43,,,,,,,,,8,548.989.949.337.389,8,547.000.481.275.421
973814,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,46,,,,,,,,,8,548.989.949.337.389,8,547.000.481.275.421
973814,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,8,548.989.949.337.389,8,547.000.481.275.421
973814,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,548.989.949.337.389,8,547.000.481.275.421
973815,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,569.186.283.908.421,8,572.186.242.855.571
973815,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,42,,,,,,,,,8,569.186.283.908.421,8,572.186.242.855.571
973815,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,569.186.283.908.421,8,572.186.242.855.571
973815,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,8,569.186.283.908.421,8,572.186.242.855.571
973815,1,5,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,8,569.186.283.908.421,8,572.186.242.855.571
973815,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,8,569.186.283.908.421,8,572.186.242.855.571
973816,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,433.506.498.728.721,8,434.433.025.321.448
973816,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,433.506.498.728.721,8,434.433.025.321.448
973816,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,8,433.506.498.728.721,8,434.433.025.321.448
973818,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,44,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,8,1,90,,2,,1,2,2,2,2,2,2,2,2,,,42,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973818,1,9,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,648.524.200.384.793,8,650.274.595.504.869
973819,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,432.944.646.194.047,8,432.906.942.234.009
973819,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,48,,56,,,,,,,8,432.944.646.194.047,8,432.906.942.234.009
973820,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,573.471.686.554.593,8,572.169.617.593.882
973820,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,48,,,,,,,8,573.471.686.554.593,8,572.169.617.593.882
973820,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,573.471.686.554.593,8,572.169.617.593.882
973821,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,621.210.936.578.639,8,6.210.246.482.957
973821,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,52,,48,,,,,,,8,621.210.936.578.639,8,6.210.246.482.957
973821,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,621.210.936.578.639,8,6.210.246.482.957
973821,1,4,1,90,,2,,1,2,1,2,2,2,2,2,2,,,21,,45,,,,,,,8,621.210.936.578.639,8,6.210.246.482.957
973822,1,1,1,90,,2,,1,2,2,2,2,2,2,1,2,,,42,,,,,,,12,,8,309.454.238.781.935,8,3.069.931.761.162
973822,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,8,309.454.238.781.935,8,3.069.931.761.162
973822,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,44,,,,,,,,,8,309.454.238.781.935,8,3.069.931.761.162
973822,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,8,309.454.238.781.935,8,3.069.931.761.162
973823,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,42,,40,,,,,,,8,527.685.376.042.187,8,526.979.702.545.999
973823,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,527.685.376.042.187,8,526.979.702.545.999
973823,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,36,,,,,,,,,8,527.685.376.042.187,8,526.979.702.545.999
973823,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,527.685.376.042.187,8,526.979.702.545.999
973824,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,46,,,,,,,,,8,494.067.924.068.385,8,495.404.113.183.621
973825,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,477.208.264.870.562,8,475.581.048.915.683
973825,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,8,477.208.264.870.562,8,475.581.048.915.683
973825,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,38,,,,,,,,,8,477.208.264.870.562,8,475.581.048.915.683
973825,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,477.208.264.870.562,8,475.581.048.915.683
973826,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,44,,,,,,,,,8,44.819.758.758.978,8,450.657.528.378.759
973826,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,44.819.758.758.978,8,450.657.528.378.759
973827,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,538.746.159.966.045,8,538.384.694.604.823
973827,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,35,,,,,,,,,8,538.746.159.966.045,8,538.384.694.604.823
973827,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,8,538.746.159.966.045,8,538.384.694.604.823
973828,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,8,612.953.808.899.352,8,615.033.890.488.557
973828,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,49,,,,,,,,,8,612.953.808.899.352,8,615.033.890.488.557
973828,1,3,1,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,8,612.953.808.899.352,8,615.033.890.488.557
973828,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,8,612.953.808.899.352,8,615.033.890.488.557
973829,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,50,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,6,1,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,8,1,90,,2,,1,2,2,2,2,2,2,2,2,,,46,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973829,1,10,1,90,,2,,1,2,2,2,2,2,2,2,2,,,45,,,,,,,,,8,641.252.206.351.166,8,643.163.910.322.122
973831,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,416.052.699.057.382,8,420.740.955.892.036
973831,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,416.052.699.057.382,8,420.740.955.892.036
973831,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,416.052.699.057.382,8,420.740.955.892.036
973831,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,416.052.699.057.382,8,420.740.955.892.036
973833,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,4,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,7,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973833,1,8,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,387.005.914.203.846,8,389.446.520.220.364
973835,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,500.718.333.945.582,8,499.322.392.867.576
973835,1,2,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,500.718.333.945.582,8,499.322.392.867.576
973835,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,500.718.333.945.582,8,499.322.392.867.576
973835,1,4,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,500.718.333.945.582,8,499.322.392.867.576
973836,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,542.633.859.032.961,8,544.835.407.916.677
973836,1,2,1,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,20,,,,,,,8,542.633.859.032.961,8,544.835.407.916.677
973836,1,5,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,542.633.859.032.961,8,544.835.407.916.677
973836,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,542.633.859.032.961,8,544.835.407.916.677
973836,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,542.633.859.032.961,8,544.835.407.916.677
973836,1,8,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,542.633.859.032.961,8,544.835.407.916.677
973837,1,1,1,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,20,,,,,,,8,502.325.051.747.672,8,501.394.870.990.765
973838,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,640.917.291.852.166,8,643.394.780.176.773
973838,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,640.917.291.852.166,8,643.394.780.176.773
973838,1,3,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,640.917.291.852.166,8,643.394.780.176.773
973838,1,6,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,640.917.291.852.166,8,643.394.780.176.773
973838,1,7,1,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,640.917.291.852.166,8,643.394.780.176.773
973840,1,1,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,645.207.496.111.973,8,643.782.920.375.484
973840,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,645.207.496.111.973,8,643.782.920.375.484
973840,2,1,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,645.207.496.111.973,8,643.782.920.375.484
973840,2,2,2,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,645.207.496.111.973,8,643.782.920.375.484
973841,1,1,1,90,,2,,1,2,2,2,2,2,2,2,2,,,46,,,,,,,,,8,553.022.631.605.959,8,554.302.722.922.605
973841,1,2,1,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,553.022.631.605.959,8,554.302.722.922.605
