Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4111360;1;3;2;1;1;1;1;1;4;3; ; ; ; ;360000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;68;07;68;1010,17565491511
4111361;1;5;2;1;1;1;1;1;3;1; ; ;250000000;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;3;4;1;3;1;1;1;6;1;1;01;68;07;68;222,099202759352
4111362;1;5;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;07;68;461,403688727992
4111363;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;526,503478420532
4111364;1;5;3;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;4; ;5;2; ;1;1;3;4;1;3;1;1;1;6;1;1;01;68;07;68;186,498743074406
4111365;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;07;68;874,209328397017
4111366;1;3;2;1;1;1;1;1;4;3; ; ; ; ;380000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;4;1;1;1;2;1;4;1;1;2;1;1;3;1;1;01;68;07;68;914,376723867385
4111367;1;4;3;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;07;68;505,087827457556
4111368;1;4;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;451,068077839699
4111369;1;8;3;1;1;1;1;1;3;1; ; ;250000000;800000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;2;2;1;3; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;07;68;442,74875498081
4111370;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;485,266560912317
4111371;1;3;2;1;1;1;1;1;3;3; ; ; ; ;620000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;1;3; ;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;07;68;506,419780685348
4111372;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;2;1;2;1;3; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;466,751164995003
4111373;1;4;3;1;1;1;1;1;3;3; ; ; ; ;690000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;6;1;1;01;68;07;68;210,867536518824
4111374;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;68;07;68;831,378026471066
4111375;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;574,402943944396
4111376;1;4;2;1;1;1;1;1;3;1; ; ;98;900000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;07;68;419,904340029833
4111377;1;4;3;1;1;1;1;1;3;3; ; ; ; ;800000;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;1;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;07;68;395,605315500349
4111378;1;5;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;07;68;505,087827457556
4111400;1;4;1;1;1;1;1;1;3;1; ; ;160000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;208,480582624786
4111401;1;4;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;3; ;3;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;07;73;246,494128682043
4111402;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;311,970701913778
4111403;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;3; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;07;73;384,196078074857
4111404;1;4;1;1;1;1;1;1;3;1; ; ;70000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;208,480582624786
4111405;1;3;2;1;1;1;1;3;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;2; ;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;07;73;425,115633077897
4111406;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;5; ;5;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;07;73;317,29723698053
4111407;1;3;2;1;1;1;1;1;3;4; ; ; ;370000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;4; ;7;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;07;73;521,090429826122
4111408;1;3;2;1;1;1;1;1;3;1; ; ;40000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;73;07;73;311,970701913778
4111409;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;3; ;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;07;73;343,056177343932
4111410;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;07;73;396,364414325262
4111411;1;2;2;1;1;1;1;1;4;3; ; ; ; ;210000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;3; ;3;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;07;73;278,67480340063
4111412;1;2;1;1;1;1;1;1;3;3; ; ; ; ;310000;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;07;73;311,970701913778
4111413;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;07;73;246,494128682043
4111414;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;73;07;73;227,558092188658
4111415;1;4;3;1;1;1;1;1;3;3; ; ; ; ;380000;2;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;234,325792431638
4111416;1;4;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;4; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;07;73;247,57043065684
4111417;1;4;1;1;1;1;1;1;3;1; ; ;140000000;600000; ;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;1;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;208,480582624786
4111418;1;5;3;1;1;1;1;1;3;1; ; ;200000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;266,03905269807
4111419;1;4;3;1;1;1;1;1;3;4; ; ; ;450000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;07;73;278,67480340063
4111420;1;4;3;1;1;1;1;1;3;2; ;700000;140000000;680000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;1;1;1;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;299,802365663373
4111421;1;4;3;1;1;1;1;1;3;1; ; ;140000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;2;1;3; ;3;2; ;1;1;1;5;1;2;1;1;1;3;1;1;01;73;07;73;256,933698109337
4111422;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;2;2;1;6; ;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;307,178953428995
4111423;1;4;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;206,142928279032
4111424;1;3;1;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;258,662464932448
4111424;2;1;1;1;1;1;1;6; ;3; ; ; ; ;300000;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1; ;1;2; ;2;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;258,662464932448
4111425;1;4;3;1;1;1;1;1;3;1; ; ;165000000;750000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;1;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;165,690787728146
4111426;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;3; ;3;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;73;07;73;277,739974496321
4111427;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2; ;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;73;07;73;365,278938895107
4111428;1;4;3;1;1;1;1;1;3;1; ; ;70000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;1;2;1;3; ;4;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;73;07;73;234,325792431638
4111429;1;3;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;2;1;2;2;1;1;3;1;2;01;73;07;73;502,98088828792
4111430;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2; ;5;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;73;07;73;386,53373242061
4111431;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;07;73;168,0284420739
4111432;1;6;4;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;5; ;6;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;73;07;73;171,517873383612
4111433;1;4;3;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;73;07;73;396,364414325262
4111434;1;4;1;1;1;1;1;1;3;3; ; ; ; ;430000;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;2;01;73;07;73;140,018547959731
4111434;2;2;1;1;2;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2; ;2;2; ;2;2;1;4;1;2;1;1;1;2;1;2;01;73;07;73;140,018547959731
4111434;3;2;1;1;2;1;1;6; ;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;3;2;1;4;1;2;1;1;1;2;1;2;01;73;07;73;140,018547959731
4111435;1;3;2;1;1;1;1;3;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;07;73;365,278938895107
4111436;1;4;3;1;1;1;1;1;3;1; ; ;30000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;4; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;07;73;205,417600963115
4111437;1;5;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;2;2;1;2;2;2;1;1;2;1;2;2;1;1;2;1;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;73;07;73;331,515625929805
4111438;1;4;2;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;1;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;2;01;73;07;73;217,58593721352
4111439;1;2;1;1;1;1;1;1;3;1; ; ;98;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;73;07;73;218,311264529437
4111440;1;2;1;1;1;1;1;1;3;1; ; ;65000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;73;07;73;270,20641401481
4111441;1;5;2;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;168,0284420739
4111442;1;3;3;1;1;1;1;1;3;1; ; ;45000000;400000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;07;73;302,607434461281
4111443;1;3;2;1;1;1;1;1;3;1; ; ;85000000;300000; ;1;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;73;07;73;266,180525768558
4111444;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;165,690787728146
4111445;1;5;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;73;07;73;237,388774093309
4111446;1;4;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;2;1;5; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;07;73;234,93467995428
4111447;1;5;4;1;1;1;1;1;3;1; ; ;250000000;800000; ;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;1;1;1;1;2;1;6; ;6;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;226,195799669827
4111448;1;5;3;1;1;1;1;1;3;1; ; ;98;1000000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;169,441529569856
4111449;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;1;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;290,697011074639
4111450;1;5;3;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;140,018547959731
4111451;1;2;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;237,388774093309
4111452;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;353,110602644702
4111453;1;6;3;1;1;1;1;1;3;2; ;98;180000000;1000000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;3; ;4;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;07;73;190,715220408995
4111454;1;4;3;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;1;1;1;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;362,601101359959
4111455;1;4;3;1;1;1;1;3;3;1; ; ;300000000;900000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;278,207388948475
4111456;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;07;73;318,192115047207
4111457;1;4;1;1;1;1;1;1;3;4; ; ; ;270000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;218,311264529437
4111458;1;4;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;07;73;311,970701913778
4111459;1;4;3;1;1;1;1;1;3;1; ; ;50000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;07;73;319,3472896794
4111460;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;07;73;168,0284420739
4111461;1;3;2;1;1;1;1;1;4;5; ; ; ;250000; ;1;1;1;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;1;1;2;1;1;2;1;1;2;1;2;01;73;07;73;362,601101359959
4111462;1;4;3;1;1;1;1;1;3;1; ; ;30000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;1;1;2;1;1;1;1;1;1;1;1;01;73;07;73;396,364414325262
4111463;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1; ;6;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;07;73;406,546070888792
4111464;1;2;2;1;1;1;1;1;3;3; ; ; ; ;33300;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;73;07;73;461,680617172873
4111465;1;6;3;1;1;1;1;1;3;1; ; ;30000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;73;07;73;292,87429503627
4111466;1;5;1;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;07;73;218,311264529437
4111467;1;4;2;1;1;1;1;1;3;2; ;380000;100000000;550000; ;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;07;73;259,129879384603
4111468;1;5;4;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;1;1;1;1;4; ;4;1;1;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;302,604036793046
4111469;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;2;1;2; ;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;07;73;208,480582624786
4111470;1;4;1;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;73;07;73;218,311264529437
4111471;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;4;1;4;1;2;2;1;1;3;1;1;01;73;07;73;299,114605483334
4111472;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;07;73;287,413683685084
4111473;1;4;3;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;07;73;196,312246374381
4111474;1;1;1;1;1;1;1;2;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;07;73;239,584955368576
4111475;1;4;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;07;76;729,118165365685
4111476;1;5;3;1;1;1;1;1;3;1; ; ;200000000;900000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;2; ;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;07;76;875,724090596463
4111477;1;4;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;5; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;07;76;951,852266871782
4111478;1;8;6;1;1;1;1;1;3;1; ; ;98;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;4; ;8;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;76;07;76;1004,93736963107
4111479;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;3;1;2;1;1;2;1;1;3;1;1;01;76;07;76;1194,17765269698
4111480;1;1;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;3;1;4;1;2;2;1;1;3;1;1;01;76;07;76;1188,94615894907
4111481;1;1;1;1;2;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;3;1;4;1;1;2;1;1;3;1;2;01;76;07;76;1096,63331851069
4111482;1;1;1;1;1;1;1;1;3;1; ; ;98;230000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1; ;2;2; ;1;3;1;4;1;2;1;1;1;3;1;1;01;76;07;76;875,724090596463
4111483;1;7;5;1;1;1;1;1;3;2; ;2000000;280000000;1000000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;6; ;6;2; ;1;1;1;4;1;5;1;1;1;3;1;1;01;76;07;76;1168,12871224241
