DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6037536;1;6;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1830.9647473
6037537;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1296.0920571
6037537;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1296.0920571
6037538;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1059.7098339
6037538;1;2;1;80;05;;;;1;3;;2;;;9;;1;1;2;2;;1;12;4;05;1059.7098339
6037538;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1059.7098339
6037539;1;2;1;80;05;1;48;908526;1;6;;2;;;2;;2;2;;2;;1;12;1.3;05;1650.2263638
6037539;1;5;1;80;05;2;;98;1;6;;1;;1;1;;2;2;;2;;1;12;2;05;1650.2263638
6037543;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037543;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037544;1;1;1;80;05;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;05;1296.0920571
6037544;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037545;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1307.5278648
6037546;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1432.1223282
6037546;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1432.1223282
6037546;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1432.1223282
6037547;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1184.1934986
6037548;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037548;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037551;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1162.8458555
6037553;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1413.2428622
6037562;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1024.6241726
6037562;1;2;1;80;05;;;1500000;1;6;;1;;1;12;VIAJE DE VACACIONES;2;2;;2;;1;12;1.1;05;1024.6241726
6037562;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1024.6241726
6037563;1;2;1;80;05;1;15;454000;2;;;;1;2;2;;2;2;;2;;1;12;;05;1136.5227312
6037565;1;1;1;80;05;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1598.185774
6037566;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1274.7444141
6037567;1;2;1;80;05;2;;908526;1;8;;2;;;4;;2;2;;2;;1;12;3;05;1540.2523428
6037568;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1155.4021972
6037572;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1113.822416
6037572;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1113.822416
6037573;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1094.94295
6037574;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1078.5893
6037575;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1296.0920571
6037575;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1296.0920571
6037576;1;4;1;80;05;1;24;400000;2;;;;2;;;.;;;;2;;1;12;;05;1230.8624223
6037577;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1478.8210472
6037580;1;1;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1269.7689328
6037583;1;2;1;80;05;;;;1;8;;2;;;4;;2;2;;2;;1;12;4;05;1253.5627375
6037584;1;4;1;80;05;1;24;1200000;2;;;;1;1;2;;2;2;;2;;1;12;;05;1018.1300527
6037586;2;1;2;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1431.9540833
6037586;3;1;3;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1431.9540833
6037586;4;1;4;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1431.9540833
6037587;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1429.7976077
6037589;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1429.7976077
6037592;1;1;1;80;05;;;;1;7;;1;;1;4;;2;2;;2;;1;12;2;05;1195.6293063
6037592;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1195.6293063
6037594;1;2;1;80;05;;;;1;1;;1;;4;11;;1;2;;2;;1;12;4;05;1296.0920571
6037596;1;1;1;80;05;;;;1;3;;2;;;9;;3;3;;2;;1;12;4;05;1372.9049543
6037597;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037597;1;2;1;80;05;;;;1;3;;2;;;9;;1;2;;2;;1;12;4;05;1296.0920571
6037598;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1038.3621909
6037599;1;1;1;80;05;;;;2;;;;1;4;10;;3;3;;2;;1;12;;05;1296.0920571
6037599;1;2;1;80;05;;;;1;8;;2;;;9;;2;2;;2;;1;12;2;05;1296.0920571
6037600;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1478.8210472
6037602;1;1;1;80;05;;;;1;5;;2;;;11;;3;3;;2;;1;12;4;05;1219.2791599
6037603;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;1.2;05;1399.2280787
6037603;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1399.2280787
6037604;1;1;1;80;05;;;;1;9;POR LA PANDEMIA;2;;;10;;3;3;;2;;1;12;3;05;1219.2791599
6037604;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1219.2791599
6037605;1;2;1;80;05;;;;1;7;;2;;;8;;2;2;;2;;1;12;2;05;1296.0920571
6037608;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1897.6062202
6037609;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1219.2791599
6037611;1;1;1;80;05;;;;1;5;;1;;1;8;;3;3;;2;;1;12;3;05;1254.5122759
6037611;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1254.5122759
6037611;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1254.5122759
6037612;1;4;1;80;05;;;;1;1;;2;;;4;;2;2;;2;;1;12;4;05;1376.5277634
6037614;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;1.4;05;1296.0920571
6037617;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1113.822416
6037619;1;1;1;80;05;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;1.3;05;1770.7978351
6037623;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;05;1429.7976077
6037623;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1429.7976077
6037626;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;05;1269.7689328
6037627;1;2;1;80;05;;;;1;7;;2;;;4;;1;2;;2;;1;12;4;05;1155.4021972
6037627;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1155.4021972
6037629;1;4;1;80;05;;;;1;8;;2;;;2;;2;2;;2;;1;12;1.2;05;840.68843813
6037629;1;5;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;840.68843813
6037629;1;6;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;840.68843813
6037630;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1116.290593
6037631;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1379.3078347
6037631;1;3;1;80;05;1;24;1800000;2;;;;2;;;.;2;2;;2;;1;12;;05;1379.3078347
6037633;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1314.9715231
6037635;1;1;1;80;05;;;;1;4;;1;;3;1;;2;2;;2;;1;12;3;05;1279.8858618
6037636;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1635.9447061
6037636;1;4;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;05;1635.9447061
6037639;1;1;1;80;05;;;;1;7;;2;;;4;;2;2;;2;;1;12;4;05;1334.1052444
6037640;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1113.822416
6037640;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1113.822416
6037643;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1366.9224886
6037644;1;2;1;80;05;2;;908526;1;8;;2;;;2;;2;2;;2;;1;12;1.2;05;1225.7209745
6037644;1;3;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1225.7209745
6037645;1;1;1;80;05;;;;1;5;;2;;;11;;3;3;;2;;1;12;3;05;1252.0440988
6037647;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1225.7209745
6037648;1;1;1;80;05;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;05;1372.9049543
6037649;1;1;1;80;05;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;05;1296.0920571
6037651;1;1;1;80;05;1;48;908526;1;9;LA PANDEMIA;2;;;8;;2;2;;2;;1;12;2;05;1314.9715231
6037654;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1136.5227312
6037655;1;1;1;80;05;2;;908526;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1132.701882
6037655;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1132.701882
6037658;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1094.94295
6037660;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1121.2660743
6037660;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1121.2660743
6037660;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1121.2660743
6037660;1;4;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1121.2660743
6037662;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1890.1625619
6037663;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1399.2280787
6037669;1;1;1;80;05;;;;1;9;PANDEMIA;2;;;4;;2;2;;2;;1;12;2;05;1372.9049543
6037671;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1004.3920345
6037673;1;2;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1254.5122759
6037673;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1254.5122759
6037675;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1372.9049543
6037676;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1296.0920571
6037676;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1296.0920571
6037677;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1473.7021094
6037678;1;2;1;80;05;;;;1;3;;2;;;2;;2;2;;2;;1;12;1.2;05;1585.600668
6037682;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1350.2046391
6037683;1;1;1;80;05;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;05;1399.2280787
6037683;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1399.2280787
6037684;1;1;1;80;05;;;;1;3;;2;;;1;;2;2;;2;;1;12;4;05;1157.8703742
6037688;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1149.1078372
6037688;1;3;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;2;05;1149.1078372
6037689;1;1;1;80;05;;;;1;7;;2;;;4;;2;2;;2;;1;12;3;05;1257.4398018
6037689;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1257.4398018
6037690;1;1;1;80;05;2;;908526;1;1;;2;;;8;;2;2;;2;;1;12;4;05;1322.4151814
6037690;1;2;1;80;05;;;;1;1;;1;;2;8;;2;2;;2;;1;12;4;05;1322.4151814
6037694;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1211.9829563
6037697;1;1;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1459.9640912
6037697;1;3;1;80;05;;;;1;6;;2;;;7;;2;2;;2;;1;12;2;05;1459.9640912
6037698;1;1;1;80;05;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;1410.6638864
6037698;1;2;1;80;05;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1410.6638864
6037699;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1155.4021972
6037700;1;1;1;80;05;1;48;908526;1;5;;1;;2;1;;3;3;;2;;1;12;4;05;1179.363945
6037700;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1179.363945
6037700;1;3;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1179.363945
6037700;1;4;1;80;05;;;;2;;;;2;;;.;;;;2;;1;12;;05;1179.363945
6037701;1;1;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1261.0063958
6037703;1;2;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;959.08111661
6037703;1;5;1;80;05;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;959.08111661
6037705;1;1;1;80;05;;;;1;5;;2;;;11;;3;3;;2;;1;12;4;05;1614.3919693
6037705;1;2;1;80;05;;;;1;6;;2;;;4;;2;2;;2;;1;12;4;05;1614.3919693
6037710;1;2;1;80;05;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;05;1571.8626497
6037714;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;500.41813963
6037715;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;626.05852335
6037715;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;626.05852335
6037716;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;580.85766918
6037717;1;3;1;80;08;2;;908526;1;7;;2;;;12;SE VINO DE VENEZUELA POR LA DIFICIL SITUACION ECONOMICA DE ESE PAIS;2;2;;2;;1;12;3;08;655.66822241
6037718;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;573.54601498
6037718;1;2;1;80;08;;;;1;3;;2;;;1;;2;2;;2;;1;12;4;08;573.54601498
6037718;1;3;1;80;08;;;;1;1;;2;;;5;;2;2;;2;;1;12;4;08;573.54601498
6037720;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;610.27999072
6037720;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;610.27999072
6037720;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;610.27999072
6037723;1;1;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;08;657.13608946
6037723;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;657.13608946
6037727;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;501.42261816
6037727;1;2;1;80;08;1;48;2500000;1;8;;2;;;1;;2;2;;2;;1;12;3;08;501.42261816
6037727;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;501.42261816
6037728;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;559.85059576
6037728;1;6;1;80;08;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;12;4;08;559.85059576
6037728;1;7;1;80;08;;;;1;9;EDAD;2;;;8;;2;2;;2;;1;12;4;08;559.85059576
6037729;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;522.70939486
6037730;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;586.70649313
6037731;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;645.7317241
6037732;1;3;1;80;08;1;48;908000;1;7;;2;;;1;;2;2;;2;;1;12;4;08;522.11214149
6037732;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;522.11214149
6037733;1;3;1;80;08;;;;1;6;;2;;;1;;2;2;;2;;1;12;4;08;729.47429711
6037734;1;2;1;80;08;1;24;800000;1;8;;2;;;2;;1;2;;2;;1;12;3;08;597.11951256
6037736;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;710.63075567
6037737;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;616.12202504
6037738;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;08;706.37732065
6037738;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;706.37732065
6037739;1;3;1;80;08;1;48;900000;2;;;;2;;;.;2;2;;2;;1;12;;08;665.36325622
6037739;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;665.36325622
6037741;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;3;08;567.69719102
6037744;1;1;1;80;08;;;;1;5;;2;;;8;;2;2;;2;;1;12;4;08;735.92037444
6037745;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;448.89697719
6037745;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;448.89697719
6037745;1;3;1;80;08;;;908526;1;8;;2;;;9;;1;2;;2;;1;12;4;08;448.89697719
6037745;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;448.89697719
6037746;1;1;1;80;08;;;;1;7;;2;;;8;;2;2;;2;;1;12;3;08;552.1317164
6037746;1;2;1;80;08;;;;1;7;;2;;;12;POR LA PANDEMIA;2;2;;2;;1;12;2;08;552.1317164
6037746;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;552.1317164
6037747;1;1;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;743.6392538
6037747;1;4;1;80;08;1;24;450000;1;7;;1;;2;9;;2;2;;2;;1;12;3;08;743.6392538
6037749;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;558.38272871
6037749;1;3;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;558.38272871
6037749;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;558.38272871
6037749;1;5;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;558.38272871
6037750;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;08;506.86421696
6037750;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;506.86421696
6037750;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;506.86421696
6037751;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;603.55245729
6037751;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;603.55245729
6037752;1;1;1;80;08;;;;1;3;;1;;2;8;;2;2;;2;;1;12;3;08;584.54315518
6037753;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;705.78006728
6037755;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;598.1108585
6037755;1;2;1;80;08;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;08;598.1108585
6037757;1;1;1;80;08;1;20;900000;1;3;;2;;;9;;2;2;;2;;1;12;4;08;567.69719102
6037758;1;2;1;80;08;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;08;602.0778006
6037759;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;490.60237357
6037759;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;490.60237357
6037760;1;2;1;80;08;2;;908526;1;3;;2;;;9;;2;2;;2;;1;12;4;08;534.12054986
6037760;1;5;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;08;534.12054986
6037761;1;1;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;08;528.2717259
6037761;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;528.2717259
6037762;1;1;1;80;08;1;48;3000000;1;5;;2;;;8;;3;3;;2;;1;12;3;08;632.50460068
6037762;1;2;1;80;08;1;48;2000000;1;3;;2;;;8;;2;2;;2;;1;12;3;08;632.50460068
6037762;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;632.50460068
6037763;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;700.75513397
6037763;1;5;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;700.75513397
6037763;1;6;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;700.75513397
6037764;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;517.83574508
6037764;1;2;1;80;08;;;;1;5;;2;;;12;POR PANDEMIA;3;3;;2;;1;12;3;08;517.83574508
6037764;1;3;1;80;08;;;2000000;2;;;;1;1;12;POR EL COVID;2;2;;2;;1;12;;08;517.83574508
6037764;1;4;1;80;08;;;2000000;1;4;;2;;;9;;2;2;;2;;1;12;1.3;08;517.83574508
6037765;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;510.70777612
6037765;1;4;1;80;08;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;08;510.70777612
6037766;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;665.36325622
6037766;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;665.36325622
6037768;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;602.0778006
6037768;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;602.0778006
6037769;1;1;1;80;08;;;;1;7;;2;;;4;;2;2;;2;;1;12;3;08;608.52387793
6037769;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;608.52387793
6037770;1;3;1;80;08;;;;1;8;;2;;;1;;2;2;;2;;1;12;1.4;08;523.27734387
6037770;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;523.27734387
6037770;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;523.27734387
6037771;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;601.48054723
6037771;1;2;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;08;601.48054723
6037772;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;528.2717259
6037774;1;1;1;80;08;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;08;626.62647236
6037774;1;3;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;626.62647236
6037774;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;626.62647236
6037776;1;2;1;80;08;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;08;602.0778006
6037777;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;587.11636898
6037777;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;587.11636898
6037778;1;3;1;80;08;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;08;534.40200596
6037781;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;661.10982121
6037782;1;1;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;585.23183644
6037784;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;670.92558727
6037786;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;528.2717259
6037787;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;637.53632362
6037788;1;1;1;80;08;;;;1;1;;2;;;9;;2;2;;2;;1;12;3;08;493.26022563
6037788;1;4;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;493.26022563
6037788;1;5;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;493.26022563
6037788;1;8;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;493.26022563
6037788;1;9;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;493.26022563
6037788;1;11;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;493.26022563
6037789;1;1;1;80;08;;;;1;7;;2;;;8;;2;2;;2;;1;12;4;08;647.94934305
6037791;1;1;1;80;08;2;;908000;1;8;;2;;;4;;2;2;;2;;1;12;1.3;08;630.37860364
6037791;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;630.37860364
6037791;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;630.37860364
6037793;1;2;1;80;08;2;;2000000;1;3;;2;;;11;;2;2;;2;;1;12;3;08;489.53494204
6037795;1;1;1;80;08;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;08;567.69719102
6037796;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;545.11769006
6037796;1;2;1;80;08;2;;908000;1;7;;2;;;8;;2;2;;2;;1;12;2;08;545.11769006
6037797;1;1;1;80;08;;;;1;3;;2;;;1;;2;2;;2;;1;12;4;08;698.46207012
6037797;1;4;1;80;08;;;;1;9;CAMBIO DE DOMICILIO;1;;1;1;;2;2;;2;;1;12;2;08;698.46207012
6037799;1;1;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;415.72886734
6037799;1;2;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;415.72886734
6037799;1;3;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;415.72886734
6037799;1;4;1;80;08;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;08;415.72886734
6037800;1;2;1;80;08;;;;2;;;;2;;;.;2;2;;2;;1;12;;08;528.2717259
6037803;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;610.27999072
6037805;1;4;1;80;08;;;;1;9;SE VINO DE VENEZUELA POR LA DIFICIL SITUACION ECONOMICA DEL VECINO PAIS;2;;;9;;2;2;;2;;1;12;1.4;08;678.64446663
6037805;1;5;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;678.64446663
6037808;1;2;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;590.67343524
6037809;1;3;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;528.83967491
6037809;1;4;1;80;08;;;;2;;;;2;;;.;;;;2;;1;12;;08;528.83967491
