DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P744;P1884;P1807;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P6921;P7470;P7472;P7472S1;INI;MES;p7440;DPTO;fex_c_2011
6050881;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050884;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;19;3442.7084966
6050884;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;3442.7084966
6050884;1;8;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;3442.7084966
6050885;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;2;19;2540.2660068
6050885;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;2540.2660068
6050887;1;1;1;80;2;1;24;908300;2;;;;2;;;.;2;2;;2;;1;12;;19;6527.9709454
6050888;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1631.9927364
6050890;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1631.9927364
6050890;1;2;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;12;4;19;1631.9927364
6050890;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1631.9927364
6050890;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1631.9927364
6050890;1;7;1;80;2;;;;1;8;;2;;;2;;2;2;;1;120000;1;12;1.2;19;1631.9927364
6050893;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;2080.6548832
6050894;1;1;1;80;2;2;;500000;1;3;;2;;;9;;2;2;;2;;1;12;4;19;1631.9927364
6050894;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1631.9927364
6050894;2;3;2;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1631.9927364
6050894;2;4;2;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;1631.9927364
6050897;1;2;1;80;2;;;;1;3;;2;;;4;;2;2;;2;;1;12;4;19;1760.0620357
6050898;1;1;1;80;2;2;;908000;1;7;;2;;;9;;2;2;;2;;1;12;2;19;1690.5082607
6050898;1;2;1;80;2;1;24;600000;2;;;;2;;;.;2;2;;2;;1;12;;19;1690.5082607
6050899;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050899;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050899;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;860.67712415
6050900;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;19;860.67712415
6050903;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;19;1631.9927364
6050905;1;2;1;80;2;1;20;450000;1;3;;2;;;9;;2;2;;2;;1;12;4;19;1252.8319898
6050905;1;4;1;80;2;1;20;450000;2;;;;2;;;.;2;2;;2;;1;12;;19;1252.8319898
6050906;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;19;860.67712415
6050906;1;2;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;12;2;19;860.67712415
6050907;1;2;1;80;2;2;;700000;1;3;;2;;;9;;2;2;;2;;1;12;4;19;1987.1585107
6050908;1;1;1;80;2;;;;1;9;POR LA PANDEMIA;2;;;8;;2;2;;2;;1;12;2;19;860.67712415
6050909;1;2;1;80;2;1;45;600000;1;6;;2;;;7;;2;2;;2;;1;12;1.2;19;860.67712415
6050909;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;19;860.67712415
6050909;1;4;1;80;2;1;40;300000;1;8;;2;;;1;;2;2;;2;;1;12;3;19;860.67712415
6051110;1;1;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;05;1514.5171844
6051110;1;2;1;80;2;;;;1;7;;2;;;8;;2;2;;2;;1;12;4;05;1514.5171844
6051112;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1097.0346104
6051114;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;2;05;1186.1995426
6051115;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;887.90971845
6051115;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;887.90971845
6051115;1;9;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;887.90971845
6051116;1;2;1;80;2;;;;1;6;;2;;;4;;2;2;;2;;1;12;3;05;887.90971845
6051116;1;3;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;887.90971845
6051116;1;4;1;80;2;;;;2;;;;1;4;9;;2;2;;2;;1;12;;05;887.90971845
6051116;1;5;1;80;2;;;;1;7;;2;;;9;;2;2;;2;;1;12;3;05;887.90971845
6051117;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1986.0119049
6051117;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1986.0119049
6051121;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1480.801597
6051121;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1480.801597
6051121;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1480.801597
6051134;1;1;1;80;2;;;;1;8;;2;;;8;;2;2;;2;;1;12;4;05;1954.5888828
6051134;1;2;1;80;2;;;;1;5;;2;;;4;;3;3;;2;;1;12;4;05;1954.5888828
6051135;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;3048.2842502
6051135;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3048.2842502
6051138;1;2;1;80;2;;;;1;6;;2;;;9;;2;2;;1;400000;1;12;1.4;05;1954.5888828
6051138;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051140;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;5402.8145932
6051140;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;5402.8145932
6051141;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3004.9921376
6051143;1;6;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051160;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;2862.1525922
6051161;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;2144.4922663
6051161;1;2;1;80;2;;;;1;6;;2;;;4;;2;2;;2;;1;12;4;05;2144.4922663
6051163;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1954.5888828
6051164;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;3191.1237956
6051164;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;3191.1237956
6051164;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3191.1237956
6051165;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;5259.9750479
6051166;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;05;3005.3857817
6051167;1;2;1;80;2;1;48;908000;1;3;;2;;;9;;2;2;;2;;1;12;4;05;3004.9921376
6051167;1;3;1;80;2;;;;1;2;;2;;;2;;2;2;;2;;1;12;4;05;3004.9921376
6051168;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;3299.2114097
6051169;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;7698.9511844
6051170;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051171;1;2;1;80;2;;;;1;3;;2;;;1;;2;2;;2;;1;12;2;05;4626.6341292
6051171;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;4626.6341292
6051172;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;3658.2506062
6051173;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051174;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;05;1954.5888828
6051174;1;3;1;80;2;2;;909000;1;4;;2;;;4;;2;2;;1;300000;1;12;1.2;05;1954.5888828
6051175;1;1;1;80;2;;;;1;4;;2;;;1;;2;2;;2;;1;12;4;05;3658.2506062
6051176;1;1;1;80;2;;;;1;5;;2;;;11;;3;3;;2;;1;12;4;05;1954.5888828
6051176;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1954.5888828
6051176;1;4;1;80;2;2;;908000;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1954.5888828
6051176;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051177;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;3048.2842502
6051177;1;2;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;3;05;3048.2842502
6051178;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;3191.1237956
6051178;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3191.1237956
6051179;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;3048.2842502
6051179;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;3048.2842502
6051180;1;3;1;80;2;;;;1;5;;2;;;9;;3;3;;2;;1;12;4;05;1954.5888828
6051181;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;5038.4938519
6051181;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;5038.4938519
6051181;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;5038.4938519
6051183;1;1;1;80;2;;;;1;4;;2;;;4;;3;3;;2;;1;12;4;05;1954.5888828
6051185;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1954.5888828
6051186;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;3658.2506062
6051187;1;5;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;6838.3249268
6051189;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;05;1954.5888828
6051189;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;1954.5888828
6051189;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1954.5888828
6051192;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;05;3658.2506062
6051193;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;05;1954.5888828
6051195;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1954.5888828
6051195;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;1954.5888828
6051196;1;2;1;80;2;2;;908000;1;8;;2;;;9;;2;2;;2;;1;12;4;05;1954.5888828
6051226;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;44;2339.4202659
6051227;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;2212.7812396
6051229;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;44;1106.4280243
6051232;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1212.092904
6051233;1;2;1;80;2;2;;300000;2;;;;2;;;.;2;2;;2;;1;12;;44;1081.0220822
6051234;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1560.2627454
6051235;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1398.8148237
6051239;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1698.4671699
6051247;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1425.940176
6051247;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1425.940176
6051249;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;44;1621.9737968
6051249;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;44;1621.9737968
6051254;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;44;1320.2622868
6051255;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;44;1121.1973364
6051257;1;1;1;80;2;;;;1;1;;2;;;9;;2;2;;2;;1;12;1.4;50;912.32492934
6051258;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;50;1001.6648221
6051260;1;2;1;80;2;1;24;600000;2;;;;2;;;.;2;2;;2;;1;12;;50;1534.6350343
6051261;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;586.38825714
6051261;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;586.38825714
6051262;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;721.73462564
6051264;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;50;1266.5263911
6051264;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;1266.5263911
6051265;1;2;1;80;2;1;48;500000;2;;;;2;;;.;2;2;;2;;1;12;;50;553.78014728
6051266;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;553.78014728
6051268;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;50;1353.4347799
6051270;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;403.39420154
6051271;1;1;1;80;2;2;;800000;1;4;;2;;;4;;2;2;;2;;1;12;2;50;480.85173089
6051272;1;1;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;12;2;50;638.8656846
6051273;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;50;759.38946442
6051273;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;759.38946442
6051274;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;1266.5263911
6051276;1;1;1;80;2;;;1000000;1;4;;1;;1;4;;2;2;;1;800000;1;12;1.2;50;746.22506235
6051276;1;2;1;80;2;1;24;400000;1;3;;2;;;9;;2;2;;2;;1;12;3;50;746.22506235
6051276;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;746.22506235
6051277;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;986.59619456
6051280;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;638.8656846
6051281;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;50;480.85173089
6051284;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;601.48864458
6051284;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;50;601.48864458
6051285;1;1;1;80;2;2;;800000;1;4;;2;;;4;;2;2;;2;;1;12;3;50;1095.3480353
6051286;1;1;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;905.55010502
6051287;1;3;1;80;2;2;;1000000;1;2;;2;;;2;;2;2;;2;;1;12;1.4;50;818.6417162
6051288;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;492.705044
6051289;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;50;403.39420154
6051293;1;1;1;80;2;2;;600000;1;3;;2;;;9;;2;2;;2;;1;12;4;50;746.22506235
6051293;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;746.22506235
6051295;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;638.8656846
6051296;1;2;1;80;2;1;40;700000;1;7;;2;;;1;;2;2;;2;;1;12;2;50;403.39420154
6051297;1;1;1;80;2;;;;1;6;;2;;;4;;2;2;;2;;1;12;4;50;480.85173089
6051298;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;50;479.54064193
6051298;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;50;479.54064193
6051299;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;50;1445.2951415
6051342;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;948.79741864
6051342;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;68;948.79741864
6051342;1;6;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;948.79741864
6051344;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;948.79741864
6051350;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;2807.3846201
6051351;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1827.5557352
6051354;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;2002.1696755
6051355;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;948.79741864
6051355;1;2;1;80;2;2;;500000;1;4;;2;;;4;;2;2;;2;;1;12;3;68;948.79741864
6051355;1;3;1;80;2;2;;400000;1;4;;2;;;4;;2;2;;2;;1;12;4;68;948.79741864
6051356;1;1;1;80;2;;;;1;8;;2;;;1;;2;2;;2;;1;12;1.3;68;1925.4742486
6051356;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;68;1925.4742486
6051356;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1925.4742486
6051357;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;948.79741864
6051357;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;948.79741864
6051360;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;2562.8065253
6051360;1;5;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;2562.8065253
6051361;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;1497.4958563
6051361;1;2;1;80;2;;;;1;5;;2;;;8;;3;3;;2;;1;12;4;68;1497.4958563
6051364;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;948.79741864
6051365;2;2;2;80;2;;;;1;8;;2;;;2;;2;2;;2;;1;12;1.3;68;2629.4208574
6051365;2;3;2;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;2629.4208574
6051366;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;948.79741864
6051366;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;948.79741864
6051367;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;1477.1991186
6051367;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;1477.1991186
6051400;1;1;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;12;4;68;1697.5453468
6051402;1;3;1;80;2;;;;1;8;;2;;;11;;2;2;;2;;1;12;1.4;68;1204.5919644
6051402;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1204.5919644
6051403;1;1;1;80;2;;;;1;5;;2;;;10;;3;3;;2;;1;12;4;68;948.79741864
6051403;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;948.79741864
6051404;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;1697.5453468
6051407;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;948.79741864
6051407;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;948.79741864
6051407;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;948.79741864
6051407;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;948.79741864
6051411;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;1697.5453468
6051417;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;948.79741864
6051419;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;948.79741864
6051423;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1502.6346687
6051426;1;7;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;2857.4244596
6051429;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;68;948.79741864
6051498;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;945.69409218
6051498;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;945.69409218
6051501;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;945.69409218
6051501;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;945.69409218
6051501;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;945.69409218
6051504;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;945.69409218
6051506;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1124.2074137
6051507;1;1;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;2771.6338246
6051507;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;2771.6338246
6051507;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;2771.6338246
6051507;1;6;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;2771.6338246
6051508;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;68;2547.7148424
6051509;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;945.69409218
6051509;1;4;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;945.69409218
6051511;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;945.69409218
6051512;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.3;68;945.69409218
6051513;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;2;68;945.69409218
6051513;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;2;68;945.69409218
6051514;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;68;1691.9930157
6051515;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;1575.3641695
6051515;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1575.3641695
6051516;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;3;68;2808.2503484
6051516;1;5;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;2808.2503484
6051517;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;68;2547.7148424
6051525;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;945.69409218
6051526;1;1;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.4;68;1374.7692543
6051526;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;1.4;68;1374.7692543
6051527;1;2;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;1204.925373
6051527;1;4;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;4;68;1204.925373
6051528;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;68;1497.7198515
6051529;1;2;1;80;2;;;;1;8;;2;;;9;;2;2;;2;;1;12;4;68;945.69409218
6051529;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;945.69409218
6051530;1;2;1;80;2;1;48;1000000;1;7;;2;;;12;POR LA PANDEMIA;2;2;;2;;1;12;2;68;1124.2074137
6051530;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1124.2074137
6051531;1;1;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;1.4;68;2993.6751377
6051534;1;5;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;3161.0287696
6051536;1;2;1;80;2;;;;1;9;POR LA EDAD;2;;;8;;2;2;;2;;1;12;4;68;1374.7692543
6051536;1;3;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;1.2;68;1374.7692543
6051540;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;945.69409218
6051541;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;1548.8120673
6051543;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;3594.3709674
6051543;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;3594.3709674
6051549;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;3;68;2122.9194203
6051550;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;68;1923.4497956
6051551;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;3594.3709674
6051551;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;3594.3709674
6051552;1;1;1;80;2;;;;1;5;;2;;;10;;2;2;;2;;1;12;4;68;802.13112425
6051552;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;802.13112425
6051553;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;68;1983.3056001
6051554;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.3;68;1631.4566832
6051555;1;2;1;80;2;;;;1;4;;2;;;4;;2;2;;2;;1;12;2;68;1062.5669949
6051556;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;1.4;68;1627.8320255
6051556;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;68;1627.8320255
6051557;1;2;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;68;802.13112425
6051557;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;68;802.13112425
6051557;1;4;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;802.13112425
6051560;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;1.4;68;802.13112425
6051560;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;68;802.13112425
6051560;1;3;1;80;2;;;;1;3;;2;;;8;;2;2;;2;;1;12;4;68;802.13112425
6051561;1;2;1;80;2;2;;1000000;1;8;;2;;;9;;2;2;;2;;1;12;2;68;2684.7871835
6051586;1;3;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;5217.0765793
6051588;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;2862.1525922
6051589;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;4;05;7818.3555313
6051591;1;3;1;80;2;;;;2;;;;2;;;.;2;2;;2;;1;12;;05;3259.7439572
6051591;1;4;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;3259.7439572
6051593;1;1;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;05;3048.2842502
6051593;1;2;1;80;2;;;;1;4;;2;;;8;;2;2;;2;;1;12;4;05;3048.2842502
6051594;1;2;1;80;2;;;;2;;;;2;;;.;;;;2;;1;12;;05;1954.5888828
6051616;1;2;1;80;2;;;;1;3;;2;;;9;;2;2;;2;;1;12;2;05;1954.5888828
