DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P6080;P6080S1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S10A1;P3147S11;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
6055028;1;1;1;10;1;2;3;1980;41;1;2;;3;;6;;2;1;2;;1;;1;;;;;1;;;;2;1;;;3;;;2;1;2;;5;10;1;;11;10;12;11;3782.8606746
6055028;1;2;1;10;1;1;6;1964;57;2;3;;3;;6;;2;1;1;;;;1;;;;;1;;;;;1;;;3;;;2;1;2;;5;10;1;;11;10;12;11;3782.8606746
6055028;1;3;1;10;3;1;3;2007;14;3;1;1;1;2;6;;6;;;1;;;;;;;1;1;;;;;1;;;3;;;2;1;1;1;4;8;;;11;8;12;11;3782.8606746
6055029;1;1;1;10;1;2;7;1992;29;1;2;;3;;6;;2;1;2;;1;;1;;;;;1;;;;2;1;;;1;1;120000;2;1;2;;6;4;4;;11;15;12;11;3381.6230259
6055029;1;2;1;10;2;1;11;1986;35;2;2;;2;;6;;2;1;1;;;;1;;;;;1;;;;;1;;;1;1;100000;2;1;2;;6;5;4;;11;16;12;11;3381.6230259
6055030;1;1;1;10;1;1;7;1984;37;1;3;;3;;6;;2;1;2;;;;1;1;;;;1;;;;2;1;;;1;1;36341;2;1;2;;5;11;2;;11;11;12;11;6032.6928484
6055030;1;2;1;10;2;2;7;1990;31;2;2;;2;;6;;2;1;1;;;;1;;;1;;1;;;;;1;;;1;5;;2;1;2;;6;2;3;;11;13;12;11;6032.6928484
6055030;1;3;1;10;2;1;12;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;3;5;;;11;5;12;11;6032.6928484
6055030;1;4;1;10;2;1;7;2017;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;1;1;2;0;;;11;0;12;11;6032.6928484
6055038;1;1;1;10;1;2;4;1944;77;1;3;;3;;6;;4;;;;;;;;;;;1;;;;2;1;;;1;2;170000;2;1;2;;6;5;4;;11;16;12;11;3259.6355373
6055038;1;2;1;10;2;1;10;1979;42;3;1;1;3;;6;;6;;;;;;1;;;;;1;;;;;1;;;1;3;113600;2;1;2;;6;5;4;;11;16;12;11;3259.6355373
6055038;1;3;1;10;3;2;12;2001;20;4;2;;1;2;6;;6;;;;;;;;;;1;1;;;;;1;;;1;5;;2;1;1;2;6;1;2;2;11;12;12;11;3259.6355373
6055039;1;1;1;10;1;1;7;1992;29;1;2;;3;;6;;2;1;2;;1;1;1;1;;;;;;;;1;1;;;3;;;2;1;2;;3;5;;;11;5;12;11;6530.7628314
6055039;1;2;1;10;2;2;8;1983;38;2;2;;1;5;6;;2;1;1;;1;1;1;1;;1;;;;;;;1;;;3;;;2;1;2;;6;2;3;;11;13;12;11;6530.7628314
6055039;1;3;1;10;1;1;11;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;3;5;;;11;5;12;11;6530.7628314
6055039;1;4;1;10;1;1;1;2017;4;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;2;2;;1;0;;;11;0;12;11;6530.7628314
6055039;1;5;1;10;5;1;8;1947;74;9;3;;3;;6;;4;;;;;;;;;;;1;;;;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;6530.7628314
6055040;1;1;1;10;1;2;9;1990;31;1;3;;3;;5;;5;;;;;;;;;;;;;;1;1;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;4727.4232793
6055040;1;2;1;10;1;1;8;2012;9;3;1;1;3;;5;;;;;;;;;;;;;;;;;;1;;;3;;;2;1;1;1;3;3;;;11;3;12;11;4727.4232793
6055041;1;1;1;10;1;1;2;1966;55;1;2;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;1;36842;2;1;2;;3;5;;;11;5;12;11;4514.7808325
6055042;1;1;1;10;1;1;2;1969;52;1;3;;3;;6;;1;1;2;1;;;;;;;;1;;;;2;1;;;1;1;36341;2;1;2;;5;11;2;;11;11;12;11;2899.1002028
6055042;1;2;1;10;2;2;8;1976;45;2;2;;2;;6;;1;1;1;1;1;1;;;;;;1;;;;;1;;;1;1;36341;2;1;2;;5;11;2;;11;11;12;11;2899.1002028
6055042;1;3;1;10;3;1;12;1996;25;3;1;2;2;;6;;6;;;1;;;;;;;;1;;;;;1;;;1;3;113500;2;1;2;;5;11;2;;11;11;12;11;2899.1002028
6055042;1;4;1;10;4;2;7;2008;13;3;2;;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;1;4;7;;;11;7;12;11;2899.1002028
6055044;1;1;1;10;1;1;2;1942;79;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;700000;2;1;2;;6;6;3;;11;17;12;11;4102.8653248
6055044;1;2;1;10;2;2;12;1947;74;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;4102.8653248
6055044;1;3;1;10;3;1;12;1971;50;3;1;2;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;6;5;4;;11;16;12;11;4102.8653248
6055044;1;4;1;10;4;1;11;2003;18;4;2;;1;3;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;4102.8653248
6055046;1;1;1;10;1;1;9;1979;42;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;1;36346;2;1;2;;5;11;2;;11;11;12;11;3762.2501543
6055046;1;2;1;10;1;1;12;2004;17;3;2;;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;5;10;1;;11;10;12;11;3762.2501543
6055046;1;3;1;10;1;1;12;2008;13;3;2;;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;4;6;;;11;6;12;11;3762.2501543
6055047;1;1;1;10;1;1;4;1960;61;1;3;;3;;6;;2;1;2;1;;;;;;;;;;;;2;1;;;1;5;;2;1;2;;6;6;2;2;11;17;12;11;3584.8751778
6055047;1;2;1;10;1;2;5;1959;62;2;3;;3;;6;;2;1;1;1;;;;;;;;;;;;;1;;;1;3;98;2;1;2;;6;3;3;;11;14;12;11;3584.8751778
6055047;1;3;1;10;1;1;2;1983;38;3;1;2;2;;6;;6;;;;;;;;;1;;;;;;;1;;;1;3;113600;2;1;2;;6;5;4;;11;16;12;11;3584.8751778
6055047;1;4;1;10;1;2;9;1991;30;7;2;;3;;6;;6;;;1;;;;;;;;;;;;;1;;;1;3;98;2;1;2;;6;5;4;;11;16;12;11;3584.8751778
6055047;1;5;1;10;1;1;12;1990;31;7;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;3;113600;2;1;2;;6;3;3;;11;14;12;11;3584.8751778
6055048;1;1;1;10;1;2;2;1972;49;1;2;;3;;6;;4;;;;;;;;;;;;;;1;2;1;;;1;1;36341;2;1;2;;6;5;4;;11;16;12;11;2802.2678684
6055048;1;2;1;10;2;1;6;1995;26;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;3;220000;2;1;2;;6;5;4;;11;16;12;11;2802.2678684
6055048;1;3;1;10;3;2;1;1997;24;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;3;113566;2;1;2;;6;5;4;;11;16;12;11;2802.2678684
6055048;1;4;1;10;1;1;2;2004;17;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;5;10;1;;11;10;12;11;2802.2678684
6055050;1;1;1;10;1;1;3;1965;56;1;3;;3;;6;;4;;;;1;1;;;;;;;;;;2;1;;;3;;;2;1;2;;3;5;;;11;5;12;11;4514.7808325
6055054;1;1;1;10;1;1;11;1951;70;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;99;2;1;2;;6;5;4;;11;16;12;11;3899.9583511
6055054;1;2;1;10;2;2;9;1968;53;2;3;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;3;113566;2;1;2;;5;11;2;;11;11;12;11;3899.9583511
6055055;1;1;1;10;1;2;1;1971;50;1;2;;2;;6;;6;;;;1;;1;;;;;;;;;2;1;;;1;1;356000;2;1;2;;6;6;5;;11;17;12;11;2207.7107292
6055055;1;2;1;10;2;1;9;1998;23;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;5;2;2;11;16;12;11;2207.7107292
6055055;1;3;1;10;3;2;9;2003;18;3;1;1;2;;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;6;0;2;2;11;11;12;11;2207.7107292
6055055;1;4;1;10;4;2;10;1970;51;6;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;11;11;12;11;2207.7107292
6055056;1;1;1;10;2;2;;;90;1;3;;3;;6;;5;;;;;;;;;;;;;;1;2;1;;;1;2;99;2;1;2;;3;5;;;11;5;12;11;2888.595892
6055056;1;2;1;10;1;1;;;62;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;2888.595892
6055056;1;3;1;10;3;2;;;58;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;2888.595892
6055056;1;4;1;10;4;2;12;1968;53;3;1;1;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;2888.595892
6055056;1;5;1;10;5;2;;;19;4;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;6;2;2;2;11;13;12;11;2888.595892
6055058;1;1;1;10;1;1;8;1978;43;1;1;6;2;;6;;3;1;2;1;;;;;;;;;;;;2;1;;;1;1;88000;2;1;2;;6;5;4;;11;16;12;11;3853.2502906
6055058;1;2;1;10;2;2;12;1976;45;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;3;356000;2;1;2;;6;5;4;;11;16;12;11;3853.2502906
6055058;1;3;1;10;3;1;11;2002;19;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;1;2;6;1;2;2;11;12;12;11;3853.2502906
6055058;1;4;1;10;4;2;1;2008;13;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;4;7;;;11;7;12;11;3853.2502906
6055058;1;5;1;10;5;1;3;2010;11;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;1;5;;2;1;1;2;3;4;;;11;4;12;11;3853.2502906
6055058;1;6;1;10;6;2;9;1958;63;5;2;;2;;6;;6;;;1;;;;;;;;;;;;;1;;;1;2;99;2;1;2;;6;5;4;;11;16;12;11;3853.2502906
6055059;1;1;1;10;2;1;3;1946;75;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;5;;2;1;2;;6;5;4;;11;16;12;11;3945.4105123
6055059;1;2;1;10;2;2;9;1952;69;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;2;400000;2;1;2;;6;5;4;;11;16;12;11;3945.4105123
6055059;1;3;1;10;2;1;11;1981;40;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;3;113600;2;1;2;;6;5;4;;11;16;12;11;3945.4105123
6055059;1;4;1;10;2;2;3;1952;69;6;3;;3;;6;;6;;;;;;;;;;;;;;1;;1;;;1;4;;2;1;2;;6;5;4;;11;16;12;11;3945.4105123
6055061;1;1;1;10;1;1;1;1979;42;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;6;5;4;;11;16;12;11;3264.5253494
6055061;1;2;1;10;2;2;12;1978;43;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;1;68000;2;1;2;;5;11;2;;11;11;12;11;3264.5253494
6055061;1;3;1;10;3;1;6;1999;22;3;1;2;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36341;2;1;2;;5;11;2;;11;11;12;11;3264.5253494
6055062;1;1;1;10;1;2;10;1958;63;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;4;8;;;11;8;12;11;3625.4058621
6055062;1;2;1;10;2;1;6;1953;68;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;2;72682;2;1;2;;6;2;3;;11;13;12;11;3625.4058621
6055062;1;3;1;10;3;2;4;1995;26;3;1;1;1;2;6;;6;;;;;;;1;;;;;;;;;1;;;1;9;;2;1;2;;6;5;4;;11;16;12;11;3625.4058621
6055063;1;1;1;10;1;2;3;1974;47;1;2;;3;;6;;4;;;;1;1;1;1;;;;1;;;;1;1;;;1;5;;2;1;2;;4;9;;;11;9;12;11;4107.5374375
6055063;1;2;1;10;2;1;8;1990;31;3;1;1;2;;6;;6;;;;1;1;1;;;;;;;;;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;4107.5374375
6055063;1;3;1;10;1;1;2;2008;13;3;1;1;2;;6;;6;;;;;;;;;;;1;;;;;1;;;3;;;2;1;1;1;4;8;;;11;8;12;11;4107.5374375
6055063;1;4;1;10;1;1;5;2018;3;3;1;1;2;;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;2;2;;1;0;;;11;0;12;11;4107.5374375
6055063;1;5;1;10;5;1;5;1994;27;3;1;1;2;;6;;1;1;6;;1;1;1;;;;;;;;;;2;1;24;;;;2;1;2;;5;11;2;;11;11;12;11;4107.5374375
6055063;1;6;1;10;6;2;5;1998;23;9;2;;2;;6;;1;1;5;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;5;;;11;5;12;11;4107.5374375
6055066;1;1;1;10;1;1;8;1940;81;1;3;;3;;6;;3;1;2;1;;;;;;;;;;;;2;1;;;1;2;99;2;1;2;;5;11;2;;11;11;12;11;4082.5999826
6055066;1;2;1;10;2;2;2;1945;76;2;3;;3;;6;;3;1;1;1;;;;;;;;;;;;;1;;;1;2;99;2;1;2;;5;11;2;;11;11;12;11;4082.5999826
6055066;1;3;1;10;3;1;6;1984;37;3;1;2;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;1;3;113566;2;1;2;;6;5;4;;11;16;12;11;4082.5999826
6055066;1;4;1;10;4;1;1;1985;36;3;1;2;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;1;3;99;2;1;2;;6;7;5;;11;18;12;11;4082.5999826
6055066;1;5;1;10;5;1;3;2003;18;5;2;;2;;6;;6;;;1;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;6;1;2;2;11;12;12;11;4082.5999826
6055067;1;1;1;10;1;1;7;1967;54;1;2;;2;;6;;2;1;2;;;;1;;;;;;;;;2;1;;;1;3;99;2;1;2;;6;5;4;;11;16;12;11;3381.6230259
6055067;1;2;1;10;1;2;4;1991;30;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;2;2;;;;;2;1;2;;6;5;4;;11;16;12;11;3381.6230259
6055068;1;1;1;10;1;1;6;1996;25;1;2;;2;;6;;1;1;2;;;;;;;;;;;;1;2;1;;;1;1;36842;2;1;2;;6;2;3;;11;13;12;11;3381.6230259
6055068;1;2;1;10;2;2;3;1996;25;2;2;;2;;6;;1;1;1;;;;;;;;;;;;1;;1;;;1;1;36842;2;1;2;;6;3;3;;11;14;12;11;3381.6230259
6055069;1;1;1;10;1;2;2;1975;46;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;2746.5352024
6055069;1;2;1;10;2;1;12;1993;28;3;1;1;2;;6;;4;;;;;;;;;1;;;;;;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;2746.5352024
6055069;1;3;1;10;3;2;10;1995;26;3;1;1;2;;6;;6;;;;;;;;;1;;;;;;;1;;;3;;;2;1;2;;6;1;3;;11;12;12;11;2746.5352024
6055069;1;4;1;10;4;1;8;1996;25;3;1;1;2;;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;36000;2;1;2;;5;11;2;;11;11;12;11;2746.5352024
6055070;1;1;1;10;1;2;11;1963;58;1;3;;3;;6;;3;1;2;;;;;;;;;1;;;;2;1;;;1;2;100000;2;1;2;;6;2;3;;11;13;12;11;4240.2283435
6055070;1;2;1;10;2;1;10;1960;61;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;4240.2283435
6055072;1;1;1;10;1;1;3;1947;74;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;300000;2;1;2;;3;5;;;11;5;12;11;4199.6976592
6055072;1;2;1;10;2;2;9;1958;63;2;2;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;5;;;11;5;12;11;4199.6976592
6055072;1;3;1;10;3;1;9;1986;35;3;1;2;2;;6;;6;;;;;;1;;;1;;;;;;;1;;;1;1;45000;2;1;2;;5;11;2;;11;11;12;11;4199.6976592
6055072;1;4;1;10;4;1;5;1992;29;3;1;2;1;1;6;;6;;;;1;;1;;;;;;;;;;1;;;1;3;95000;2;1;2;;5;11;2;;11;11;12;11;4199.6976592
6055073;1;1;1;10;1;1;10;1984;37;1;2;;3;;6;;2;1;2;;;;1;;;1;;1;;;;2;1;;;1;3;113600;2;1;2;;6;3;3;;11;14;12;11;5904.0772398
6055073;1;2;1;10;2;2;6;1979;42;2;2;;2;;6;;2;1;1;;;;1;;;;;1;;;;;1;;;1;5;;2;1;2;;6;5;4;;11;16;12;11;5904.0772398
6055073;1;3;1;10;3;1;7;2013;8;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;3;;;11;3;12;11;5904.0772398
6055073;1;4;1;10;4;2;1;2016;5;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;3;0;;;11;0;12;11;5904.0772398
6055074;1;1;1;10;1;1;7;1981;40;1;2;;2;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;1;44000;2;1;2;;6;3;3;;11;14;12;11;4244.9004562
6055074;1;2;1;10;2;2;4;1984;37;2;2;;2;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;4244.9004562
6055074;1;3;1;10;3;2;7;2005;16;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;4244.9004562
6055074;1;4;1;10;2;1;8;2016;5;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;2;2;0;;;11;0;12;11;4244.9004562
6055075;1;1;1;10;1;1;2;1964;57;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;4684.9621461
6055075;1;2;1;10;2;2;8;1965;56;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;1;36842;2;1;2;;6;2;3;;11;13;12;11;4684.9621461
6055075;1;3;1;10;3;2;1;1986;35;3;1;2;1;1;6;;3;1;4;;;;;;;;;;;;1;;1;;;2;5;;2;1;2;;6;6;4;;11;17;12;11;4684.9621461
6055075;1;4;1;10;4;1;11;1984;37;9;2;;2;;6;;3;1;3;;;;;;;;;;;;1;;1;;;2;1;80000;2;1;2;;6;3;3;;11;14;12;11;4684.9621461
6055075;1;5;1;10;5;1;4;2003;18;4;1;3;1;4;6;;6;;;;;;;;;;1;;;;;;1;;;2;5;;2;1;1;1;6;0;2;2;11;11;12;11;4684.9621461
6055075;1;6;1;10;3;2;12;2015;6;4;1;3;1;4;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;1;1;2;2;0;;;11;0;12;11;4684.9621461
6055076;1;1;1;10;1;1;6;1996;25;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;1;3;99;2;1;2;;5;11;2;;11;11;12;11;4731.1073291
6055076;1;2;1;10;2;2;12;1997;24;2;2;;2;;6;;2;1;1;;;;;;;;;;;;1;;1;;;1;3;99;2;1;2;;5;11;2;;11;11;12;11;4731.1073291
6055076;1;3;1;10;1;2;3;2019;2;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;;;;;;;;11;;12;11;4731.1073291
6055077;1;1;1;10;1;1;3;1989;32;1;2;;2;;6;;2;1;2;;;;;;;;;;;;1;2;1;;;2;1;99;2;1;2;;6;1;3;;11;12;12;11;4578.5423286
6055077;1;2;1;10;2;2;11;1995;26;2;2;;2;;6;;2;1;1;;;;;;;1;;;;;;;1;;;1;1;40000;2;2;2;;6;3;3;;11;14;12;11;4578.5423286
6055077;1;3;1;10;1;2;2;2016;5;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;2;5;;2;2;1;2;2;1;;;11;0;12;11;4578.5423286
6055078;1;1;1;10;1;1;;;54;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;3;99;2;1;2;;6;2;3;;11;13;12;11;3381.6230259
6055078;1;2;1;10;1;2;;;50;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;3381.6230259
6055079;1;1;1;10;1;1;11;1984;37;1;2;;2;;6;;2;1;2;;;;1;;;1;;;;;;1;1;;;1;5;;2;1;2;;6;2;3;;11;13;12;11;2919.3655449
6055079;1;2;1;10;2;2;11;1977;44;2;2;;2;;6;;2;1;1;;;;1;;;;;;;;;;1;;;1;3;113600;2;1;2;;6;3;3;;11;14;12;11;2919.3655449
6055079;1;3;1;10;3;2;10;2007;14;3;1;2;1;1;6;;6;;;;;;;;;;1;;;;;;1;;;3;;;2;1;1;1;4;8;;;11;8;12;11;2919.3655449
6055080;1;1;1;10;1;2;12;1975;46;1;2;;2;;6;;6;;;;;;1;;;;;;;;;1;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;2939.6308871
6055080;1;2;1;10;2;2;9;2003;18;5;3;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;1;1;6;0;2;2;11;11;12;11;2939.6308871
6055083;1;1;1;10;1;2;11;1950;71;1;3;;3;;6;;6;;;;;;;;;;;;;;1;2;1;;;1;2;99;2;1;1;1;3;5;;;11;5;12;11;3467.6058714
6055083;1;2;1;10;2;2;3;1951;70;5;3;;3;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;3;5;;;11;5;12;11;3467.6058714
6055084;1;1;1;10;1;1;12;1968;53;1;2;;2;;6;;2;1;2;1;;;;;;;;;;;;2;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;3147.4276729
6055084;1;2;1;10;2;2;12;1974;47;2;3;;3;;6;;2;1;1;1;;;;;;;;;;;;;1;;;3;;;2;1;2;;6;6;3;;11;17;12;11;3147.4276729
6055084;1;3;1;10;2;1;6;2005;16;3;1;2;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;1;1;4;9;;;11;9;12;11;3147.4276729
6055084;1;4;1;10;2;1;11;2009;12;3;1;2;1;1;6;;6;;;1;;;;;;;;;;;;;1;;;3;;;2;1;1;1;4;6;;;11;6;12;11;3147.4276729
6055085;1;1;1;10;1;1;6;1951;70;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;3;113600;2;1;2;;3;5;;;11;5;12;11;4219.9630013
6055085;1;2;1;10;2;2;6;1951;70;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;3;5;;;11;5;12;11;4219.9630013
6055085;1;3;1;10;3;1;6;1985;36;3;1;2;1;1;6;;6;;;;;;;;;;;;;;1;;1;;;1;1;80000;2;1;2;;5;11;2;;11;11;12;11;4219.9630013
6055086;1;1;1;10;1;1;9;1993;28;1;1;2;3;;6;;6;;;;;;1;;;;;;;;;2;1;;;1;3;263800;2;1;2;;6;3;3;;11;14;12;11;3721.8930183
6055086;1;2;1;10;2;2;1;1953;68;5;3;;3;;6;;5;;;;;;;;;;;;;;1;;1;;;1;5;;2;1;2;;6;2;3;;11;13;12;11;3721.8930183
6055087;1;1;1;10;1;2;1;1943;78;1;3;;3;;6;;3;1;2;;;;;;;;;;;;1;1;1;;;1;5;;2;1;2;;3;5;;;11;5;12;11;4240.2283435
6055087;1;2;1;10;2;1;2;1940;81;2;3;;3;;6;;3;1;1;;;;;;;;;;;;1;;1;;;1;2;99;2;1;2;;4;7;;;11;7;12;11;4240.2283435
6055088;1;1;1;10;1;1;3;1994;27;1;3;;3;;6;;2;1;2;1;1;1;1;;;;;1;;;;2;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;4578.5423286
6055088;1;2;1;10;2;2;6;1988;33;2;3;;3;;6;;2;1;1;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;4;9;;;11;9;12;11;4578.5423286
6055088;1;3;1;10;1;2;7;2020;1;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;11;;12;11;4578.5423286
6055089;1;1;1;10;1;1;12;1989;32;1;2;;2;;6;;2;1;2;1;1;1;1;;;;;1;;;;1;1;;;1;1;36341;2;1;2;;4;9;;;11;9;12;11;4244.9004562
6055089;1;2;1;10;2;2;4;1982;39;2;2;;3;;6;;2;1;1;1;1;1;1;;;1;;1;;;;;1;;;1;5;;2;1;2;;5;11;2;;11;11;12;11;4244.9004562
6055089;1;3;1;10;3;2;3;2006;15;3;1;2;1;1;6;;6;;;1;;;;;;;1;;;;;;1;;;1;5;;2;1;1;1;5;10;1;;11;10;12;11;4244.9004562
6055089;1;4;1;10;4;1;3;2012;9;3;1;2;1;1;6;;;;;;;;;;;;;;;;;;1;;;1;5;;2;1;1;1;3;4;;;11;4;12;11;4244.9004562
6055091;1;1;1;10;1;2;;;70;1;3;;3;;6;;3;2;;;;;;;;;;;;;1;2;1;;;1;5;;2;1;2;;3;5;;;11;5;12;11;4476.8201821
6055091;1;2;1;10;2;2;5;1998;23;4;2;;2;;6;;6;;;;;;;;;;;;;;1;;1;;;3;;;2;1;2;;5;11;2;;11;11;12;11;4476.8201821
6055091;1;3;1;10;2;2;6;2019;2;4;1;2;2;;6;;;;;;;;;;;;;;;;;;1;;;3;;;2;;;;;;;;11;;12;11;4476.8201821
6055093;1;1;1;10;1;2;6;1954;67;1;2;;3;;6;;5;;;1;;;;;;;;;;;;2;1;;;1;2;99;2;1;2;;4;9;;;11;9;12;11;3742.1583604
6055095;1;1;1;10;1;2;5;1974;47;1;2;;2;;6;;4;;;;;1;;;;;;1;;;;2;1;;;1;1;36341;2;1;2;;4;7;;;11;7;12;11;2919.3655449
6055095;1;2;1;10;1;1;6;1996;25;3;1;1;2;;6;;6;;;;;;;;;1;;;;;;;2;1;12;;;;1;1;2;;6;9;2;2;11;20;12;11;2919.3655449
6055095;1;3;1;10;1;2;3;1998;23;3;1;1;2;;6;;6;;;;;;;;;1;;;;;;;1;;;1;1;98;2;1;2;;6;4;2;2;11;15;12;11;2919.3655449
6055096;1;1;1;10;1;1;4;1957;64;1;2;;3;;6;;3;1;2;;;;;;;;;;;;1;2;1;;;1;2;72682;2;1;2;;3;5;;;11;5;12;11;4240.2283435
