DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
6,015,676;1;2;1;60;73;73;1;2;1;;1;;1;1;1;1;6;;1;;2;1,014,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;1;36,000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;56;;.;51;2;;;9;7;;1;;1;1;1;9;1;;;;;;;;;1;1;1;12;16;1;;5;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;2;1;2;1;1;2;2;2;2;60;3;;1;1;33;49;1;1;4921;1014000;11;73;311.61634047;
6,015,677;1;1;1;60;73;73;1;1;;;1;;2;2;2;2;0;;1;;2;160,000;2;;;1;70,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;1;54;;.;0;1;;2;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;20;60;1;;2;2;;;;;;;;2;;;;1;2;1;1;1;2;2;1;1;2;;2;1;2;2;2;2;2;2;2;15;8;;1;1;53;56;1;1;5611;230000;11;73;397.2518881;
6,015,677;1;3;1;60;73;73;1;1;;;1;;2;2;2;2;5;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;10;70;;.;40;6;;2;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;2;3;1;;3;2;;;;;;;;2;;;;1;2;1;1;1;2;2;1;1;2;;2;1;1;2;2;2;2;2;2;30;3;;1;1;58;80;1;1;8010;900000;11;73;397.2518881;
6,015,677;1;4;1;60;73;73;1;1;;;1;;1;2;2;2;0;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;30;6;;2;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;0;1;8;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;2;90;3;;1;;62;01;1;8;0123;500000;11;73;397.2518881;
6,015,680;1;1;1;60;73;73;1;1;;;1;;2;2;2;2;18;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;4;;13;2;;;;;;;;1;24;1;1;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;1;2;2;2;3;25;8;;1;1;45;56;1;1;5630;500000;11;73;448.60319257;
6,015,681;1;1;1;60;73;73;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;400,000;1;;3;;3;2;12;54;;.;54;;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;0;120;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;2;2;;;;41;47;1;4;4724;400000;11;73;161.45269995;
6,015,681;1;3;1;60;73;73;1;2;2;6;1;;2;2;2;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;1,800,000;1;;3;;1;2;12;48;;.;48;;;;9;7;;1;;1;1;2;3;1;;;;;;;;;1;2;1;0;2;1;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;2;30;3;;1;1;05;84;1;4;8412;1800000;11;73;161.45269995;
6,015,683;1;1;1;60;73;73;1;2;1;;1;;1;1;1;1;120;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;113,000;2;2;;;2;;;2;;;1;180,000;2;1;458,000;1;458,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;80;;.;80;;;;9;4;;1;;1;1;1;12;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;1;2;1;1;2;2;1;1;2;2;;1;1;1;2;2;2;1;1;3;25;8;;1;1;98;49;1;1;4921;908526;11;73;645.8107998;
6,015,684;1;1;1;60;73;73;1;1;;;1;;2;2;2;2;12;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;2;7;;5;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;3;5;3;;1;1;33;47;1;1;4721;1000000;11;73;354.7345361;
6,015,685;1;1;1;60;73;73;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;420,000;1;;1;;1;1;12;40;;.;24;6;;2;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;5;6;4;;3;2;;;;;;;;1;24;2;1;1;2;1;2;2;2;2;1;2;2;;2;1;1;2;1;2;1;1;3;60;8;;1;1;55;81;1;4;8121;420000;11;73;171.10797212;
6,015,691;1;1;1;60;73;73;1;1;;;1;;1;2;2;2;3;;1;;2;950,000;2;;;1;140,000;2;;2;;2;;2;;;1;150,000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;1;2;;3;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;25;2;;1;;54;97;1;3;9700;1090000;11;73;171.10797212;
6,015,692;2;2;2;60;73;73;1;2;2;6;1;;1;2;2;2;3;;5;;2;1,100,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;8;48;;.;48;;;;9;1;;1;;1;2;1;98;1;;;;;;;;;1;1;1;4;144;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;16;85;1;1;8544;1100000;11;73;261.51086134;
6,015,692;3;1;3;60;73;73;1;1;;;1;;2;2;2;2;144;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;70,000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;2;7;;1;;1;1;2;12;1;;;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;1;1;2;2;;2;1;2;2;2;2;2;2;2;40;3;;1;1;45;47;1;1;4771;908526;11;73;261.51086134;
6,015,694;1;1;1;60;73;73;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;1,200,000;1;;3;;3;2;12;48;;.;48;;;;1;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;20;8;;1;;84;45;1;4;4520;1200000;11;73;204.76449756;
6,015,694;1;2;1;60;73;73;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;50,000;1;;3;;3;2;12;40;;.;32;6;;2;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;12;12;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;79;95;1;4;9529;50000;11;73;204.76449756;
6,015,696;1;1;1;60;73;73;1;1;;;1;;1;2;2;2;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;930,000;1;;3;;5;1;12;98;;.;86;7;PICO Y PLACA;;1;4;;1;;1;1;2;10;1;;;;;;;;;1;2;1;0;24;4;;3;2;;;;;;;;2;;;;1;1;1;2;1;1;2;1;2;2;;2;1;2;2;2;2;2;1;3;10;8;;1;1;98;49;1;4;4921;930000;11;73;346.75265502;
6,015,696;1;2;1;60;73;73;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;200,000;1;;3;;1;1;12;30;1;;4;6;;2;1;5;;3;;2;;;;;;;;;;;;1;2;2;1;0;8;1;;7;2;;;;;;;;1;20;2;1;2;;;;;;;;;;;;;1;2;1;2;2;1;2;30;3;;1;;57;96;1;4;9602;200000;11;73;346.75265502;
6,015,696;1;3;1;60;73;73;1;1;;;1;;1;1;1;1;5;;1;;2;980,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;5;48;;.;48;;;;9;7;;1;;1;1;1;0;1;;;;;;;;;1;1;1;0;1;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;20;3;;1;;45;10;1;1;1081;980000;11;73;346.75265502;
6,015,697;1;1;1;60;73;73;1;1;;;1;;1;1;1;1;4;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;6;;2;7;7;;1;;1;2;1;1;1;;;;;;;;;1;2;1;0;0;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;10;3;;1;;79;14;1;1;1410;908526;11;73;381.63774182;
6,015,697;1;2;1;60;73;73;1;1;;;1;;1;1;1;1;24;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;60;6;;2;3;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;1;4;;8;2;;;;;;;;1;12;1;2;1;2;1;2;1;1;2;1;2;2;;1;1;2;1;1;2;2;1;2;18;8;;1;1;33;10;1;1;1081;908526;11;73;381.63774182;
6,015,699;1;1;1;60;73;73;1;1;;;1;;2;2;2;2;3;;1;;2;300,000;2;;;1;150,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;24;1;;24;;;;3;7;;4;;2;;;;;;;;;;;;1;2;2;1;0;0;1;;1;1;73;10;4;;150,000;1;2;1;20;1;1;1;1;1;2;1;1;1;1;1;2;;1;1;2;2;2;2;2;1;3;15;3;;1;1;53;56;1;1;5611;600000;11;73;335.6171082;
6,015,702;1;1;1;60;73;73;1;2;2;12;1;;1;2;2;1;6;;2;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;1;150,000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;9;4;;1;;1;2;1;18;1;;;;;1;;;;1;1;1;0;4;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;2;;1;;98;35;1;1;3511;1200000;11;73;202.03318731;
6,015,703;1;1;1;60;73;73;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;800,000;1;;3;;9;2;12;42;;.;42;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;2;;1;;97;52;1;4;5224;800000;11;73;354.7345361;
6,015,704;1;1;1;60;73;73;1;2;2;8;1;;2;2;2;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;3,000,000;1;;3;;8;1;12;50;;.;50;;;;9;7;;1;;1;2;2;6;1;;;;;;;;;1;2;1;0;6;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;15;2;;1;;39;84;1;4;8412;3000000;11;73;202.93710833;
6,015,706;1;1;1;60;73;73;1;2;2;3;1;;1;1;2;1;106;;1;;2;908,526;2;;;1;150,000;2;;2;;2;;2;;;1;106,454;2;1;34,000;2;2;;;2;;;1;200,000;2;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;7;7;;1;;1;1;1;9;1;;1;;;;;;;1;1;1;2;48;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;2;;1;;53;56;1;1;5611;1058526;11;73;168.72426199;
6,015,706;1;2;1;60;73;73;1;2;2;4;1;;1;1;2;1;4;;1;;2;908,526;2;;;1;150,000;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;250,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;50;;.;50;;;;7;7;;1;;1;1;1;0;1;;1;;;;;;;1;2;1;15;2;1;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;3;;1;;33;56;1;1;5611;1058526;11;73;168.72426199;
6,015,713;1;1;1;60;73;73;1;2;1;;1;;1;1;1;1;240;;2;;2;980,000;2;;;2;;2;;2;;2;;2;;;1;106,400;2;2;;;2;;;2;;;2;;;1;908,600;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;21;1;;;;;;;;;1;2;1;0;1;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;55;70;1;1;7010;980000;11;73;405.60489455;
6,015,713;1;2;1;60;73;73;1;1;;;1;;2;2;2;2;2;;1;;2;908,600;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;2;54;;.;54;;;;4;9;;3;;2;;;;;;;;;;;;1;2;2;1;10;2;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;2;20;3;;1;;95;41;1;1;4111;908600;11;73;405.60489455;
6,015,714;1;1;1;60;73;73;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;7;;2;;;2;400,000;1;;3;;4;1;12;48;;.;0;6;;2;2;2;;1;;3;;;;;;;;;;;;;2;2;1;0;216;2;;4;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;8;20;2;;;;95;41;1;5;4111;400000;11;73;228.36052493;
6,015,715;1;1;1;60;73;73;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;7;;1;1;2,021;1;2,000,000;1;;3;;3;2;12;56;;.;56;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;4;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;;1;;41;47;1;5;4723;2000000;11;73;172.530621;
6,015,715;1;2;1;60;73;73;1;1;;;1;;1;2;2;2;3;;1;;2;1,000,000;2;;;1;300,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;132;5;;11;2;;;;;;;;2;;;;1;1;1;2;1;2;1;1;2;2;;2;1;1;2;1;2;1;1;11;10;3;;1;1;97;47;1;1;4759;1300000;11;73;172.530621;
6,015,718;1;2;1;60;73;73;2;;;;;;;;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;400,000;1;;3;;1;2;12;60;;.;60;;;;1;5;;1;;2;;;;;;;;;;;;1;2;2;1;0;48;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;20;3;;1;;97;53;1;4;5320;400000;11;73;307.80998147;
6,015,719;1;1;1;60;73;73;1;1;;;1;;1;2;2;2;8;;1;;2;750,000;2;;;1;392,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;63;;.;63;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;1;0;2;1;;3;2;;;;;;;;2;;;;1;1;1;2;1;1;1;2;2;2;;2;2;1;2;1;2;1;1;3;15;6;;1;1;53;56;1;1;5611;1142000;11;73;335.6171082;
6,015,720;1;1;1;60;73;73;1;2;1;;1;;1;2;1;1;3;;5;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;1;98;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;2;1;10;1;;;;;;;;;1;1;1;1;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;10;1;;1;;13;85;1;2;8530;;11;73;238.07342288;
6,015,720;1;2;1;60;73;73;1;2;1;;1;;1;1;1;1;360;;5;;2;1,500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;750,000;1;750,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;30;1;;;;;;;;;1;1;1;0;12;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;13;15;2;;1;;45;45;1;1;4530;1500000;11;73;238.07342288;
6,015,721;1;1;1;60;73;73;1;2;1;;1;;1;1;1;1;132;;5;;2;2,100,000;2;;;2;;2;;2;;2;;1;12,000;1;2;;;2;;;2;;;2;;;2;;;1;900,000;1;900,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;0;1;;2;9;6;;1;;1;3;1;10;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;1;;1;;58;84;1;2;8423;2100000;11;73;234.76624453;
6,015,721;1;2;1;60;73;73;1;2;1;;1;;1;1;1;1;108;;5;;2;2,100,000;2;;;2;;2;;2;;2;;1;98;1;2;;;2;;;2;;;2;;;2;;;1;900,000;1;900,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;6;;1;;1;3;1;9;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;30;1;;1;;58;84;1;2;8423;2100000;11;73;234.76624453;
6,015,721;1;3;1;60;73;73;1;2;1;;1;;1;1;1;1;108;;5;;1;3,000,000;2;;;2;;2;;2;;2;;2;;;1;112,000;1;1;80,000;2;2;;;2;;;2;;;1;1,700,000;1;1,800,000;1;1,100,000;1;900,000;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;1;;1;;1;2;1;9;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;1;;1;;12;64;1;2;6495;3000000;11;73;234.76624453;
6,015,722;1;1;1;60;73;73;1;2;2;12;1;;2;1;1;1;220;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;458,000;1;458,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;6;;1;;1;1;1;20;1;;;;;;;;;1;1;1;0;24;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;10;1;;1;;97;38;1;1;3811;908526;11;73;192.05278926;
6,015,722;1;2;1;60;73;73;1;2;1;;1;;1;1;1;1;60;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;458,000;1;458,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;6;1;;;;;;;;;1;1;1;12;60;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;60;8;;1;;55;81;1;1;8121;908526;11;73;192.05278926;
6,015,723;1;1;1;60;73;73;1;2;1;;2;4;1;2;2;1;60;;2;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;8;7;;1;;1;2;1;20;1;;;;;;;;;1;1;1;2;120;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;2;;1;;58;68;1;1;6820;1000000;11;73;202.93710833;8010
6,015,723;1;2;1;60;73;73;1;2;1;;1;;1;2;2;1;192;;2;;2;908,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;908,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;1;;1;2;1;10;1;;;;;;;;;1;1;1;2;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;2;;1;;59;86;1;1;8622;908000;11;73;202.93710833;
6,015,724;1;1;1;60;73;73;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;1,200,000;1;;3;;3;2;12;54;;.;54;;;;1;5;;3;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;25;2;;1;;06;75;1;4;7500;1200000;11;73;403.6576077;
6,015,724;1;2;1;60;73;73;1;2;1;;1;;1;2;2;1;48;;2;;2;3,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;7;7;;1;;1;2;1;18;1;;;;;;;;;1;1;1;2;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;2;;1;;06;86;1;1;8621;3000000;11;73;403.6576077;
6,015,725;1;3;1;60;73;73;1;2;1;;1;;1;1;1;1;24;;2;;2;1,600,000;2;;;2;;2;;2;;2;;2;;;1;104,600;2;2;;;2;;;2;;;2;;;1;1,400,000;1;1,400,000;1;1,400,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;9;7;;1;;1;1;1;4;1;;;;;;;;;1;1;1;3;5;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;07;86;1;2;8610;1600000;11;73;253.80746677;
6,015,727;1;1;1;60;73;73;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;800,000;1;;3;;3;2;12;48;;.;48;;;;1;1;;10;;2;;;;;;;;;;;;1;2;2;1;24;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;57;96;1;4;9602;800000;11;73;183.81968043;
6,015,727;1;2;1;60;73;73;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;2;50,000;1;;3;;3;2;12;12;2;;12;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;16;90;1;4;9005;50000;11;73;183.81968043;
6,015,728;1;1;1;60;73;73;2;;;;;;;;;;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;2;;;;;3;900,000;1;;3;;3;2;12;40;;.;40;;;;1;2;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;15;2;;1;;93;43;1;4;4330;900000;11;73;296.9256624;
6,015,729;1;1;1;60;73;73;1;2;1;;2;4;1;1;2;1;48;;1;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;2;;;2;;;2;;;2;;;1;1,200,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;1;;1;1;1;25;1;;;;;;;;;1;1;1;1;132;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;15;9;;1;;58;68;1;1;6820;1200000;11;73;202.03318731;8010
6,015,730;1;1;1;60;73;73;1;2;1;;1;;1;1;1;1;444;;1;;2;2,400,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,200,000;1;3,000,000;1;1,470,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;9;7;;1;;1;3;1;37;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;6;120;5;;1;;13;85;1;2;8530;2400000;11;73;192.05278926;
6,015,734;1;4;1;60;73;73;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;;;;;2;800,000;1;;3;;1;1;12;65;;.;65;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;2;2;;2;1;1;2;2;2;1;1;3;2;8;;1;1;79;14;1;4;1410;800000;11;73;352.35082597;
