DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P1806;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P1519;P1883;P7420;P7420S7A1;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7422;P7422S1;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
6,008,730;1;1;1;70;13;88;48;400,000;3;;2;88;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;13;541.11900159
6,008,759;1;2;1;70;13;2;48;908,526;1;;2;2;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;47;45;45;1;1;4772;11;13;518.23229461
6,008,764;1;2;1;70;13;56;48;908,000;1;;2;56;4;;1;2;1;;2;;;;;;;;;;;1;2;;93;37;59;1;2;9329;11;13;470.85713418
6,008,766;1;2;1;70;13;104;48;1,200,000;1;;2;104;4;;1;2;1;;2;;;;;;;;;;;1;2;;74;03;03;1;2;7490;11;13;537.36543016
6,008,811;1;4;1;70;13;16;48;908,000;1;;2;16;1;;8;2;1;;2;;;;;;;;;;;1;2;;61;03;03;1;2;6120;11;13;579.57796649
6,008,814;1;1;1;70;13;30;48;908,526;1;;2;36;1;;3;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;11;13;448.07837447
6,008,815;1;4;1;70;13;60;48;700,000;4;;2;60;4;;1;2;1;;2;;;;;;;;;;;1;2;;93;18;18;1;2;9319;11;13;321.42208724
6,008,816;1;4;1;70;13;8;48;908,526;2;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;;11;13;599.96241282
6,008,817;1;2;1;70;13;64;48;908,000;1;;2;64;1;;5;2;1;;2;;;;;;;;;;;1;2;;78;55;55;1;2;7810;11;13;385.6266338
6,008,817;1;3;1;70;13;24;48;800,000;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;1;90000;56;53;53;1;2;5611;11;13;385.6266338
6,008,833;1;3;1;70;13;16;40;2,000,000;1;;2;16;1;;9;2;7;;2;;;;;;;;;;;1;2;;64;39;39;1;2;6412;11;13;355.55204498
6,008,833;1;4;1;70;13;32;48;2,000,000;1;;2;32;1;;8;2;7;;2;;;;;;;;;;;1;2;;55;53;53;1;2;5511;11;13;355.55204498
6,008,836;1;2;1;70;13;48;48;900,000;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;15;53;45;1;2;1521;11;13;588.28346658
6,008,846;1;3;1;70;13;24;48;1,200,000;1;;2;84;1;;9;2;1;;2;;;;;;;;;;;1;2;;55;39;39;1;2;5511;11;13;340.33022275
6,008,863;1;2;1;70;13;4;48;908,526;1;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;33;77;1;1;5619;11;13;495.61189511
6,008,866;1;1;1;70;13;12;48;700,000;1;;2;12;4;;1;2;1;;2;;;;;;;;;;;1;2;;53;55;53;1;1;5319;11;13;658.47753773
6,008,867;1;3;1;70;13;2;48;700,000;1;;2;2;1;;3;2;1;;2;;;;;;;;;;;1;1;750000;56;53;53;1;1;5611;11;13;520.06485855
6,008,868;1;2;1;70;13;4;48;1,000,000;1;;2;15;4;;1;2;2;;2;;;;;;;;;;;1;2;;47;97;45;1;1;4723;11;13;541.41964266
6,008,872;1;6;1;70;13;32;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;13;471.50091015
6,008,873;1;2;1;70;13;36;40;908,526;1;;2;36;1;;7;2;1;;2;;;;;;;;;;;1;2;;46;55;97;1;2;4649;11;13;478.82266
6,008,880;1;3;1;70;13;259;40;1,700,000;1;;2;259;4;;1;2;1;;1;2;;;1;;;;;;;;2;;85;13;13;1;2;8559;11;13;335.00923845
6,008,882;1;5;1;70;13;40;40;1,800,000;1;;2;52;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;11;11;1;2;8412;11;13;444.68074046
6,008,896;1;3;1;70;13;30;40;908,526;1;;2;30;1;;9;2;1;;2;;;;;;;;;;;1;2;;64;39;39;1;2;6412;11;13;370.7732489
6,008,896;1;5;1;70;13;24;40;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;13;370.7732489
6,008,904;1;2;1;70;13;240;48;908,526;1;;2;240;1;;9;2;1;;2;;;;;;;;;;;1;2;;85;55;55;1;2;8530;11;13;458.26789166
6,008,920;1;5;1;70;13;104;48;900,000;1;;2;156;1;;2;2;1;;2;;;;;;;;;;;1;2;;31;45;95;1;2;3110;11;13;378.33018637
6,008,925;1;1;1;70;13;104;48;908,526;1;;2;104;1;;6;2;1;;2;;;;;;;;;;;1;2;;93;58;58;1;2;9329;11;13;484.14364431
6,008,933;1;1;1;70;13;48;48;1,200,000;1;;2;60;1;;6;2;2;;2;;;;;;;;;;;1;2;;86;06;06;1;2;8610;11;13;442.34880182
6,008,938;1;3;1;70;13;20;40;908,526;1;;2;20;1;;7;2;2;;2;;;;;;;;;;;1;2;;82;45;38;1;2;8220;11;13;513.06967051
6,008,941;1;3;1;70;13;156;48;1,000,000;1;;2;156;1;;6;2;1;;2;;;;;;;;;;;1;2;;85;39;39;1;2;8544;11;13;510.83371734
6,008,950;1;3;1;70;13;48;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;39;;1;2;;11;13;336.57665132
6,008,955;1;2;1;70;13;42;48;1,200,000;1;;2;42;4;;1;2;1;;2;;;;;;;;;;;1;2;;96;18;59;1;2;9609;11;13;457.9792124
6,008,960;1;2;1;70;13;40;48;1,300,000;1;;2;64;1;;8;2;4;;2;;;;;;;;;;;1;2;;86;30;07;1;2;8610;11;13;450.31432764
6,008,987;1;1;1;70;13;20;48;908,526;1;;2;20;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;39;39;1;2;4711;11;13;540.90830615
6,008,988;1;2;1;70;13;120;48;1,800,000;1;;2;184;1;;7;2;2;;2;;;;;;;;;;;1;2;;42;02;02;1;2;4210;11;13;315.73320372
6,008,988;1;3;1;70;13;48;40;908,526;1;;2;120;1;;5;2;4;;2;;;;;;;;;;;1;2;;85;13;13;1;2;8512;11;13;315.73320372
6,008,989;1;2;1;70;13;48;48;1,000,000;1;;2;96;1;;5;2;4;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;13;332.77328527
6,009,004;1;2;1;70;13;104;48;1,800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;19;;1;2;;11;13;427.23492687
6,009,012;1;3;1;70;13;4;48;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;21;;1;1;;11;13;442.4567491
6,009,016;1;2;1;70;13;200;48;2,000,000;1;;2;208;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;19;19;1;2;8412;11;13;529.44005535
6,009,030;1;2;1;70;13;4;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;13;526.19782043
6,009,042;1;2;1;70;13;80;35;908,526;1;;2;80;1;;5;2;2;;2;;;;;;;;;;;1;2;;85;59;59;1;2;8511;11;13;486.23669831
6,009,042;1;3;1;70;13;104;48;908,526;1;;2;104;1;;4;2;1;;2;;;;;;;;;;;1;2;;32;45;39;1;2;3250;11;13;486.23669831
6,009,045;1;2;1;70;13;32;40;1,000,000;1;;2;192;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;2;9700;11;13;529.44005535
6,009,049;1;2;1;70;13;8;48;1,200,000;1;;2;8;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;03;03;1;1;8413;11;13;494.3451233
6,009,057;1;2;1;70;13;54;48;908,526;1;;2;54;1;;9;2;1;;2;;;;;;;;;;;1;2;;80;58;58;1;2;8010;11;13;563.98770693
6,009,060;1;3;1;70;13;20;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;13;599.96241282
6,009,062;1;6;1;70;13;12;40;908,526;1;;2;80;1;;5;2;4;;2;;;;;;;;;;;1;2;;69;03;03;1;1;6920;11;13;397.90686217
6,009,068;1;1;1;70;13;12;48;1,000,000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8610;11;13;514.21823312
6,009,072;1;3;1;70;13;24;48;908,526;1;;2;24;1;;3;2;1;;2;;;;;;;;;;;1;1;98;56;53;53;1;2;5611;11;13;628.21874231
6,009,074;1;2;1;70;13;20;48;908,526;1;;2;20;1;;9;2;1;;2;;;;;;;;;;;1;2;;11;37;97;1;2;1104;11;13;473.43737866
6,009,078;1;3;1;70;13;48;48;400,000;3;;2;48;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;13;474.7684475
6,009,086;1;4;1;70;13;24;48;908,526;1;;2;32;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;53;45;1;2;4773;11;13;556.13012838
6,009,102;1;2;1;70;13;24;48;908,526;1;;2;24;1;;4;2;2;;2;;;;;;;;;;;1;2;;47;58;45;1;2;4724;11;13;529.44005535
6,009,113;1;1;1;70;13;48;48;908,000;1;;2;48;1;;6;2;1;;2;;;;;;;;;;;1;2;;68;79;55;1;2;6820;11;13;489.99026973
6,009,116;1;2;1;70;13;72;48;700,000;1;;2;80;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;13;516.52198255
6,009,116;1;5;1;70;13;12;48;908,526;1;;2;12;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;55;54;1;1;9700;11;13;516.52198255
6,009,117;1;1;1;70;13;80;48;908,526;1;;2;80;4;;1;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;11;13;639.41219844
6,009,120;1;3;1;70;13;40;48;908,526;1;;2;40;1;;7;2;1;;2;;;;;;;;;;;1;2;;68;55;55;1;2;6820;11;13;562.10707286
6,009,136;1;1;1;70;13;20;48;908,526;1;;2;208;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;59;59;1;2;4773;11;13;478.82266
6,009,142;1;3;1;70;13;8;48;1,600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;06;;1;1;;11;13;359.3049981
6,009,144;1;3;1;70;13;48;48;1,300,000;1;;2;48;1;;7;2;2;;2;;;;;;;;;;;1;2;;77;08;03;1;2;7730;11;13;588.49416201
6,009,152;1;4;1;70;13;48;48;600,000;3;;2;48;3;;1;2;4;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;13;277.69193266
6,009,154;1;4;1;70;13;104;48;908,526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;39;44;1;2;6120;11;13;465.2355088
6,009,158;1;1;1;70;13;48;48;908,526;1;;2;108;1;;9;2;2;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4773;11;13;588.49416201
6,009,165;1;1;1;70;13;24;40;1,500,000;1;;2;24;1;;7;2;2;;2;;;;;;;;;;;1;2;;41;03;03;1;2;4111;11;13;529.44005535
6,009,194;1;4;1;70;13;104;48;908,526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4772;11;13;442.69193672
6,009,196;1;4;1;70;13;104;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;13;453.9249999
6,009,198;1;3;1;70;13;12;48;908,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;1;;11;13;501.75916161
6,009,216;1;3;1;70;13;24;48;1,500,000;1;;2;24;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;15;15;1;2;8412;11;13;370.40481157
6,009,228;1;1;1;70;13;60;48;400,000;3;;2;60;3;;1;2;1;;2;;;;;;;;;;;1;2;;97;54;54;1;2;9700;11;13;525.89717936
6,009,262;1;2;1;70;13;24;40;908,526;1;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5619;11;13;474.7684475
6,009,271;1;4;1;70;13;24;40;1,200,000;1;;2;24;1;;8;2;1;;2;;;;;;;;;;;1;2;;52;39;39;1;2;5229;11;13;319.48677514
6,009,273;1;4;1;70;13;48;48;1,300,000;1;;2;48;4;;1;2;4;;2;;;;;;;;;;;1;2;;69;11;11;1;2;6920;11;13;473.20103463
6,009,277;1;2;1;70;13;52;48;908,526;1;;2;52;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;59;54;1;2;9700;11;13;463.3001967
6,009,281;1;2;1;70;13;48;48;1,000,000;1;;2;96;1;;9;2;1;;2;;;;;;;;;;;1;2;;42;55;55;1;2;4210;11;13;472.53133791
6,009,288;1;3;1;70;13;3;48;908,526;1;;2;3;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;80;58;58;1;1;8010;11;13;416.37091933
6,009,291;1;3;1;70;13;52;48;1,500,000;1;;2;52;4;;9;2;1;;2;;;;;;;;;;;1;2;;84;12;12;1;2;8412;11;13;298.64332754
6,009,291;1;4;1;70;13;100;48;1,500,000;1;;2;100;1;;9;2;1;;2;;;;;;;;;;;1;2;;41;02;02;1;2;4112;11;13;298.64332754
6,009,292;1;3;1;70;13;16;48;800,000;4;;2;20;4;;1;2;1;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;11;13;465.52418806
6,009,294;1;2;1;70;13;24;40;908,526;1;;2;64;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;33;33;1;2;4723;11;13;525.89717936
6,009,309;1;2;1;70;13;72;48;1,600,000;1;;2;72;4;;9;2;2;;2;;;;;;;;;;;1;2;;84;12;12;1;2;8412;11;13;385.99507113
6,009,315;1;4;1;70;13;4;48;908,526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;10;97;97;1;1;1040;11;13;480.7579721
6,009,390;1;1;1;70;17;96;48;908,526;1;;2;96;1;;2;2;2;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;17;157.93634345
6,009,419;1;3;1;70;17;96;48;908,526;1;;2;96;1;;5;2;2;;2;;;;;;;;;;;1;2;;62;08;08;1;2;6201;11;17;239.35630225
6,009,432;1;2;1;70;17;8;48;908,526;1;;2;8;1;;5;2;2;;2;;;;;;;;;;;1;2;;56;97;97;1;1;5611;11;17;221.08625105
6,009,459;1;1;1;70;17;60;48;908,526;1;;2;60;1;;2;2;1;;2;;;;;;;;;;;1;2;;56;55;53;1;2;5611;11;17;301.92590769
6,009,469;1;3;1;70;17;24;48;908,526;1;;2;24;1;;9;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;2;6120;11;17;172.07591296
6,009,476;1;2;1;70;17;4;48;908,526;1;;2;4;1;;4;2;1;;2;;;;;;;;;;;1;1;908526;47;38;45;1;1;4791;11;17;166.74742601
6,009,483;1;1;1;70;17;48;48;908,526;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8621;11;17;189.54280423
6,009,483;1;2;1;70;17;24;48;908,526;1;;2;24;1;;4;2;1;;2;;;;;;;;;;;1;2;;31;98;98;1;2;3110;11;17;189.54280423
6,009,485;1;2;1;70;17;12;48;1,200,000;1;;2;12;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;18;45;1;1;1040;11;17;220.67462156
6,009,492;1;2;1;70;17;28;48;908,526;1;;2;45;1;;4;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4774;11;17;225.21673274
6,009,497;1;2;1;70;17;12;48;908,526;1;;2;12;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;17;250.10738348
6,009,497;1;3;1;70;17;2;48;908,526;1;;2;8;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;77;77;1;1;5611;11;17;250.10738348
6,009,508;1;2;1;70;17;44;48;1,500,000;1;;2;60;1;;6;2;2;;2;;;;;;;;;;;1;2;;88;19;19;1;2;8891;11;17;256.82319352
6,009,537;1;1;1;70;17;52;50;2,000,000;1;;2;52;1;;9;2;2;;2;;;;;;;;;;;1;2;;41;03;02;1;2;4111;11;17;157.93634345
6,009,543;1;1;1;70;17;12;48;908,526;1;;2;72;4;;1;2;2;;2;;;;;;;;;;;1;2;;96;57;57;1;1;9602;11;17;171.39693352
6,009,555;1;2;1;70;17;12;48;908,526;4;;2;48;4;;1;2;1;;2;;;;;;;;;;;1;2;;31;95;95;1;1;3110;11;17;163.42010426
6,009,557;1;3;1;70;17;40;48;908,526;1;;2;40;1;;9;2;1;;2;;;;;;;;;;;1;2;;82;38;38;1;2;8220;11;17;180.88699553
6,009,558;1;2;1;70;17;48;36;400,000;4;;2;48;4;;1;2;4;;2;;;;;;;;;;;1;2;;47;55;45;1;2;4724;11;17;189.54280423
6,009,570;1;2;1;70;17;96;48;1,500,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;17;189.54280423
6,009,584;1;1;1;70;17;259;48;908,526;1;;2;300;1;;4;2;1;;2;;;;;;1;;;;;;2;;46;83;45;1;2;4645;11;17;189.54280423
6,009,585;1;1;1;70;17;2;48;908,526;4;;2;2;4;;1;2;1;;2;;;;;;;;;1;;;2;;41;95;95;1;1;4111;11;17;144.3855962
6,009,585;1;3;1;70;17;259;48;908,526;4;;2;52;3;;1;2;2;;2;;;;;;;;;;;1;2;;97;55;54;1;2;9700;11;17;144.3855962
6,009,585;1;4;1;70;17;48;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;2;;11;17;144.3855962
6,009,631;1;3;1;70;17;2;48;908,526;1;;2;6;1;;9;2;2;;2;;;;;;;;;;;1;2;;82;34;38;1;1;8220;11;17;205.37043484
6,009,635;1;2;1;70;17;12;48;908,526;1;;2;12;1;;9;2;2;;2;;;;;;;;;;;1;2;;85;13;13;1;1;8521;11;17;197.45661954
6,009,637;1;2;1;70;17;4;48;908,526;1;;2;4;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4761;11;17;210.39818378
6,009,642;1;3;1;70;17;48;24;1,200,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;03;;1;2;;11;17;211.18455956
6,009,654;1;2;1;70;17;24;48;908,526;1;;2;48;1;;9;2;2;;2;;;;;;;;;;;1;2;;61;13;38;1;2;6120;11;17;256.82319352
6,009,665;1;1;1;70;17;4;48;908,526;4;;2;4;4;;1;2;1;;2;;;;;;;;;;;1;1;40000;81;55;55;1;1;8121;11;17;209.8537439
6,009,669;1;1;1;70;17;8;48;908,526;1;;2;16;1;;9;2;1;;2;;;;;;;;;;;1;2;;47;45;97;1;1;4711;11;17;139.79047274
6,009,670;1;3;1;70;17;4;48;908,526;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;908526;47;97;97;1;1;4711;11;17;191.70787319
6,009,670;1;4;1;70;17;4;48;908,526;1;;2;4;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;97;53;1;1;5611;11;17;191.70787319
6,009,673;1;1;1;70;17;60;48;908,526;1;;2;60;1;;9;2;2;;2;;;;;;1;;;;;;2;;61;85;03;1;2;6120;11;17;208.2774972
6,009,687;1;1;1;70;17;24;48;908,526;4;;2;24;4;;1;2;1;;2;;;;;;;;;;;1;2;;41;93;93;1;2;4111;11;17;103.84433747
6,009,696;1;1;1;70;17;50;48;908,526;1;;2;50;1;;3;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;17;218.5095526
6,009,698;1;3;1;70;17;3;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;1;;11;17;142.22052724
6,009,699;1;5;1;70;17;8;48;908,526;1;;2;8;1;;9;2;1;;2;;;;;;;;;;;1;2;;14;79;79;1;1;1410;11;17;219.09837487
6,009,700;1;3;1;70;17;36;48;700,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;17;310.55283556
6,009,704;1;3;1;70;17;48;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;17;169.301661
6,009,707;1;1;1;70;17;40;48;908,526;1;;2;100;1;;4;2;4;;2;;;;;;;;;;;1;2;;41;95;95;1;2;4111;11;17;221.82824445
6,009,722;1;2;1;70;17;48;48;908,526;1;;2;48;1;;3;2;1;;1;2;;;1;;;;;;;;2;;96;57;57;1;2;9602;11;17;125.65090323
6,009,757;1;2;1;70;17;12;48;908,526;1;;2;12;1;;2;2;8;;2;;;;;;;;;;;1;2;;47;45;45;1;1;4771;11;17;262.61632224
6,009,757;1;5;1;70;17;8;48;908,526;1;;2;8;1;;4;2;8;;2;;;;;;;;;;;1;2;;45;45;99;1;1;4520;11;17;262.61632224
6,009,764;1;4;1;70;17;8;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;38;;1;1;;11;17;205.37043484
6,009,768;1;1;1;70;17;50;48;908,526;1;;2;50;1;;9;2;1;;2;;;;;;;;;;;1;2;;22;90;90;1;2;2229;11;17;208.2774972
6,009,769;1;2;1;70;17;3;48;908,526;1;;2;3;1;;9;2;1;;1;2;;;1;;;;;;;;2;;14;79;79;1;1;1410;11;17;189.54280423
6,009,772;1;4;1;70;17;5;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;34;;1;1;;11;17;156.51537061
6,009,823;1;3;1;70;17;8;48;908,526;1;;2;8;1;;8;2;8;;2;;;;;;;;;;;1;2;;80;59;58;1;1;8010;11;17;191.70787319
6,009,852;1;1;1;70;17;8;48;908,526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;10;45;45;1;1;1081;11;17;282.88287953
6,009,853;1;3;1;70;17;4;48;908,526;1;;2;4;1;;3;2;8;;2;;;;;;;;;;;1;2;;56;45;50;1;1;5630;11;17;203.68237374
6,009,860;1;1;1;70;17;3;48;1,700,000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;1;8610;11;17;221.82824445
6,009,865;1;1;1;70;17;96;48;908,526;1;;2;96;1;;7;2;2;;2;;;;1;;;;;;;;2;;85;18;18;1;2;8544;11;17;194.13792769
6,009,868;1;2;1;70;17;96;48;908,526;1;;2;96;1;;9;2;2;;2;;;;;;;;;;;1;2;;81;55;55;1;2;8121;11;17;248.78508792
6,009,871;1;3;1;70;17;32;48;1,000,000;1;;2;32;1;;1;2;2;;2;;;;;;;;;;;1;2;;49;98;98;1;2;4921;11;17;172.07591296
6,009,879;1;1;1;70;17;8;48;908,526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;49;97;97;1;1;4923;11;17;179.98972827
6,009,879;1;2;1;70;17;60;48;908,526;1;;2;60;1;;9;2;1;;2;;;;;;;;;;;1;2;;10;98;77;1;2;1082;11;17;179.98972827
6,009,883;1;3;1;70;17;3;48;908,526;1;;2;3;1;;8;2;1;;2;;;;;;;;;;;1;2;;61;38;38;1;1;6120;11;17;339.70362882
6,009,885;1;2;1;70;17;4;48;908,526;1;;2;4;2;;9;2;8;;2;;;;;;;;;;;1;2;;84;38;58;1;1;8423;11;17;183.31705002
6,009,907;1;2;1;70;17;10;40;908,526;1;;2;96;1;;9;2;3;;2;;;;;;;;;;;1;2;;60;39;21;1;1;6020;11;17;324.10358281
6,011,649;1;5;1;70;23;10;48;908,526;1;;2;12;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;95;95;1;1;4111;11;23;106.21968158
6,011,657;1;2;1;70;23;18;48;1,500,000;1;;2;18;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;64;64;1;2;8413;11;23;98.985539339
6,011,657;1;3;1;70;23;24;24;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;23;98.985539339
6,011,659;1;2;1;70;23;24;48;800,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;23;239.58208857
6,011,659;1;3;1;70;23;24;48;600,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;45;;1;2;;11;23;239.58208857
6,011,666;1;3;1;70;23;52;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;34;;1;2;;11;23;138.96170754
6,011,668;1;10;1;70;23;8;40;600,000;3;;1;;;;;;;;;;.;.;;;;;;;;;;.;;54;;1;1;;11;23;297.78688449
6,011,673;1;1;1;70;23;40;48;908,526;1;;2;40;1;;5;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4719;11;23;190.76399178
6,011,682;1;1;1;70;23;52;48;908,526;1;;2;52;1;;4;2;1;;2;;;;;;;;;;;1;2;;55;39;39;1;2;5511;11;23;174.32605254
6,011,684;1;1;1;70;23;96;48;908,526;1;;2;96;1;;5;2;1;;2;;;;;;;;;;;1;2;;41;32;32;1;2;4111;11;23;379.59969717
6,011,697;1;2;1;70;23;3;48;1,200,000;1;;2;4;1;;9;2;1;;2;;;;;;;;;;;1;1;1000000;84;19;39;1;1;8412;11;23;165.27101795
6,011,700;1;1;1;70;23;8;48;1,500,000;1;;2;72;1;;9;2;2;;2;;;;;;;;;;;1;2;;84;21;21;1;1;8412;11;23;235.56379424
6,011,706;1;2;1;70;23;44;48;908,526;1;;2;49;1;;3;2;1;;2;;;;;;;;;;;1;2;;45;84;84;1;2;4542;11;23;161.86740696
6,011,709;1;2;1;70;23;28;48;908,526;1;;2;72;1;;8;2;1;;2;;;;;;;;;;;1;2;;86;59;59;1;2;8610;11;23;115.54125967
6,011,709;1;4;1;70;23;87;40;1,400,000;1;;2;98;2;;9;2;1;;2;;;;;;;;;;;1;2;;85;64;64;1;2;8544;11;23;115.54125967
6,011,710;1;1;1;70;23;48;48;908,526;1;;2;48;1;;9;2;1;;2;;;;;;;;;;;1;2;;84;39;39;1;2;8412;11;23;158.60358189
6,011,722;1;2;1;70;23;39;48;1,500,000;1;;2;87;4;;1;2;1;;2;;;;;;;;;;;1;2;;46;21;44;1;2;4620;11;23;353.9572527
6,011,728;1;2;1;70;23;52;48;908,526;1;;2;104;1;;9;2;1;;2;;;;;;;;;;;1;2;;88;13;54;1;2;8891;11;23;229.52281498
6,011,733;1;3;1;70;23;6;48;1,500,000;1;;2;6;1;;3;2;1;;2;;;;;;;;;;;1;2;;85;13;13;1;1;8521;11;23;167.79683419
6,011,736;1;1;1;70;23;1;40;400,000;3;;2;1;3;;1;2;1;;2;;;;;;;;;;;1;1;400000;97;54;54;1;1;9700;11;23;138.54633587
6,011,738;1;2;1;70;23;80;40;1,600,000;1;;2;80;1;;5;2;2;;2;;;;;;;;;;;1;2;;45;08;08;1;2;4520;11;23;210.9368417
6,011,739;1;2;1;70;23;52;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;59;;1;2;;11;23;195.84082785
6,011,748;1;1;1;70;23;24;48;908,526;1;;2;96;1;;6;2;1;;2;;;;;;;;;;;1;2;;47;45;45;1;2;4771;11;23;174.70383474
6,011,751;1;2;1;70;23;8;48;908,526;1;;2;8;1;;2;2;1;;2;;;;;;;;;;;1;2;;41;37;95;1;1;4111;11;23;195.84082785
6,011,755;1;5;1;70;23;36;48;908,526;1;;2;156;1;;9;2;1;;2;;;;;;;;;;;1;2;;52;33;33;1;2;5221;11;23;160.34365253
6,011,755;1;8;1;70;23;52;48;908,526;1;;2;52;1;;3;2;1;;2;;;;;;;;;;;1;2;;56;53;53;1;2;5611;11;23;160.34365253
6,011,758;1;2;1;70;23;72;48;908,526;1;;2;72;1;;8;2;1;;2;;;;;;;;;;;1;2;;85;58;58;1;2;8544;11;23;495.71490063
6,011,758;1;3;1;70;23;48;48;1,000,000;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;13;;1;2;;11;23;495.71490063
6,011,758;1;4;1;70;23;5;48;908,526;1;;1;;;;;;;;;;.;.;;;;;;;;;;.;;58;;1;1;;11;23;495.71490063
