directorio;secuencia_p;orden;P6020;P6040;P6050;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P6090;P6100;P6110;P6160;P6170;P6210;P6210S1;P6220;ESC;mes;area;dpto;fex_c_2011
141528;1;1;1;28;1; ;1;1; ;1; ;1; ;1; ; ;1;1;1;1;1;6;3;2;14;07;68;68;398,546536506828
141528;1;2;2;24;2; ;1;1;1; ; ; ; ;1; ; ;1;1;1;1;2;6;5;4;16;07;68;68;398,546536506828
141528;1;3;1;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;07;68;68;398,546536506828
141528;1;4;2;1;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;68;68;398,546536506828
141529;1;1;1;60;1; ; ; ;1; ;1; ; ; ; ; ;1;1;3;1;2;3;5; ;5;07;17;17;96,7990947916639
141529;1;2;2;54;2; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;3;5; ;5;07;17;17;96,7990947916639
141529;1;3;2;17;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;07;17;17;96,7990947916639
141529;1;4;2;32;3; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;6;5;4;16;07;17;17;96,7990947916639
141529;1;5;1;24;9; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;3;5; ;5;07;17;17;96,7990947916639
141529;1;6;1;40;9; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;17;17;96,7990947916639
141530;1;1;2;27;1; ; ; ; ;1; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;07;13;13;383,794499073101
141530;1;2;1;27;2; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;6;1;3;12;07;13;13;383,794499073101
141530;1;3;1;5;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;07;13;13;383,794499073101
141530;1;4;2;3;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;07;13;13;383,794499073101
141532;1;1;1;71;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;3;3; ;3;07;66;66;208,68871455898
141533;1;1;1;65;1; ; ; ;1; ; ; ; ; ; ; ;1;1;2;1;2;3;5; ;5;07;68;68;531,606098620901
141533;1;2;2;69;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;07;68;68;531,606098620901
141541;1;1;1;54;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;1; ;1;07;68;68;350,11493700463
141543;1;1;2;69;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;1; ;1;07;68;68;351,642338782146
141545;1;1;1;64;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;07;13;13;255,975920818872
141545;1;2;2;64;2; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;5;4;16;07;13;13;255,975920818872
141547;1;1;1;42;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;13;13;433,365126713895
141547;1;2;2;41;2; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;13;13;433,365126713895
141547;1;3;1;20;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;1;2;12;07;13;13;433,365126713895
141547;1;4;1;10;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;4; ;4;07;13;13;433,365126713895
141548;1;1;1;43;1; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;2;5;11;2;11;07;17;17;158,993670202464
141548;1;2;2;38;2; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;17;17;158,993670202464
141548;1;3;2;17;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;5;10;1;10;07;17;17;158,993670202464
141548;1;4;2;62;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;17;17;158,993670202464
141549;1;1;1;52;1; ;1;1;1; ;1; ; ;1; ; ;1;1;1;1;2;5;11;2;11;07;68;68;335,385739048807
141549;1;2;2;46;2; ;1;1;1; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;07;68;68;335,385739048807
141549;1;3;2;20;3; ;1;1; ; ; ; ; ;1; ; ;1;1;1;1;1;6;1;2;12;07;68;68;335,385739048807
141555;1;1;1;56;1; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;13;13;331,189247488208
141555;1;2;2;54;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;13;13;331,189247488208
141555;1;3;1;31;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;6;7;5;18;07;13;13;331,189247488208
141557;1;1;2;67;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;1; ;1;07;76;76;1485,41130519854
141564;1;1;1;65;1; ; ; ; ; ; ; ; ; ; ;1;1;1;9;1;2;6;5;4;16;07;54;54;269,561181570419
141565;1;1;2;68;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;1; ;1;07;50;50;60,7022477448495
141565;1;2;2;45;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;50;50;60,7022477448495
141565;1;3;2;22;4; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;50;50;60,7022477448495
141567;1;1;2;64;1; ; ;1;1; ; ; ; ;1; ; ;1;3; ;1;2;3;3; ;3;07;52;52;190,526247669301
141567;1;2;1;35;3; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;6;5;4;16;07;52;52;190,526247669301
141568;1;1;1;70;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;07;54;54;508,531042608896
141575;1;1;2;69;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;5;4;16;07;13;13;221,53397157191
141575;1;2;1;42;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;07;13;13;221,53397157191
141575;1;3;2;34;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;13;13;221,53397157191
141575;1;4;1;8;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;2; ;2;07;13;13;221,53397157191
141575;1;5;2;8;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;2; ;2;07;13;13;221,53397157191
141575;1;6;2;60;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;13;13;221,53397157191
141581;1;1;1;40;1; ;1;1;1; ;1;1; ;1; ; ;1;3; ;1;2;6;2;3;13;07;52;52;323,745290312669
141581;1;2;2;22;2; ;1; ; ; ; ;1; ;1; ; ;1;3; ;1;2;5;10;1;10;07;52;52;323,745290312669
141582;1;1;2;75;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;07;50;50;82,1366103836332
141585;1;1;1;81;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;2; ;2;07;76;76;1055,01398332478
141585;1;2;2;68;2; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;3;5; ;5;07;76;76;1055,01398332478
141585;1;3;2;38;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;1;6;4;3;15;07;76;76;1055,01398332478
141586;1;1;1;33;1; ;1;1; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;54;54;429,893308864371
141586;1;2;2;30;2; ; ; ; ;1; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;07;54;54;429,893308864371
141586;1;3;2;11;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;0; ;5;07;54;54;429,893308864371
141586;1;4;2;67;5; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;3;1; ;1;07;54;54;429,893308864371
141590;1;1;1;29;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;50;50;146,079705319012
141590;1;2;2;24;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;50;50;146,079705319012
141590;1;3;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;1; ;1;07;50;50;146,079705319012
141590;1;4;1;0;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;07;50;50;146,079705319012
141590;1;5;2;62;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;07;50;50;146,079705319012
141592;1;1;1;39;1; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;23;23;136,767218538367
141592;1;2;2;38;2; ;1;1;1; ; ; ; ; ; ; ;1;1;1;1;2;6;2;3;13;07;23;23;136,767218538367
141592;1;3;2;16;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;5;10;1;10;07;23;23;136,767218538367
141592;1;4;1;14;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;6; ;6;07;23;23;136,767218538367
141592;1;5;2;4;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;07;23;23;136,767218538367
141593;1;1;1;22;1; ;1;1; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;50;50;115,199179606366
141593;1;2;2;21;2; ;1;1; ;1;1;1; ; ; ; ;1;3; ;1;2;4;7; ;7;07;50;50;115,199179606366
141593;1;3;2;5;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;0; ;0;07;50;50;115,199179606366
141593;1;4;1;73;5; ;1;1;1; ; ; ; ;1; ; ;1;3; ;1;2;3;2; ;2;07;50;50;115,199179606366
141596;1;1;2;53;1; ;1;1;1; ; ;1; ; ; ; ;1;3; ;1;2;3;2; ;2;07;52;52;236,122545931375
141596;1;2;2;16;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;7; ;7;07;52;52;236,122545931375
141597;1;1;1;29;1; ; ; ; ;1; ;1; ; ; ; ;1;3; ;1;2;6;5;4;16;07;23;23;286,553068369712
141597;1;2;2;23;2; ; ; ; ; ; ; ;1; ; ; ;1;1;1;1;1;6;1;2;12;07;23;23;286,553068369712
141598;1;1;2;86;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;13;13;550,912324786386
141601;1;1;2;68;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;07;76;76;2166,69063630033
141601;1;2;1;21;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;3;2;14;07;76;76;2166,69063630033
141602;1;1;1;33;1; ; ; ;1; ; ; ; ;1; ; ;1;1;1;1;2;6;4;3;15;07;68;68;1115,88562725081
141602;1;2;2;33;2; ; ;1; ;1; ;1;1;1; ; ;1;1;5;1;2;5;11;2;11;07;68;68;1115,88562725081
141602;1;3;2;4;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;2;1;0; ;0;07;68;68;1115,88562725081
141602;1;4;2;21;5; ;1;1; ; ; ; ;1;1; ; ;1;1;5;1;1;6;2;2;13;07;68;68;1115,88562725081
141605;1;1;1;58;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;07;13;13;467,330989725264
141605;1;2;2;55;2; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;13;13;467,330989725264
141605;1;3;1;23;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;2;3;13;07;13;13;467,330989725264
141605;1;4;1;21;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;2;3;13;07;13;13;467,330989725264
141606;1;1;2;56;1; ;1;1;1; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;07;13;13;550,912324786386
141611;1;1;1;60;1; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;4;8; ;8;07;23;23;184,619417663936
141611;1;2;2;55;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;23;23;184,619417663936
141611;1;3;1;23;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;6;3;3;14;07;23;23;184,619417663936
141611;1;4;2;25;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;6;3;3;14;07;23;23;184,619417663936
141611;1;5;1;3;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;07;23;23;184,619417663936
141612;1;1;1;31;1; ;1; ; ; ; ; ; ; ; ; ;1;1;1;1;2;6;1;3;12;07;13;13;399,104648693829
141612;1;2;2;22;2; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;6;1;3;12;07;13;13;399,104648693829
141612;1;3;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;07;13;13;399,104648693829
141614;1;1;1;48;1; ; ;1; ; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;50;50;98,9584669460276
141614;1;2;2;38;2; ; ; ; ;1;1; ; ; ; ; ;2; ; ;1;2;5;11;2;11;07;50;50;98,9584669460276
141614;1;3;2;21;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;6;2;2;13;07;50;50;98,9584669460276
141614;1;4;1;21;3; ; ; ; ;1; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;07;50;50;98,9584669460276
141614;1;5;2;14;3; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;4;6; ;6;07;50;50;98,9584669460276
141615;1;1;1;62;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;1;2;12;07;17;17;94,4780167961736
141615;1;2;2;41;2; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;17;17;94,4780167961736
141615;1;3;1;22;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;3;3;14;07;17;17;94,4780167961736
141615;1;4;1;19;3; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;3;3;14;07;17;17;94,4780167961736
141616;1;1;2;60;1; ; ; ;1; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;07;13;13;550,912324786386
141617;1;1;2;49;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;07;66;66;243,972872593634
141617;1;2;1;49;2; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;3;3; ;3;07;66;66;243,972872593634
141617;1;3;1;25;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;4;7; ;7;07;66;66;243,972872593634
141617;1;4;2;20;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;5;10;1;10;07;66;66;243,972872593634
141621;1;1;1;30;1; ;1;1;1; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;13;13;773,882849237339
141623;1;1;1;29;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;50;50;167,421756454439
141623;1;2;2;23;2; ;1; ; ; ; ; ; ; ; ; ;1;1;5;1;2;6;2;3;13;07;50;50;167,421756454439
141623;1;3;2;0;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;50;50;167,421756454439
141623;1;4;1;38;9; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;50;50;167,421756454439
141624;1;1;1;30;1; ;1;1;1; ; ;1; ;1; ; ;1;3; ;1;2;5;10;1;10;07;68;68;1268,53321973552
141624;1;2;2;25;2; ;1; ;1; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;68;68;1268,53321973552
141624;1;3;2;3;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;07;68;68;1268,53321973552
141624;1;4;2;1;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;68;68;1268,53321973552
141625;1;1;1;56;1; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;4;7; ;7;07;52;52;119,839527360636
141625;1;2;2;52;2; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;07;52;52;119,839527360636
141625;1;3;2;27;3; ; ;1; ; ; ; ;1; ; ; ;1;3; ;1;1;6;4;2;15;07;52;52;119,839527360636
141628;1;1;1;46;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;07;23;23;128,826496845333
141628;1;2;2;64;2; ; ; ; ; ; ; ; ;1; ; ;1;3; ;2;2;1;0; ;0;07;23;23;128,826496845333
141631;1;1;1;73;1; ;1; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;4; ;4;07;76;76;1393,88832951107
141633;1;1;2;86;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;2;3;13;07;13;13;231,403128435572
141633;1;2;2;28;3; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;6;5;4;16;07;13;13;231,403128435572
141633;1;3;1;28;5; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;6;3;3;14;07;13;13;231,403128435572
141633;1;4;1;10;4; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;1;3;4; ;4;07;13;13;231,403128435572
141633;1;5;2;0;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;13;13;231,403128435572
141633;1;6;2;41;6; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;6; ;6;07;13;13;231,403128435572
141634;1;1;1;43;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;07;54;54;321,630775886345
141634;1;2;2;42;2; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;54;54;321,630775886345
141634;1;3;1;20;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;3;2;14;07;54;54;321,630775886345
141634;1;4;1;15;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;07;54;54;321,630775886345
141634;1;5;2;12;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;07;54;54;321,630775886345
141636;1;1;2;78;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3;5; ;5;07;11;11;2034,26223777484
141639;1;1;1;30;1; ; ;1; ; ;1; ; ;1; ; ;1;1;5;1;2;5;12;2;12;07;76;76;2085,61699155817
141639;1;2;2;30;2; ; ;1; ; ; ;1; ;1; ; ;1;1;3;1;2;5;10;1;10;07;76;76;2085,61699155817
141639;1;3;2;9;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;3; ;3;07;76;76;2085,61699155817
141639;1;4;1;2;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;07;76;76;2085,61699155817
141639;1;5;2;62;5; ; ; ; ; ; ; ; ;1; ; ;2; ; ;1;2;4;6; ;6;07;76;76;2085,61699155817
141640;1;1;1;21;1; ; ; ;1; ; ; ; ; ; ; ;9; ; ;1;2;4;9; ;9;07;54;54;372,227140145537
141640;1;2;2;18;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;7; ;7;07;54;54;372,227140145537
141640;1;3;1;1;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;07;54;54;372,227140145537
141644;1;1;2;70;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;3; ;3;07;76;76;1919,18563527803
141644;1;2;1;52;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;3;3; ;3;07;76;76;1919,18563527803
141644;1;3;2;34;3; ; ;1; ; ; ;1; ;1; ; ;1;3; ;1;2;4;8; ;8;07;76;76;1919,18563527803
141644;1;4;1;16;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;7; ;7;07;76;76;1919,18563527803
141644;1;5;1;12;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;0; ;5;07;76;76;1919,18563527803
141644;1;6;2;7;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;3;1; ;1;07;76;76;1919,18563527803
141645;1;1;2;68;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;3; ;3;07;17;17;195,546389900798
141645;1;2;2;43;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;2; ;2;07;17;17;195,546389900798
141645;1;3;1;14;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;5; ;5;07;17;17;195,546389900798
141645;1;4;1;9;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;07;17;17;195,546389900798
141647;1;1;1;38;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;07;50;50;332,131518420862
141649;1;1;2;70;1; ;1;1;1; ; ; ; ; ; ; ;1;1;1;1;2;3;2; ;2;07;23;23;92,4430396390548
141649;1;2;1;40;3; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;07;23;23;92,4430396390548
141649;1;3;1;44;3; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;07;23;23;92,4430396390548
141650;1;1;2;41;1; ;1;1;1; ; ; ; ;1; ; ;1;1;1;1;2;4;7; ;7;07;52;52;293,036656341864
141650;1;2;2;21;3; ; ;1;1; ; ; ; ; ; ; ;1;1;3;1;2;5;11;2;11;07;52;52;293,036656341864
141650;1;3;2;17;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;2;5;11;2;11;07;52;52;293,036656341864
141652;1;1;2;50;1; ;1;1; ; ; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;07;54;54;131,671830247628
141652;1;2;1;55;2; ;1;1; ; ; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;07;54;54;131,671830247628
141654;1;1;2;42;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6;5;4;16;07;68;68;915,681334959209
141655;1;1;1;35;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;6;3;3;14;07;11;11;2251,79784766613
141655;1;2;2;71;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;07;11;11;2251,79784766613
141658;1;1;2;53;1; ;1;1; ;1; ;1; ;1; ; ;1;1;5;1;2;3;4; ;4;07;68;68;389,669307155185
141658;1;2;2;33;3; ; ; ;1; ;1;1; ;1; ; ;2; ; ;1;2;5;11;2;11;07;68;68;389,669307155185
141658;1;3;1;15;4; ; ; ; ; ; ; ;1; ; ; ;2; ; ;1;1;4;6; ;6;07;68;68;389,669307155185
141658;1;4;1;22;3; ;1;1;1; ; ; ;1; ; ; ;1;1;1;1;2;6;3;3;14;07;68;68;389,669307155185
141659;1;1;1;58;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6;9;5;20;07;68;68;1060,83226588243
141661;1;1;1;66;1; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;07;23;23;131,47285165291
141661;1;2;2;52;2; ;1; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;23;23;131,47285165291
141661;1;3;1;30;3; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;23;23;131,47285165291
141662;1;1;2;53;1; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;07;23;23;175,470708435277
141662;1;2;1;24;3; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;07;23;23;175,470708435277
141662;1;3;2;19;3; ; ; ; ;1; ; ; ; ;1; ;1;1;5;1;2;6;2;3;13;07;23;23;175,470708435277
141662;1;4;1;50;5; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;23;23;175,470708435277
141663;1;1;2;52;1; ; ;1;1;1; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;07;76;76;1956,81735040468
141663;1;2;1;47;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;2;14;07;76;76;1956,81735040468
141663;1;3;1;23;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;07;76;76;1956,81735040468
141663;1;4;1;19;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;2;2;13;07;76;76;1956,81735040468
141664;1;1;2;28;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;07;68;68;332,685613222902
141666;1;1;1;67;1; ;1; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;07;50;50;57,9002681959566
141666;1;2;2;58;2; ;1; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;07;50;50;57,9002681959566
141667;1;1;1;58;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;3; ;3;07;54;54;658,107978517435
141667;1;2;2;67;2; ; ; ; ; ; ; ; ;1; ; ;1;1;5;1;2;3;5; ;5;07;54;54;658,107978517435
141668;1;1;2;69;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;07;68;68;458,927249305359
141668;1;2;2;38;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;3;3;14;07;68;68;458,927249305359
141669;1;1;1;63;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;2;3;13;07;66;66;152,725803884637
141669;1;2;2;54;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;07;66;66;152,725803884637
141669;1;3;1;21;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;4;2;15;07;66;66;152,725803884637
141671;1;1;1;43;1; ; ; ;1; ; ; ; ; ; ; ;1;1;5;1;2;6;5;4;16;07;68;68;301,803622645225
141672;1;1;2;79;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;5;11;2;11;07;52;52;144,737926383962
141675;1;1;1;53;1; ; ; ; ; ; ; ; ;1; ; ;1;1;3;1;2;6;5;4;16;07;52;52;233,03446731036
141675;1;2;2;51;2; ; ; ; ; ; ; ; ; ;1; ;1;1;1;1;2;6;5;4;16;07;52;52;233,03446731036
141676;1;1;2;28;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;07;23;23;145,755295433249
141676;1;2;1;31;2; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;5;11;2;11;07;23;23;145,755295433249
141677;1;1;1;34;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;4;8; ;8;07;68;68;425,057152773844
141677;1;2;2;44;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;4;7; ;7;07;68;68;425,057152773844
141677;1;3;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;8; ;8;07;68;68;425,057152773844
141677;1;4;1;11;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;5; ;5;07;68;68;425,057152773844
141677;1;5;1;9;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;07;68;68;425,057152773844
141677;1;6;1;5;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;07;68;68;425,057152773844
141679;1;1;1;43;1; ; ;1; ; ; ;1; ;1; ; ;1;2;2;1;2;5;11;2;11;07;68;68;355,857503760728
141679;1;2;2;42;2; ;1;1; ;1; ;1; ;1; ; ;1;2;5;1;2;5;11;2;11;07;68;68;355,857503760728
141679;1;3;1;17;3; ; ; ; ; ; ; ;1; ; ; ;1;2;5;1;1;6;0;2;11;07;68;68;355,857503760728
