directorio;secuencia_p;orden;Oficio;Rama2d_r4;Rama4d_r4;P6430;P6800;P6850;P6830;P3148;P6500;P6750;P6760;P6870;P6880;P6920;P6930;Oci;mes;area;dpto;fex_c_2011
160100;1;2;58;80;8010;1;48;48; ; ;1000000; ; ;9;5;1;1;1;07;11;11;1498,58208276049
160100;1;3;08;82;8220;1;48;48; ; ;1200000; ; ;6;7;1;1;1;07;11;11;1498,58208276049
160100;1;4;38;82;8220;1;48;0;6;1;0; ; ;6;7;1;1;1;07;11;11;1498,58208276049
160102;1;1;58;84;8423;2;48;48; ; ;1450000; ; ;9;7;1;2;1;07;73;73;353,76572776576
160102;1;3;57;96;9602;4;40;20;6;1; ;450000;1;1;1;2; ;1;07;73;73;353,76572776576
160104;1;2;37;23;2392;1;48;48; ; ;878116; ; ;8;5;1;2;1;07;08;08;1194,4669918198
160104;1;5;59;41;4111;1;72;72; ; ;878116; ; ;9;9;1;2;1;07;08;08;1194,4669918198
160109;1;2;05;86;8610;4;40;40; ; ; ; ;1;9;7;1;1;1;07;54;54;216,356400304506
160114;1;3;21;94;9499;1;40;40; ; ;2800000; ; ;9;7;1;2;1;07;11;11;3371,24396165754
160115;1;1;89;23;2395;4;18;18; ; ; ;200000;1;1;1;2; ;1;07;50;50;157,054887063915
160115;1;3;98;49;4923;4;70;70; ; ; ;250000;1;1;4;2; ;1;07;50;50;157,054887063915
160115;1;4;95;23;2395;6;18;18; ; ; ; ; ;2;1;2; ;1;07;50;50;157,054887063915
160122;1;1;79;14;1410;1;55;55; ; ;877803; ; ;5;7;1;2;1;07;76;76;2316,28959592483
160125;1;1;54;97;9700;3;36;36; ; ;200000; ; ;1;2;2; ;1;07;11;11;2883,90303748648
160125;1;2;98;69;6910;1;48;35;6;1;904000; ; ;8;7;1;2;1;07;11;11;2883,90303748648
160125;1;3;33;70;7020;4;40;40; ; ; ;1200000;1;9;7;1;1;1;07;11;11;2883,90303748648
160130;1;2;12;69;6910;4;48;48; ; ; ;2000000;1;5;7;1;2;1;07;52;52;111,350830745734
160130;1;3;02;41;4111;4;48;48; ; ; ;1200000;1;8;7;1;2;1;07;52;52;111,350830745734
160130;1;5;02;41;4111;1;48;48; ; ;2500000; ; ;8;9;1;2;1;07;52;52;111,350830745734
160132;1;2;45;47;4789;4;20;10;6;1; ;0;1;1;6;2; ;1;07;05;05;1049,8877613247
160133;1;1;53;56;5619;4;16;16; ; ; ;0;1;2;2;2; ;1;07;76;76;2350,49566479905
160133;1;2;97;56;5619;6;12;12; ; ; ; ; ;2;5;2; ;1;07;76;76;2350,49566479905
160134;1;1;41;46;4643;4;40;20;6;1; ;550000;1;1;1;1;1;1;07;73;73;389,442349209198
160134;1;3;11;69;6920;1;48;48; ; ;1400000; ; ;8;7;1;2;1;07;73;73;389,442349209198
160137;1;1;98;49;4921;4;60;60; ; ; ;1450000;1;1;4;1;2;1;07;05;05;606,852784081414
160137;1;2;55;81;8121;4;48;24;6;1; ;450000;1;1;2;2; ;1;07;05;05;606,852784081414
160137;1;3;98;84;8412;2;48;0;1;2;1750000; ; ;9;4;1;3;1;07;05;05;606,852784081414
160141;1;4;40;47;4759;1;55;45;6;1;2100000; ; ;9;7;1;1;1;07;17;17;103,083502381665
160142;1;1;41;47;4711;4;74;74; ; ; ;1400000;1;3;1;2; ;1;07;76;76;1244,12756071518
160142;1;2;45;47;4719;6;35;35; ; ; ; ; ;3;1;2; ;1;07;76;76;1244,12756071518
160142;1;3;45;47;4711;6;16;16; ; ; ; ; ;3;1;2; ;1;07;76;76;1244,12756071518
160142;1;4;45;47;4711;6;5;5; ; ; ; ; ;3;1;2; ;1;07;76;76;1244,12756071518
160144;1;1;97;47;4711;1;48;48; ; ;877802; ; ;4;7;1;1;1;07;17;17;315,518673901426
160144;1;2;45;47;4711;1;48;48; ; ;877802; ; ;9;7;1;1;1;07;17;17;315,518673901426
160145;1;1;95;41;4111;1;48;48; ; ;400000; ; ;3;2;2; ;1;07;50;50;334,454843754845
160146;1;1;95;41;4111;4;48;24;6;1; ;400000;1;1;2;2; ;1;07;11;11;7439,3839650007
160146;1;2;99;38;3830;4;40;40; ; ; ;50000;1;1;6;2; ;1;07;11;11;7439,3839650007
160147;1;1;39;14;1410;1;48;48; ; ;900000; ; ;6;7;1;2;1;07;11;11;1778,91337184699
160151;1;1;13;85;8530;1;40;40; ; ; ; ; ;6;7;2; ;1;07;54;54;570,299767393046
160151;1;2;95;41;4111;4;48;24;7; ; ; ;1;1;2;2; ;1;07;54;54;570,299767393046
160152;1;1;51;56;5630;4;70;0;6;1; ;0;1;1;7;2; ;1;07;50;50;207,917099906598
160158;1;1;06;75;7500;4;45;45; ; ; ;1000000;1;2;7;1;2;1;07;73;73;379,308607786182
160158;1;2;21;75;7500;6;45;45; ; ; ; ; ;2;7;2; ;1;07;73;73;379,308607786182
160158;1;3;45;75;7500;6;45;45; ; ; ; ; ;2;7;1;1;1;07;73;73;379,308607786182
160159;1;1;45;10;1089;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;52;52;401,639710519424
160159;1;2;59;86;8610;1;52;52; ; ;877803; ; ;9;7;1;1;1;07;52;52;401,639710519424
160160;1;2;95;41;4112;4;48;48; ; ; ;600000;1;1;2;2; ;1;07;11;11;2508,65405730502
160161;1;2;33;86;8610;1;48;48; ; ;877807; ; ;9;7;1;1;1;07;76;76;879,472694886692
160161;1;3;37;53;5320;4;36;36; ; ; ;780000;1;1;5;2; ;1;07;76;76;879,472694886692
160162;1;1;54;97;9700;3;42;14;7; ;877807; ; ;2;2;1;2;1;07;76;76;1025,80686407324
160164;1;1;77;10;1081;4;60;5;6;1; ;120000;1;1;1;2; ;1;07;76;76;1167,19023409314
160165;1;3;39;71;7120;4;30;0;6;1; ;350000;1;1;7;2; ;1;07;11;11;6659,3945878894
160167;1;1;75;14;1430;4;14;14; ; ; ;200000;1;1;1;2; ;1;07;52;52;75,3255619750556
160167;1;2;16;73;7310;4;54;54; ; ; ;500000;1;1;1;2; ;1;07;52;52;75,3255619750556
160173;1;1;59;96;9609;4;45;35;6;1; ;800000;1;1;1;2; ;1;07;23;23;157,422959960703
160173;1;2;59;86;8610;1;48;48; ; ;1000000; ; ;9;7;1;1;1;07;23;23;157,422959960703
160175;1;2;95;41;4111;5;48;48; ; ; ;300000;1;2;2;2; ;1;07;11;11;5605,74943464797
160175;1;3;77;10;1081;1;56;56; ; ;878000; ; ;9;7;1;1;1;07;11;11;5605,74943464797
160175;1;4;95;43;4330;4;48;0;6;1; ;300000;1;1;2;2; ;1;07;11;11;5605,74943464797
160176;1;1;84;33;3312;1;48;48; ; ;950000; ; ;3;5;1;2;1;07;11;11;1908,67497697858
160177;1;3;03;25;2511;1;56;56; ; ;900000; ; ;8;7;1;1;1;07;08;08;360,011128428494
160179;1;1;21;64;6412;1;48;48; ; ;2200000; ; ;9;7;1;1;1;07;05;05;1384,53269844368
160184;1;1;45;47;4754;1;49;49; ; ;1800000; ; ;7;1;1;1;1;07;52;52;225,569315996418
160184;1;2;45;47;4791;4;48;20;7; ; ;200000;1;2;1;2; ;1;07;52;52;225,569315996418
160186;1;1;79;14;1410;1;48;40;6;1;1200000; ; ;3;7;2; ;1;07;05;05;1350,81936060432
160188;1;1;37;53;5320;1;48;48; ; ;1000000; ; ;4;5;2; ;1;07;08;08;320,718281296913
160191;1;1;39;86;8621;1;48;70; ; ;1400000; ; ;9;7;1;1;1;07;05;05;1571,2979980545
160193;1;1;45;47;4711;1;70;40;6;1;600000; ; ;3;7;1;2;1;07;50;50;173,992228159135
160200;1;1;53;56;5619;4;56;40;7; ; ;600000;1;2;1;2; ;1;07;08;08;346,134224231018
160200;1;2;53;56;5619;6;48;40;7; ; ; ; ;2;1;2; ;1;07;08;08;346,134224231018
160200;1;3;97;47;4711;1;60;48;7; ;200000; ; ;2;2;2; ;1;07;08;08;346,134224231018
160200;1;4;53;56;5619;4;60;48;7; ; ;600000;1;1;1;2; ;1;07;08;08;346,134224231018
160200;1;5;98;49;4921;4;60;48;7; ; ;900000;1;1;4;2; ;1;07;08;08;346,134224231018
160200;1;6;59;96;9609;4;26;0;7; ; ;0;1;1;2;2; ;1;07;08;08;346,134224231018
160200;1;7;57;96;9602;4;30;0;7; ; ;0;1;1;2;2; ;1;07;08;08;346,134224231018
160203;1;1;41;47;4775;4;48;0;7; ; ;0;1;1;7;2; ;1;07;52;52;170,279913392896
160204;1;2;53;50;5011;1;56;0;3; ;1200000; ; ;6;4;1;1;1;07;08;08;328,230419962711
160207;1;1;58;84;8423;2;70;70; ; ;2000000; ; ;9;6;1;3;1;07;05;05;1605,01133589386
160207;1;2;39;84;8423;2;48;48; ; ;2000000; ; ;9;7;1;1;1;07;05;05;1605,01133589386
160211;1;1;13;85;8530;2;40;40; ; ;4000000; ; ;9;7;1;3;1;07;73;73;374,157931796652
160211;1;2;12;84;8412;4;40;40; ; ; ;3000000;1;9;7;1;1;1;07;73;73;374,157931796652
160217;1;1;93;47;4752;1;48;32;6;1;1400000; ; ;4;7;1;1;1;07;05;05;2073,55501780076
160217;1;2;43;21;2100;1;48;48; ; ;950000; ; ;9;5;1;1;1;07;05;05;2073,55501780076
160222;1;3;45;47;4741;1;48;48; ; ;1600000; ; ;4;7;1;2;1;07;05;05;854,068864038328
160225;1;2;41;47;4771;4;26;0;7; ; ;0;1;1;1;2; ;1;07;08;08;293,227553246598
160227;1;1;59;87;8730;1;48;48; ; ;877803; ; ;6;7;1;2;1;07;05;05;811,514168015614
160227;1;2;61;01;0141;4;50;50; ; ; ;750000;1;1;6;2; ;1;07;05;05;811,514168015614
160228;1;1;97;20;2023;1;55;48;6;1; ; ; ;9;7;1;1;1;07;08;08;434,881205963003
160230;1;1;97;46;4664;1;48;48; ; ;877803; ; ;6;7;1;1;1;07;05;05;835,723697497213
160233;1;2;95;41;4111;1;48;30;6;1;700000; ; ;3;9;2; ;1;07;68;68;285,249649128174
160233;1;3;58;68;6820;1;48;50; ; ;1000000; ; ;4;7;1;1;1;07;68;68;285,249649128174
160234;1;1;84;47;4754;1;48;40;6;1;877803; ; ;6;7;1;1;1;07;05;05;1101,97500488375
160235;1;1;45;47;4799;4;50;0;6;1; ;0;3;1;5;2; ;1;07;08;08;902,551911078116
160235;1;2;30;41;4111;1;48;48; ; ;970000; ; ;5;7;1;1;1;07;08;08;902,551911078116
160238;1;2;41;47;4724;4;40;40; ; ; ;60000;1;1;1;2; ;1;07;08;08;893,699933197027
160238;1;3;98;49;4921;4;40;0;6;1; ;120000;1;1;4;2; ;1;07;08;08;893,699933197027
160238;1;4;39;47;4711;1;63;54;6;1;970000; ; ;9;7;1;2;1;07;08;08;893,699933197027
160252;1;1;98;49;4921;4;40;25;6;1; ;100000;1;1;4;2; ;1;07;08;08;755,541725732779
160252;1;2;54;97;9700;3;40;40; ; ; ; ; ;1;1;2; ;1;07;08;08;755,541725732779
160255;1;4;53;56;5619;1;48;48; ; ;877803; ; ;9;7;1;1;1;07;13;13;303,5898125665
160256;1;1;41;56;5619;4;45;45; ; ; ;400000;1;1;6;2; ;1;07;50;50;150,553180990792
160256;1;2;95;41;4111;1;48;48; ; ;900000; ; ;3;2;2; ;1;07;50;50;150,553180990792
160256;3;1;54;97;9700;3;48;48; ; ;800000; ; ;1;2;2; ;1;07;50;50;150,553180990792
160258;1;1;98;49;4921;1;48;48; ; ;1800000; ; ;9;4;1;2;1;07;11;11;5826,23680300312
160258;1;2;70;14;1410;1;48;48; ; ;1000000; ; ;8;7;1;2;1;07;11;11;5826,23680300312
160261;1;3;45;31;3110;1;48;48; ; ;500000; ; ;4;7;2; ;1;07;52;52;68,047729900171
160261;1;4;81;31;3110;1;48;48; ; ;400000; ; ;4;7;2; ;1;07;52;52;68,047729900171
160263;1;1;33;56;5611;1;56;56; ; ;878116; ; ;9;7;1;2;1;07;08;08;412,013899538593
160263;1;2;95;31;3110;1;48;8;6;1;240000; ; ;2;7;2; ;1;07;08;08;412,013899538593
160263;1;5;95;41;4111;5;40;16;6;1; ;0;1;2;9;2; ;1;07;08;08;412,013899538593
160264;1;1;53;47;4759;4;20;0;6;1; ;100000;1;1;1;2; ;1;07;13;13;314,730564599574
160265;1;1;95;41;4111;4;48;16;6;1; ;80000;1;1;2;2; ;1;07;11;11;5570,32742215009
160266;1;1;45;47;4792;4;30;2;6;1; ;30000;1;1;1;2; ;1;07;08;08;516,916633940834
160266;1;2;45;47;4752;1;40;40; ; ; ; ; ;2;7;2; ;1;07;08;08;516,916633940834
160270;1;3;80;95;9523;4;25;10;6;1; ;60000;1;1;1;2; ;1;07;13;13;430,096952822982
160270;1;4;81;32;3240;4;24;0;6;1; ;100000;1;1;1;2; ;1;07;13;13;430,096952822982
160271;1;1;77;10;1081;1;48;48; ; ;980000; ; ;3;7;1;1;1;07;52;52;225,482952599629
160271;1;3;41;47;4773;4;30;30; ; ; ;350000;1;1;1;2; ;1;07;52;52;225,482952599629
160271;1;5;77;10;1081;1;48;48; ; ;980000; ; ;5;7;1;2;1;07;52;52;225,482952599629
160273;1;1;19;86;8621;1;52;60; ; ;1800000; ; ;9;7;1;1;1;07;11;11;2637,97109329935
160273;1;2;85;43;4321;4;48;42;6;1; ;450000;1;1;2;2; ;1;07;11;11;2637,97109329935
160275;1;1;95;41;4111;1;48;48; ; ;200000; ; ;2;2;2; ;1;07;11;11;8157,18133710367
160279;1;3;97;46;4631;1;67;67; ; ;1100000; ; ;8;7;1;1;1;07;50;50;175,309907058558
160280;1;2;77;10;1081;1;60;35;6;1;800000; ; ;3;7;2; ;1;07;08;08;248,507628273223
160280;1;3;77;10;1081;1;60;35;6;1;900000; ; ;3;7;1;1;1;07;08;08;248,507628273223
160282;1;1;45;47;4789;4;40;34;6;1; ;30000;1;1;6;2; ;1;07;76;76;879,002758921971
160282;1;4;39;82;8299;1;36;24;6;1;1200000; ; ;9;7;1;1;1;07;76;76;879,002758921971
160284;1;1;53;56;5619;4;30;20;6;1; ;160000;1;1;1;2; ;1;07;13;13;330,9537358475
160284;1;2;97;49;4923;4;40;30;6;1; ;290000;1;1;4;2; ;1;07;13;13;330,9537358475
160284;1;4;53;56;5619;4;30;20;6;1; ;200000;1;1;1;2; ;1;07;13;13;330,9537358475
160284;1;7;98;49;4921;4;48;36;6;1; ;300000;1;1;4;2; ;1;07;13;13;330,9537358475
160284;1;8;95;41;4111;4;40;0;6;1; ;200000;1;1;2;2; ;1;07;13;13;330,9537358475
160289;1;1;21;31;3110;5;48;48; ; ; ;800000;1;2;7;2; ;1;07;52;52;166,608357499308
160290;1;2;98;49;4921;4;60;34;6;1; ;450000;1;1;4;2; ;1;07;23;23;121,695561720813
160291;1;2;12;84;8424;2;48;48; ; ;3300000; ; ;9;7;1;2;1;07;08;08;415,501749554255
160296;1;1;45;92;9200;4;36;40; ; ; ;500000;1;1;6;2; ;1;07;17;17;152,503354670489
160298;1;1;97;52;5224;4;30;30; ; ; ;300000;1;1;6;2; ;1;07;52;52;87,6986492921653
160303;1;3;33;80;8010;1;48;0;1;1;900000; ; ;9;7;1;1;1;07;23;23;192,209135743074
160303;1;4;30;84;8412;4;48;36;6;1; ;1500000;1;9;7;1;1;1;07;23;23;192,209135743074
160306;1;1;45;92;9200;4;28;28; ; ; ;250000;1;1;6;2; ;1;07;23;23;117,95337206739
160309;1;3;99;38;3830;4;35;35; ; ; ;350000;1;1;6;2; ;1;07;13;13;333,760943948385
160312;1;1;41;47;4771;4;40;10;6;1; ;0;1;1;2;2; ;1;07;08;08;762,621956931755
160318;1;1;03;35;3511;1;40;40; ; ;1800000; ; ;9;7;1;2;1;07;17;17;97,0047253705425
160318;1;2;41;47;4711;4;79;65;6;1; ;1200000;1;1;7;2; ;1;07;17;17;97,0047253705425
160319;1;2;98;11;1103;1;48;48; ; ;1000000; ; ;9;4;1;1;1;07;23;23;103,604694945637
160319;1;4;59;86;8610;1;50;60; ; ;900000; ; ;9;7;1;1;1;07;23;23;103,604694945637
160324;1;1;79;14;1410;4;30;0;7; ; ;0;1;1;1;2; ;1;07;54;54;327,818424111746
160325;1;2;95;41;4112;4;44;20;6;1; ;200000;1;1;9;2; ;1;07;54;54;190,16400106063
160327;1;2;45;47;4792;4;30;18;6;1; ;120000;1;1;5;2; ;1;07;13;13;290,407277279002
160329;1;1;15;60;6020;1;48;48; ; ;2500000; ; ;9;7;1;1;1;07;23;23;164,230019421377
160329;1;2;16;74;7410;4;48;48; ; ; ;800000;1;1;1;2; ;1;07;23;23;164,230019421377
160330;1;1;41;47;4722;4;30;15;7; ; ;100000;1;1;1;2; ;1;07;23;23;106,532937051967
160330;1;2;45;47;4711;6;40;30;7; ; ; ; ;2;2;2; ;1;07;23;23;106,532937051967
160330;1;3;19;84;8413;4;48;48; ; ; ;1950000;1;9;7;1;1;1;07;23;23;106,532937051967
160330;1;4;03;85;8544;1;48;48; ; ;1100000; ; ;9;7;1;2;1;07;23;23;106,532937051967
160334;1;1;84;45;4520;4;48;30;6;1; ;200000;1;1;7;2; ;1;07;23;23;215,412466226313
160334;1;3;45;47;4771;1;60;30;6;1;350000; ; ;6;7;2; ;1;07;23;23;215,412466226313
160335;1;1;77;56;5619;4;21;21; ; ; ;40000;1;1;1;2; ;1;07;13;13;319,299520443083
160335;1;2;41;47;4722;4;15;15; ; ; ;100000;1;1;1;2; ;1;07;13;13;319,299520443083
160337;1;1;05;47;4711;1;48;48; ; ;950000; ; ;7;7;1;1;1;07;23;23;146,376891730822
160337;1;2;02;71;7110;1;48;48; ; ;900000; ; ;5;7;1;1;1;07;23;23;146,376891730822
160339;1;2;95;41;4111;1;48;32;7; ;830000; ; ;5;9;1;1;1;07;05;05;962,569715516069
160339;1;3;97;52;5224;4;20;10;6;1; ;80000;1;1;6;2; ;1;07;05;05;962,569715516069
160339;1;4;97;52;5224;4;24;8;6;1; ;60000;1;1;6;2; ;1;07;05;05;962,569715516069
160341;1;1;83;25;2511;4;44;0;6;1; ;300000;1;1;7;2; ;1;07;54;54;183,8265148112
160345;1;1;98;49;4921;4;60;36;6;1; ;4000000;1;1;4;2; ;1;07;13;13;428,436649558163
160346;1;1;79;14;1410;4;45;30;6;1; ;600000;1;1;1;2; ;1;07;73;73;518,635157364758
160351;1;1;45;47;4781;4;40;24;6;1; ;200000;1;1;6;2; ;1;07;13;13;286,86447188265
160358;1;3;39;45;4520;1;48;48; ; ;900000; ; ;5;7;1;1;1;07;50;50;157,991826144345
160359;1;1;79;14;1410;4;48;25;6;1; ;250000;1;1;7;2; ;1;07;52;52;299,812312463104
160359;1;2;79;14;1410;4;40;25;6;1; ;200000;1;1;7;2; ;1;07;52;52;299,812312463104
160360;1;1;02;42;4290;1;48;48; ; ;2200000; ; ;6;9;1;1;1;07;54;54;490,749056056975
160360;1;2;32;85;8544;1;48;48; ; ;1000000; ; ;9;7;1;1;1;07;54;54;490,749056056975
160361;1;1;51;56;5611;5;98;63;6;1; ;0;1;3;7;3; ;1;07;17;17;281,681669790593
160363;1;1;58;84;8423;2;56;0;3; ;4200000; ; ;9;7;1;3;1;07;54;54;742,499958322132
160364;1;2;79;14;1410;1;48;48; ; ;970000; ; ;9;7;1;1;1;07;73;73;436,009949507756
160368;1;2;37;88;8890;1;48;48; ; ;950000; ; ;5;5;1;1;1;07;73;73;188,516061729883
160371;1;1;97;29;2930;1;52;52; ; ;1800000; ; ;9;7;1;2;1;07;68;68;320,836764359144
160371;1;2;45;47;4799;4;24;24; ; ; ;650000;1;1;5;2; ;1;07;68;68;320,836764359144
160373;1;1;98;49;4921;4;60;40;6;1; ;420000;1;1;4;2; ;1;07;23;23;139,738182097497
160374;1;1;45;45;4530;1;48;40;6;1;720000; ; ;2;7;2; ;1;07;54;54;539,81600467237
160374;1;2;32;10;1051;1;44;44; ; ;320000; ; ;7;7;1;1;1;07;54;54;539,81600467237
160378;1;2;13;85;8530;2;40;40; ; ;3500000; ; ;9;7;1;3;1;07;52;52;152,35510581048
160378;1;3;02;41;4111;4;40;40; ; ; ;3000000;1;6;9;1;1;1;07;52;52;152,35510581048
160379;1;1;45;47;4781;1;48;48; ; ;877802; ; ;9;7;2; ;1;07;17;17;238,628146619577
160379;1;4;57;96;9602;1;48;48; ; ;600000; ; ;4;7;2; ;1;07;17;17;238,628146619577
160381;1;3;19;70;7020;4;20;20; ; ; ;0;1;1;1;2; ;1;07;76;76;916,196353939942
160382;1;2;06;47;4754;1;48;48; ; ; ; ; ;9;7;1;1;1;07;08;08;502,218588218638
160383;1;1;06;86;8622;4;48;12;6;1; ;500000;1;1;7;1;1;1;07;52;52;242,353128819502
160388;1;1;33;86;8621;1;48;0;1;2;1200000; ; ;9;7;1;1;1;07;13;13;321,46436808167
160388;1;2;58;41;4111;1;48;48; ; ;900000; ; ;9;7;1;1;1;07;13;13;321,46436808167
160389;1;1;98;49;4921;4;30;30; ; ; ;500000;1;1;4;2; ;1;07;52;52;179,403162149419
160389;1;2;07;86;8621;1;45;45; ; ;3000000; ; ;9;7;1;1;1;07;52;52;179,403162149419
160392;1;1;39;47;4752;1;48;48; ; ;877803; ; ;7;7;1;2;1;07;73;73;385,150116955544
160395;1;1;01;20;2012;1;48;48; ; ;2100000; ; ;8;7;1;2;1;07;73;73;389,463698975314
160395;1;2;33;64;6412;1;45;45; ; ;1500000; ; ;9;7;1;1;1;07;73;73;389,463698975314
160398;1;1;41;47;4711;4;65;40;6;1; ; ;1;2;1;2; ;1;07;73;73;249,605834867779
160398;1;2;41;47;4711;4;65;40;6;1; ; ;1;2;1;1;2;1;07;73;73;249,605834867779
160400;1;1;61;01;0161;4;48;48; ; ; ; ;1;1;8;2; ;1;07;54;54;538,272110815986
160404;1;1;95;41;4111;1;48;30;7; ;900000; ; ;9;9;1;1;1;07;05;05;1495,26135400412
160413;1;2;98;49;4921;4;80;30;7; ; ;250000;1;1;4;1;1;1;07;23;23;113,099921962901
160418;1;1;21;20;2021;1;45;45; ; ;4900000; ; ;7;7;1;1;1;07;05;05;523,333553618488
160418;1;3;02;71;7110;4;48;48; ; ; ;2500000;1;1;9;1;1;1;07;05;05;523,333553618488
160421;1;2;59;86;8699;4;40;40; ; ; ;877803;1;1;2;2; ;1;07;11;11;1857,99577091982
160424;1;1;77;47;4711;1;48;48; ; ;1200000; ; ;9;7;1;1;1;07;23;23;215,090672018739
160427;1;1;41;47;4711;4;20;20; ; ; ; ;1;1;5;2; ;1;07;54;54;556,521650527348
160436;1;1;84;45;4520;6;30;30; ; ; ; ; ;3;7;2; ;1;07;50;50;182,914551419792
160436;1;2;02;45;4520;4;48;48; ; ; ; ;1;3;7;1;1;1;07;50;50;182,914551419792
160436;1;3;41;46;4631;4;50;50; ; ; ; ;1;1;7;2; ;1;07;50;50;182,914551419792
160436;1;4;11;53;5320;1;48;48; ; ; ; ; ;7;7;1;2;1;07;50;50;182,914551419792
160440;1;1;77;56;5619;4;36;36; ; ; ;0;1;1;1;2; ;1;07;05;05;817,500035739573
160440;1;3;41;47;4724;4;60;48;6;1; ;900000;1;2;7;2; ;1;07;05;05;817,500035739573
160442;1;1;45;47;4792;4;20;20; ; ; ;0;1;1;1;1;1;1;07;11;11;2019,97957529966
160442;1;3;16;73;7310;1;48;48; ; ;1200000; ; ;6;7;1;1;1;07;11;11;2019,97957529966
160442;1;4;02;62;6201;1;48;48; ; ;1200000; ; ;7;7;1;1;1;07;11;11;2019,97957529966
160444;1;1;44;64;6422;1;48;48; ; ;1200000; ; ;8;7;1;2;1;07;23;23;201,939129922962
160445;1;2;95;41;4111;1;48;24;6;1;760000; ; ;4;9;1;1;1;07;05;05;1006,22873842038
160445;1;3;58;47;4711;1;72;32;7; ;980000; ; ;9;7;1;1;1;07;05;05;1006,22873842038
160447;1;1;54;81;8121;4;48;20;6;1; ;0;1;1;2;2; ;1;07;11;11;2074,81932142234
160448;1;1;13;85;8551;4;40;40; ; ; ;2800000;1;9;7;1;2;1;07;08;08;265,548446804532
160448;1;3;21;68;6820;1;48;48; ; ; ; ; ;5;7;1;1;1;07;08;08;265,548446804532
160448;1;6;54;97;9700;3;60;60; ; ;650000; ; ;1;1;2; ;1;07;08;08;265,548446804532
160448;2;1;50;56;5611;1;67;37;6;1;900000; ; ;4;7;2; ;1;07;08;08;265,548446804532
160449;1;3;33;47;4723;1;42;42; ; ;1200000; ; ;6;7;1;1;1;07;52;52;141,329900561894
160449;1;4;41;47;4772;4;20;20; ; ; ;40000;1;1;1;2; ;1;07;52;52;141,329900561894
160450;1;1;45;45;4530;1;40;40; ; ;877803; ; ;2;7;2; ;1;07;11;11;2835,0302470837
160451;1;1;58;80;8010;1;72;72; ; ;950000; ; ;9;7;1;1;1;07;68;68;492,527130579623
160452;1;1;51;55;5511;5;70;28;6;1; ;400000;1;2;7;3; ;1;07;17;17;232,811340889302
160452;1;2;44;68;6820;4;56;40;6;1; ;3000000;1;1;6;1;2;1;07;17;17;232,811340889302
160453;1;1;87;43;4322;4;40;0;6;1; ;300000;1;1;2;3; ;1;07;08;08;407,687973132944
160453;1;3;95;41;4111;4;60;24;6;1; ;200000;1;1;2;2; ;1;07;08;08;407,687973132944
160453;1;4;41;47;4771;4;30;0;6;1; ;0;1;1;5;2; ;1;07;08;08;407,687973132944
160456;1;1;95;41;4111;5;54;54; ; ; ;900000;1;2;2;2; ;1;07;73;73;124,80291743389
160457;1;1;77;10;1081;4;20;20; ; ; ;100000;1;1;1;2; ;1;07;23;23;330,563070688966
160457;1;2;45;47;4781;4;60;40;6;1; ;300000;1;1;6;2; ;1;07;23;23;330,563070688966
160457;1;3;45;47;4781;4;60;50;6;1; ;400000;1;1;6;2; ;1;07;23;23;330,563070688966
160458;1;1;79;14;1410;4;30;15;7; ; ;100000;1;1;7;3; ;1;07;52;52;144,737926383962
160460;1;1;93;27;2711;1;64;64; ; ;930000; ; ;9;7;1;1;1;07;66;66;332,860928192205
160460;1;3;03;33;3312;1;48;48; ; ;900000; ; ;6;7;2; ;1;07;66;66;332,860928192205
160462;1;1;35;49;4921;1;48;0;5;1;1653000; ; ;9;7;2; ;1;07;08;08;742,00473632382
160462;1;2;03;86;8691;1;48;24;6;1;483000; ; ;9;7;1;2;1;07;08;08;742,00473632382
160465;1;2;45;45;4541;1;48;48; ; ;900000; ; ;9;7;1;1;1;07;52;52;301,230117107215
160465;1;3;44;64;6412;1;40;40; ; ;1800000; ; ;9;7;1;1;1;07;52;52;301,230117107215
160465;1;6;59;86;8699;1;36;36; ; ;900000; ; ;6;2;1;1;1;07;52;52;301,230117107215
160466;1;1;55;91;9102;1;48;40;6;1;877803; ; ;4;7;1;2;1;07;11;11;1354,58598501599
160467;1;1;98;49;4921;4;66;66; ; ; ;500000;1;1;4;2; ;1;07;76;76;991,885098462471
160471;1;2;01;21;2100;1;48;48; ; ; ; ; ;9;7;1;1;1;07;05;05;995,166498080676
160472;1;1;45;56;5619;4;18;18; ; ; ;400000;1;1;1;2; ;1;07;08;08;308,264662601405
160475;1;1;95;41;4111;4;44;20;5;1; ;350000;1;1;2;2; ;1;07;52;52;324,374126502841
160475;1;3;03;71;7120;1;44;44; ; ;980657; ; ;4;7;1;2;1;07;52;52;324,374126502841
160478;1;1;99;38;3830;4;40;30;7; ; ;160000;1;1;6;2; ;1;07;52;52;122,023124225178
160483;1;3;16;74;7420;4;24;12;6;1; ;1700000;1;1;1;1;1;1;07;76;76;823,030726252366
160484;1;2;84;45;4520;4;48;48; ; ; ; ;1;3;7;1;1;1;07;50;50;231,727786778866
160484;1;3;84;45;4520;6;50;50; ; ; ; ; ;3;7;2; ;1;07;50;50;231,727786778866
160485;1;1;98;49;4921;4;50;40;6;1; ;400000;1;1;4;2; ;1;07;23;23;309,475225508185
