DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6910,P6910S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OCI,P6420S1,RAMA4D,OFICIO,RAMA2D,RAMA4DP8,RAMA2DP8,DPTO,fex_c_2011
590817,1,1,5,60,1,2,1,,1,1,,2,1,1,48,1,,1,,1100000,2,,,2,,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,750000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,17,2,,,,,,9,7,,,,1,1,1,14,1,1,,1,,,,,,,1,1,12,1,,2,,,,,12,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,1,25,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,,2,3,2,3,3,2,2,3,3,10,REBUSCARIA OTRO EMPLEO,1,,6601,44,66,,,5,85.629.549.620.452
590818,1,1,5,60,2,,,,,,,,,,480,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,,3,,12,48,,.,48,,,2,,,,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,5020,87,50,,,5,100.907.734.158.144
590818,1,3,5,60,1,2,1,,1,1,,2,1,1,36,1,,6,,570000,2,,,1,250000,2,,2,,2,,,50800,,,,2,,1,2,,2,2,2,,,2,,,,531000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,2,,,,,,,,,9,7,,,,1,1,1,3,1,1,,,,,,,,,1,1,12,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,3,10,REBUSCARIA OTRO EMPLEO,1,,1810,79,18,,,5,100.907.734.158.144
590820,1,1,5,60,2,,,,,,,,,,250,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0,1,,3,,12,70,,.,70,,,1,7,18,2,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,3,2,2,3,8,,1,,7020,44,70,,,5,109.111.858.279.135
590821,1,2,5,60,1,2,1,,1,1,,2,1,1,144,1,,2,,1000000,1,100000,2,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,1000000,2,2,1,2,,,,,,,,,,,12,48,,.,48,,,1,7,17,2,,,,,,9,7,,,,1,1,1,12,1,1,,,,,,,,,1,1,24,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,2,4,3,3,,1,,7530,8,75,,,5,837.935.981.944.073
590822,1,1,8,60,1,2,1,,1,1,,1,1,1,120,2,,1,,1776000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,1776000,1776000,1776000,2,1,1,2,,,,,,,,,,,12,30,2,,0,3,,1,7,12,2,,,,,,9,7,,,,3,,,,,,,,,,,,,,1,1,240,2,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,4,1,,1,,8045,13,80,,,8,351.173.996.548.879
590822,1,2,8,60,1,2,1,,1,1,,1,1,1,1,1,,1,,800000,2,,,2,,2,,2,,2,,,52000,,,,2,,1,2,,2,2,2,,,1,,400000,400000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,12,1,14,18,1,7,12,9,7,,,,1,1,1,2,1,,1,,,,,,,,1,1,12,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,1,2,1,2,2,,2,1,,1,2,1,4,2,2,2,3,3,1,,1,,2529,42,25,,,8,351.173.996.548.879
590822,1,4,8,60,1,2,1,,1,1,,1,1,1,24,1,,1,,1600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,800000,800000,800000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,12,1,14,18,2,,,9,7,,,,1,1,1,2,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,4,3,1,,1,,3611,42,36,,,8,351.173.996.548.879
590823,1,1,8,60,1,2,1,,1,1,,1,1,1,336,1,,1,,2000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,1000000,1000000,,2,1,2,2,,,,,,,,,,,12,40,,.,40,,,1,8,12,2,,,,,,9,7,,,,1,1,1,28,1,,1,,,,,,,,1,1,9,6,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,1,,7010,39,70,,,8,547.654.236.748.208
590824,1,1,8,60,2,,,,,,,,,,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,8000000,1,,3,,12,48,,.,28,2,,1,9,12,1,14,19,1,8,15,7,7,,,,1,1,2,10,1,1,,,,,,,,,1,1,60,1,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,1,,1,2003,2,,,,2,,,,,,,,,,,,,,,1,1,1,2,2,2,2,4,3,2,,1,,2211,21,22,,,8,522.013.377.494.497
590824,1,3,8,60,1,1,,,1,1,,2,2,2,1,3,,1,,250000,2,,,1,100000,1,180000,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,8,75,,.,75,,,1,5,19,2,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,24,3,,2,,,,,3,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,4,2,2,4,2,8,,1,,9500,54,95,,,8,522.013.377.494.497
590827,1,3,8,60,1,2,1,,1,1,,1,1,1,36,1,,1,,1800000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,800000,800000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,12,1,14,18,1,8,14,9,7,,,,1,1,1,14,1,,1,,,,,,,,1,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,2,1,2,2,2,2,4,3,1,,1,,5241,11,52,,,8,325.042.919.782.297
590827,1,4,8,60,2,,,,,,,,,,192,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,350000,1,,1,,12,35,2,,35,,,2,,,,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,1,120,1,,1,18,4,,250000,12,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,1,2,2,2,2,2,2,1,QUIERE TENER NUEVAMENTE LAS PRESTACIONES SOCIALES DE LEY,2,1,,3,3,1,4,4,3,2,1,3,8,,1,,9214,86,92,,,8,325.042.919.782.297
590827,1,5,8,60,2,,,,,,,,,,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,,3,,12,30,2,,30,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,6,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,2,2,2,2,2,2,2,2,,2,1,,4,2,3,4,4,2,2,1,3,8,,1,,6421,38,64,,,8,325.042.919.782.297
590828,1,1,8,60,2,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,,3,,12,60,,.,60,,,1,7,18,1,2,8,2,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,1,,2,2,2,4,4,2,2,2,3,8,,1,,5020,99,50,,,8,449.073.237.095.537
590828,1,2,8,60,2,,,,,,,,,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,185000,1,,1,,12,18,2,,18,,,1,2,8,2,,,,,,1,3,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,4,2,2,3,3,8,,1,,5225,41,52,,,8,449.073.237.095.537
590830,1,1,8,60,2,,,,,,,,,,24,1,,1,,360000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,7,17,2,,,,,,4,9,,,,2,,,,1,,,,,,,,1,,2,1,240,4,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,4,4,2,2,3,3,8,,1,,4521,95,45,,,8,478.390.871.693.159
590830,1,3,8,60,2,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,120000,1,,3,,12,50,,.,50,,,2,,,,,,,,,1,6,,,,2,,,,1,,,,,,,,1,,2,1,36,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,4,2,2,3,3,3,,1,,5271,80,52,,,8,478.390.871.693.159
590830,1,4,8,60,2,,,,,,,,,,24,1,,1,,270000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,8,18,2,,,,,,3,6,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,1,,5020,84,50,,,8,478.390.871.693.159
590830,1,6,8,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,,3,,12,50,,.,50,,,1,8,17,2,,,,,,1,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,3,3,2,2,3,3,8,,1,,4542,85,45,,,8,478.390.871.693.159
590831,1,1,8,60,1,2,1,,1,1,,2,2,2,24,1,,1,,460000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,7,19,2,,,,,,9,9,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,3,3,8,,1,,4541,87,45,,,8,501.146.830.946.054
590831,1,2,8,60,2,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,79000,1,,3,,12,30,2,,30,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,4,2,2,3,3,8,,1,,1591,77,15,,,8,501.146.830.946.054
590832,1,1,8,60,2,,,,,,,,,,132,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,6,7,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,3,3,8,,1,,5170,84,51,,,8,572.317.300.022.763
590832,1,3,8,60,2,,,,,,,,,,12,1,,1,,386000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,18,2,,,,,,7,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,3,3,8,,1,,3410,84,34,,,8,572.317.300.022.763
590834,1,3,8,60,1,2,2,12,1,1,,1,1,1,1,1,,1,,433700,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,362000,362000,362000,2,1,1,2,,,,,,,,,,,2,48,,.,48,,,1,7,13,1,15,18,1,7,12,9,7,,,,1,1,1,10,1,,1,,,,,,,,1,1,120,1,,2,,,,,2,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,3,2,3,3,2,2,2,3,3,1,,1,,8514,32,85,,,8,393.552.758.627.676
590834,1,5,8,60,1,2,2,12,1,1,,1,1,1,20,1,,1,,490000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,245000,245000,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,19,2,,,,,,9,7,,,,1,1,1,1,1,,1,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,,2,2,2,3,1,2,2,3,3,1,,1,,2731,39,27,,,8,393.552.758.627.676
590834,1,6,8,60,1,2,1,,1,1,,1,2,1,72,1,,1,,580000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,290000,290000,,2,1,2,2,,,,,,,,,,,12,56,,.,56,,,2,,,,,,,,,9,7,,,,2,,,,1,,,,,,,,1,,2,1,72,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,1,1,2,2,4,2,2,3,3,2,,1,,9111,58,91,,,8,393.552.758.627.676
590834,1,7,8,60,1,2,1,,1,1,,1,1,1,156,1,,1,,585000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,292500,292500,,2,1,2,2,,,,,,,,,,,12,48,,.,48,,,1,8,19,2,,,,,,7,7,,,,1,2,1,13,1,,1,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,3,1,,1,,5239,39,52,,,8,393.552.758.627.676
590835,1,2,8,60,2,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,,3,,12,35,2,,35,,,2,,,,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,5135,41,51,,,8,41.632.096.437.648
590835,1,3,8,60,1,2,2,12,1,1,,1,1,1,6,1,,1,,645000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,6,48,,.,48,,,1,7,12,1,14,18,2,,,6,7,,,,1,1,1,4,1,1,,,,,,,,,1,1,48,1,,2,,,,,12,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,3,3,1,,1,,8515,32,85,,,8,41.632.096.437.648
590836,1,1,8,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,,3,,12,48,,.,48,,,1,8,17,2,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,204,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,4,4,2,2,2,3,8,,1,,6042,98,60,,,8,304.903.107.012.119
590836,1,3,8,60,2,,,,,,,,,,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,,3,,12,40,,.,40,,,1,8,19,2,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,1,2,1,3,4,2,2,3,3,8,,1,,7412,11,74,,,8,304.903.107.012.119
590836,1,4,8,60,2,,,,,,,,,,120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,300000,1,,3,,12,50,,.,60,,,1,8,21,2,,,,,,3,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,1,2006,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,1,,7499,34,74,,,8,304.903.107.012.119
590837,1,1,8,60,2,,,,,,,,,,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,900000,1,,3,,12,60,,.,60,,,1,5,21,2,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,2,3,3,8,,1,,5239,41,52,,,8,522.013.377.494.497
590837,1,2,8,60,2,,,,,,,,,,120,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,35,2,,35,,,2,,,,,,,,,2,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,1,,5239,45,52,,,8,522.013.377.494.497
590838,1,1,8,60,2,,,,,,,,,,288,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,,3,,12,60,,.,60,,,1,7,18,2,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,3,3,8,,1,,5232,41,52,,,8,504.686.173.590.555
590840,1,1,8,60,2,,,,,,,,,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,550000,1,,3,,12,60,,.,60,,,2,,,,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,72,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,3,3,2,2,2,3,8,,1,,6031,98,60,,,8,63.994.842.645.497
590840,1,2,8,60,1,2,2,12,1,1,,2,2,2,108,1,,1,,450000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,48,,.,48,,,1,7,18,1,7,13,2,,,9,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,3,4,2,2,3,3,8,,1,,1810,79,18,,,8,63.994.842.645.497
590841,1,6,8,60,2,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,460000,1,,3,,10,60,,.,60,,,2,,,,,,,,,1,4,,,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,2,4,2,2,2,3,3,,1,,6031,98,60,,,8,477.735.303.797.383
590841,1,8,8,60,1,2,2,12,1,2,,1,1,1,12,1,,2,,456000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,1,,228000,228000,,2,1,2,2,,,,,,,,,,,12,56,,.,56,,,2,,,,,,,,,9,7,,,,1,1,1,6,1,,1,,,,,,,,1,1,24,1,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,,2,2,1,3,2,2,2,3,3,1,,1,,5211,97,52,,,8,477.735.303.797.383
590842,1,2,8,60,1,1,,,1,1,,2,2,2,24,3,,1,,460000,2,,,1,150000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,45,,.,45,,,1,7,17,2,,,,,,2,2,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,1,QUIERE TENER DERECHO A LAS PRESTACIONES SOCIALES DE LEY PARA ELLA Y SUS HIJAS,2,1,,3,2,1,3,4,2,2,3,3,3,,1,,9500,59,95,,,8,346.920.166.622.021
590843,1,1,8,60,2,,,,,,,,,,96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1500000,1,,3,,12,75,,.,75,,,1,5,20,2,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,1,144,5,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,1,,1,2005,2,,,,2,,,,,,,,,,,,,,,1,2,1,1,4,2,2,3,3,2,,1,,5211,41,52,,,8,322.558.761.177.689
590843,1,3,8,60,2,,,,,,,,,,96,1,,1,,400000,2,,,1,150000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,70,,.,70,,,1,6,20,2,,,,,,3,1,,,,2,,,,1,,,,,,,,1,,2,1,36,4,,2,,,,,0,,,,,,,,,,,,,2,1,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,1,4,3,3,,1,,5211,45,52,,,8,322.558.761.177.689
590843,1,4,8,60,2,,,,,,,,,,86,1,,1,,460000,2,,,1,120000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,12,70,,.,70,,,1,5,22,2,,,,,,2,1,,,,2,,,,1,,,,,,,,1,,9,1,48,4,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,1,,5211,45,52,,,8,322.558.761.177.689
590844,1,1,8,60,2,,,,,,,,,,143,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,550000,1,,3,,12,48,,.,48,,,2,,,,,,,,,1,1,,,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5272,3,52,,,8,868.788.833.854.034
590844,1,2,8,60,1,2,2,12,1,1,,2,2,2,2,1,,1,,456000,2,,,2,,2,,2,,2,,,60000,,,,2,,1,2,,2,2,2,,,2,,,,,2,2,2,2,,,,,,,,,,,2,48,,.,48,,,1,8,17,1,7,13,2,,,5,7,,,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,12,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,1,,5030,33,50,,,8,868.788.833.854.034
590844,2,2,8,60,2,,,,,,,,,,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,900000,1,,3,,12,50,,.,50,,,2,,,,,,,,,1,5,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,1,,5142,41,51,,,8,868.788.833.854.034
590845,1,3,8,60,2,,,,,,,,,,156,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,700000,1,,3,,12,40,,.,40,,,2,,,,,,,,,1,7,,,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,1,1,1,1,4,2,2,4,4,3,,1,,7411,12,74,,,8,557.061.090.094.619
590846,1,1,8,60,1,2,1,,1,1,,1,1,1,12,1,,2,,1000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,1000000,1000000,2,1,1,2,,,,,,,,,,,12,48,,.,48,,,1,8,18,2,,,,,,9,7,,,,1,1,1,1,1,1,,,,,,,,,1,1,3,1,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,5,,1,,6042,44,60,,,8,507.170.332.195.162
590846,1,3,8,60,1,2,1,,1,1,,1,1,1,3,1,,2,,2000000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,2,,,99,99,2,1,1,2,,,,,,,,,,,3,84,,.,84,,,2,,,,,,,,,8,7,,,,1,1,1,0,1,1,,,,,,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,1,,2212,15,22,,,8,507.170.332.195.162
