Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
314470;3;2;70;24;30;4; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;73;73;238,930796801637
314472;2;1;70;52;40;1; ;1;1;2;156;4; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;7512;75;73;73;145,299607280443
314476;2;3;70;156;48;1; ;1;1;2;156;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5231;52;73;73;114,600501592418
314480;2;2;70;104;48;1; ;1;1;2;16;4; ;1;2;9; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;45;45;5233;52;73;73;176,940158196786
314480;2;4;70;52;48;5; ;1;1;2;54;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;32;7411;74;73;73;176,940158196786
314482;2;2;70;52;36;1; ;1;1;2;16;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;45;45;5225;52;73;73;127,686223156248
314483;2;2;70;156;48;1; ;1;1;2;12;1; ;2;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;95;4521;45;73;73;205,658022886817
314483;2;3;70;48;48;1; ;1;1;2;78;2; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7524;75;73;73;205,658022886817
314489;2;4;70;16;48;1; ;1;1;2;16;1; ;6;2;8; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5233;52;73;73;163,649479109266
314493;2;2;70;15;30;3; ;1;1;2;9;4; ;1;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;10000;1;350000;1;54;56;9500;95;73;73;211,641319565577
314496;2;1;70;12;60;1; ;1;1;2;12;4; ;1;2;8; ;8; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;500000;1;95;58;9500;95;73;73;190,081613084437
314497;2;2;70;52;48;1; ;1;1;2;156;1; ;5;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;59;9242;92;73;73;249,269107435599
314505;2;1;70;12;60;4; ;1;1;2;16;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;56;53;5521;55;73;73;112,695645735195
314510;2;1;70;52;54;4; ;2;1;2;108;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;9241;92;73;73;269,330307657035
314510;2;3;70;24;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;73;73;269,330307657035
314511;2;4;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;327000;1;327000;1;97;97;5211;52;73;73;167,679351530652
314512;2;3;70;52;25;1; ;2;2;2;104;1; ;9;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;73;73;229,38005142394
314513;2;2;70;4;48;4; ;1;1;2;208;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;ES PENSIONADA;2; ;2; ;1;41;30;6421;64;73;73;152,633040785777
314515;2;2;70;4;48;1; ;1;1;2;6;1; ;4;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;320000;1;3000000;1;55;53;5521;55;73;73;97,8706791955496
314515;2;4;70;2;18;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;73;73;97,8706791955496
314515;2;7;70;12;48;3; ;1;1;2;12;3; ;1;2;5; ;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;73;73;97,8706791955496
314519;2;2;70;4;40;1; ;1;1;2;4;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;58;83;2731;27;73;73;187,864301212075
314521;2;1;70;4;40;1; ;1;1;2;4;1; ;4;1; ;.;9;POR  EL  SISBEN;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4300000;1;95;95;4521;45;73;73;157,635069079828
314526;2;3;70;4;40;1; ;1;1;2;4;1; ;9;2;7; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;32;45;9242;92;73;73;197,839989156566
314528;2;2;70;2;40;1; ;1;2;2;520;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;32;32;7512;75;73;73;115,656207529522
314541;2;2;70;52;48;3; ;2;2;2;10;3; ;1;1; ;.;2; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2100000;1;54;54;9500;95;05;05;761,581392945565
314551;2;2;70;28;48;1; ;2;2;2;28;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5239;52;05;05;1099,16381161416
314579;2;3;70;8;1;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;08;474,046003000545
314579;2;4;70;14;8;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;08;08;474,046003000545
314580;2;4;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;08;08;342,963348796339
314581;2;2;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;08;08;507,406961159118
314590;2;2;70;4;60;1; ;1;1;2;4;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;4000000;1;34;34;6424;64;11;11;2094,96906896903
314596;2;4;70;48;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;11;2470,14656587128
314597;2;1;70;48;48;1; ;1;1;2;84;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;34;6412;64;11;11;2250,11623395084
314598;2;3;70;48;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;11;11;2385,12331503566
314602;2;2;70;48;48;1; ;1;1;2;84;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5235;52;11;11;1947,19458796149
314610;2;2;70;52;40;4; ;2;2;2;152;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;120000;1;45;62;0112;01;11;11;2180,16640306703
314610;3;2;70;28;20;1; ;2;2;2;108;1; ;9;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5211;52;11;11;2180,16640306703
314616;2;3;70;16;84;4; ;2;2;2;16;4; ;2;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;12000000;1;40;40;5233;52;11;11;2459,37447240865
314620;2;1;70;52;48;1; ;1;1;2;250;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;9120;91;11;11;1621,99972761103
314630;2;3;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;11;11;2171,22195912228
314631;2;2;70;4;48;1; ;2;2;2;24;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3300000;1;55;55;7020;70;11;11;2560,11440107108
314633;2;1;70;4;48;1; ;2;2;2;5;1; ;4;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5670000;1;58;58;6390;63;11;11;2444,56549012739
314639;2;3;70;8;48;1; ;1;1;2;12;1; ;6;2;4; ;3; ;2;11;TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;85;6421;64;11;11;2552,62544232067
314639;3;1;70;24;48;1; ;1;1;2;24;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;120000;1;4000000;1;95;95;4521;45;11;11;2552,62544232067
314639;3;2;70;8;48;3; ;1;1;2;8;4; ;1;2;2; ;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;500000;1;55;54;9500;95;11;11;2552,62544232067
314649;2;1;70;4;48;5; ;1;1;2;4;5; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;800000;1;5000000;1;95;95;4521;45;11;11;2222,79298639035
314652;2;3;70;12;48;4; ;2;2;2;12;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;1500000;1;3000000;1;13;13;8060;80;11;11;1594,71980178475
314658;2;2;70;4;50;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;450000;1;54;54;9500;95;11;11;2108,47779520581
314660;2;1;70;10;48;2; ;1;1;2;12;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;12;58;7524;75;11;11;2404,86926872576
314694;2;1;70;16;48;1; ;2;2;2;144;1; ;9;1; ;.;9;PAGABA  SALUD;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;8512;85;11;11;1699,74143220341
314702;2;2;70;2;48;1; ;2;2;2;12;1; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;34;38;6421;64;11;11;2062,46439052531
314704;2;2;70;52;48;1; ;1;1;2;104;1; ;9;2;2; ;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;10000;2; ;1;62;62;0112;01;11;11;2150,30310929861
314707;2;1;70;2;25;1; ;1;1;2;52;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;79;59;9500;95;11;11;2125,9764944275
314709;2;4;70;4;48;1; ;2;1;2;4;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;39;39;6512;65;11;11;1213,05714579886
314717;2;1;70;40;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;11;11;2198,54520668277
314735;2;2;70;36;48;1; ;1;1;2;36;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;3611;36;11;11;1888,34082075277
314741;2;2;70;96;48;1; ;1;2;2;12;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;58;45;5262;52;13;13;232,576258222478
314742;2;2;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;13;13;221,158466105213
314744;2;1;70;12;48;2; ;1;1;2;12;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;6000000;1;58;58;7512;75;13;13;209,724272067666
314744;2;5;70;20;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;13;13;209,724272067666
314752;3;3;70;48;48;1; ;1;1;2;3;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;150000;1;45;45;5231;52;15;15;84,2058460798696
314755;2;1;70;48;48;2; ;2;1;2;48;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;02;02;7512;75;15;15;55,7628976927326
314763;2;2;70;4;48;1; ;1;1;2;8;1; ;3;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1250000;1;95;95;4521;45;15;15;51,1075065485953
314768;2;3;70;16;40;1; ;1;1;2;18;1; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;33;53;5529;55;15;15;57,3354780794042
314768;2;4;70;20;40;1; ;1;1;2;24;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;94;2090;20;15;15;57,3354780794042
314770;2;2;70;4;40;1; ;1;1;2;16;1; ;9;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5234;52;15;15;92,3858786116769
314777;2;2;70;4;18;4; ;1;1;2;11;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;15;15;73,1977287339102
314791;2;3;70;32;48;1; ;2;2;2;32;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3897000;1;33;34;7430;74;17;17;178,647175800083
314793;2;1;70;16;48;1; ;1;1;2;20;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;50;54;9500;95;17;17;176,118074967553
314796;2;3;70;65;48;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;99; ; ; ;17;17;292,887627197
314797;2;5;70;65;40;1; ;1;1;2;166;1; ;9;2;2; ;1; ;2;11;SALARIO INTEGRAL; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;4530;45;17;17;137,20146707143
314821;2;1;70;52;50;1; ;1;1;2;52;4; ;1;2;2; ;1; ;2;11;PAGA PROSPERAR; ;1;1; ; ; ; ; ; ; ;2; ;2; ;1;95;93;4552;45;17;17;150,802061222135
314826;2;3;70;56;48;1; ;1;1;2;56;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;8011;80;17;17;178,019482681392
314835;2;2;70;36;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;17;17;138,795358606713
314838;2;2;70;8;48;3; ;1;1;2;9;3; ;1;2;4; ;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;450000;1;54;54;9500;95;17;17;147,59322550659
314841;2;1;70;8;50;1; ;1;1;2;3;3; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1200000;1;53;53;0118;01;17;17;179,613374216674
314842;2;2;70;48;48;1; ;1;1;2;53;1; ;5;2;5; ;5; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;32;39;8512;85;17;17;185,248155935658
314846;2;2;70;18;48;1; ;2;1;2;8;1; ;3;2;4; ;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;190000;1;87;97;4521;45;17;17;152,239203156004
314847;2;2;70;8;40;1; ;2;2;2;240;1; ;2;2;4; ;5; ;2;5; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;13;44;6421;64;17;17;648,262578582436
314853;2;1;70;52;48;1; ;1;1;2;520;1; ;2;2;4; ;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;45;5233;52;17;17;91,7961403539383
314860;2;2;70;12;48;1; ;1;1;2;32;1; ;2;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;576000;1;53;53;5521;55;17;17;170,897998971769
314862;2;2;70;8;48;1; ;2;2;2;8;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2448000;1;32;33;2693;26;17;17;153,088272590365
314869;2;3;70;24;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;17;17;185,248155935658
314879;2;4;70;1;48;1; ;1;1;2;8;1; ;1;2;8; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;95;58;8012;80;18;18;68,9808325446978
314883;2;1;70;2;36;1; ;2;2;2;8;1; ;3;2;2; ;1; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1;600000;1;54;54;9500;95;18;18;67,9405462946433
314891;2;1;70;48;48;2; ;2;2;2;48;2; ;5;1; ;.;2; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;21;58;7512;75;18;18;68,4179349851385
314899;3;1;70;3;90;1; ;1;1;2;12;1; ;3;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;98;95;4521;45;18;18;59,0245065613848
314899;3;2;70;1;48;1; ;2;2;2;3;3; ;1;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;450000;1;3600000;1;45;54;9500;95;18;18;59,0245065613848
314900;2;4;70;8;48;1; ;2;2;2;12;1; ;5;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;45;45;5233;52;18;18;38,9385101318647
314902;2;2;70;8;48;1; ;1;1;2;32;1; ;3;2;12;POR VIAJE;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5233;52;18;18;54,9233883100305
314903;2;1;70;2;48;1; ;1;1;2;7;1; ;2;2;12;ERA TRABAJO TEMPORAL;6; ;2;11;ERA TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;1320000;1;45;45;5233;52;18;18;60,9737034469595
314907;2;3;70;48;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;19;19;89,4117261624094
314908;2;1;70;4;48;3; ;1;1;2;24;1; ;3;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;55;53;5521;55;19;19;61,5521001619637
314911;2;5;70;1;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;19;19;74,9268770747521
314913;2;2;70;8;25;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;19;19;81,7933900621179
314916;2;3;70;192;48;1; ;1;1;2;192;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;32;5011;50;19;19;64,3966752873365
314920;2;4;70;12;48;1; ;1;1;2;12;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;44;6421;64;19;19;55,0426387283026
314921;2;4;70;16;48;1; ;1;1;2;16;1; ;3;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;55;39;7499;74;19;19;85,2764520589318
314922;2;1;70;24;48;1; ;2;2;2;24;2; ;9;1; ;.;3; ;1; ;.; ; ; ;1;1; ; ; ; ; ;2; ;1;1080000;1;02;02;6421;64;19;19;87,1566098012238
314923;2;1;70;8;44;1; ;2;2;2;100;1; ;8;2;8; ;4; ;2;11;ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;32;32;7512;75;19;19;87,800540904722
314924;2;3;70;20;44;1; ;1;1;2;32;2; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;58;58;7524;75;19;19;66,0156386207742
314925;2;3;70;12;44;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;19;19;108,264256564027
314928;2;1;70;2;48;1; ;1;1;2;4;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;45;21;5221;52;20;20;25,2196301379783
314934;2;1;70;52;30;1; ;1;1;2;30;3; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;58;58;9500;95;23;23;129,031315732231
314935;2;1;70;26;44;1; ;1;1;2;26;1; ;5;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;45;5211;52;23;23;129,132037173985
314938;2;2;70;26;48;1; ;1;1;2;26;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;58;95;4521;45;23;23;129,031315732231
314939;2;2;70;8;44;1; ;1;1;2;8;8; ;3;2;4; ;9;CON DINERO DE SU BOLSILLO;2;11;NO TIENE IDEA DE QUE ES UN REGIMEN DE PENSIONES; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;62;0121;01;23;23;141,070804704727
314944;2;2;70;13;48;1; ;1;1;2;24;4; ;1;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;13;45;5261;52;23;23;128,610521566378
314949;2;1;70;2;48;3; ;1;1;2;6;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;650000;1;54;54;9500;95;23;23;128,022036362071
314955;2;1;70;52;48;1; ;1;1;2;52;4; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;7512;75;23;23;129,031315732231
314959;2;5;70;13;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;23;23;147,487975031661
314960;2;4;70;2;48;1; ;1;1;2;2;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;160000;1;400000;1;95;95;4521;45;23;23;103,96512833968
314962;2;4;70;1;24;1; ;2;2;2;104;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;23;23;140,835053889524
314968;2;4;70;25;40;5; ;1;1;2;52;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;ES JUBILADO;2; ;2; ;1;41;33;6512;65;23;23;115,05637851479
314972;2;2;70;17;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;23;23;148,009490639267
314977;2;4;70;21;40;1; ;2;2;2;20;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4900000;1;19;19;4010;40;23;23;120,106474088192
314981;2;2;70;2;60;1; ;1;1;2;4;1; ;4;2;5; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;4638000;1;33;45;1551;15;27;27;29,987361015407
314987;2;2;70;48;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;27;27;36,5057592704153
314988;2;2;70;50;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;27;27;62,6919108787859
314989;2;1;70;16;40;1; ;1;1;2;152;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;02;02;7310;73;27;27;30,6382657075128
314993;2;2;70;15;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;27;27;62,1521888164529
314997;2;2;70;90;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;27;27;30,6382657075128
315002;2;1;70;8;40;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;27;27;27,4859138520398
315003;2;1;70;150;48;2; ;1;1;2;150;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;9500;95;27;27;45,338496642816
315004;2;4;70;96;40;2; ;1;1;2;96;1; ;5;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;19;19;8531;85;27;27;42,2973274171159
315006;2;1;70;48;40;4; ;1;1;2;48;1; ;2;2;9; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;45;5231;52;27;27;37,5476778271955
315009;2;1;70;4;40;1; ;1;1;2;4;3; ;1;1; ;.;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;1350000;1;54;54;9500;95;27;27;39,6197112775722
315014;2;1;70;48;40;2; ;1;1;2;144;2; ;6;2;5; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;13;13;8012;80;27;27;82,561877522327
315017;2;5;70;1;40;3; ;1;1;2;1;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;770000;1;54;54;9500;95;27;27;200,431111709825
315023;2;3;70;24;40;1; ;2;2;2;24;1; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;288000;1;13;13;8046;80;27;27;76,2305873132934
315025;2;2;70;20;40;1; ;1;1;2;20;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;89;89;2693;26;27;27;61,6822215959358
315030;2;2;70;52;40;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;27;27;47,928383702974
315033;2;1;70;10;56;1; ;1;1;2;10;1; ;3;2;2; ;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;37;95;4521;45;27;27;55,4002606179718
315036;2;3;70;8;45;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;27;27;47,0469770070362
315041;2;3;70;16;56;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;27;27;44,798774580483
315042;2;2;70;10;56;8; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;27;27;26,9461917897068
315049;2;2;70;8;40;2; ;2;2;2;32;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;58;45;5224;52;27;27;26,5963058494726
