DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4531306;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1340,25214136596
4531306;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1340,25214136596
4531306;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1340,25214136596
4531307;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1646,02615398457
4531307;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1646,02615398457
4531308;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;780240;2;1;01;20;1239,02716256534
4531309;2;2;2;80;2;2; ; ; ; ;1;1;1; ;2; ;2; ; ; ; ;2;1;01;20;908,625796724743
4531310;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1645,59485029436
4531323;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;1515,74910004201
4531323;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1515,74910004201
4531324;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;01;20;1563,86846760147
4531324;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1563,86846760147
4531324;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;20;1563,86846760147
4531325;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;20;1706,23362445927
4531405;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;909,333130432833
4531406;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1827,00742294493
4531406;1;3;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;1827,00742294493
4531406;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1827,00742294493
4531406;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1827,00742294493
4531406;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1827,00742294493
4531407;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1665,98225576095
4531407;1;5;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;500000;2;1;01;23;1665,98225576095
4531407;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1665,98225576095
4531407;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1665,98225576095
4531407;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1665,98225576095
4531408;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;1086,2723952384
4531408;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1086,2723952384
4531409;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1867,83607076186
4531409;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1867,83607076186
4531410;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1795,91348157287
4531410;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1795,91348157287
4531411;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1896,53193805525
4531412;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;1707,60827761987
4531412;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;1707,60827761987
4531412;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1707,60827761987
4531413;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1927,46145097752
4531413;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1927,46145097752
4531414;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;909,333130432833
4531415;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;1619,52126524679
4531415;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1619,52126524679
4531418;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1897,06294297868
4531422;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1174,74202764119
4531423;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;2120,60315529417
4531424;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;1255,54115596422
4531425;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1754,92040530615
4531428;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;905,427899895071
4531430;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;909,333130432833
4531433;1;1;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1678,59959698297
4531434;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1312,83094988223
4531434;1;5;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;01;23;1312,83094988223
4531436;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1385,53486955715
4531437;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1513,66919926123
4531438;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1505,42560571939
4531440;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1388,90909517149
4531441;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1925,37619024237
4531441;1;4;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;23;1925,37619024237
4531442;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1767,06922938575
4531443;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;997,802762835617
4531444;1;3;1;80;2;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1603,30278217964
4531446;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1956,30570316464
4531446;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1956,30570316464
4531448;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1226,84528867082
4531448;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1226,84528867082
4531451;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;2210,04388561712
4531451;1;5;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;23;2210,04388561712
4531452;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1907,12650632312
4531452;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;23;1907,12650632312
4531454;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;23;1710,71613411563
4531455;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;855,674539853923
4531455;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;23;855,674539853923
4531455;1;3;1;80;2;1;3;2; ;2; ; ;2; ;2; ;2; ;2; ;700000;2;1;01;23;855,674539853923
4531455;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;855,674539853923
4531456;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;2030,43088218594
4531457;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1312,81490632616
4531457;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;1312,81490632616
4531459;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;23;864,434823628355
4531459;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;864,434823628355
4531459;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;23;864,434823628355
4531461;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;25;5513,27228757227
4531461;1;5;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;5513,27228757227
4531461;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;5513,27228757227
4531464;1;3;1;80;2;1;4;4; ;1; ;4;4; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531465;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531467;1;2;1;80;2;1;2;2; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;25;4113,2935961217
4531476;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;3066,16021576763
4531476;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;3066,16021576763
4531480;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;25;2425,14445644855
4531480;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;800000;2;1;01;25;2425,14445644855
4531482;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;5002,82348980054
4531482;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;5002,82348980054
4531483;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531485;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;720000;2;1;01;25;5271,16578109171
4531488;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531489;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531490;1;2;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;1;30;789000;2;1;01;25;1908,28803079762
4531490;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;1908,28803079762
4531491;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;1839,4003659257
4531492;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;01;25;5850,50224373535
4531492;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;5850,50224373535
4531492;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;5850,50224373535
4531492;1;7;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;5850,50224373535
4531493;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531494;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531495;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;4623,74239389343
4531495;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;4623,74239389343
4531511;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;25;1632,80742109344
4531511;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531512;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;25;1632,80742109344
4531512;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;25;1632,80742109344
4531513;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;01;25;1632,80742109344
4531514;1;5;1;80;2;1;1;8; ;2; ; ;9; ;2; ;1;30000;2; ;1000000;2;1;01;25;1715,24103225756
4531514;1;7;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;1715,24103225756
4531517;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;1839,4003659257
4531641;1;3;1;80;2;1;4;9;NO DESEO TRABAJAR MAS;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;25;268,032646948128
4531642;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;419,531469144267
4531643;1;1;1;80;2;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;268,032646948128
4531644;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;268,032646948128
4531659;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;821,235869498644
4531662;1;3;1;80;2;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;25;503,323924170363
4531663;1;1;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;25;937,769694250633
4531663;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;937,769694250633
4531664;1;1;1;80;2;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;25;301,945803594071
4531665;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;1065,61173754644
4531665;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;1065,61173754644
4531665;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;1065,61173754644
4531668;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;782000;2;1;01;25;587,116379196458
4531693;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;1639,94573950644
4531694;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531694;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;25;1632,80742109344
4531696;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;01;25;3396,98254405151
4531696;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;3396,98254405151
4531700;1;1;1;80;2;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;25;2555,7114179959
4531701;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;25;3844,95130483053
4531701;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;3844,95130483053
4531707;1;1;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531711;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;3135,04788063954
4531713;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;25;2555,7114179959
4531714;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;4492,37469202881
4531720;1;3;1;80;2;1;1;1; ;2; ; ;2; ;2; ;2; ;1;16;200000;2;1;01;25;1908,28803079762
4531721;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;1632,80742109344
4531721;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;25;1632,80742109344
4531722;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;25;4623,74239389343
4531729;1;2;1;80;2;1;3;9;CAMBIO DE CIUDAD;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531729;1;3;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;25;1632,80742109344
4531730;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;720000;2;1;01;25;6531,22968437377
4531737;1;4;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;1;20;781242;2;1;01;27;3946,5414762844
4531737;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;3946,5414762844
4531739;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;3527,39868485567
4531740;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;1;01;27;1952,93413157582
4531740;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1952,93413157582
4531740;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1952,93413157582
4531741;1;1;1;80;2;1;4;9;LOS HIJOS NO LE PERMITEN TRABAJAR;2; ; ;12;LOS HIJOS NO LE PERMITEN TRABAJAR;2; ;2; ; ; ; ;2;1;01;27;1484,34810058733
4531742;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;27;1484,34810058733
4531743;1;2;1;80;2;1;1;4; ;2; ; ;1; ;2; ;2; ;2; ;781242;2;1;01;27;1463,42786945399
4531743;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531743;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1463,42786945399
4531744;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;2647,63257524457
4531747;1;1;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;3116,15882506188
4531747;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;3116,15882506188
4531747;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;3116,15882506188
4531748;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531749;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531749;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531750;1;1;1;80;2;1;1;8; ;2; ; ;1; ;3; ;2; ;1;8;900000;3;1;01;27;1463,42786945399
4531750;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531750;1;3;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531751;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;2852,18743582209
4531752;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;1484,34810058733
4531753;1;2;1;80;2;1;4;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531753;1;3;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531753;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531753;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1463,42786945399
4531753;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531753;1;8;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1463,42786945399
4531754;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;2711,49332261839
4531813;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;1531,72955328892
4531816;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;2062,15704224197
4531816;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;2062,15704224197
4531817;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1512,12026570302
4531818;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1301,33338420215
4531818;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1301,33338420215
4531819;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1572,43281862022
4531820;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;785,222223935075
4531823;1;2;1;80;2;1;3;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;27;2107,73679321308
4531825;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;1840,78744153282
4531828;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1191,56232094978
4531829;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1471,41700037172
4531830;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;627,340183659026
4531830;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;627,340183659026
4531831;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;27;636,308238672408
4531835;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;627,340183659026
4531836;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ;1;20;800000;2;1;01;27;1471,41700037172
4531837;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;2509,3607346361
4531838;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;2304,86413868084
4531838;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;2304,86413868084
4531838;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;2304,86413868084
4531844;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;1403,59435258072
4531845;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;781242;2;1;01;27;627,340183659026
4531846;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;27;636,308238672408
4531848;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;350000;2;1;01;27;1531,72955328892
4531849;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;01;27;1290,0778395759
4531850;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;636,308238672408
4531854;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;450000;2;1;01;27;627,340183659026
4531858;1;1;1;80;2;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;27;636,308238672408
4531859;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;1162,35911212782
4531860;1;2;1;80;2;1;3;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;01;27;785,222223935075
4531862;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1067,57720297939
4531865;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;27;627,340183659026
4531865;1;2;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;627,340183659026
4531871;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1484,74453108547
4531871;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1484,74453108547
4531873;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;1134,98337751027
4531873;1;2;1;80;2;1;4;5; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;27;1134,98337751027
4531873;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1134,98337751027
4531874;1;1;1;80;2;1;2;6; ;1; ;1;2; ;2; ;2; ; ; ; ;2;1;01;27;1604,44152089325
4531875;1;1;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;27;647,563783298653
4531875;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;647,563783298653
4531876;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;27;2416,79468145698
4531885;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1790,06880985168
4531885;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;27;1790,06880985168
4531885;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1790,06880985168
4531885;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;27;1790,06880985168
