DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4530311;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;64,6470171873502;15
4530311;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;64,6470171873502;15
4530313;1;2;1;80;1;2; ; ; ; ;1;4;9; ;2; ;2; ;2; ;737717;2;1;01;15;113,404838591416;15
4530313;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;113,404838591416;15
4530315;1;2;1;80;1;1;4;1; ;1; ;1;8; ;2; ;2; ;1;40;737717;2;1;01;15;101,79278079009;15
4530318;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;737717;2;1;01;15;105,544928119024;15
4530318;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;105,544928119024;15
4530318;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;105,544928119024;15
4530320;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;15;99,6931447031008;15
4530321;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;01;15;69,3135440133664;15
4530321;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;69,3135440133664;15
4530321;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;69,3135440133664;15
4530322;1;1;1;80;1;1;1;8; ;2; ; ;12;ESPERANDO QUE LO LLAMEN;2; ;2; ;1;48;737717;2;1;01;15;106,115057754987;15
4530323;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;113,404838591416;15
4530324;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;87,5918286808558;15
4530325;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;15;99,6931447031008;15
4530325;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;15;99,6931447031008;15
4530327;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;87,5918286808558;15
4530328;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;15;75,8919102449083;15
4530328;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;15;75,8919102449083;15
4530328;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;75,8919102449083;15
4530329;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;15;97,0878209997314;15
4530329;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;15;97,0878209997314;15
4530329;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;15;97,0878209997314;15
4530329;1;5;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;15;97,0878209997314;15
4530329;1;6;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;15;97,0878209997314;15
4530331;1;1;1;80;1;1;3;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;01;17;146,105900534131;17
4530332;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;146,105900534131;17
4530333;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;157,327090822614;17
4530333;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;157,327090822614;17
4530334;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;137,412743397019;17
4530334;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;137,412743397019;17
4530335;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;48;781242;3;1;01;17;221,136300451061;17
4530335;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;221,136300451061;17
4530336;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;164,431040848164;17
4530336;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;164,431040848164;17
4530338;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;180,385347751273;17
4530339;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;253,920890728199;17
4530339;1;5;1;80;1;1;3;8; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;01;17;253,920890728199;17
4530340;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;180,385347751273;17
4530341;1;2;1;80;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;17;199,68960284821;17
4530341;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;199,68960284821;17
4530342;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;110,847338534085;17
4530342;1;3;1;80;1;1;2;6; ;2; ; ;2; ;2; ;2; ;1;24;781242;2;1;01;17;110,847338534085;17
4530343;1;1;1;80;1;1;1;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;01;17;204,312799113942;17
4530343;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;204,312799113942;17
4530343;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;204,312799113942;17
4530344;1;4;1;80;1;1;1;2; ;2; ; ;2; ;1; ;1;737717;1;48;737717;2;1;01;17;156,954620895185;17
4530344;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;156,954620895185;17
4530345;1;1;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;17;146,105900534131;17
4530345;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530346;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ;1;48;781242;3;1;01;17;170,0333518968;17
4530346;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;170,0333518968;17
4530347;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;187,489297776823;17
4530348;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;187,489297776823;17
4530348;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;48;737717;2;1;01;17;187,489297776823;17
4530349;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;256,774114415447;17
4530350;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;182,866101511091;17
4530351;1;2;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;206,555930472532;17
4530351;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;17;206,555930472532;17
4530351;1;5;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;17;206,555930472532;17
4530352;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;208,896258322025;17
4530352;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;01;17;208,896258322025;17
4530352;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;208,896258322025;17
4530353;1;1;1;80;1;1;1;6; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;01;17;126,90233428987;17
4530353;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;126,90233428987;17
4530354;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;145,126785751227;17
4530355;1;1;1;80;1;1;4;1; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530355;1;2;1;80;1;1;3;3; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530356;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;256,774114415447;17
4530357;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;1;91200;1;8;450000;2;1;01;17;140,503589485495;17
4530358;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;17;180,385347751273;17
4530359;1;4;1;80;1;1;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;17;219,641443511058;17
4530359;1;5;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;219,641443511058;17
4530359;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;219,641443511058;17
4530361;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;2;1;01;17;180,385347751273;17
4530362;1;3;1;80;1;2; ; ; ; ;1;3;6; ;2; ;2; ; ; ; ;2;1;01;17;134,00628431542;17
4530363;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;254,121622391125;17
4530364;1;1;1;80;1;1;1;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;01;17;140,503589485495;17
4530365;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;199,68960284821;17
4530366;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;01;17;199,68960284821;17
4530367;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;192,58565282266;17
4530368;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;147,607539511045;17
4530369;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;147,607539511045;17
4530370;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;146,105900534131;17
4530370;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530372;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530372;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530373;1;1;1;80;1;1;4;8; ;1; ;4;8; ;1; ;2; ;1;24;781242;2;1;01;17;137,650365798248;17
4530377;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;197,208849088392;17
4530377;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;17;197,208849088392;17
4530380;1;3;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;194,593247802373;17
4530381;1;2;1;80;1;1;1;3; ;2; ; ;9; ;1; ;2; ;2; ;98;2;1;01;17;307,601789533183;17
4530382;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;139,871144942591;17
4530382;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;139,871144942591;17
4530382;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;139,871144942591;17
4530383;1;2;1;80;1;1;4;3; ;1; ;1;1; ;2; ;2; ;1;24;400000;2;1;01;17;147,607539511045;17
4530383;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;781242;2;1;01;17;147,607539511045;17
4530384;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;01;17;311,243024696665;17
4530385;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530385;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530387;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;17;156,063074246929;17
4530388;1;2;1;80;1;1;4;1; ;2; ; ;8; ;2; ;2; ;1;50;781242;2;1;01;17;173,875318723208;17
4530389;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;01;17;286,923597511667;17
4530390;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;130,546415772698;17
4530391;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;17;117,951288559635;17
4530391;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;117,951288559635;17
4530393;1;1;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;17;211,416749139492;17
4530393;1;3;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;211,416749139492;17
4530393;1;4;1;80;1;1;2;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;01;17;211,416749139492;17
4530394;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;169,433489078236;17
4530394;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;169,433489078236;17
4530396;1;2;1;80;1;1;4;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;17;156,814194984861;17
4530396;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;156,814194984861;17
4530396;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;156,814194984861;17
4530397;1;1;1;80;1;1;3;5; ;2; ; ;1; ;3; ;2; ;1;48;781242;3;1;01;17;153,209850559681;17
4530397;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;153,209850559681;17
4530398;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;146,105900534131;17
4530400;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;199,68960284821;17
4530401;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;100000;2; ;781242;2;1;01;17;183,641389129336;17
4530401;1;5;1;80;1;1;4;2; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;01;17;183,641389129336;17
4530403;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;540000; ; ; ;2;1;01;17;142,746720844085;17
4530403;1;3;1;80;1;1;3;6; ;1; ;2;1; ;2; ;2; ;1;48;781242;2;1;01;17;142,746720844085;17
4530403;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;142,746720844085;17
4530404;1;2;1;80;1;2; ; ; ; ;1;2;1; ;2; ;2; ;1;40;781242;2;1;01;17;177,51655388669;17
4530404;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;177,51655388669;17
4530404;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;177,51655388669;17
4530406;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;17;194,593247802373;17
4530406;1;2;1;80;1;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;17;194,593247802373;17
4530410;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;17;147,607539511045;17
4530412;1;1;1;80;1;1;3;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;17;141,482704268399;17
4530413;1;1;1;80;1;1;4;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;01;17;197,446471489621;17
4530417;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;17;113,328092293903;17
4530417;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;113,328092293903;17
4530418;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;224,978267277469;17
4530418;1;4;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;224,978267277469;17
4530419;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;263,878064440997;17
4530420;1;1;1;80;1;1;4;7; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;17;146,105900534131;17
4530420;1;2;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;17;146,105900534131;17
4530421;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;17;180,385347751273;17
4530422;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;17;175,762151485541;17
4530423;1;2;1;80;1;2; ; ; ; ;1;1;6; ;2; ;2; ; ; ; ;2;1;01;17;147,369917109817;17
4530423;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;17;147,369917109817;17
4530424;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;18;105,233601347875;18
4530426;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;18;150,986103581368;18
4530427;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;18;128,544613161925;18
4530428;1;1;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;48;2500000;2;1;01;18;76,3635833677615;18
4530429;1;1;1;80;1;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;18;68,4404335329517;18
4530430;1;3;1;80;1;1;3;8; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;01;18;94,6317812547592;18
4530431;1;2;1;80;1;1;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;60,9803529770131;19
4530431;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;60,9803529770131;19
4530434;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;86,2557312538116;19
4530435;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;91,3200345801778;19
4530437;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;58,408379373851;19
4530437;1;3;1;80;1;1;4;7; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;01;19;58,408379373851;19
4530437;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;58,408379373851;19
4530437;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;58,408379373851;19
4530438;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;84,5809208590108;19
4530438;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;84,5809208590108;19
4530439;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;19;114,469394492447;19
4530440;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;88,3817496183408;19
4530442;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;19;121,48186143345;19
4530443;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;164,978390034136;19
4530444;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;88,6030955090665;19
4530445;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;104,74798023836;19
4530445;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;104,74798023836;19
4530445;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;104,74798023836;19
4530446;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;94,0804647921221;19
4530446;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;94,0804647921221;19
4530446;1;3;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;19;94,0804647921221;19
4530447;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;60,9803529770131;19
4530447;1;2;1;80;1;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;19;60,9803529770131;19
4530448;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;112,794584097646;19
4530450;1;2;1;80;1;1;3;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;112,794584097646;19
4530452;2;2;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;100,245947428728;19
4530452;2;3;2;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;100,245947428728;19
4530452;3;1;3;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;100,245947428728;19
4530453;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;110,447219842391;19
4530455;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;112,794584097646;19
4530457;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;19;121,48186143345;19
4530458;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;112,794584097646;19
4530459;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;19;91,3200345801778;19
4530460;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;114,469394492447;19
4530461;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;19;88,6030955090665;19
4530462;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;19;86,2557312538116;19
4530462;1;2;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;19;86,2557312538116;19
4530463;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;134,045533165214;19
4530463;1;2;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;134,045533165214;19
4530464;1;1;1;80;1;1;2;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;19;113,656603464889;19
4530464;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;113,656603464889;19
4530464;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;113,656603464889;19
4530464;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;113,656603464889;19
4530465;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;112,122030237192;19
4530466;1;1;1;80;1;1;1;8; ;2; ; ;9; ;1;1;2; ;1;40;98;1;1;01;19;87,2978599301221;19
4530466;1;2;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;87,2978599301221;19
4530466;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;87,2978599301221;19
4530466;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;19;87,2978599301221;19
4530467;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;19;60,389432270431;19
4530467;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;60,389432270431;19
4530469;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;19;88,6030955090665;19
4530470;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;126,368310009923;19
4530470;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;126,368310009923;19
4530470;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;19;126,368310009923;19
4530471;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;19;60,7590070862874;19
4530471;2;1;2;80;1;1;4;6; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;01;19;60,7590070862874;19
4530471;2;2;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01;19;60,7590070862874;19
4530472;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;141,279345996942;19
4530473;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;19;88,6030955090665;19
4530474;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;19;108,179234181833;19
4530475;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;60,7590070862874;19
4530475;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;60,7590070862874;19
4530475;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;60,7590070862874;19
4530476;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;19;180,381870572541;19
4530477;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;19;88,3817496183408;19
4530479;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;172,892206944161;20
4530479;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01;20;172,892206944161;20
4530481;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;20;137,133726690328;20
4530481;1;2;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;20;137,133726690328;20
